justifia	VERB	justifier
Pas	ADV	pas
dubitatif	NOUN	dubitatif
—	PUNCT	—
?	PUNCT	?
?	PUNCT	?
Le	DET	le
J'	PRON	je
retenu	VERB	retenir
signe	NOUN	signe
forcément	ADV	forcément
la	DET	le
trouvé	VERB	trouver
bon	ADJ	bon
.	PUNCT	.
ai	AUX	avoir
tourné	VERB	tourner
(	PUNCT	(
jubiler	VERB	jubiler
sur	ADP	sur
dans	ADP	dans
Alors	ADV	alors
,	PUNCT	,
.	PUNCT	.
est	AUX	être
rond	VERB	rond
suis	AUX	être
faire	VERB	faire
.	PUNCT	.
ta	DET	ton
—	PUNCT	—
peut	VERB	pouvoir
thyroïde	NOUN	thyroïde
.	PUNCT	.
de	ADP	de
rien	PRON	rien
être	AUX	être
,	PUNCT	,
traceur	NOUN	traceur
des	ADP	de
)	PUNCT	)
partance	NOUN	partance
,	PUNCT	,
plus	ADV	plus
sur	ADP	sur
.	PUNCT	.
en	ADP	en
suréquipés	VERB	suréquiper
décidé	VERB	décider
habitées	VERB	habiter
.	PUNCT	.
industriel	ADJ	industriel
à	ADP	à
suis	AUX	être
y	PRON	y
aller	VERB	aller
pourra	VERB	pouvoir
là	ADV	là
c'	PRON	ce
va	VERB	aller
où	PRON	où
et	CCONJ	et
,	PUNCT	,
On	PRON	on
me	PRON	me
-	ADJ	-
bas	NOUN	bas
a	VERB	avoir
un	DET	un
pour	ADP	pour
ultramodernes	NOUN	ultramoderne
-je	PRON	je
De	ADP	de
grand	ADJ	grand
.	PUNCT	.
hôpitaux	NOUN	hôpital
Orange	PROPN	Orange
il	PRON	il
on	PRON	on
toutes	ADJ	tout
carrefour	NOUN	carrefour
des	DET	un
les	DET	le
planètes	NOUN	planète
est	AUX	être
Ecoute	NOUN	ecoute
vaisseaux	NOUN	vaisseau
,	PUNCT	,
trouver	VERB	trouver
est	AUX	être
des	DET	un
est	AUX	être
paraît	VERB	paraître
justement	ADV	justement
Ça	PRON	cela
cause	NOUN	cause
C'	PRON	ce
là	ADV	là
tas	NOUN	tas
vivable	ADJ	vivable
.	PUNCT	.
-	PROPN	-
bas	NOUN	bas
provoquent	VERB	provoquer
la	DET	le
—	PUNCT	—
Pas	ADV	pas
de	ADP	de
charmant	VERB	charmer
.	PUNCT	.
O.	NOUN	o.
pas	ADV	pas
chimiques	ADJ	chimique
maladies	NOUN	maladie
qui	PRON	qui
Crass	PROPN	Crass
n'	ADV	n'
clique	NOUN	clique
a	AUX	avoir
dégueulasse	VERB	dégueulasser
doute	NOUN	doute
un	DET	un
Mais	CCONJ	mais
opiné	VERB	opiner
de	ADP	de
sans	ADP	sans
me	PRON	me
,	PUNCT	,
—	NOUN	—
,	PUNCT	,
Zag	PROPN	Zag
tout	PRON	tout
à	ADP	à
peine	NOUN	peine
,	PUNCT	,
industries	NOUN	industrie
.	PUNCT	.
-	ADJ	-
du	ADP	de
le	DET	le
J'	PRON	je
n'	ADV	n'
ai	VERB	avoir
les	DET	le
que	PRON	que
.	PUNCT	.
rivière	NOUN	rivière
Qu'	PRON	qu'
me	PRON	me
point	NOUN	point
de	ADP	de
je	PRON	je
-ce	PRON	-ce
temps	NOUN	temps
aux	ADP	à
saloperie	NOUN	saloperie
.	PUNCT	.
»	PUNCT	»
en	ADP	en
cette	DET	ce
l'	PRON	l'
—	PUNCT	—
peut-être	ADV	peut-être
enlever	VERB	enlever
le	DET	le
,	PUNCT	,
dit	VERB	dire
regards	NOUN	regard
—	PRON	—
est	AUX	être
.	PUNCT	.
de	ADP	de
cacher	VERB	cacher
si	SCONJ	si
faire	AUX	faire
proverbe	NOUN	proverbe
j'	PRON	je
poissons	NOUN	poisson
ai	AUX	avoir
pas	ADV	pas
toutefois	ADV	toutefois
«	PUNCT	«
pleine	NOUN	pleine
au	ADP	au
moi	PRON	moi
aurais	VERB	avoir
La	DET	le
est	AUX	être
—	PUNCT	—
réaliste	ADJ	réaliste
tu	SCONJ	tu
.	PUNCT	.
nous	PRON	nous
.	PUNCT	.
Crass	PROPN	Crass
que	SCONJ	que
Galaxie	PROPN	Galaxie
peu	ADV	peu
Que	SCONJ	que
,	PUNCT	,
dis	ADP	dis
,	PUNCT	,
!	PUNCT	!
?	PUNCT	?
Vraiment	NOUN	vraiment
de	ADP	de
ce	PRON	ce
Je	PRON	je
trouver	VERB	trouver
hommes	NOUN	homme
où	PRON	où
Un	DET	un
par	ADP	par
les	DET	le
là	NOUN	là
pensais	VERB	penser
être	AUX	être
?	PUNCT	?
ils	PRON	il
—	PUNCT	—
—	PUNCT	—
—	PUNCT	—
donc	ADV	donc
nous	PRON	nous
si	SCONJ	si
.	PUNCT	.
veulent	VERB	vouloir
—	PUNCT	—
que	SCONJ	que
T'	NOUN	t'
trouveront	VERB	trouver
dans	ADP	dans
es	ADP	es
encourageant	NOUN	encourageant
,	PUNCT	,
insinues	NOUN	insinue
la	DET	le
trop	ADV	trop
soit	VERB	être
ai	AUX	avoir
selon	ADP	selon
d'	ADP	de
obligés	ADJ	obliger
n'	ADV	n'
On	PRON	on
Alors	ADV	alors
coup	NOUN	coup
perspective	NOUN	perspective
a	VERB	avoir
!	PUNCT	!
—	PUNCT	—
veulent	VERB	vouloir
un	DET	un
n'	ADV	n'
pas	ADV	pas
.	PUNCT	.
vaut	NOUN	vaut
ça	PRON	cela
de	ADP	de
issue	NOUN	issue
.	PUNCT	.
une	DET	un
,	PUNCT	,
d'	DET	d'
il	PRON	il
.	PUNCT	.
J'	PRON	je
dit	VERB	dire
ce	PRON	ce
essayer	VERB	essayer
émis	VERB	émettre
y	PRON	y
Je	PRON	je
qu'	PRON	qu'
pas	ADV	pas
simplement	ADV	simplement
est	AUX	être
ai	AUX	avoir
Ça	PUNCT	ça
de	ADP	de
ils	PRON	il
pas	ADV	pas
leur	PRON	leur
échapper	VERB	échapper
faire	VERB	faire
toi	NOUN	toi
le	DET	le
contenant	VERB	contenir
même	ADV	même
ses	DET	son
important	ADJ	important
sortir	VERB	sortir
.	PUNCT	.
foutait	VERB	foutre
,	PUNCT	,
pourcentage	NOUN	pourcentage
en	PRON	en
.	PUNCT	.
suis	AUX	être
Zag	ADP	zag
-	PUNCT	-
qu'	SCONJ	que
L'	DET	le
Je	PRON	je
par	ADP	par
couchette	NOUN	couchette
une	DET	un
avec	ADP	avec
Je	PRON	je
la	DET	le
on	PRON	on
maximes	NOUN	maxime
probabilités	NOUN	probabilité
sur	ADP	sur
.	PUNCT	.
une	DET	un
de	ADP	de
terre	NOUN	terre
juste	ADV	juste
,	PUNCT	,
de	ADP	de
me	PRON	me
O	NOUN	o
à	ADP	à
assis	ADJ	assis
putains	NOUN	putain
abattu	ADJ	abattu
tout	ADV	tout
avait	VERB	avoir
et	CCONJ	et
croire	VERB	croire
de	ADP	de
voilà	VERB	voilà
que	SCONJ	que
commençais	VERB	commencer
de	ADP	de
s'	PRON	se
—	PUNCT	—
chance	NOUN	chance
baiser	VERB	baiser
avec	ADP	avec
Vous	PRON	vous
de	ADP	de
comme	ADP	comme
vous	PRON	vous
ennui	NOUN	ennui
.	PUNCT	.
et	CCONJ	et
est	VERB	être
.	PUNCT	.
C'	PRON	ce
humains	ADJ	humain
hya	NOUN	hya
,	PUNCT	,
:	PUNCT	:
pas	ADV	pas
fruit	NOUN	fruit
était	AUX	être
nous	PRON	nous
pouvez	VERB	pouvoir
,	PUNCT	,
,	PUNCT	,
les	DET	le
vous	PRON	vous
droïdes	NOUN	droïde
programmée	NOUN	programmée
pour	ADP	pour
elle	PRON	lui
,	PUNCT	,
êtes	AUX	être
moi	PRON	moi
c'	PRON	ce
est	VERB	être
à	ADP	à
que	SCONJ	que
avec	ADP	avec
empêcher	VERB	empêcher
Tay	PROPN	Tay
le	DET	le
programmés	VERB	programmer
nous	PRON	nous
vos	DET	votre
pour	ADP	pour
ça	PRON	cela
livrer	VERB	livrer
vous	PRON	vous
réflexions	NOUN	réflexion
bordel	ADJ	bordel
de	ADP	de
croassé	VERB	croasser
dim	NOUN	dim
Mais	CCONJ	mais
tout	ADV	tout
—	PUNCT	—
as	NOUN	as
-	PUNCT	-
.	PUNCT	.
est	AUX	être
me	PRON	me
une	DET	un
droïne	NOUN	droïne
pied	NOUN	pied
pure	NOUN	pur
bien	ADV	bien
-	PROPN	-
l'	DET	le
navette	NOUN	navette
?	PUNCT	?
à	ADP	à
Tu	ADP	tu
de	ADP	de
Tay	PROPN	Tay
elle	PRON	lui
!	PUNCT	!
a	AUX	avoir
j'	PRON	je
ai	AUX	avoir
quoi	NOUN	quoi
heure	NOUN	heure
Tay	PROPN	Tay
—	PUNCT	—
failli	VERB	faillir
.	PUNCT	.
,	PUNCT	,
violer	VERB	violer
.	PUNCT	.
vue	VERB	voir
Q	NOUN	q
la	DET	le
n'	ADV	n'
au	ADP	au
—	PUNCT	—
est	AUX	être
pas	ADV	pas
l'	DET	le
,	PUNCT	,
Oui	PROPN	Oui
une	DET	un
?	PUNCT	?
,	PUNCT	,
.	PUNCT	.
suis	AUX	être
les	DET	le
—	PUNCT	—
d'	ADP	de
humaine	ADJ	humain
me	PRON	me
,	PUNCT	,
,	PUNCT	,
les	DET	le
mains	NOUN	main
me	PRON	me
.	PUNCT	.
d'	ADP	de
là	ADV	là
juge	NOUN	juge
sur	ADP	sur
pige	VERB	piger
critères	NOUN	critère
en	PRON	en
suis	AUX	être
marmonné	VERB	marmonner
belle	ADJ	bel
j'	PRON	je
fille	NOUN	fille
plus	ADV	plus
rien	PRON	rien
je	PRON	je
vigueur	NOUN	vigueur
pris	VERB	prendre
ai	AUX	avoir
ailleurs	ADV	ailleurs
.	PUNCT	.
.	PUNCT	.
si	SCONJ	si
j'	PRON	je
après	ADP	après
Alors	ADV	alors
affalé	NOUN	affalé
la	DET	le
Je	PRON	je
couchette	NOUN	couchette
tête	NOUN	tête
dans	ADP	dans
en	ADP	en
Une	DET	un
et	CCONJ	et
hagard	NOUN	hagard
la	DET	le
-	PUNCT	-
le	DET	le
la	DET	le
pourtant	ADV	pourtant
de	ADP	de
J'	PRON	je
Soit	CCONJ	soit
confirme	VERB	confirme
ton	NOUN	ton
soit	ADV	soit
Orange	PROPN	Orange
,	PUNCT	,
merde	NOUN	merde
.	PUNCT	.
fou	ADJ	fou
?	PUNCT	?
.	PUNCT	.
Est	NOUN	est
a	VERB	avoir
pas	ADV	pas
moi	VERB	moi
!	PUNCT	!
un	DET	un
entier	ADJ	entier
est	AUX	être
est	AUX	être
demandé	VERB	demander
Zag	PROPN	Zag
m'	PRON	me
de	ADP	de
programmation	NOUN	programmation
d'	ADP	de
,	PUNCT	,
système	NOUN	système
Fleur	PROPN	Fleur
c'	PRON	ce
O	NOUN	o
ai	AUX	avoir
Sirius	PROPN	Sirius
—	PUNCT	—
du	ADP	de
,	PUNCT	,
que	SCONJ	que
Saut	PROPN	Saut
pour	ADP	pour
bouffé	VERB	bouffer
monde	NOUN	monde
je	PRON	je
égal	ADJ	égal
-ce	PRON	-ce
,	PUNCT	,
Lui	NOUN	lui
de	ADP	de
sans	ADP	sans
droïde	ADJ	droïd
sérénité	NOUN	sérénité
(	PUNCT	(
refusé	VERB	refuser
sur	ADP	sur
récurrences	NOUN	récurrence
?	PUNCT	?
»	PUNCT	»
du	ADP	de
trou	NOUN	trou
,	PUNCT	,
)	PUNCT	)
avec	ADP	avec
Mais	CCONJ	mais
Ouais	PROPN	Ouais
se	PRON	se
sous-programmes	NOUN	sous-programme
genre	NOUN	genre
cap	NOUN	cap
ses	DET	son
ses	DET	son
instructions	NOUN	instruction
,	PUNCT	,
ouais	ADJ	ouai
—	PUNCT	—
de	ADP	de
baiser	VERB	baiser
le	DET	le
ses	DET	son
Heureux	PROPN	Heureux
questions	NOUN	question
,	PUNCT	,
mets	NOUN	mets
,	PUNCT	,
.	PUNCT	.
«	PUNCT	«
avec	ADP	avec
existentielles	ADJ	existentiel
j'	PRON	je
cette	DET	ce
nana	NOUN	nana
poser	VERB	poser
poursuivait	VERB	poursuivre
ai	AUX	avoir
le	DET	le
pourquoi	ADV	pourquoi
qu'	SCONJ	que
cul	NOUN	cul
des	ADP	de
Clémentine	PROPN	Clémentine
.	PUNCT	.
CHAPITRE	NOUN	chapitre
du	ADP	de
une	DET	un
-	PUNCT	-
nous	PRON	nous
des	ADP	de
Nouveaux	ADJ	nouveau
j'	PRON	je
du	ADP	de
,	PUNCT	,
plus	ADV	plus
.	PUNCT	.
Orange	PROPN	Orange
n'	ADV	n'
Je	PRON	je
bien	ADV	bien
ai	AUX	avoir
années	NOUN	année
l'	DET	le
très	ADV	très
univers	NOUN	univers
était	AUX	être
située	VERB	situer
elle	PRON	lui
sais	VERB	savoir
planètes	NOUN	planète
8,7	NUM	8,7
ça	PRON	cela
Mondes	NOUN	monde
pas	ADV	pas
ira	AUX	aller
à	ADP	à
X	NOUN	x
De	ADP	de
choisi	VERB	choisir
les	DET	le
pourquoi	ADV	pourquoi
C'	PRON	ce
plus	ADV	plus
pourries	ADJ	pourrir
ne	ADV	ne
de	ADP	de
est	AUX	être
lumière	NOUN	lumière
.	PUNCT	.
volé	ADJ	voler
Solaire	PROPN	Solaire
recherché	VERB	rechercher
prépondérant	VERB	prépondérer
:	PUNCT	:
le	DET	le
Système	NOUN	système
étais	AUX	être
,	PUNCT	,
—	VERB	—
quelques	DET	quelque
délits	ADJ	délit
trafic	NOUN	trafic
.	PUNCT	.
la	DET	le
contrebande	NOUN	contrebande
encore	ADV	encore
)	PUNCT	)
recel	NOUN	recel
de	ADP	de
ignorais	VERB	ignorer
de	ADP	de
routine	NOUN	routine
donc	ADV	donc
j'	PRON	je
de	ADP	de
de	ADP	de
matos	NOUN	matos
et	CCONJ	et
Terre	NOUN	terre
par	ADP	par
la	DET	le
Terre	NOUN	terre
mineurs	NOUN	mineur
dans	ADP	dans
mais	CCONJ	mais
—	VERB	—
rôle	NOUN	rôle
petite	ADJ	petit
Fleur	PROPN	Fleur
le	DET	le
le	DET	le
où	PRON	où
GRIS	NOUN	gris
pour	ADP	pour
la	DET	le
(	PUNCT	(
j'	PRON	je
quoi	PRON	quoi
,	PUNCT	,
exprès	NOUN	exprès
était	AUX	être
coup	NOUN	coup
GRIS	NOUN	gris
a	VERB	avoir
,	PUNCT	,
Il	PRON	il
après	ADP	après
des	DET	un
fuite	NOUN	fuite
qu'	SCONJ	que
il	PRON	il
systèmes	NOUN	système
.	PUNCT	.
après	ADP	après
moments	NOUN	moment
Pors	ADV	pors
Quand	SCONJ	quand
l'	DET	le
ait	AUX	avoir
-	PROPN	-
voisins	ADJ	voisin
attirer	VERB	attirer
possible	ADJ	possible
Coz	PROPN	Coz
qu'	SCONJ	que
on	PRON	on
fait	VERB	faire
où	PRON	où
mon	DET	mon
,	PUNCT	,
s'	PRON	se
ma	DET	mon
y	PRON	y
signalement	NOUN	signalement
du	ADP	de
de	ADP	de
le	DET	le
des	DET	un
...	PUNCT	...
je	PRON	je
aux	ADP	à
y	PRON	y
me	PRON	me
dis	ADP	dis
communiqué	VERB	communiquer
fort	ADV	fort
pense	NOUN	pense
ennuis	NOUN	ennui
j'	PRON	je
la	DET	le
espèce	NOUN	espèce
,	PUNCT	,
-	PROPN	-
,	PUNCT	,
de	ADP	de
Une	DET	un
scabreuses	NOUN	scabreuse
ai	AUX	avoir
peut-être	ADV	peut-être
les	DET	le
plus	ADV	plus
s'	PRON	se
à	ADP	à
,	PUNCT	,
plonger	VERB	plonger
dégoût	NOUN	dégoût
les	DET	le
au	ADP	au
même	ADV	même
certain	ADJ	certain
enferrer	VERB	enferrer
J'	PRON	je
masochisme	NOUN	masochisme
un	DET	un
inconscient	ADJ	inconscient
fond	NOUN	fond
de	ADP	de
jusqu'	ADP	jusque
qui	PRON	qui
à	ADP	à
.	PUNCT	.
provoqué	VERB	provoquer
tortueuses	ADJ	tortueux
pousse	VERB	pousse
par	ADP	par
panade	NOUN	panade
soi	DET	soi
à	ADP	à
dans	ADP	dans
emprunter	VERB	emprunter
à	ADP	à
les	DET	le
les	DET	le
voies	NOUN	voie
,	PUNCT	,
de	ADP	de
plus	ADV	plus
commencé	VERB	commencer
situations	NOUN	situation
tenu	VERB	tenir
mon	DET	mon
millions	NOUN	million
(	PUNCT	(
heures	NOUN	heure
distance	NOUN	distance
regretter	VERB	regretter
450	NUM	450
et	CCONJ	et
du	ADP	de
nous	PRON	nous
fallait	VERB	falloir
UA	NOUN	ua
louvoiement	NOUN	louvoiement
avons	AUX	avoir
rallier	VERB	rallier
la	DET	le
,	PUNCT	,
planète	NOUN	planète
et	CCONJ	et
à	ADP	à
d'	ADP	de
décélération	NOUN	décélération
quand	SCONJ	quand
,	PUNCT	,
nous	PRON	nous
,	PUNCT	,
compte	NOUN	compte
la	DET	le
)	PUNCT	)
de	ADP	de
la	DET	le
émergé	VERB	émerger
vingt	NUM	vingt
de	ADP	de
Saut	PROPN	Saut
de	ADP	de
respectable	ADJ	respectable
pour	ADP	pour
Orange	PROPN	Orange
kilomètres	NOUN	kilomètre
3	NUM	3
près	ADV	près
.	PUNCT	.
Il	PRON	il
réglementaire	NOUN	réglementaire
choix	NOUN	choix
de	ADP	de
du	ADP	de
soit	ADV	soit
On	PRON	on
balisé	VERB	baliser
quand	SCONJ	quand
orbite	VERB	orbite
lumière	NOUN	lumière
astéroïdes	NOUN	astéroïde
(	PUNCT	(
surtout	ADV	surtout
comme	ADP	comme
)	PUNCT	)
440	NUM	440
années	NOUN	année
Vingt	NUM	Vingt
a	AUX	avoir
même	ADV	même
un	DET	un
d'	ADP	de
ça	PRON	cela
d'	ADP	de
au	ADP	au
nuage	NOUN	nuage
heures	NOUN	heure
occupées	VERB	occuper
mais	CCONJ	mais
le	DET	le
quand	SCONJ	quand
œil	NOUN	œil
!	PUNCT	!
clin	NOUN	clin
d'	ADP	de
on	PRON	on
a	AUX	avoir
...	PUNCT	...
-	DET	-
Orange	PROPN	Orange
parmi	ADP	parmi
les	PRON	le
qui	PRON	qui
en	ADP	en
,	PUNCT	,
vient	VERB	venir
.	PUNCT	.
long	ADJ	long
de	ADP	de
franchir	NOUN	franchir
large	NOUN	large
,	PUNCT	,
,	PUNCT	,
on	PRON	on
paraît	VERB	paraître
63	NUM	63
,	PUNCT	,
des	ADP	de
en	ADP	en
au	ADP	au
Puce	PROPN	Puce
pu	VERB	pouvoir
provenant	VERB	provenir
)	PUNCT	)
moi	PRON	moi
)	PUNCT	)
,	PUNCT	,
par	ADP	par
au	ADP	au
mal	NOUN	mal
(	PUNCT	(
foutue	NOUN	foutue
bouffe	NOUN	bouffe
ai	AUX	avoir
décélération	NOUN	décélération
cette	DET	ce
contre	ADP	contre
132	PRON	132
dormir	NOUN	dormir
car	CCONJ	car
(	PUNCT	(
perdu	VERB	perdre
par	ADP	par
j'	PRON	je
,	PUNCT	,
réserves	NOUN	réserve
contre	ADP	contre
pour	ADP	pour
jouer	VERB	jouer
manger	VERB	manger
,	PUNCT	,
libertés	NOUN	liberté
vibrait	VERB	vibrer
go	NOUN	go
la	DET	le
personnelles	ADJ	personnel
(	PUNCT	(
excellente	ADJ	excellent
de	ADP	de
Crass	PROPN	Crass
)	PUNCT	)
à	ADP	à
,	PUNCT	,
,	PUNCT	,
était	AUX	être
,	PUNCT	,
(	PUNCT	(
ai	AUX	avoir
K'	NOUN	k'
cinq	NUM	cinq
Val	NOUN	val
vlet	NOUN	vlet
j'	PRON	je
sensos	NOUN	senso
son	DET	son
k'	DET	k'
hi	NOUN	hi
)	PUNCT	)
tout	ADV	tout
en	ADP	en
hâ	PRON	hâ
le	DET	le
k'	DET	k'
valeurs	NOUN	valeur
hiri	NOUN	hiri
dans	ADP	dans
et	CCONJ	et
quelques	DET	quelque
ai	AUX	avoir
Rouge	PROPN	Rouge
gagné	VERB	gagner
redondantes	ADJ	redondant
)	PUNCT	)
aux	ADP	à
mon	DET	mon
perdu	VERB	perdre
envoyer	VERB	envoyer
terrassant	VERB	terrasser
parmi	ADP	parmi
Magicien	PROPN	Magicien
Héros	PROPN	Héros
s'	PRON	se
de	ADP	de
k'	DET	k'
au	ADP	au
en	ADP	en
Vert	PROPN	Vert
pléiadim	ADJ	pléiadim
emmêlant	VERB	emmêler
mon	DET	mon
avec	ADP	avec
j'	PRON	je
(	PUNCT	(
(	PUNCT	(
hhàk	NOUN	hhàk
riche	NOUN	riche
,	PUNCT	,
nous	PRON	nous
dont	PRON	dont
mon	DET	mon
(	PUNCT	(
seul	ADJ	seul
à	ADP	à
à	ADP	à
aux	ADP	à
je	PRON	je
narrais	VERB	narrer
pas	ADV	pas
sur	ADP	sur
sont	AUX	être
,	PUNCT	,
discuter	VERB	discuter
.	PUNCT	.
de	ADP	de
Zag	VERB	zag
et	CCONJ	et
avare	VERB	avare
eau	NOUN	eau
les	DET	le
)	PUNCT	)
droïdes	NOUN	droïde
pionniers	NOUN	pionnier
et	CCONJ	et
descendant	VERB	descendre
O	NOUN	o
raconter	VERB	raconter
d'	ADP	de
insensibles	ADJ	insensible
comment	ADV	comment
n'	ADV	n'
sensos	NOUN	senso
fabricant	NOUN	fabricant
ce	DET	ce
père	NOUN	père
)	PUNCT	)
nos	DET	notre
était	AUX	être
en	PRON	en
vies	NOUN	vie
—	VERB	—
-	PUNCT	-
car	CCONJ	car
étions	VERB	être
Ammassarrik	PROPN	Ammassarrik
Nous	PRON	nous
d'	ADP	de
,	PUNCT	,
pour	ADP	pour
à	ADP	à
,	PUNCT	,
préférais	VERB	préférer
Tatooïne	PROPN	Tatooïne
patriotiques	ADJ	patriotique
a	AUX	avoir
quatorze	NUM	quatorze
une	DET	un
voix	NOUN	voix
gaws	ADJ	gaw
d'	ADP	de
dehors	ADP	dehors
l'	DET	le
je	PRON	je
encroûter	VERB	encroûter
gras	ADJ	gras
la	DET	le
que	SCONJ	que
que	SCONJ	que
m'	PRON	me
avait	AUX	avoir
parce	SCONJ	parce
foutu	ADJ	foutu
et	CCONJ	et
chuintant	VERB	chuinter
accent	NOUN	accent
des	ADP	de
Jeunes	PROPN	Jeunes
,	PUNCT	,
à	ADP	à
puissante	ADJ	puissant
gaws	NOUN	gaw
ans	NOUN	an
Orange	PROPN	Orange
voler	VERB	voler
à	ADP	à
m'	PRON	me
Pionniers	PROPN	Pionniers
-	NOUN	-
des	ADP	de
—	VERB	—
quand	ADP	quand
poursuite	NOUN	poursuite
m'	PRON	me
cours	NOUN	cours
interrompu	VERB	interrompre
dans	ADP	dans
-	PUNCT	-
sursaut	NOUN	sursaut
-vous	NOUN	-vou
120	NUM	120
prends	ADJ	prend
-vous	NOUN	-vou
un	DET	un
Identifiez	NOUN	identifiez
bondi	VERB	bondir
à	ADP	à
»	PUNCT	»
—	PUNCT	—
Station	NOUN	station
ses	DET	son
Clémentine	PROPN	Clémentine
j'	PRON	je
Identifiez	NOUN	identifiez
à	ADP	à
lancé	VERB	lancer
MHz	PROPN	MHz
.	PUNCT	.
Clémentine	PROPN	Clémentine
avait	AUX	avoir
«	NOUN	«
inconnu	VERB	inconnu
Station	NOUN	station
à	ADP	à
Zag	PROPN	Zag
ai	AUX	avoir
Je	PRON	je
sur	ADP	sur
qui	PRON	qui
OA	PROPN	OA
Je	PRON	je
répète	VERB	répète
vaisseau	NOUN	vaisseau
O	NOUN	o
sur	ADP	sur
,	PUNCT	,
OA	PROPN	OA
120	NUM	120
:	PUNCT	:
inconnu	VERB	inconnu
MHz	PROPN	MHz
.	PUNCT	.
.	PUNCT	.
:	PUNCT	:
.	PUNCT	.
sur	ADP	sur
vaisseau	NOUN	vaisseau
même	ADJ	même
.	PUNCT	.
retapé	VERB	retaper
décliné	VERB	décliner
garantie	NOUN	garantie
j'	PRON	je
pieds	NOUN	pied
«	NOUN	«
ouvert	VERB	ouvrir
le	DET	le
Tek	PROPN	Tek
—	PROPN	—
(	PUNCT	(
pano	NOUN	pano
installé	VERB	installer
passable	ADJ	passable
et	CCONJ	et
c'	PRON	ce
)	PUNCT	)
l'	DET	le
pilotage	NOUN	pilotage
fausse	NOUN	faux
ai	AUX	avoir
me	PRON	me
de	ADP	de
suis	AUX	être
.	PUNCT	.
En	ADP	en
»	PUNCT	»
de	ADP	de
»	PUNCT	»
j'	PRON	je
dans	ADP	dans
mais	CCONJ	mais
la	DET	le
siège	NOUN	siège
temps	NOUN	temps
ai	AUX	avoir
«	NOUN	«
—	PROPN	—
par	ADP	par
Puce	NOUN	puce
un	DET	un
Ay	PROPN	Ay
-	PROPN	-
identité	NOUN	identité
Je	PRON	je
vaisseau	NOUN	vaisseau
le	DET	le
était	AUX	être
de	ADP	de
voir	VERB	voir
loin	ADV	loin
comme	ADP	comme
jaune	ADJ	jaune
on	PRON	on
pour	ADP	pour
de	ADP	de
de	ADP	de
faisait	VERB	faire
:	PUNCT	:
un	DET	un
en	ADP	en
couleur	ADJ	couleur
:	PUNCT	:
brillant	ADJ	brillant
qu'	PRON	qu'
de	ADP	de
l'	DET	le
des	DET	un
moment	NOUN	moment
changeant	VERB	changer
marbré	NOUN	marbré
on	PRON	on
bon	ADJ	bon
était	AUX	être
éclat	NOUN	éclat
blanc	ADJ	blanc
sous	ADP	sous
en	ADP	en
,	PUNCT	,
,	PUNCT	,
ça	PRON	cela
globe	NOUN	globe
automatique	NOUN	automatique
un	DET	un
Sirius	PROPN	Sirius
naviguait	VERB	naviguer
cuivré	ADJ	cuivré
constamment	ADV	constamment
Orange	PROPN	Orange
,	PUNCT	,
.	PUNCT	.
était	AUX	être
grandiose	NOUN	grandiose
tortues	NOUN	tortue
où	ADV	où
Vue	NOUN	vue
taches	NOUN	tache
direction	NOUN	direction
astre	NOUN	astre
et	CCONJ	et
les	DET	le
or	NOUN	or
,	PUNCT	,
jaune	NOUN	jaune
bronze	NOUN	bronze
:	PUNCT	:
fond	NOUN	fond
entouré	VERB	entourer
.	PUNCT	.
Au	ADP	au
bord	NOUN	bord
étoiles	NOUN	étoile
,	PUNCT	,
la	DET	le
du	ADP	de
,	PUNCT	,
,	PUNCT	,
au	ADP	au
dégradés	VERB	dégrader
des	ADP	de
du	ADP	de
granulations	NOUN	granulation
anneaux	NOUN	anneau
safran	NOUN	safran
un	DET	un
petit	ADJ	petit
droite	NOUN	droite
rouille	ADJ	rouille
satellites	NOUN	satellite
détachait	VERB	détacher
et	CCONJ	et
loin	ADV	loin
.	PUNCT	.
d'	ADP	de
se	PRON	se
d'	ADP	de
sur	ADP	sur
anneaux	NOUN	anneau
Clémentine	PROPN	Clémentine
Au	ADP	au
points	NOUN	point
et	CCONJ	et
Mandarine	PROPN	Mandarine
brun	NOUN	brun
de	ADP	de
scintillants	ADJ	scintillant
d'	ADP	de
deux	NUM	deux
devant	ADP	devant
diffusant	VERB	diffuser
la	DET	le
-	PUNCT	-
presque	NOUN	presque
:	PUNCT	:
,	PUNCT	,
supporter	VERB	supporter
partout	ADV	partout
face	NOUN	face
(	PUNCT	(
qui	PRON	qui
,	PUNCT	,
des	DET	un
sur	ADP	sur
mois	NOUN	mois
planète	NOUN	planète
pâle	NOUN	pâle
)	PUNCT	)
B	NOUN	b
la	DET	le
dont	PRON	dont
,	PUNCT	,
lueur	NOUN	lueur
de	ADP	de
cendrée	ADJ	cendré
.	PUNCT	.
Et	CCONJ	et
terrestres	ADJ	terrestre
la	DET	le
longue	ADJ	long
autour	ADV	autour
la	DET	le
dure	ADJ	dur
naine	NOUN	naine
obscure	ADJ	obscur
,	PUNCT	,
Sirius	PROPN	Sirius
six	NUM	six
le	DET	le
nuit	NOUN	nuit
blanche	ADJ	blanc
permettait	VERB	permettre
d'	ADP	de
Orange	PROPN	Orange
,	PUNCT	,
une	DET	un
de	ADP	de
,	PUNCT	,
éclat	ADJ	éclat
-	PROPN	-
en	ADP	en
difficile	ADJ	difficile
de-ci	NOUN	de-ci
