lestée	VERB	lester
posent	VERB	poser
connaissance	NOUN	connaissance
aide	VERB	aide
poseraient	VERB	poser
esprit	NOUN	esprit
qui	PRON	qui
des	DET	un
lecteur	NOUN	lecteur
,	PUNCT	,
le	DET	le
fasciné	VERB	fasciner
injustice	NOUN	injustice
leur	DET	leur
là	ADV	là
travaillait	VERB	travailler
contre	ADP	contre
constatant	VERB	constater
que	SCONJ	que
passéisme	NOUN	passéisme
.	PUNCT	.
à	ADP	à
le	DET	le
l'	DET	le
me	PRON	me
,	PUNCT	,
passéisme	NOUN	passéisme
,	PUNCT	,
,	PUNCT	,
ne	ADV	ne
l'	DET	le
pouvoir	NOUN	pouvoir
encourageaient	NOUN	encourageaient
il	PRON	il
accumulait	VERB	accumuler
passé	NOUN	passé
En	ADP	en
se	PRON	se
mais	CCONJ	mais
lutter	VERB	lutter
,	PUNCT	,
fait	NOUN	fait
le	DET	le
informations	NOUN	information
,	PUNCT	,
par	ADP	par
je	PRON	je
disait	VERB	dire
de	ADP	de
un	DET	un
Antoine	PROPN	Antoine
,	PUNCT	,
.	PUNCT	.
et	CCONJ	et
peu	ADV	peu
pas	ADV	pas
pose	VERB	pose
en	ADP	en
doute	NOUN	doute
mettre	VERB	mettre
»	PUNCT	»
s'	PRON	se
engrangeait	VERB	engranger
Sans	ADP	sans
se	PRON	se
fallait	VERB	falloir
pour	ADP	pour
avait	AUX	avoir
peur	NOUN	peur
,	PUNCT	,
prétentieux	ADJ	prétentieux
son	DET	son
et	CCONJ	et
«	NOUN	«
ou	CCONJ	ou
camouflait	VERB	camoufler
,	PUNCT	,
,	PUNCT	,
un	DET	un
il	PRON	il
comme	SCONJ	comme
consoler	VERB	consoler
disait	VERB	dire
cette	DET	ce
peur	NOUN	peur
il	PRON	il
il	PRON	il
à	ADP	à
qu'	SCONJ	que
père	NOUN	père
de	ADP	de
faudrait	VERB	falloir
le	DET	le
disant	VERB	dire
-il	PRON	il
exposer	VERB	exposer
jour	NOUN	jour
produire	VERB	produire
bien	ADV	bien
autre	PRON	autre
.	PUNCT	.
Antoine	PROPN	Antoine
mais	CCONJ	mais
,	PUNCT	,
,	PUNCT	,
être	AUX	être
l'	DET	le
a	AUX	avoir
croire	VERB	croire
comme	ADP	comme
son	DET	son
pour	ADP	pour
années	NOUN	année
pour	ADP	pour
,	PUNCT	,
sa	DET	son
à	ADP	à
pas	ADV	pas
assez	ADV	assez
de	ADP	de
,	PUNCT	,
quelque	DET	quelque
trouver	VERB	trouver
quelques	DET	quelque
des	DET	un
.	PUNCT	.
père	NOUN	père
Depuis	ADP	depuis
lui	PRON	lui
dans	ADP	dans
on	PRON	on
.	PUNCT	.
avait	VERB	avoir
Il	PRON	il
n'	ADV	n'
lui-même	PRON	lui-même
agaçait	VERB	agacer
si	SCONJ	si
fait	VERB	faire
chose	NOUN	chose
grand	ADJ	grand
à	ADP	à
dire	VERB	dire
rien	PRON	rien
,	PUNCT	,
en	PRON	en
suggérer	VERB	suggérer
Antoine	PROPN	Antoine
force	NOUN	force
à	ADP	à
n'	ADV	n'
était	AUX	être
l'	PRON	l'
qu'	SCONJ	que
traiter	VERB	traiter
vie	NOUN	vie
sujets	NOUN	sujet
qui	PRON	qui
n'	ADV	n'
Antoine	PROPN	Antoine
moi	PRON	moi
le	DET	le
à	ADP	à
il	PRON	il
obligeant	VERB	obliger
,	PUNCT	,
maintenant	ADV	maintenant
père	NOUN	père
avait	AUX	avoir
qui	PRON	qui
se	PRON	se
,	PUNCT	,
d'	ADP	de
accomplir	VERB	accomplir
défense	NOUN	défense
osé	VERB	oser
,	PUNCT	,
s'	PRON	se
prenait	VERB	prendre
plu	VERB	pleuvoir
rien	PRON	rien
veut	VERB	vouloir
découvert	VERB	découvrir
faire	VERB	faire
ce	PRON	ce
avoir	AUX	avoir
Antoine	PROPN	Antoine
à	ADP	à
avait	AUX	avoir
et	CCONJ	et
eu	VERB	avoir
à	ADP	à
il	PRON	il
lui	PRON	lui
travers	NOUN	travers
mérite	NOUN	mérite
la	DET	le
reconnaître	VERB	reconnaître
Nivea	PROPN	Nivea
père	NOUN	père
que	SCONJ	que
son	DET	son
disait	VERB	dire
a	VERB	avoir
en	ADP	en
sans	ADP	sans
du	ADP	de
mère	NOUN	mère
à	ADP	à
était	AUX	être
avait	AUX	avoir
bureau	NOUN	bureau
et	CCONJ	et
soumettre	VERB	soumettre
rentrant	VERB	rentrer
chaque	DET	chaque
allait	VERB	aller
père	NOUN	père
dans	ADP	dans
la	DET	le
qu'	SCONJ	que
Quand	SCONJ	quand
sans	ADP	sans
,	PUNCT	,
qu'	SCONJ	que
compte	NOUN	compte
duré	VERB	durer
école	NOUN	école
première	ADJ	premier
répétait	VERB	répéter
institutions	NOUN	institution
l'	DET	le
.	PUNCT	.
de	ADP	de
sa	DET	son
tenir	VERB	tenir
au	ADP	au
d'	ADP	de
lui	PRON	lui
il	PRON	il
son	DET	son
bac	NOUN	bac
à	ADP	à
qui	PRON	qui
cela	PRON	cela
,	PUNCT	,
chose	NOUN	chose
aller	VERB	aller
,	PUNCT	,
faisait	VERB	faire
voir	VERB	voir
son	DET	son
jusqu'	ADP	jusque
des	DET	un
en	ADP	en
jour	NOUN	jour
Antoine	PROPN	Antoine
accueillir	VERB	accueillir
ne	ADV	ne
quatre	NUM	quatre
.	PUNCT	.
,	PUNCT	,
son	DET	son
il	PRON	il
les	DET	le
même	ADJ	même
et	CCONJ	et
porte	NOUN	porte
du	ADP	de
,	PUNCT	,
:	PUNCT	:
son	DET	son
père	NOUN	père
ramasser	VERB	ramasser
avec	ADP	avec
se	PRON	se
Ces	DET	ce
de	ADP	de
la	DET	le
la	DET	le
pas	ADV	pas
demandait	VERB	demander
déranger	VERB	déranger
levait	VERB	lever
pour	ADP	pour
qui	PRON	qui
de	ADP	de
coups	NOUN	coup
avec	ADP	avec
père	NOUN	père
bureau	NOUN	bureau
l'	DET	le
lui	PRON	lui
Antoine	PROPN	Antoine
cartable	NOUN	cartable
le	DET	le
discussion	NOUN	discussion
frappés	VERB	frapper
école	NOUN	école
mère	NOUN	mère
à	ADP	à
la	DET	le
retours	NOUN	retour
fallait	VERB	falloir
,	PUNCT	,
phrase	NOUN	phrase
la	DET	le
fait	VERB	faire
Ah	PROPN	Ah
amis	NOUN	ami
se	PRON	se
il	PRON	il
auquel	ADJ	auquel
«	NOUN	«
des	DET	un
Victor	PROPN	Victor
,	PUNCT	,
le	DET	le
moment	NOUN	moment
de	ADP	de
et	CCONJ	et
fiston	NOUN	fiston
son	DET	son
rituel	NOUN	rituel
refusant	VERB	refuser
qui	PRON	qui
préparait	VERB	préparer
un	DET	un
cours	NOUN	cours
Djinnsde	NOUN	djinnsde
voilà	VERB	voilà
devenu	VERB	devenir
mon	DET	mon
lui	PRON	lui
avait	AUX	avoir
père	NOUN	père
la	DET	le
pour	ADP	pour
Les	DET	le
»	PUNCT	»
où	PRON	où
dernière	ADJ	dernier
étaient	AUX	être
apprendre	VERB	apprendre
Antoine	PROPN	Antoine
retrouverait	VERB	retrouver
,	PUNCT	,
ne	ADV	ne
heure	NOUN	heure
goûter	NOUN	goûter
pas	ADV	pas
retarder	VERB	retarder
pendant	ADP	pendant
,	PUNCT	,
chez	ADP	chez
Hugo	PROPN	Hugo
de	ADP	de
.	PUNCT	.
montrait	VERB	montrer
avec	ADP	avec
et	CCONJ	et
une	DET	un
au	ADP	au
lui	PRON	lui
accord	NOUN	accord
un	DET	un
Le	DET	le
y	PRON	y
avait	AUX	avoir
découvert	VERB	découvrir
avec	ADP	avec
ciel	NOUN	ciel
à	ADP	à
détraqué	VERB	détraquer
n'	ADV	n'
d'	ADP	de
à	ADP	à
était	AUX	être
qu'	SCONJ	que
décrire	VERB	décrire
cartes	NOUN	carte
s'	PRON	se
du	ADP	de
une	DET	un
rédaction	NOUN	rédaction
propos	NOUN	propos
qu'	SCONJ	que
son	DET	son
voulait	VERB	vouloir
.	PUNCT	.
eu	VERB	avoir
Antoine	PROPN	Antoine
système	NOUN	système
Antoine	PROPN	Antoine
fur	NOUN	fur
dispute	NOUN	dispute
il	PRON	il
père	NOUN	père
avait	AUX	avoir
pas	ADV	pas
.	PUNCT	.
Il	PRON	il
mesure	NOUN	mesure
des	ADP	de
d'	ADP	de
meurtre	NOUN	meurtre
était	AUX	être
.	PUNCT	.
de	ADP	de
,	PUNCT	,
.	PUNCT	.
des	DET	un
mère	NOUN	mère
beaucoup	ADV	beaucoup
hiver	VERB	hiver
du	ADP	de
y	PRON	y
lui	PRON	lui
avait	AUX	avoir
décrire	VERB	décrire
et	CCONJ	et
père	NOUN	père
d'	ADP	de
Sa	DET	son
à	ADP	à
dans	ADP	dans
Il	PRON	il
.	PUNCT	.
une	DET	un
pris	VERB	prendre
.	PUNCT	.
opposé	ADJ	opposer
Son	DET	son
la	DET	le
neige	NOUN	neige
animaux	NOUN	animal
dû	VERB	devoir
durant	ADP	durant
avaient	AUX	avoir
s'	PRON	se
montré	VERB	montrer
accepter	VERB	accepter
était	AUX	être
Ils	PRON	il
aussi	ADV	aussi
traces	NOUN	trace
promenade	NOUN	promenade
laquelle	PRON	lequel
de	ADP	de
campagne	NOUN	campagne
son	DET	son
père	NOUN	père
avait	AUX	avoir
sang	NOUN	sang
en	ADP	en
plâtre	NOUN	plâtre
la	DET	le
tué	VERB	tuer
les	DET	le
la	DET	le
été	AUX	être
préféré	VERB	préférer
rédaction	NOUN	rédaction
moulé	VERB	mouler
à	ADP	à
à	ADP	à
17	PRON	17
.	PUNCT	.
Antoine	PROPN	Antoine
professeur	NOUN	professeur
de	ADP	de
avait	AUX	avoir
comment	ADV	comment
sa	DET	son
félicité	NOUN	félicité
maquisard	NOUN	maquisard
lue	VERB	lire
et	CCONJ	et
l'	PRON	l'
allemand	ADJ	allemand
.	PUNCT	.
20	PRON	20
Antoine	PROPN	Antoine
français	ADJ	français
avait	VERB	avoir
un	DET	un
classe	NOUN	classe
vie	NOUN	vie
soldat	NOUN	soldat
obtenu	VERB	obtenir
aurait	AUX	avoir
.	PUNCT	.
sur	ADP	sur
un	DET	un
avait	AUX	avoir
raconter	VERB	raconter
avait	AUX	avoir
de	ADP	de
Le	DET	le
s'	PRON	se
la	DET	le
nature	NOUN	nature
en	ADP	en
empreintes	NOUN	empreinte
intéresser	VERB	intéresser
coups	NOUN	coup
de	ADP	de
ignorait	VERB	ignorer
.	PUNCT	.
contre	ADP	contre
des	ADP	de
souvienne	VERB	souvenir
en	ADP	en
couteau	NOUN	couteau
lutter	VERB	lutter
sensations	NOUN	sensation
de	ADP	de
qu'	SCONJ	que
on	PRON	on
expliqua	VERB	expliquer
ce	PRON	ce
avait	AUX	avoir
sa	DET	son
guerre	NOUN	guerre
qu'	PRON	qu'
enfance	NOUN	enfance
romans	NOUN	roman
la	DET	le
à	ADP	à
et	CCONJ	et
,	PUNCT	,
à	ADP	à
il	PRON	il
.	PUNCT	.
Il	PRON	il
petite	ADJ	petit
espionnage	NOUN	espionnage
l'	DET	le
événements	NOUN	événement
cessé	VERB	cesser
se	PRON	se
.	PUNCT	.
penser	VERB	penser
,	PUNCT	,
lisant	VERB	lire
de	ADP	de
Nivea	PROPN	Nivea
amnésie	NOUN	amnésie
Antoine	PROPN	Antoine
essayait	VERB	essayer
qui	PRON	qui
empêche	VERB	empêche
d'	ADP	de
Ensuite	ADV	ensuite
de	ADP	de
,	PUNCT	,
il	PRON	il
déluge	NOUN	déluge
il	PRON	il
Nivea	PROPN	Nivea
aimait	VERB	aimer
il	PRON	il
il	PRON	il
qu'	PRON	qu'
.	PUNCT	.
comprenait	VERB	comprendre
âge	NOUN	âge
ce	DET	ce
compte-là	NOUN	compte-là
doivent	VERB	devoir
qu'	SCONJ	que
avant	ADP	avant
avait	VERB	avoir
et	CCONJ	et
récits	NOUN	récit
à	ADP	à
pas	ADV	pas
ans	NOUN	an
tout	ADV	tout
ne	ADV	ne
pu	VERB	pouvoir
cinq	NUM	cinq
vivre	VERB	vivre
remonter	VERB	remonter
au	ADP	au
qu'	SCONJ	que
ses	DET	son
lui	PRON	lui
Elle	PRON	lui
l'	DET	le
,	PUNCT	,
premiers	ADJ	premier
de	ADP	de
.	PUNCT	.
n'	ADV	n'
n'	ADV	n'
aux	ADP	à
dit	VERB	dire
souvenirs	NOUN	souvenir
ses	DET	son
qu'	SCONJ	que
à	ADP	à
que	SCONJ	que
avait	AUX	avoir
parents	NOUN	parent
pas	ADV	pas
de	ADP	de
avenir	NOUN	avenir
s'	PRON	se
façon	NOUN	façon
ou	CCONJ	ou
qu'	SCONJ	que
de	ADP	de
on	PRON	on
de	ADP	de
jette	VERB	jeter
ne	ADV	ne
.	PUNCT	.
Elle	PRON	lui
se	PRON	se
le	DET	le
passé	NOUN	passé
fallait	VERB	falloir
faire	VERB	faire
ce	PRON	ce
jeter	VERB	jeter
de	ADP	de
vous	PRON	vous
dégager	VERB	dégager
se	PRON	se
à	ADP	à
plus	ADV	plus
du	DET	de
dans	ADP	dans
l'	DET	le
se	PRON	se
.	PUNCT	.
angoissante	ADJ	angoissant
on	PRON	on
qui	PRON	qui
trouvait	VERB	trouver
Antoine	PROPN	Antoine
peut	VERB	pouvoir
comme	ADP	comme
bien	ADV	bien
il	PRON	il
de	ADP	de
dans	ADP	dans
devrait	VERB	devoir
le	DET	le
son	DET	son
passé	NOUN	passé
mal	NOUN	mal
intéresse	VERB	intéresse
maintenait	NOUN	maintenait
dans	ADP	dans
qui	PRON	qui
trouver	VERB	trouver
.	PUNCT	.
là	ADV	là
de	ADP	de
être	AUX	être
L'	DET	le
vide	NOUN	vide
avait	VERB	avoir
l'	DET	le
à	ADP	à
la	DET	le
peine	NOUN	peine
radeau	NOUN	radeau
de	ADP	de
au	ADP	au
.	PUNCT	.
.	PUNCT	.
Méduse	PROPN	Méduse
pourrait	VERB	pouvoir
Noé	VERB	noer
déluge	NOUN	déluge
de	ADP	de
de	ADP	de
la	DET	le
du	ADP	de
prit	NOUN	prit
-il	PRON	il
pas	ADV	pas
Ne	ADV	ne
fit	NOUN	fit
un	DET	un
peintures	NOUN	peinture
mot	NOUN	mot
d'	ADP	de
penser	VERB	penser
propos	NOUN	propos
des	DET	un
arche	NOUN	arche
étudié	VERB	étudier
la	DET	le
rapprochement	NOUN	rapprochement
au	ADP	au
Il	PRON	il
qui	PRON	qui
valait	VERB	valoir
le	DET	le
Antoine	NOUN	antoine
y	PRON	y
arche	NOUN	arche
.	PUNCT	.
blanche	ADJ	blanc
et	CCONJ	et
et	CCONJ	et
tableaux	NOUN	tableau
ivresse	NOUN	ivresse
pas	ADV	pas
Noé	NOUN	noé
Babel	PROPN	Babel
sol	NOUN	sol
images	NOUN	image
avait	AUX	avoir
peint	VERB	peindre
Il	PRON	il
mais	CCONJ	mais
par	ADP	par
Noé	PROPN	Noé
connaissait	VERB	connaître
bien	ADV	bien
vieillard	NOUN	vieillard
célèbres	ADJ	célèbre
ne	ADV	ne
y	PRON	y
le	DET	le
son	DET	son
Il	PRON	il
film	NOUN	film
à	ADP	à
barbe	NOUN	barbe
,	PUNCT	,
l'	DET	le
aussi	ADV	aussi
sur	ADP	sur
ces	DET	ce
l'	DET	le
arche	NOUN	arche
?	PUNCT	?
étendu	VERB	étendre
de	DET	de
de	ADP	de
avait	VERB	avoir
un	DET	un
.	PUNCT	.
Tour	NOUN	tour
Italien	NOUN	italien
qui	PRON	qui
représentant	NOUN	représentant
commencer	VERB	commencer
de	ADP	de
,	PUNCT	,
la	DET	le
hommes	NOUN	homme
arche	NOUN	arche
de	ADP	de
nouveau	ADJ	nouveau
symbolisant	VERB	symboliser
sera	AUX	être
l'	DET	le
thème	NOUN	thème
occuper	VERB	occuper
pensa	VERB	penser
de	ADP	de
l'	DET	le
il	PRON	il
l'	DET	le
plus	ADV	plus
paix	NOUN	paix
ce	PRON	ce
peintres	NOUN	peintre
Dieu	PROPN	Dieu
.	PUNCT	.
,	PUNCT	,
découvrirait	VERB	découvrir
s'	PRON	se
Raison	NOUN	raison
-il	PRON	il
de	ADP	de
et	CCONJ	et
les	DET	le
entre	ADP	entre
cherchant	VERB	chercher
l'	DET	le
mais	CCONJ	mais
,	PUNCT	,
arc-en-ciel	NOUN	arc-en-ciel
bien	ADV	bien
-t	PART	-t
,	PUNCT	,
très	ADV	très
la	DET	le
des	DET	un
arche	NOUN	arche
,	PUNCT	,
illustré	VERB	illustrer
et	CCONJ	et
celui	PRON	celui
En	ADP	en
?	PUNCT	?
le	DET	le
de	ADP	de
ayant	AUX	avoir
que	SCONJ	que
,	PUNCT	,
venu	VERB	venir
peint	VERB	peindre
l'	DET	le
Géricault	PROPN	Géricault
arc-en-ciel	NOUN	arc-en-ciel
navire	NOUN	navire
moyen	NOUN	moyen
l'	DET	le
S'	SCONJ	s'
il	PRON	il
ils	PRON	il
un	DET	un
occuper	VERB	occuper
de	ADP	de
si	SCONJ	si
par	ADP	par
,	PUNCT	,
les	DET	le
comme	ADP	comme
étaient	AUX	être
au	ADP	au
était	AUX	être
,	PUNCT	,
s'	PRON	se
il	PRON	il
faudrait	VERB	falloir
Noé	ADV	noé
au	ADP	au
à	ADP	à
soit	VERB	être
de	ADP	de
montrait	VERB	montrer
moment	NOUN	moment
espoir	NOUN	espoir
ce	PRON	ce
avait	AUX	avoir
arche	NOUN	arche
recueillis	VERB	recueillir
leur	DET	leur
où	PRON	où
équipage	NOUN	équipage
secours	NOUN	secours
.	PUNCT	.
naufragés	NOUN	naufragé
c'	PRON	ce
du	ADP	de
d'	ADP	de
l'	DET	le
que	SCONJ	que
qui	PRON	qui
deuxième	ADJ	deuxième
peut	VERB	pouvoir
famille	NOUN	famille
l'	DET	le
tableau	NOUN	tableau
un	DET	un
mythe	NOUN	mythe
n'	ADV	n'
grâce	NOUN	grâce
à	ADP	à
à	ADP	à
ces	DET	ce
que	SCONJ	que
Noé	NOUN	noé
que	SCONJ	que
.	PUNCT	.
plut	NOUN	plut
encore	ADV	encore
et	CCONJ	et
l'	DET	le
un	DET	un
l'	DET	le
gagné	VERB	gagner
impression	NOUN	impression
.	PUNCT	.
Bien	ADV	bien
lui	PRON	lui
d'	ADP	de
commencement	NOUN	commencement
soit	AUX	être
rien	PRON	rien
la	DET	le
un	DET	un
est	AUX	être
ce	PRON	ce
arche	NOUN	arche
de	ADP	de
autre	PRON	autre
de	ADP	de
moment	NOUN	moment
idée	NOUN	idée
l'	DET	le
histoire	NOUN	histoire
sombrer	VERB	sombrer
donnerait	VERB	donner
d'	ADP	de
,	PUNCT	,
L'	DET	le
et	CCONJ	et
de	ADP	de
actuelle	ADJ	actuel
avait	AUX	avoir
industriel	ADJ	industriel
L'	DET	le
couples	NOUN	couple
Europe	PROPN	Europe
de	ADP	de
influencé	VERB	influencer
vieillissement	NOUN	vieillissement
technologique	ADJ	technologique
l'	DET	le
cents	NOUN	cent
arche	NOUN	arche
revenait	VERB	revenir
.	PUNCT	.
été	AUX	être
la	DET	le
lutté	VERB	lutter
occidental	ADJ	occidental
Occident	PROPN	Occident
âgé	ADJ	âgé
quittant	VERB	quitter
inconscient	NOUN	inconscient
l'	DET	le
case	NOUN	case
départ	NOUN	départ
à	ADP	à
cet	DET	ce
,	PUNCT	,
Noé	NOUN	noé
avaient	AUX	avoir
et	CCONJ	et
inconscient	NOUN	inconscient
l'	DET	le
à	ADP	à
Occident	PROPN	Occident
,	PUNCT	,
avait	AUX	avoir
atteinte	NOUN	atteinte
:	PUNCT	:
mais	CCONJ	mais
par	ADP	par
un	DET	un
contre	ADP	contre
centenaires	NOUN	centenaire
l'	DET	le
cinq	NUM	cinq
jeune	ADJ	jeune
et	CCONJ	et
.	PUNCT	.
?	PUNCT	?
de	ADP	de
à	ADP	à
au	ADP	au
ans	ADJ	an
pas	ADV	pas
,	PUNCT	,
relier	VERB	relier
d'	ADP	de
émissions	NOUN	émission
un	DET	un
les	DET	le
pas	ADV	pas
en	ADP	en
Noé	NOUN	noé
d'	ADP	de
les	DET	le
la	DET	le
de	ADP	de
catalogue	ADJ	catalogu
réels	ADJ	réel
ne	ADV	ne
arche	NOUN	arche
voyait	VERB	voir
navires	NOUN	navire
imaginaires	ADJ	imaginaire
mêlant	VERB	mêler
sans	ADP	sans
Il	PRON	il
navires	NOUN	navire
comment	ADV	comment
amusantes	ADJ	amusant
tomber	VERB	tomber
l'	DET	le
les	DET	le
radeau	NOUN	radeau
préparer	VERB	préparer
illustré	NOUN	illustré
entrevit	VERB	entrevoir
dans	ADP	dans
.	PUNCT	.
une	DET	un
série	NOUN	série
Méduse	PROPN	Méduse
Antoine	PROPN	Antoine
Pourquoi	ADV	pourquoi
depuis	ADP	depuis
embarcations	NOUN	embarcation
Cooket	PROPN	Cooket
jusqu'	ADP	jusque
pourrait	VERB	pouvoir
Jules	PROPN	Jules
Il	PRON	il
bateaux	NOUN	bateau
Argonautes	PROPN	Argonautes
musique	NOUN	musique
Trésor	PROPN	Trésor
catamarans	NOUN	catamaran
Vaisseau	NOUN	vaisseau
fantôme	VERB	fantôme
Christophe	PROPN	Christophe
Il	PRON	il
Tikiet	PROPN	Tikiet
relire	VERB	relire
les	DET	le
quoi	PRON	quoi
Voyages	NOUN	voyage
Verne	PROPN	Verne
énuméra	VERB	énumérer
Colomb	PROPN	Colomb
au	ADP	au
Kon	PROPN	Kon
Il	PRON	il
-	PROPN	-
du	ADP	de
capitaine	NOUN	capitaine
les	DET	le
les	DET	le
être	AUX	être
Ile	PROPN	Ile
aux	ADP	à
.	PUNCT	.
caravelles	NOUN	caravelle
.	PUNCT	.
L'	DET	le
de	ADP	de
faudrait	VERB	falloir
,	PUNCT	,
l'	DET	le
de	ADP	de
?	PUNCT	?
ouverture	NOUN	ouverture
du	ADP	de
,	PUNCT	,
au	ADP	au
La	DET	le
.	PUNCT	.
encore	ADV	encore
,	PUNCT	,
emballait	VERB	emballer
se	PRON	se
une	DET	un
de	ADP	de
terrasse	NOUN	terrasse
s'	PRON	se
,	PUNCT	,
frais	NOUN	frais
avec	ADP	avec
voix	ADV	voix
des	ADP	de
au	ADP	au
la	DET	le
déjà	ADV	déjà
et	CCONJ	et
la	DET	le
un	DET	un
vies	NOUN	vie
maison	NOUN	maison
sur	ADP	sur
bord	NOUN	bord
aux	ADP	à
s'	PRON	se
,	PUNCT	,
imaginait	VERB	imaginer
de	ADP	de
pirates	NOUN	pirate
des	DET	un
ils	PRON	il
lisant	VERB	lire
tout	NOUN	tout
,	PUNCT	,
récits	NOUN	récit
auraient	AUX	avoir
Nivea	PROPN	Nivea
le	DET	le
d'	ADP	de
navigateurs	NOUN	navigateur
d'	ADP	de
mutuellement	ADV	mutuellement
louée	VERB	louer
en	ADP	en
à	ADP	à
haute	NOUN	haute
qu'	PRON	qu'
et	CCONJ	et
Italie	PROPN	Italie
de	ADP	de
lac	NOUN	lac
!	PUNCT	!
française	ADJ	français
longtemps	ADV	longtemps
d'	ADP	de
Et	CCONJ	et
un	DET	un
télévision	NOUN	télévision
attendre	VERB	attendre
oubliés	ADJ	oublier
la	DET	le
un	DET	un
franc	NOUN	franc
un	DET	un
Et	CCONJ	et
vrai	ADJ	vrai
Dick	PROPN	Dick
pas	ADV	pas
le	DET	le
Et	CCONJ	et
avance	NOUN	avance
donnerait	VERB	donner
scénario	NOUN	scénario
avait	AUX	avoir
Il	PRON	il
ne	ADV	ne
est	VERB	être
Joseph	PROPN	Joseph
Conrad	PROPN	Conrad
!	PUNCT	!
Il	PRON	il
la	DET	le
les	PRON	le
que	SCONJ	que
.	PUNCT	.
faudrait	VERB	falloir
télévision	NOUN	télévision
Il	PRON	il
sou	NOUN	sou
Moby	PROPN	Moby
,	PUNCT	,
réponse	NOUN	réponse
écrire	ADJ	écrir
soumettre	NOUN	soumettre
sans	ADP	sans
toucher	VERB	toucher
.	PUNCT	.
.	PUNCT	.
et	CCONJ	et
.	PUNCT	.
leur	DET	leur
mal	NOUN	mal
!	PUNCT	!
,	PUNCT	,
ce	PRON	ce
navires	ADJ	navire
faudrait	VERB	falloir
Surcouf	ADJ	surcouf
trucages	NOUN	trucage
.	PUNCT	.
lire	VERB	lire
à	ADP	à
de	DET	de
des	DET	un
deux	NUM	deux
pas	ADV	pas
dimensions	NOUN	dimension
il	PRON	il
bateaux	NOUN	bateau
.	PUNCT	.
soit	AUX	être
,	PUNCT	,
maquettes	NOUN	maquette
tête	NOUN	tête
ne	ADV	ne
livres	NOUN	livre
faudrait	VERB	falloir
Antoine	PROPN	Antoine
avait	AUX	avoir
réelles	ADJ	réel
visuel	ADJ	visuel
on	PRON	on
la	DET	le
seulement	ADV	seulement
vrais	ADJ	vrai
et	CCONJ	et
des	DET	un
à	ADP	à
que	SCONJ	que
aux	ADP	à
de	ADP	de
pourrait	VERB	pouvoir
filmer	VERB	filmer
Avec	ADP	avec
faire	AUX	faire
croire	VERB	croire
très	ADV	très
Il	PRON	il
des	DET	un
Les	DET	le
.	PUNCT	.
des	ADP	de
effervescentes	ADJ	effervescent
sans	ADP	sans
cette	DET	ce
lus	ADJ	lire
Il	PRON	il
aspirines	NOUN	aspirine
rangés	VERB	ranger
vie	NOUN	vie
avaient	AUX	avoir
livres	NOUN	livre
à	ADP	à
travailler	VERB	travailler
prenant	VERB	prendre
prises	VERB	prendre
Il	PRON	il
.	PUNCT	.
disques	NOUN	disque
pu	VERB	pouvoir
pièce	NOUN	pièce
rien	PRON	rien
,	PUNCT	,
sa	DET	son
il	PRON	il
à	ADP	à
avait	AUX	avoir
reconstituer	VERB	reconstituer
bien	ADV	bien
aurait	AUX	avoir
il	PRON	il
soin	NOUN	soin
de	ADP	de
n'	ADV	n'
moitié	VERB	moitier
était	AUX	être
servi	VERB	servir
parties	NOUN	party
regarda	VERB	regarder
.	PUNCT	.
ces	DET	ce
,	PUNCT	,
censé	ADJ	censé
ces	DET	ce
tous	ADJ	tout
ces	DET	ce
où	PRON	où
qu'	PRON	qu'
journaux	NOUN	journal
en	ADP	en
,	PUNCT	,
de	ADP	de
livres	NOUN	livre
à	ADP	à
au	ADP	au
ou	CCONJ	ou
son	DET	son
les	DET	le
poussé	VERB	pousser
Il	PRON	il
se	PRON	se
,	PUNCT	,
ce	DET	ce
achetés	VERB	acheter
plusieurs	DET	plusieurs
et	CCONJ	et
autre	PRON	autre
de	ADP	de
ce	PRON	ce
que	SCONJ	que
moment	NOUN	moment
état	NOUN	état
,	PUNCT	,
.	PUNCT	.
à	ADP	à
l'	DET	le
un	DET	un
le	DET	le
reste	NOUN	reste
plutôt	ADV	plutôt
il	PRON	il
choisir	NOUN	choisir
librairie	NOUN	librairie
en	PRON	en
titre	NOUN	titre
les	PRON	le
rappelant	VERB	rappeler
la	DET	le
esprit	NOUN	esprit
cet	DET	ce
et	CCONJ	et
,	PUNCT	,
avait	AUX	avoir
l'	PRON	l'
tel	ADJ	tel
jour	NOUN	jour
où	PRON	où
un	DET	un
avait	AUX	avoir
but	VERB	boire
qui	PRON	qui
de	ADP	de
de	ADP	de
la	DET	le
.	PUNCT	.
toujours	ADV	toujours
-	NOUN	-
verres	NOUN	verre
de	ADP	de
moitié	ADJ	moitié
prêt	ADJ	prêt
qu'	SCONJ	que
il	PRON	il
,	PUNCT	,
.	PUNCT	.
se	PRON	se
de	ADP	de
arrache	NOUN	arrache
trouvé	VERB	trouver
,	PUNCT	,
Quand	SCONJ	quand
d'	ADP	de
on	PRON	on
à	ADP	à
Crow	NOUN	crow
travailler	VERB	travailler
et	CCONJ	et
un	DET	un
magnum	NOUN	magnum
remplacer	VERB	remplacer
Faulkner	PROPN	Faulkner
vieille	ADJ	vieux
Crow	NOUN	crow
sentit	ADJ	sentit
avait	AUX	avoir
était	AUX	être
à	ADP	à
Old	NOUN	old
pied	NOUN	pied
