franchi	VERB	franchir
attendant	VERB	attendre
étaient	VERB	être
.	PUNCT	.
que	SCONJ	que
autant	ADV	autant
le	DET	le
avais	VERB	avoir
,	PUNCT	,
vu	VERB	voir
pour	ADP	pour
—	NOUN	—
-	PROPN	-
jamais	ADV	jamais
Point	PROPN	Point
appris	VERB	apprendre
,	PUNCT	,
j'	PRON	je
par	ADP	par
spectacle	NOUN	spectacle
garçons	NOUN	garçon
Je	PRON	je
et	CCONJ	et
deux	PRON	deux
avais	VERB	avoir
aux	DET	aux
gens	NOUN	gens
et	CCONJ	et
payer	VERB	payer
.	PUNCT	.
,	PUNCT	,
d'	ADP	de
Comme	SCONJ	comme
j'	PRON	je
deux	NUM	deux
Rond	PROPN	Rond
assister	VERB	assister
n'	ADV	n'
droit	NOUN	droit
Le	DET	le
les	DET	le
glissai	VERB	glisser
copains	ADJ	copain
de	ADP	de
des	DET	un
plus	ADV	plus
me	PRON	me
et	CCONJ	et
mes	DET	mon
couples	NOUN	couple
en	ADP	en
qu'	PRON	qu'
s'	PRON	se
narquois	NOUN	narquois
file	NOUN	file
mais	CCONJ	mais
la	DET	le
entrai	ADJ	entrai
»	PUNCT	»
,	PUNCT	,
ils	PRON	il
noir	NOUN	noir
camarades	ADJ	camarade
semaines	NOUN	semaine
»	PUNCT	»
derechef	ADJ	derechef
.	PUNCT	.
et	CCONJ	et
à	ADP	à
entre	ADP	entre
en	ADP	en
de	ADP	de
tête	NOUN	tête
pratiquer	VERB	pratiquer
premières	ADJ	premier
film	NOUN	film
«	NOUN	«
la	DET	le
appelaient	VERB	appeler
les	DET	le
ce	PRON	ce
,	PUNCT	,
deux	NUM	deux
premiers	ADJ	premier
—	VERB	—
«	NOUN	«
je	PRON	je
blanc	ADJ	blanc
resquille	NOUN	resquille
;	PUNCT	;
Quai	PROPN	Quai
solitaires	NOUN	solitaire
avides	ADJ	avide
leur	DET	leur
des	DET	un
intitulait	VERB	intituler
des	ADP	de
et	CCONJ	et
laissa	VERB	laisser
un	DET	un
substitut	NOUN	substitut
la	DET	le
,	PUNCT	,
Il	PRON	il
d'	ADP	de
montrait	VERB	montrer
les	DET	le
et	CCONJ	et
et	CCONJ	et
Il	PRON	il
jalousie	NOUN	jalousie
glauque	ADJ	glauque
Orfèvres	NOUN	orfèvre
.	PUNCT	.
.	PUNCT	.
d'	ADP	de
amitié	PROPN	amitié
amour	NOUN	amour
,	PUNCT	,
à	ADP	à
monde	NOUN	monde
me	PRON	me
pour	ADP	pour
animés	VERB	animer
pantois	ADV	pantois
un	DET	un
êtres	NOUN	être
manque	NOUN	manque
,	PUNCT	,
la	DET	le
par	ADP	par
sexuelles	ADJ	sexuel
recherche	NOUN	recherche
d'	ADP	de
violents	ADJ	violent
des	DET	un
;	PUNCT	;
obscur	NOUN	obscur
pulsions	NOUN	pulsion
falots	ADJ	falot
monde	NOUN	monde
;	PUNCT	;
;	PUNCT	;
du	ADP	de
huis	CCONJ	huis
un	DET	un
enfumés	VERB	enfumer
ou	CCONJ	ou
,	PUNCT	,
la	DET	le
viande	NOUN	viande
la	DET	le
cocottes	NOUN	cocotte
de	ADP	de
;	PUNCT	;
de	ADP	de
des	DET	un
personnages	NOUN	personnage
du	ADP	de
et	CCONJ	et
dérision	NOUN	dérision
flics	NOUN	flic
nuit	NOUN	nuit
pierre	NOUN	pierre
,	PUNCT	,
outrés	VERB	outrer
ou	CCONJ	ou
des	ADP	de
qui	PRON	qui
du	ADP	de
des	DET	un
pluie	NOUN	pluie
et	CCONJ	et
tournait	VERB	tourner
de	ADP	de
,	PUNCT	,
clos	VERB	clore
sang	NOUN	sang
;	PUNCT	;
réalisme	NOUN	réalisme
à	ADP	à
de	ADP	de
,	PUNCT	,
de	ADP	de
rire	NOUN	rire
de	ADP	de
bistrots	NOUN	bistrot
des	DET	un
atmosphères	NOUN	atmosphère
,	PUNCT	,
un	DET	un
.	PUNCT	.
sans	ADP	sans
vibrait	NOUN	vibrait
espoir	NOUN	espoir
;	PUNCT	;
turpitudes	NOUN	turpitude
.	PUNCT	.
,	PUNCT	,
à	ADP	à
craquer	VERB	craquer
chirurgien	NOUN	chirurgien
était	AUX	être
comparses	NOUN	comparse
spectacle	NOUN	spectacle
sans	ADP	sans
,	PUNCT	,
cette	DET	ce
charité	NOUN	charité
peinte	ADJ	peindre
des	ADP	de
impitoyable	NOUN	impitoyable
,	PUNCT	,
humanité	NOUN	humanité
des	DET	un
dissection	NOUN	dissection
talentueuse	ADJ	talentueux
de	ADP	de
vue	VERB	voir
La	DET	le
,	PUNCT	,
pathétiques	ADJ	pathétique
,	PUNCT	,
par	ADP	par
une	DET	un
racoleuse	ADJ	racoleur
et	CCONJ	et
au	ADP	au
âmes	NOUN	âme
salle	NOUN	salle
un	DET	un
expert	NOUN	expert
,	PUNCT	,
pleine	NOUN	pleine
,	PUNCT	,
assassin	NOUN	assassin
en	ADP	en
C'	PRON	ce
un	DET	un
susciter	VERB	susciter
première	ADJ	premier
des	ADP	de
je	PRON	je
,	PUNCT	,
film	NOUN	film
la	DET	le
,	PUNCT	,
d'	ADP	de
l'	DET	le
,	PUNCT	,
d'	ADP	de
.	PUNCT	.
main	NOUN	main
jour	NOUN	jour
ce	DET	ce
ce	DET	ce
,	PUNCT	,
que	PRON	que
ne	ADV	ne
de	ADP	de
Il	PRON	il
maîtrisent	VERB	maîtriser
du	ADP	de
commerciale	ADJ	commercial
premier	ADJ	premier
seuls	ADJ	seul
savent	VERB	savoir
silence	NOUN	silence
avais	VERB	avoir
frissons	NOUN	frisson
qui	PRON	qui
de	ADP	de
effroi	NOUN	effroi
pas	ADV	pas
exploitation	NOUN	exploitation
ceux	PRON	celui
et	CCONJ	et
et	CCONJ	et
passait	VERB	passer
successifs	ADJ	successif
su	VERB	savoir
les	DET	le
de	ADP	de
plaisir	NOUN	plaisir
l'	DET	le
séance	NOUN	séance
sièges	NOUN	siège
une	DET	un
parmi	ADP	parmi
montrait	VERB	montrer
fer	NOUN	fer
déployait	VERB	déployer
tristesse	NOUN	tristesse
faiblesses	NOUN	faiblesse
et	CCONJ	et
de	ADP	de
Blier	PROPN	Blier
ses	DET	son
.	PUNCT	.
peur	NOUN	peur
,	PUNCT	,
pour	ADP	pour
gainées	NOUN	gainée
leur	DET	leur
mari	NOUN	mari
saccade	NOUN	saccade
besoin	NOUN	besoin
;	PUNCT	;
désabusée	VERB	désabuser
sa	DET	son
dissimuler	VERB	dissimuler
,	PUNCT	,
conduite	NOUN	conduite
imposait	VERB	imposer
de	ADP	de
Suzy	NOUN	suzy
Delair	PROPN	Delair
bafoué	VERB	bafouer
jouant	VERB	jouer
sa	DET	son
rondeurs	NOUN	rondeur
récit	NOUN	récit
ses	DET	son
au	ADP	au
Jouvet	NOUN	jouvet
ses	DET	son
sa	DET	son
de	ADP	de
son	DET	son
veulerie	NOUN	veulerie
cynique	NOUN	cynique
tendresse	NOUN	tendresse
,	PUNCT	,
sa	DET	son
,	PUNCT	,
la	DET	le
;	PUNCT	;
cuisses	NOUN	cuisse
de	ADP	de
confinait	VERB	confiner
bas	NOUN	bas
une	DET	un
bonne	ADJ	bon
compléter	VERB	compléter
qui	PRON	qui
de	ADP	de
;	PUNCT	;
poésie	ADJ	poési
ce	DET	ce
lumière	NOUN	lumière
dure	ADJ	dur
coûtera	VERB	coûter
Il	PRON	il
,	PUNCT	,
vigoureux	ADJ	vigoureux
femme	NOUN	femme
pour	ADP	pour
de	ADP	de
à	ADP	à
de	ADP	de
cher	ADJ	cher
certaine	NOUN	certaine
son	DET	son
facile	ADJ	facile
tra-la-la	PROPN	tra-la-la
mœurs	NOUN	mœur
qui	PRON	qui
tableau	NOUN	tableau
mais	CCONJ	mais
musique	NOUN	musique
une	DET	un
et	CCONJ	et
venaient	ADV	venaient
qui	PRON	qui
déhanchement	NOUN	déhanchement
à	ADP	à
est	AUX	être
un	DET	un
et	CCONJ	et
lancinante	ADJ	lancinant
vous	PRON	vous
la	DET	le
et	CCONJ	et
une	DET	un
prendre	VERB	prendre
,	PUNCT	,
vie	NOUN	vie
.	PUNCT	.
toute	ADJ	tout
la	DET	le
de	ADP	de
et	CCONJ	et
et	CCONJ	et
par	ADP	par
de	ADP	de
exsudait	VERB	exsuder
scène	NOUN	scène
dramatique	ADJ	dramatique
sexe	NOUN	sexe
dire	VERB	dire
,	PUNCT	,
aussi	ADV	aussi
puis	CCONJ	puis
impression	NOUN	impression
choix	NOUN	choix
,	PUNCT	,
si	SCONJ	si
titre	NOUN	titre
de	ADP	de
bouffe	NOUN	bouffe
,	PUNCT	,
abord	NOUN	abord
film	NOUN	film
de	ADP	de
une	DET	un
que	SCONJ	que
par	ADP	par
du	ADP	de
,	PUNCT	,
le	DET	le
d'	ADP	de
de	ADP	de
tant	ADV	tant
une	DET	un
,	PUNCT	,
conclusion	NOUN	conclusion
flicailleries	NOUN	flicaillerie
le	DET	le
comme	ADP	comme
scénariste	NOUN	scénariste
complaisance	NOUN	complaisance
metteur	NOUN	metteur
avaient	AUX	avoir
voulu	VERB	vouloir
désespoir	VERB	désespoir
ce	DET	ce
en	ADP	en
,	PUNCT	,
le	DET	le
de	ADP	de
-	PUNCT	-
je	PRON	je
grande	ADJ	grand
films	NOUN	film
,	PUNCT	,
douce	VERB	douce
comme	ADP	comme
m'	PRON	me
,	PUNCT	,
,	PUNCT	,
car	CCONJ	car
,	PUNCT	,
paru	VERB	paraître
l'	DET	le
il	PRON	il
cela	PRON	cela
Je	PRON	je
avait	AUX	avoir
ville	NOUN	ville
était	AUX	être
Paris	PROPN	Paris
ici	ADV	ici
,	PUNCT	,
c'	PRON	ce
de	ADP	de
été	AUX	être
donné	VERB	donner
m'	PRON	me
c'	PRON	ce
l'	PRON	l'
jusqu'	ADP	jusque
histoire	NOUN	histoire
les	DET	le
était	AUX	être
que	SCONJ	que
voir	VERB	voir
une	DET	un
qu'	PRON	qu'
.	PUNCT	.
avais	VERB	avoir
cela	PRON	cela
,	PUNCT	,
rarement	ADV	rarement
été	AUX	être
;	PUNCT	;
amère	NOUN	amère
remué	VERB	remuer
avaient	AUX	avoir
ressortis	VERB	ressortir
j'	PRON	je
de	ADP	de
vu	VERB	voir
transformer	VERB	transformer
désormais	ADV	désormais
qui	PRON	qui
détachés	VERB	détacher
,	PUNCT	,
mes	DET	mon
Cela	PRON	cela
laquelle	PRON	lequel
j'	PRON	je
était	AUX	être
et	CCONJ	et
invraisemblables	ADJ	invraisemblable
situé	VERB	situer
rien	PRON	rien
»	PUNCT	»
ce	DET	ce
ma	DET	mon
à	ADP	à
du	ADP	de
faire	VERB	faire
réalité	NOUN	réalité
ressemblait	VERB	ressembler
,	PUNCT	,
Paris	PROPN	Paris
où	PRON	où
dans	ADP	dans
,	PUNCT	,
dans	ADP	dans
devoir	VERB	devoir
.	PUNCT	.
appartenais	VERB	appartenir
«	NOUN	«
ne	ADV	ne
allais	VERB	aller
puisse	VERB	pouvoir
,	PUNCT	,
cinéma	NOUN	cinéma
la	DET	le
c'	PRON	ce
Mais	CCONJ	mais
ville	NOUN	ville
à	ADP	à
vie	NOUN	vie
toute	DET	tout
celui-ci	PRON	celui-ci
études	NOUN	étude
.	PUNCT	.
tels	ADJ	tel
,	PUNCT	,
il	PRON	il
un	DET	un
toutes	DET	tout
je	PRON	je
grandir	VERB	grandir
qu'	SCONJ	que
de	ADP	de
et	CCONJ	et
yeux	NOUN	oeil
et	CCONJ	et
ne	ADV	ne
souffrances	NOUN	souffrance
de	ADP	de
de	ADP	de
et	CCONJ	et
déjà	ADV	déjà
pour	ADP	pour
peu	ADV	peu
,	PUNCT	,
l'	PRON	l'
éviter	VERB	éviter
parut	AUX	parut
menaces	NOUN	menace
lourd	NOUN	lourd
affronter	VERB	affronter
de	DET	de
stratagèmes	NOUN	stratagème
convaincu	VERB	convaincre
me	PRON	me
,	PUNCT	,
vérité	NOUN	vérité
inventer	VERB	inventer
que	SCONJ	que
de	ADP	de
périls	NOUN	péril
fus	VERB	être
sortes	NOUN	sorte
étais	VERB	être
faudrait	VERB	falloir
je	PRON	je
instinct	NOUN	instinct
ouvrir	VERB	ouvrir
les	DET	le
plus	ADV	plus
me	PRON	me
,	PUNCT	,
telles	DET	tel
par	ADP	par
fait	VERB	faire
et	CCONJ	et
tout	DET	tout
peine	NOUN	peine
de	ADP	de
43	NUM	43
,	PUNCT	,
fus	AUX	être
Tour	NOUN	tour
telle	ADJ	tel
passait	VERB	passer
au	ADP	au
je	PRON	je
.	PUNCT	.
à	ADP	à
,	PUNCT	,
.	PUNCT	.
,	PUNCT	,
l'	DET	le
entrevis	ADJ	entrevi
tentations	NOUN	tentation
le	DET	le
la	DET	le
pas	ADV	pas
de	ADP	de
succomber	VERB	succomber
esplanade	NOUN	esplanade
qui	PRON	qui
sur	ADP	sur
sa	DET	son
interdit	VERB	interdire
à	ADP	à
une	DET	un
Palais	PROPN	Palais
silhouette	NOUN	silhouette
somme	NOUN	somme
face	NOUN	face
A	AUX	avoir
Chaillot	PROPN	Chaillot
reconnus	NOUN	reconnu
.	PUNCT	.
que	SCONJ	que
j'	PRON	je
Cela	PRON	cela
se	PRON	se
-je	PRON	je
ne	ADV	ne
en	PRON	en
Eiffel	PROPN	Eiffel
et	CCONJ	et
,	PUNCT	,
m'	PRON	me
applaudissements	NOUN	applaudissement
et	CCONJ	et
vers	ADP	vers
art	DET	art
Je	PRON	je
maigres	ADJ	maigre
s'	PRON	se
un	DET	un
qui	PRON	qui
nous	PRON	nous
.	PUNCT	.
en	ADP	en
compagnie	NOUN	compagnie
une	PRON	un
l'	DET	le
des	DET	un
ailes	NOUN	aile
euphorique	ADJ	euphorique
à	ADP	à
Nous	PRON	nous
duquel	ADJ	duquel
,	PUNCT	,
,	PUNCT	,
en	ADP	en
du	ADP	de
monument	NOUN	monument
des	ADP	de
patin	NOUN	patin
,	PUNCT	,
sommet	NOUN	sommet
d'	ADP	de
attira	VERB	attirer
à	ADP	à
ami	NOUN	ami
au	ADP	au
simple	ADJ	simple
l'	DET	le
entendîmes	VERB	entendre
une	DET	un
roulettes	NOUN	roulette
,	PUNCT	,
vague	NOUN	vague
rumeur	NOUN	rumeur
du	ADP	de
initiais	VERB	initier
de	DET	de
inscrivent	VERB	inscrire
flonflons	NOUN	flonflon
bleue	NOUN	bleu
majuscules	ADJ	majuscule
d'	ADP	de
avait	AUX	avoir
venaient	ADV	venaient
père	NOUN	père
lettres	NOUN	lettre
entourés	VERB	entourer
avec	ADP	avec
signées	NOUN	signée
en	ADP	en
chapeaux	NOUN	chapeau
.	PUNCT	.
assistance	NOUN	assistance
longues	ADJ	long
dévoiler	VERB	dévoiler
mon	DET	mon
en	ADP	en
plaque	NOUN	plaque
patiemment	ADV	patiemment
que	SCONJ	que
Quelques	DET	quelque
,	PUNCT	,
dorées	VERB	dorer
Valéry	PROPN	Valéry
les	DET	le
de	ADP	de
métal	ADJ	métal
une	DET	un
en	ADP	en
officiers	NOUN	officier
verte	ADJ	vert
phrases	NOUN	phrase
,	PUNCT	,
langage	NOUN	langage
Paul	PROPN	Paul
et	CCONJ	et
nous	PRON	nous
de	ADP	de
messieurs	NOUN	monsieur
et	CCONJ	et
clair	ADJ	clair
sombre	NOUN	sombre
de	ADP	de
dames	NOUN	dame
traduites	ADJ	traduire
et	CCONJ	et
,	PUNCT	,
l'	DET	le
costume	NOUN	costume
l'	DET	le
une	DET	un
s'	PRON	se
-	NOUN	-
comme	ADP	comme
un	DET	un
d'	ADP	de
Il	PRON	il
coin	NOUN	coin
d'	ADP	de
ces	DET	ce
banales	NOUN	banale
uniforme	NOUN	uniforme
squares	NOUN	square
,	PUNCT	,
en	PRON	en
d'	ADP	de
de	ADP	de
encore	ADV	encore
major	NOUN	major
et	CCONJ	et
de	ADP	de
au	ADP	au
formation	NOUN	formation
trompettiste	NOUN	trompettiste
musicale	ADJ	musical
,	PUNCT	,
à	ADP	à
voyait	VERB	voir
tous	ADJ	tout
agissait	VERB	agir
,	PUNCT	,
composée	VERB	composer
cérémonies	VERB	cérémonier
deux	PRON	deux
un	DET	un
époque	NOUN	époque
tambour	NOUN	tambour
on	PRON	on
gardien	NOUN	gardien
d'	ADP	de
en	ADP	en
paix	NOUN	paix
une	DET	un
de	ADP	de
,	PUNCT	,
petite	ADJ	petit
.	PUNCT	.
des	ADP	de
la	DET	le
ces	DET	ce
des	DET	un
la	DET	le
profit	NOUN	profit
n'	ADV	n'
temps	NOUN	temps
ou	CCONJ	ou
pendant	ADP	pendant
noms	NOUN	nom
beaucoup	ADV	beaucoup
ou	CCONJ	ou
déportés	NOUN	déporté
,	PUNCT	,
maintenant	ADV	maintenant
on	PRON	on
pas	ADV	pas
du	ADP	de
abattus	VERB	abattre
d'	ADP	de
de	ADP	de
plupart	NOUN	plupart
tireurs	NOUN	tireur
les	DET	le
,	PUNCT	,
la	DET	le
car	CCONJ	car
un	PRON	un
de	ADP	de
revenus	VERB	revenir
de	ADP	de
Libération	NOUN	libération
dont	PRON	dont
rebaptisait	VERB	rebaptiser
qui	PRON	qui
la	DET	le
,	PUNCT	,
camps	NOUN	camp
au	ADP	au
étaient	AUX	être
solitaires	ADJ	solitaire
de	ADP	de
Résistance	PROPN	Résistance
le	DET	le
Paris	PROPN	Paris
,	PUNCT	,
héros	NOUN	héros
rues	NOUN	rue
pavé	NOUN	pavé
,	PUNCT	,
sur	ADP	sur
était	AUX	être
avaient	AUX	avoir
patineurs	NOUN	patineur
arrêté	VERB	arrêter
sur	ADP	sur
serais	AUX	être
,	PUNCT	,
de	ADP	de
de	ADP	de
nous	PRON	nous
zigzaguaient	VERB	zigzaguer
avec	ADP	avec
et	CCONJ	et
terrains	NOUN	terrain
sens	NOUN	sens
immense	NOUN	immense
me	PRON	me
volontiers	NOUN	volontier
de	ADP	de
plus	ADV	plus
ne	ADV	ne
j'	PRON	je
un	PRON	un
tout	ADV	tout
Je	PRON	je
leur	DET	leur
dalles	NOUN	dalle
qui	PRON	qui
étendue	VERB	étendre
avec	ADP	avec
de	ADP	de
l'	DET	le
pour	ADP	pour
bonheur	NOUN	bonheur
mon	DET	mon
.	PUNCT	.
devenue	VERB	devenir
pas	ADV	pas
l'	DET	le
aurais	VERB	avoir
mon	DET	mon
ami	NOUN	ami
les	DET	le
âge	NOUN	âge
qui	PRON	qui
longtemps	ADV	longtemps
pris	VERB	prendre
bandes	NOUN	bande
mes	DET	mon
rejoint	VERB	rejoindre
aussi	ADV	aussi
jeux	NOUN	jeu
les	DET	le
groupe	NOUN	groupe
désordonnés	VERB	désordonner
au	ADP	au
de	ADP	de
couper	VERB	couper
,	PUNCT	,
des	ADP	de
étaient	AUX	être
pas	ADV	pas
mon	DET	mon
taillés	VERB	tailler
l'	DET	le
volumineux	ADJ	volumineux
appartenir	VERB	appartenir
Il	PRON	il
mais	CCONJ	mais
des	ADP	de
semblait	VERB	sembler
attention	NOUN	attention
gras	ADJ	gras
—	CCONJ	—
qui	PRON	qui
si	SCONJ	si
ils	PRON	il
étaient	AUX	être
,	PUNCT	,
n'	ADV	n'
cheveux	ADJ	cheveux
et	CCONJ	et
un	PRON	un
aussi	ADV	aussi
avait	AUX	avoir
hommes	NOUN	homme
noirs	ADJ	noir
petit	ADJ	petit
,	PUNCT	,
.	PUNCT	.
.	PUNCT	.
retenu	VERB	retenir
était	AUX	être
Ils	PRON	il
n'	ADV	n'
officiels	NOUN	officiel
favori	ADJ	favori
fait	VERB	faire
mieux	ADV	mieux
s'	PRON	se
j'	PRON	je
et	CCONJ	et
et	CCONJ	et
Il	PRON	il
servir	VERB	servir
bovine	NOUN	bovine
,	PUNCT	,
courtisan	PROPN	courtisan
ne	ADV	ne
le	DET	le
façon	NOUN	façon
de	ADP	de
les	DET	le
entendre	VERB	entendre
de	ADP	de
ses	DET	son
nuque	NOUN	nuque
le	DET	le
.	PUNCT	.
avait	VERB	avoir
sa	DET	son
gestes	NOUN	geste
je	PRON	je
avec	ADP	avec
de	ADP	de
plus	ADV	plus
Situé	VERB	situer
où	PRON	où
mains	NOUN	main
même	ADJ	même
compassé	VERB	compasser
,	PUNCT	,
soin	NOUN	soin
se	PRON	se
onction	NOUN	onction
long	NOUN	long
étais	VERB	être
.	PUNCT	.
de	ADP	de
,	PUNCT	,
,	PUNCT	,
dans	ADP	dans
petit	ADJ	petit
la	DET	le
même	ADJ	même
la	DET	le
répartis	VERB	répartir
pas	ADV	pas
pouvais	AUX	pouvoir
même	ADV	même
»	PUNCT	»
paroles	NOUN	parole
sa	DET	son
et	CCONJ	et
l'	DET	le
ses	DET	son
ses	DET	son
dans	ADP	dans
m'	PRON	me
de	ADP	de
.	PUNCT	.
C'	PRON	ce
qu'	SCONJ	que
donné	VERB	donner
me	PRON	me
Floqueboque	PROPN	Floqueboque
de	ADP	de
les	DET	le
le	DET	le
de	ADP	de
jeu	NOUN	jeu
il	PRON	il
père	NOUN	père
mais	CCONJ	mais
le	DET	le
il	PRON	il
«	NOUN	«
cuistre	ADJ	cuistre
,	PUNCT	,
yeux	NOUN	oeil
langue	NOUN	langue
mon	DET	mon
suffisait	VERB	suffire
était	AUX	être
pour	ADP	pour
suivre	VERB	suivre
dont	PRON	dont
lèvres	NOUN	lèvre
ignoble	NOUN	ignoble
roulait	VERB	rouler
prudente	NOUN	prudent
imaginer	VERB	imaginer
phrases	NOUN	phrase
et	CCONJ	et
satisfaite	ADJ	satisfait
ses	DET	son
,	PUNCT	,
anodines	NOUN	anodine
avait	AUX	avoir
mêmes	ADJ	même
venu	VERB	venir
définition	NOUN	définition
.	PUNCT	.
se	PRON	se
lui	PRON	lui
avait	AUX	avoir
la	DET	le
juive	ADJ	juif
l'	DET	le
années	NOUN	année
entendu	VERB	entendre
parler	VERB	parler
Villa	PROPN	Villa
de	ADP	de
quelques	DET	quelque
ce	DET	ce
qui	PRON	qui
sa	DET	son
où	PRON	où
présenter	VERB	présenter
et	CCONJ	et
pour	ADP	pour
de	ADP	de
mon	DET	mon
,	PUNCT	,
instruction	NOUN	instruction
il	PRON	il
était	AUX	être
matin	NOUN	matin
jour	NOUN	jour
Nous	PRON	nous
enquérir	VERB	enquérir
longues	ADJ	long
de	ADP	de
à	ADP	à
auparavant	ADV	auparavant
s'	PRON	se
osé	VERB	oser
depuis	ADP	depuis
réclamer	VERB	réclamer
n'	ADV	n'
la	DET	le
de	ADP	de
avions	AUX	avoir
plus	ADV	plus
un	DET	un
pour	ADP	pour
chair	NOUN	chair
identité	NOUN	identité
part	NOUN	part
cru	VERB	croire
,	PUNCT	,
,	PUNCT	,
antiennes	NOUN	antienne
fermeté	NOUN	fermeté
de	ADP	de
Dora	PROPN	Dora
)	PUNCT	)
s'	PRON	se
nous	PRON	nous
retraite	NOUN	retraite
devant	ADP	devant
et	CCONJ	et
volatilisé	VERB	volatiliser
phrase	NOUN	phrase
mon	DET	mon
une	PRON	un
pour	ADP	pour
.	PUNCT	.
détestées	VERB	détester
l'	DET	le
du	ADP	de
il	PRON	il
répétant	VERB	répéter
fait	VERB	faire
la	DET	le
Nous	PRON	nous
avions	AUX	avoir
père	NOUN	père
«	NOUN	«
pour	ADP	pour
qu'	SCONJ	que
dont	PRON	dont
la	DET	le
un	DET	un
avions	AUX	avoir
comprendre	VERB	comprendre
nos	DET	notre
de	ADP	de
linge	NOUN	linge
ensuite	ADV	ensuite
sac	NOUN	sac
nuit	NOUN	nuit
battre	ADJ	battr
en	ADP	en
(	PUNCT	(
en	ADP	en
»	PUNCT	»
était	AUX	être
la	DET	le
dire	VERB	dire
sphères	NOUN	sphère
de	ADP	de
service	NOUN	service
nouvelle	ADJ	nouveau
expérience	NOUN	expérience
des	DET	un
forces	NOUN	force
était	AUX	être
il	PRON	il
lors	ADV	lors
,	PUNCT	,
quelque	ADV	quelque
de	ADP	de
,	PUNCT	,
Et	CCONJ	et
«	NOUN	«
avant	ADP	avant
,	PUNCT	,
de	ADP	de
son	DET	son
six	NUM	six
s'	PRON	se
la	DET	le
mis	VERB	mettre
mairie	NOUN	mairie
à	ADP	à
vrai	ADJ	vrai
personne	ADJ	personn
nation	NOUN	nation
l'	DET	le
ne	ADV	ne
où	PRON	où
aucune	DET	aucun
»	PUNCT	»
avait	AUX	avoir
,	PUNCT	,
au	ADP	au
.	PUNCT	.
mois	NOUN	mois
Occupation	NOUN	occupation
,	PUNCT	,
déroute	NOUN	déroute
.	PUNCT	.
Depuis	ADP	depuis
la	DET	le
de	ADP	de
des	ADP	de
préoccupé	VERB	préoccuper
la	DET	le
donnait	VERB	donner
sort	NOUN	sort
.	PUNCT	.
du	ADP	de
principal	ADJ	principal
des	DET	un
son	DET	son
appui	NOUN	appui
participer	VERB	participer
retrouvais	ADV	retrouvais
pas	ADV	pas
l'	DET	le
drapeau	NOUN	drapeau
près	ADV	près
je	PRON	je
la	DET	le
parmi	ADP	parmi
autorités	NOUN	autorité
,	PUNCT	,
même	ADJ	même
rôle	NOUN	rôle
tricolore	ADJ	tricolore
de	ADP	de
Aujourd'hui	ADV	aujourd'hui
un	DET	un
,	PUNCT	,
mais	CCONJ	mais
il	PRON	il
manifestation	NOUN	manifestation
que	SCONJ	que
Il	PRON	il
impression	NOUN	impression
le	PRON	le
acteur	NOUN	acteur
lui	PRON	lui
jouant	VERB	jouer
l'	DET	le
officiels	NOUN	officiel
de	ADP	de
et	CCONJ	et
n'	ADV	n'
,	PUNCT	,
à	ADP	à
était	AUX	être
certes	ADV	certes
âge	NOUN	âge
.	PUNCT	.
l'	DET	le
de	ADP	de
militaires	ADJ	militaire
parmi	ADP	parmi
ses	DET	son
est	AUX	être
.	PUNCT	.
avait	AUX	avoir
ordre	NOUN	ordre
à	ADP	à
c'	PRON	ce
,	PUNCT	,
être	AUX	être
passant	NOUN	passant
,	PUNCT	,
,	PUNCT	,
prit	VERB	prendre
de	ADP	de
au	ADP	au
cet	DET	ce
à	ADP	à
de	ADP	de
—	PUNCT	—
dans	ADP	dans
criai	VERB	crier
badauds	NOUN	badaud
,	PUNCT	,
lové	ADJ	lover
et	CCONJ	et
la	DET	le
plaque	NOUN	plaque
dévoilement	NOUN	dévoilement
ça	PRON	cela
trop	ADV	trop
autres	ADJ	autre
s'	PRON	se
qui	PRON	qui
,	PUNCT	,
aisément	VERB	aisémer
quelques	DET	quelque
nouveau	ADJ	nouveau
assisté	VERB	assister
-je	NOUN	-je
fort	ADV	fort
alors	ADV	alors
voix	ADJ	voix
!	PUNCT	!
Un	DET	un
Ah	ADP	ah
rites	NOUN	rite
,	PUNCT	,
me	PRON	me
haute	NOUN	haute
un	DET	un
l'	DET	le
,	PUNCT	,
garçon	NOUN	garçon
finis	PROPN	finir
,	PUNCT	,
par	ADP	par
type	NOUN	type
passant	VERB	passer
-ce	PRON	-ce
Ce	DET	ce
type	NOUN	type
suffoqué	VERB	suffoquer
un	DET	un
Qu'	PRON	qu'
par	ADP	par
arrive	VERB	arrive
bégayais	VERB	bégayer
...	PUNCT	...
?	PUNCT	?
t'	PRON	te
,	PUNCT	,
Le	DET	le
:	PUNCT	:
il	PRON	il
—	PUNCT	—
C'	PRON	ce
est	AUX	être
dire	VERB	dire
étais	AUX	être
là	ADV	là
!	PUNCT	!
est	AUX	être
...	PUNCT	...
indigné	VERB	indigner
qu'	SCONJ	que
salaud	NOUN	salaud
mon	DET	mon
-je	PRON	je
je	PRON	je
-	ADJ	-
,	PUNCT	,
—	PUNCT	—
bas	ADJ	bas
...	PUNCT	...
J'	PRON	je
épaule	NOUN	épaule
Ce	DET	ce
eut	VERB	avoir
.	PUNCT	.
temps	NOUN	temps
indiffèrent	ADJ	indiffèrent
contrebas	NOUN	contrebas
acteurs	NOUN	acteur
paire	NOUN	paire
comme	ADP	comme
rire	NOUN	rire
en	ADP	en
