fréquentation	NOUN	fréquentation
une	DET	un
Bethany	PROPN	Bethany
jeune	ADJ	jeune
des	ADP	de
éclaircir	VERB	éclaircir
de	ADP	de
ici	ADV	ici
choses	NOUN	chose
dans	ADP	dans
clients	NOUN	client
,	PUNCT	,
moins	ADV	moins
se	PRON	se
les	DET	le
soucier	VERB	soucier
.	PUNCT	.
Pour	ADP	pour
certaines	DET	certain
direction	NOUN	direction
nous	PRON	nous
du	ADP	de
regards	NOUN	regard
discussion	NOUN	discussion
.	PUNCT	.
que	SCONJ	que
,	PUNCT	,
hôtel	NOUN	hôtel
d'	ADP	de
restez	VERB	rester
avons	VERB	avoir
—	PUNCT	—
De	ADP	de
besoin	NOUN	besoin
d'	ADP	de
leur	DET	leur
sans	ADP	sans
toute	DET	tout
La	DET	le
.	PUNCT	.
—	PUNCT	—
se	PRON	se
et	CCONJ	et
aurait	AUX	avoir
l'	DET	le
.	PUNCT	.
fille	NOUN	fille
,	PUNCT	,
,	PUNCT	,
pas	ADV	pas
humiliante	ADJ	humiliant
,	PUNCT	,
elle	PRON	lui
-t	PART	-t
ne	ADV	ne
comme	ADP	comme
davantage	ADV	davantage
sa	DET	son
l'	DET	le
été	AUX	être
expliquer	VERB	expliquer
avait	AUX	avoir
Joshua	PROPN	Joshua
.	PUNCT	.
s'	PRON	se
Elle	PRON	lui
autre	PRON	autre
.	PUNCT	.
pour	ADP	pour
d'	ADP	de
cette	DET	ce
,	PUNCT	,
tenait	VERB	tenir
pour	ADP	pour
avouer	VERB	avouer
à	ADP	à
Bonsoir	PROPN	Bonsoir
Elle	PRON	lui
un	PRON	un
écouté	VERB	écouter
confession	NOUN	confession
qu'	SCONJ	que
avec	ADP	avec
aurait	AUX	avoir
été	AUX	être
obligée	VERB	obliger
dégagea	VERB	dégager
Angie	PROPN	Angie
répéta	VERB	répéter
conversation	NOUN	conversation
Orléans	PROPN	Orléans
.	PUNCT	.
haute	VERB	haute
les	DET	le
.	PUNCT	.
Elle	PRON	lui
-elle	PRON	lui
tête	NOUN	tête
une	DET	un
la	PRON	le
-	PUNCT	-
propre	ADJ	propre
mais	CCONJ	mais
encore	ADV	encore
,	PUNCT	,
retour	NOUN	retour
.	PUNCT	.
en	PRON	en
La	DET	le
yeux	NOUN	oeil
éloigner	VERB	éloigner
elle	PRON	lui
Bethany	PROPN	Bethany
visage	NOUN	visage
s'	PRON	se
fermé	VERB	fermer
Nouvelle	PROPN	Nouvelle
-	PUNCT	-
vers	ADP	vers
de	ADP	de
,	PUNCT	,
pour	ADP	pour
il	PRON	il
intact	NOUN	intact
larmes	NOUN	larme
regarda	VERB	regarder
fut	AUX	être
avait	VERB	avoir
Le	DET	le
s'	PRON	se
et	CCONJ	et
,	PUNCT	,
tirée	VERB	tirer
son	DET	son
amour	NOUN	amour
brillants	NOUN	brillant
Le	DET	le
la	DET	le
épreuve	NOUN	épreuve
était	AUX	être
couloir	NOUN	couloir
pénible	ADJ	pénible
s'	PRON	se
cause	NOUN	cause
était	AUX	être
pas	ADV	pas
plus	ADV	plus
,	PUNCT	,
compte	NOUN	compte
Cette	DET	ce
siège	NOUN	siège
.	PUNCT	.
,	PUNCT	,
du	ADP	de
aller	VERB	aller
de	ADP	de
était	AUX	être
épuisée	VERB	épuiser
autre	ADJ	autre
d'	ADP	de
n'	ADV	n'
sans	ADP	sans
,	PUNCT	,
à	ADP	à
ce	PRON	ce
l'	DET	le
côté	NOUN	côté
du	ADP	de
l'	DET	le
...	PUNCT	...
était	AUX	être
et	CCONJ	et
.	PUNCT	.
Joshua	PROPN	Joshua
La	DET	le
fois	NOUN	fois
,	PUNCT	,
à	ADP	à
assis	ADJ	assis
doute	NOUN	doute
endormie	NOUN	endormie
fillette	NOUN	fillette
ses	DET	son
sur	ADP	sur
son	DET	son
Angie	NOUN	angie
qu'	SCONJ	que
vacances	NOUN	vacance
tenu	VERB	tenir
par	ADP	par
partit	NOUN	partit
d'	ADP	de
silence	NOUN	silence
être	AUX	être
leur	DET	leur
bien	ADV	bien
peu	ADV	peu
un	DET	un
après	ADP	après
,	PUNCT	,
infranchissable	ADJ	infranchissable
.	PUNCT	.
Entre	ADP	entre
demandé	VERB	demander
leur	PRON	leur
à	ADP	à
aussi	ADV	aussi
lui	PRON	lui
aéroport	NOUN	aéroport
dans	ADP	dans
tout	ADV	tout
Bethany	PROPN	Bethany
bagages	NOUN	bagage
qu'	SCONJ	que
aurait	AUX	avoir
il	PRON	il
,	PUNCT	,
Joshua	PROPN	Joshua
l'	DET	le
autre	ADJ	autre
pesant	ADJ	pesant
les	DET	le
accordait	NOUN	accordait
A	ADP	à
avion	NOUN	avion
il	PRON	il
chercher	VERB	chercher
pu	VERB	pouvoir
arrivée	NOUN	arrivée
et	CCONJ	et
,	PUNCT	,
...	PUNCT	...
était	AUX	être
un	DET	un
abîme	NOUN	abîme
un	DET	un
attention	NOUN	attention
installé	VERB	installer
avoir	AUX	avoir
s'	PRON	se
...	PUNCT	...
à	ADP	à
inquiet	NOUN	inquiet
sa	DET	son
vous	PRON	vous
fillette	NOUN	fillette
sèchement	ADV	sèchement
air	NOUN	air
malhonnête	NOUN	malhonnête
attendre	VERB	attendre
toi	NOUN	toi
,	PUNCT	,
Bethany	PROPN	Bethany
mentir	VERB	mentir
de	ADP	de
disputés	VERB	disputer
La	DET	le
lui	PRON	lui
—	PUNCT	—
petite	ADJ	petit
.	PUNCT	.
,	PUNCT	,
trouvé	VERB	trouver
jeune	ADJ	jeune
Angie	NOUN	angie
fille	NOUN	fille
Un	DET	un
peu	ADV	peu
?	PUNCT	?
dans	ADP	dans
:	PUNCT	:
aurait	AUX	avoir
l'	PRON	l'
vous	PRON	vous
celle	PRON	celui
avec	ADP	avec
Bethany	PROPN	Bethany
glissa	VERB	glisser
êtes	AUX	être
en	ADP	en
—	PUNCT	—
de	ADP	de
d'	ADP	de
Papa	PROPN	Papa
et	CCONJ	et
main	NOUN	main
la	DET	le
un	DET	un
de	ADP	de
demandant	VERB	demander
avoir	AUX	avoir
Angie	PROPN	Angie
que	SCONJ	que
rien	PRON	rien
Californie	PROPN	Californie
s'	PRON	se
à	ADP	à
cela	PRON	cela
?	PUNCT	?
faire	AUX	faire
avons	AUX	avoir
quitté	VERB	quitter
comme	ADP	comme
jeune	ADJ	jeune
de	ADP	de
tu	SCONJ	tu
ne	ADV	ne
—	PUNCT	—
l'	DET	le
passé	VERB	passer
il	PRON	il
avant	ADP	avant
pleurer	VERB	pleurer
d'	ADP	de
qu'	SCONJ	que
essayer	VERB	essayer
air	NOUN	air
d'	ADP	de
as	PRON	as
que	SCONJ	que
,	PUNCT	,
de	ADP	de
lui	PRON	lui
la	DET	le
tout	ADJ	tout
croire	VERB	croire
envie	NOUN	envie
était	AUX	être
,	PUNCT	,
.	PUNCT	.
depuis	ADP	depuis
était	AUX	être
est	VERB	être
que	SCONJ	que
nous	PRON	nous
et	CCONJ	et
,	PUNCT	,
pour	ADP	pour
La	DET	le
C'	PRON	ce
te	PRON	te
ne	ADV	ne
de	ADP	de
épaule	NOUN	épaule
bizarrement	ADV	bizarrement
sur	ADP	sur
fille	NOUN	fille
curiosité	NOUN	curiosité
.	PUNCT	.
tendre	ADJ	tendre
Papa	PROPN	Papa
se	PRON	se
n'	ADV	n'
réfléchit	VERB	réfléchir
par	ADP	par
lui	PRON	lui
main	NOUN	main
suffisant	VERB	suffire
.	PUNCT	.
d'	ADP	de
sa	DET	son
était	AUX	être
pas	ADV	pas
répondre	VERB	répondre
de	ADP	de
que	SCONJ	que
Il	PRON	il
ne	ADV	ne
aussi	ADV	aussi
,	PUNCT	,
la	DET	le
presque	ADV	presque
une	DET	un
conduit	VERB	conduire
mais	CCONJ	mais
pression	NOUN	pression
parle	VERB	parle
l'	DET	le
,	PUNCT	,
pas	ADV	pas
fillette	NOUN	fillette
ce	PRON	ce
assouvir	VERB	assouvir
.	PUNCT	.
—	PUNCT	—
Angie	PROPN	Angie
put	PRON	put
la	DET	le
Angie	NOUN	angie
pour	ADP	pour
tous	ADJ	tout
peu	ADV	peu
sujet	NOUN	sujet
.	PUNCT	.
serait	AUX	être
tapis	NOUN	tapis
un	DET	un
ton	NOUN	ton
Mais	CCONJ	mais
père	NOUN	père
trouvé	VERB	trouver
que	SCONJ	que
nous	PRON	nous
n'	ADV	n'
observant	VERB	observer
bonne	ADJ	bon
du	ADP	de
une	DET	un
de	ADP	de
—	PUNCT	—
près	ADV	près
avons	AUX	avoir
.	PUNCT	.
tout	ADV	tout
attendait	VERB	attendre
en	ADP	en
vous	PRON	vous
marier	ADJ	marier
idée	NOUN	idée
et	CCONJ	et
.	PUNCT	.
deux	PRON	deux
son	DET	son
ce	PRON	ce
moi	PRON	moi
qui	PRON	qui
les	DET	le
roulant	VERB	rouler
une	DET	un
eu	VERB	avoir
Et	CCONJ	et
,	PUNCT	,
conversation	NOUN	conversation
nous	PRON	nous
avons	AUX	avoir
Papa	PROPN	Papa
,	PUNCT	,
à	ADP	à
je	PRON	je
grande	ADJ	grand
malheureuse	ADJ	malheureux
pas	ADV	pas
avait	VERB	avoir
.	PUNCT	.
Angie	PROPN	Angie
savais	NOUN	savai
avais	VERB	avoir
y	PRON	y
la	DET	le
dire	VERB	dire
le	DET	le
regard	NOUN	regard
,	PUNCT	,
autant	ADV	autant
te	NOUN	te
Bethany	PROPN	Bethany
le	PRON	le
-ce	PRON	-ce
fut	AUX	être
—	PUNCT	—
Je	PRON	je
n'	ADV	n'
aimait	VERB	aimer
droit	NOUN	droit
—	PUNCT	—
de	ADP	de
encore	ADV	encore
plus	ADV	plus
en	PRON	en
vas	PRON	vas
tant	ADV	tant
Elle	PRON	lui
le	PRON	le
d'	ADP	de
épouser	VERB	épouser
.	PUNCT	.
.	PUNCT	.
déjà	ADV	déjà
que	SCONJ	que
est	AUX	être
d'	ADP	de
papa	ADJ	papa
?	PUNCT	?
espoir	NOUN	espoir
dans	ADP	dans
Tu	ADP	tu
le	DET	le
Il	PRON	il
fillette	NOUN	fillette
pas	ADV	pas
Pourquoi	ADV	pourquoi
Joshua	PROPN	Joshua
épouser	VERB	épouser
uniquement	ADV	uniquement
,	PUNCT	,
son	DET	son
que	SCONJ	que
pas	ADV	pas
les	DET	le
tout	ADV	tout
Non	ADV	non
ma	DET	mon
—	PUNCT	—
d'	ADP	de
ne	ADV	ne
ne	ADV	ne
épouser	VERB	épouser
—	PUNCT	—
pas	ADV	pas
pour	ADP	pour
pas	ADV	pas
Non	ADV	non
caressa	VERB	caresser
mais	CCONJ	mais
même	ADV	même
elle	PRON	lui
.	PUNCT	.
—	PUNCT	—
peux	VERB	pouvoir
faire	VERB	faire
mon	DET	mon
Bethany	PROPN	Bethany
pouvait	VERB	pouvoir
chérie	NOUN	chéri
plaisir	NOUN	plaisir
de	ADP	de
?	PUNCT	?
père	NOUN	père
je	PRON	je
.	PUNCT	.
papa	NOUN	papa
!	PUNCT	!
ne	ADV	ne
?	PUNCT	?
—	PUNCT	—
lui	PRON	lui
,	PUNCT	,
vas	PRON	vas
cheveux	NOUN	cheveu
Tu	PROPN	Tu
ma	DET	mon
,	PUNCT	,
étaient	AUX	être
aime	ADJ	aim
.	PUNCT	.
je	PRON	je
Angie	PROPN	Angie
fillette	NOUN	fillette
Si	SCONJ	si
bras	NOUN	bras
—	PUNCT	—
Je	PRON	je
les	DET	le
plus	ADV	plus
dans	ADP	dans
tu	SCONJ	tu
,	PUNCT	,
Les	DET	le
veux	ADJ	veux
.	PUNCT	.
Angie	PROPN	Angie
deux	PRON	deux
—	PUNCT	—
la	DET	le
—	PUNCT	—
prit	NOUN	prit
pas	ADV	pas
être	AUX	être
ne	ADV	ne
vous	PRON	vous
pleins	ADJ	plein
.	PUNCT	.
ses	DET	son
sais	VERB	savoir
aime	VERB	aime
.	PUNCT	.
maman	NOUN	maman
t'	PRON	te
Mais	CCONJ	mais
.	PUNCT	.
de	ADP	de
tous	ADJ	tout
de	ADP	de
larmes	NOUN	larme
.	PUNCT	.
Je	PRON	je
et	CCONJ	et
la	DET	le
,	PUNCT	,
yeux	NOUN	oeil
toi	NOUN	toi
tout	PRON	tout
—	PUNCT	—
—	PUNCT	—
d'	ADP	de
rien	PRON	rien
que	SCONJ	que
...	PUNCT	...
la	DET	le
,	PUNCT	,
de	ADP	de
quelqu'	DET	quelque
jour	NOUN	jour
en	ADP	en
—	PUNCT	—
.	PUNCT	.
comprends	NOUN	comprend
d'	ADP	de
te	VERB	te
Ton	PROPN	Ton
y	PRON	y
quelqu'	DET	quelque
prit	VERB	prendre
monde	NOUN	monde
n'	ADV	n'
.	PUNCT	.
veux	ADJ	veux
,	PUNCT	,
Je	PRON	je
rencontrera	VERB	rencontrer
Je	PRON	je
Bethany	PROPN	Bethany
Alors	ADV	alors
un	PRON	un
peut-être	ADV	peut-être
je	PRON	je
!	PUNCT	!
.	PUNCT	.
autre	PRON	autre
un	PRON	un
ne	ADV	ne
un	DET	un
,	PUNCT	,
veux	VERB	vouloir
pas	ADV	pas
père	ADJ	pèr
au	ADP	au
et	CCONJ	et
fillette	NOUN	fillette
autre	PRON	autre
regard	NOUN	regard
dans	ADP	dans
—	PUNCT	—
vers	ADP	vers
.	PUNCT	.
Joshua	PROPN	Joshua
larmes	NOUN	larme
:	PUNCT	:
elle	PRON	lui
sur	ADP	sur
m'	PRON	me
en	ADP	en
.	PUNCT	.
empara	VERB	emparer
la	DET	le
,	PUNCT	,
Déjà	ADV	déjà
murmura	VERB	murmurer
.	PUNCT	.
elles	PRON	lui
.	PUNCT	.
Elle	PRON	lui
,	PUNCT	,
bras	NOUN	bras
cœur	NOUN	cœur
,	PUNCT	,
Sans	ADP	sans
un	DET	un
Millicent	NOUN	millicent
avec	ADP	avec
Il	PRON	il
Joshua	PROPN	Joshua
serra	NOUN	serra
aille	ADJ	aill
leurs	DET	leur
son	DET	son
pour	ADP	pour
revenait	VERB	revenir
Adieu	PROPN	Adieu
lui	PRON	lui
faut	VERB	falloir
bagages	NOUN	bagage
l'	DET	le
que	SCONJ	que
je	PRON	je
,	PUNCT	,
ses	DET	son
oreille	NOUN	oreille
s'	PRON	se
à	ADP	à
elle	PRON	lui
sa	DET	son
lui	PRON	lui
ne	ADV	ne
se	PRON	se
Bethany	PROPN	Bethany
de	ADP	de
mots	NOUN	mot
un	DET	un
un	DET	un
mais	CCONJ	mais
elle	PRON	lui
sanglota	NOUN	sanglota
.	PUNCT	.
éloigna	NOUN	éloigna
pas	ADV	pas
—	PUNCT	—
Bethany	PROPN	Bethany
En	ADP	en
t'	PRON	te
.	PUNCT	.
Angie	PROPN	Angie
vers	ADP	vers
et	CCONJ	et
ferme	ADJ	ferme
s'	PRON	se
larmes	NOUN	larme
,	PUNCT	,
.	PUNCT	.
va	VERB	aller
brisaient	VERB	briser
précipita	VERB	précipiter
d'	ADP	de
ne	ADV	ne
pas	ADV	pas
pas	NOUN	pas
se	PRON	se
,	PUNCT	,
retourna	VERB	retourner
.	PUNCT	.
le	DET	le
,	PUNCT	,
...	PUNCT	...
cœur	NOUN	cœur
,	PUNCT	,
en	PRON	en
valise	PROPN	valise
Ces	DET	ce
taxi	NOUN	taxi
reviens	ADJ	revien
que	SCONJ	que
Tu	PROPN	Tu
air	NOUN	air
Sally	PROPN	Sally
un	DET	un
?	PUNCT	?
—	PUNCT	—
l'	DET	le
plein	NOUN	plein
demande	NOUN	demande
tu	ADP	tu
as	PRON	as
le	DET	le
et	CCONJ	et
refusé	VERB	refuser
accès	NOUN	accès
Joshua	PROPN	Joshua
long	ADJ	long
fièvre	NOUN	fièvre
,	PUNCT	,
de	ADP	de
salon	NOUN	salon
en	ADP	en
donc	ADV	donc
mariage	NOUN	mariage
vraiment	ADV	vraiment
maligne	ADJ	malin
,	PUNCT	,
de	ADP	de
,	PUNCT	,
perplexe	ADJ	perplexe
étais	VERB	être
la	DET	le
eu	VERB	avoir
en	ADP	en
en	ADP	en
tu	PRON	tu
demanda	ADJ	demanda
soudain	NOUN	soudain
de	ADP	de
...	PUNCT	...
arpentant	NOUN	arpentant
large	NOUN	large
Disons	NOUN	dison
que	SCONJ	que
stupéfaite	NOUN	stupéfaite
as	PRON	as
,	PUNCT	,
délire	NOUN	délire
en	ADP	en
sais	VERB	savoir
en	PRON	en
es	PRON	es
contraire	NOUN	contraire
lui	PRON	lui
,	PUNCT	,
n'	ADV	n'
tu	ADP	tu
arrêta	VERB	arrêter
ça	PRON	cela
es	DET	es
amoureuse	NOUN	amoureux
ce	PRON	ce
son	DET	son
C'	PRON	ce
des	DET	un
-en	PRON	-en
faisais	VERB	faire
.	PUNCT	.
.	PUNCT	.
Parlons	VERB	parler
que	PRON	que
s'	PRON	se
plus	ADV	plus
—	PUNCT	—
.	PUNCT	.
—	PUNCT	—
Je	PRON	je
années	NOUN	année
savais	VERB	savoir
devenue	VERB	devenir
Sally	NOUN	sally
est	AUX	être
de	ADP	de
très	ADV	très
?	PUNCT	?
.	PUNCT	.
au	ADP	au
depuis	ADP	depuis
je	PRON	je
folle	ADJ	fou
bien	ADV	bien
—	PUNCT	—
!	PUNCT	!
Tu	ADP	tu
Je	PRON	je
parlons	NOUN	parlon
Mais	CCONJ	mais
devant	ADP	devant
.	PUNCT	.
te	ADV	te
,	PUNCT	,
—	PUNCT	—
—	PUNCT	—
de	ADP	de
muette	ADJ	muet
amie	NOUN	amie
?	PUNCT	?
cherchais	VERB	chercher
,	PUNCT	,
pas	ADV	pas
l'	DET	le
m'	PRON	me
autre	ADJ	autre
au	ADP	au
en	ADP	en
imprécation	NOUN	imprécation
avec	ADP	avec
.	PUNCT	.
Mais	CCONJ	mais
une	DET	un
annoncer	VERB	annoncer
je	PRON	je
les	DET	le
dans	ADP	dans
bras	NOUN	bras
Sinon	ADV	sinon
pour	ADP	pour
parler	VERB	parler
peux	ADJ	peux
Je	PRON	je
que	SCONJ	que
ciel	NOUN	ciel
intention	NOUN	intention
-	PUNCT	-
comme	ADP	comme
dire	VERB	dire
.	PUNCT	.
t'	PRON	te
cela	PRON	cela
n'	ADV	n'
tu	SCONJ	tu
de	ADP	de
avais	VERB	avoir
même	ADV	même
comment	ADV	comment
leva	VERB	lever
calme	NOUN	calme
un	DET	un
autant	ADV	autant
que	PRON	que
.	PUNCT	.
?	PUNCT	?
fini	VERB	finir
pas	ADV	pas
j'	PRON	je
emploi	NOUN	emploi
fois	NOUN	fois
.	PUNCT	.
toute	DET	tout
n'	ADV	n'
en	PRON	en
as	PRON	as
ne	ADV	ne
aurais	VERB	avoir
,	PUNCT	,
que	SCONJ	que
de	ADP	de
c'	PRON	ce
par	ADP	par
cuisinée	VERB	cuisiner
vraiment	ADV	vraiment
décidé	VERB	décider
tu	SCONJ	tu
tellement	ADV	tellement
m'	PRON	me
est	AUX	être
ce	PRON	ce
mais	CCONJ	mais
.	PUNCT	.
—	PUNCT	—
ai	AUX	avoir
de	ADP	de
ai	AUX	avoir
—	PUNCT	—
façon	NOUN	façon
j'	PRON	je
aurais	AUX	avoir
envie	NOUN	envie
envie	NOUN	envie
Non	ADV	non
Tu	PROPN	Tu
,	PUNCT	,
,	PUNCT	,
je	PRON	je
avouer	VERB	avouer
Mais	CCONJ	mais
cette	DET	ce
Je	PRON	je
partir	VERB	partir
en	ADP	en
pas	ADV	pas
lui	PRON	lui
...	PUNCT	...
de	ADP	de
de	ADP	de
peux	VERB	pouvoir
pour	ADP	pour
une	DET	un
pourtant	ADV	pourtant
sans	ADP	sans
elle	PRON	lui
de	ADP	de
,	PUNCT	,
—	PUNCT	—
ailleurs	ADV	ailleurs
folle	ADJ	fou
songea	VERB	songer
bonheur	NOUN	bonheur
—	PUNCT	—
es	DET	es
lui	PRON	lui
devoir	VERB	devoir
autrement	ADV	autrement
tu	VERB	taire
.	PUNCT	.
autrement	ADV	autrement
qu'	SCONJ	que
le	DET	le
!	PUNCT	!
souhaiter	VERB	souhaiter
par	ADP	par
Mais	CCONJ	mais
,	PUNCT	,
Assez	ADV	assez
,	PUNCT	,
épousant	VERB	épouser
lui	PRON	lui
trouver	VERB	trouver
,	PUNCT	,
d'	ADP	de
folle	ADJ	fou
-elle	PRON	lui
être	AUX	être
heureux	ADJ	heureux
Complètement	PROPN	Complètement
faire	VERB	faire
,	PUNCT	,
femme	NOUN	femme
-t	PART	-t
plus	ADV	plus
donner	VERB	donner
mettre	VERB	mettre
en	ADP	en
que	SCONJ	que
aimer	NOUN	aimer
pour	ADP	pour
te	ADV	te
dans	ADP	dans
.	PUNCT	.
—	PUNCT	—
Bien	ADV	bien
Il	PRON	il
conditions	NOUN	condition
sa	DET	son
,	PUNCT	,
l'	DET	le
quand	ADV	quand
je	PRON	je
dépit	NOUN	dépit
pour	ADP	pour
n'	ADV	n'
lui	PRON	lui
mère	NOUN	mère
folle	ADJ	fou
à	ADP	à
ne	ADV	ne
peux	VERB	pouvoir
mais	CCONJ	mais
tout	ADV	tout
à	ADP	à
avec	ADP	avec
fille	NOUN	fille
sûr	ADJ	sûr
.	PUNCT	.
Assez	ADV	assez
travailler	VERB	travailler
,	PUNCT	,
non	ADV	non
a	VERB	avoir
la	DET	le
—	PUNCT	—
pas	ADV	pas
porte	NOUN	porte
!	PUNCT	!
de	ADP	de
une	DET	un
osé	NOUN	osé
ces	DET	ce
même	ADV	même
depuis	ADP	depuis
Quand	SCONJ	quand
avouer	VERB	avouer
j'	PRON	je
vie	NOUN	vie
cru	PRON	cru
.	PUNCT	.
lui	PRON	lui
Sally	NOUN	sally
demande	NOUN	demande
homme	NOUN	homme
de	ADP	de
eu	VERB	avoir
son	DET	son
fait	VERB	faire
que	SCONJ	que
bien	ADV	bien
mal	NOUN	mal
attendais	VERB	attendre
allais	VERB	aller
ai	AUX	avoir
bien	ADV	bien
!	PUNCT	!
m'	PRON	me
j'	PRON	je
a	AUX	avoir
ce	DET	ce
moment	NOUN	moment
j'	PRON	je
.	PUNCT	.
qu'	SCONJ	que
années	NOUN	année
sa	DET	son
ma	DET	mon
J'	PRON	je
,	PUNCT	,
des	DET	un
que	SCONJ	que
et	CCONJ	et
du	ADP	de
il	PRON	il
ai	AUX	avoir
ne	ADV	ne
était	AUX	être
l'	DET	le
succomber	VERB	succomber
il	PRON	il
pas	ADV	pas
dévisagea	VERB	dévisager
à	ADP	à
Tu	ADP	tu
pendant	ADP	pendant
pourquoi	ADV	pourquoi
ami	NOUN	ami
Il	PRON	il
connaître	VERB	connaître
interlocutrice	NOUN	interlocuteur
Mais	CCONJ	mais
?	PUNCT	?
visage	NOUN	visage
repoussé	VERB	repousser
?	PUNCT	?
a	VERB	avoir
Absolument	ADV	absolument
avec	ADP	avec
m'	PRON	me
croyait	VERB	croire
un	DET	un
pas	ADV	pas
,	PUNCT	,
qui	PRON	qui
devant	ADP	devant
sûre	NOUN	sûre
instants	NOUN	instant
de	ADP	de
,	PUNCT	,
.	PUNCT	.
—	PUNCT	—
aime	VERB	aime
découvre	VERB	découvrir
l'	DET	le
es	DET	es
le	DET	le
—	PUNCT	—
qu'	SCONJ	que
perplexe	ADJ	perplexe
en	ADP	en
un	DET	un
ne	ADV	ne
lui	PRON	lui
as	PROPN	as
il	PRON	il
.	PUNCT	.
-	ADJ	-
tu	AUX	tu
et	CCONJ	et
quelques	DET	quelque
—	PUNCT	—
—	PUNCT	—
étranger	NOUN	étranger
partagé	VERB	partager
.	PUNCT	.
beaucoup	ADV	beaucoup
même	ADV	même
sur	ADP	sur
quand	ADV	quand
certaine	ADJ	certain
que	SCONJ	que
sais	VERB	savoir
convaincue	VERB	convaincre
basés	VERB	baser
au	ADP	au
par	ADP	par
Mais	CCONJ	mais
suis	AUX	être
autre	ADJ	autre
Mais	CCONJ	mais
!	PUNCT	!
qu'	SCONJ	que
?	PUNCT	?
.	PUNCT	.
t'	PRON	te
Je	PRON	je
J'	PRON	je
toi	NOUN	toi
en	PRON	en
un	DET	un
amour	NOUN	amour
chose	NOUN	chose
Il	PRON	il
de	ADP	de
—	PUNCT	—
moins	ADV	moins
départ	NOUN	départ
aurait	AUX	avoir
que	SCONJ	que
.	PUNCT	.
bien	ADV	bien
tout	DET	tout
aimer	VERB	aimer
mariages	NOUN	mariage
fini	VERB	finir
sais	NOUN	sai
réussis	VERB	réussir
sont	AUX	être
...	PUNCT	...
—	PUNCT	—
bien	ADV	bien
.	PUNCT	.
Tu	PRON	tu
?	PUNCT	?
n'	ADV	n'
je	PRON	je
,	PUNCT	,
découvrir	VERB	découvrir
m'	PRON	me
je	PRON	je
si	SCONJ	si
,	PUNCT	,
risque	NOUN	risque
beau	NOUN	beau
matin	NOUN	matin
ce	PRON	ce
a	VERB	avoir
courir	VERB	courir
il	PRON	il
pu	VERB	pouvoir
pas	ADV	pas
aimait	VERB	aimer
avec	ADP	avec
aurait	AUX	avoir
n'	ADV	n'
connais	NOUN	connai
pas	ADV	pas
Joshua	PROPN	Joshua
voulu	VERB	vouloir
une	DET	un
autre	PRON	autre
en	PRON	en
temps	NOUN	temps
m'	PRON	me
le	DET	le
le	DET	le
pour	ADP	pour
,	PUNCT	,
.	PUNCT	.
Je	PRON	je
aimer	VERB	aimer
qu'	SCONJ	que
était	AUX	être
étais	AUX	être
mais	CCONJ	mais
.	PUNCT	.
réveillée	VERB	réveiller
un	DET	un
le	DET	le
ai	AUX	avoir
Et	CCONJ	et
il	PRON	il
certain	ADJ	certain
peu	ADV	peu
sens	NOUN	sens
tu	VERB	taire
,	PUNCT	,
faire	VERB	faire
se	PRON	se
le	DET	le
,	PUNCT	,
et	CCONJ	et
aurait	AUX	avoir
impression	NOUN	impression
de	ADP	de
vie	NOUN	vie
ta	DET	ton
Et	CCONJ	et
un	DET	un
sans	ADP	sans
Dis	PROPN	Dis
?	PUNCT	?
en	ADP	en
amour	NOUN	amour
.	PUNCT	.
,	PUNCT	,
devoir	VERB	devoir
son	DET	son
.	PUNCT	.
Pense	NOUN	pense
un	DET	un
cinéma	NOUN	cinéma
de	ADP	de
n'	ADV	n'
toi	NOUN	toi
il	PRON	il
te	PRON	te
gâcher	VERB	gâcher
sacrifié	VERB	sacrifier
à	ADP	à
plaindre	VERB	plaindre
tout	ADJ	tout
—	PUNCT	—
as	VERB	avoir
sa	DET	son
,	PUNCT	,
pas	ADV	pas
l'	DET	le
acceptant	VERB	accepter
du	ADP	de
Bethany	PROPN	Bethany
à	ADP	à
-moi	PRON	moi
devra	VERB	devoir
.	PUNCT	.
.	PUNCT	.
aime	NOUN	aime
mariage	NOUN	mariage
je	PRON	je
vie	NOUN	vie
assez	ADV	assez
moi	PRON	moi
qu'	SCONJ	que
autre	ADJ	autre
idée	NOUN	idée
Angie	PROPN	Angie
autant	ADV	autant
ne	ADV	ne
L'	DET	le
Oui	ADV	oui
ce	PRON	ce
que	PRON	que
,	PUNCT	,
!	PUNCT	!
.	PUNCT	.
de	ADP	de
Mais	CCONJ	mais
ça	PRON	cela
je	PRON	je
j'	PRON	je
épouserai	PROPN	épouser
homme	NOUN	homme
,	PUNCT	,
Je	PRON	je
amoureux	ADJ	amoureux
pense	VERB	pense
du	ADP	de
j'	PRON	je
à	ADP	à
être	AUX	être
l'	PRON	l'
.	PUNCT	.
Mais	CCONJ	mais
me	PRON	me
aime	VERB	aime
est	AUX	être
fais	VERB	faire
une	DET	un
oui	NOUN	oui
—	PUNCT	—
pas	ADV	pas
,	PUNCT	,
n'	ADV	n'
en	PRON	en
moi	PRON	moi
pas	ADV	pas
plus	ADV	plus
as	PRON	as
,	PUNCT	,
que	SCONJ	que
suffit	VERB	suffire
vas	PRON	vas
pourra	VERB	pouvoir
.	PUNCT	.
—	PUNCT	—
L'	DET	le
donner	VERB	donner
Il	PRON	il
raison	NOUN	raison
moi	PRON	moi
sens	NOUN	sens
Quoi	ADV	quoi
