étonnement	NOUN	étonnement
une	DET	un
est	AUX	être
--	ADJ	--
un	DET	un
croit	NOUN	croit
d'	ADP	de
.	PUNCT	.
je	PRON	je
étranglé	PRON	étranglé
-vous	NOUN	-vou
souviens	VERB	souvenir
passif	ADJ	passif
L'	DET	le
.	PUNCT	.
par	ADP	par
seul	ADJ	seul
.	PUNCT	.
étrangleur	NOUN	étrangleur
bien	ADV	bien
--	PROPN	--
me	PRON	me
on	PRON	on
tourné	VERB	tourner
termine	VERB	termine
C'	PRON	ce
Japonais	PROPN	Japonais
ne	ADV	ne
inexact	NOUN	inexact
se	PRON	se
beaucoup	ADV	beaucoup
si	SCONJ	si
Avez	VERB	avoir
par	ADP	par
le	DET	le
ce	DET	ce
un	DET	un
barbare	NOUN	barbare
qu'	SCONJ	que
au	ADP	au
très	ADV	très
strangulation	NOUN	strangulation
vu	VERB	voir
,	PUNCT	,
trente-deux	ADJ	trente-deux
,	PUNCT	,
.	PUNCT	.
passe	VERB	passer
d'	ADP	de
environ	ADV	environ
connais	ADJ	connai
trente-deux	NUM	trente-deux
L'	DET	le
ça	PRON	cela
ne	ADV	ne
est	AUX	être
,	PUNCT	,
Oui	PROPN	Oui
comme	ADP	comme
,	PUNCT	,
Moi	VERB	moi
.	PUNCT	.
--	PUNCT	--
sens	NOUN	sens
ratée	VERB	rater
de	ADP	de
?	PUNCT	?
des	ADP	de
--	PUNCT	--
D'	ADP	de
abord	NOUN	abord
ça	PRON	cela
scène	NOUN	scène
je	PRON	je
strangulation	NOUN	strangulation
,	PUNCT	,
se	PRON	se
de	ADP	de
Empire	PROPN	Empire
une	DET	un
Oshima	PROPN	Oshima
pas	ADV	pas
.	PUNCT	.
puis	VERB	pouvoir
strangulation	NOUN	strangulation
m'	PRON	me
affirmer	VERB	affirmer
que	SCONJ	que
La	DET	le
minutes	NOUN	minute
y	PRON	y
minutes	NOUN	minute
qui	PRON	qui
,	PUNCT	,
est	AUX	être
des	DET	un
de	ADP	de
avait	AUX	avoir
refus	NOUN	refus
c'	PRON	ce
sont	AUX	être
que	SCONJ	que
Il	PRON	il
.	PUNCT	.
Hitchcock	PROPN	Hitchcock
arts	NOUN	art
monsieur	NOUN	Monsieur
goût	NOUN	goût
,	PUNCT	,
un	DET	un
admettre	NOUN	admettre
.	PUNCT	.
la	DET	le
comme	ADP	comme
,	PUNCT	,
chose	NOUN	chose
un	DET	un
a	VERB	avoir
mauvais	ADJ	mauvais
Et	CCONJ	et
puis	CCONJ	puis
lui	PRON	lui
de	ADP	de
péripéties	NOUN	péripétie
une	DET	un
!	PUNCT	!
l'	PRON	l'
tous	ADJ	tout
y	PRON	y
encore	ADV	encore
,	PUNCT	,
compris	ADJ	compris
d'	ADP	de
alertes	ADJ	alerte
les	DET	le
les	DET	le
et	CCONJ	et
rapides	NOUN	rapide
part	NOUN	part
d'	ADP	de
assassinats	NOUN	assassinat
ce	DET	ce
que	SCONJ	que
vous	PRON	vous
n'	ADV	n'
frais	VERB	frer
lénifiant	NOUN	lénifiant
!	PUNCT	!
rien	PRON	rien
japonais	ADJ	japonais
est	AUX	être
--	PUNCT	--
strangulation	NOUN	strangulation
Quel	DET	quel
adjectif	NOUN	adjectif
contraire	NOUN	contraire
pas	ADV	pas
:	PUNCT	:
pas	ADV	pas
a	VERB	avoir
est	AUX	être
,	PUNCT	,
et	CCONJ	et
n'	ADV	n'
,	PUNCT	,
?	PUNCT	?
pas	ADV	pas
ça	PRON	cela
comprise	VERB	comprendre
tant	ADV	tant
que	SCONJ	que
vitaminé	VERB	vitaminer
douloureux	ADJ	douloureux
.	PUNCT	.
êtes	VERB	être
une	DET	un
inattendu	VERB	inattendu
,	PUNCT	,
,	PUNCT	,
y	PRON	y
de	ADP	de
Pourquoi	ADV	pourquoi
c'	PRON	ce
--	PUNCT	--
au	ADP	au
,	PUNCT	,
Frais	PROPN	Frais
?	PUNCT	?
de	ADP	de
a	AUX	avoir
c'	PRON	ce
Pourquoi	ADV	pourquoi
tonique	ADJ	tonique
--	PROPN	--
en	ADP	en
--	PUNCT	--
personne	NOUN	personne
une	DET	un
étranglé	VERB	étrangler
,	PUNCT	,
.	PUNCT	.
de	ADP	de
revitalisé	VERB	revitaliser
fait	VERB	faire
une	DET	un
parlez	VERB	parler
refaire	NOUN	refaire
se	PRON	se
fois	NOUN	fois
a	AUX	avoir
vous	PRON	vous
mais	CCONJ	mais
aimée	VERB	aimer
on	PRON	on
comme	ADP	comme
cesser	VERB	cesser
?	PUNCT	?
quand	SCONJ	quand
On	PRON	on
en	ADP	en
profondeur	NOUN	profondeur
--	PRON	--
--	PUNCT	--
Il	PRON	il
ne	ADV	ne
sent	VERB	sentir
chose	NOUN	chose
Vous	PRON	vous
,	PUNCT	,
pour	ADP	pour
une	DET	un
seule	ADJ	seul
si	SCONJ	si
suffit	VERB	suffire
en	PRON	en
cela	PRON	cela
d'	ADP	de
avoir	AUX	avoir
.	PUNCT	.
effet	NOUN	effet
régulièrement	VERB	régulièremer
la	DET	le
faisiez	ADV	faisiez
laide	ADJ	laid
au	ADP	au
pas	ADV	pas
que	SCONJ	que
fort	ADV	fort
est	AUX	être
tout	ADV	tout
devait	VERB	devoir
ridicule	ADJ	ridicule
À	ADP	à
alors	ADV	alors
il	PRON	il
perfection	NOUN	perfection
l'	DET	le
vie	NOUN	vie
,	PUNCT	,
il	PRON	il
Ce	DET	ce
sa	DET	son
la	DET	le
,	PUNCT	,
esthétique	ADJ	esthétique
même	ADV	même
de	ADP	de
fin	NOUN	fin
sa	DET	son
strangulation	NOUN	strangulation
est	AUX	être
car	CCONJ	car
cruciale	ADJ	crucial
le	PRON	le
et	CCONJ	et
.	PUNCT	.
était	AUX	être
soit	AUX	être
cette	DET	ce
,	PUNCT	,
impératif	ADJ	impératif
maladroit	NOUN	maladroit
.	PUNCT	.
savoir	VERB	savoir
une	DET	un
japonais	ADJ	japonais
,	PUNCT	,
ou	CCONJ	ou
scène	NOUN	scène
long	NOUN	long
ne	ADV	ne
:	PUNCT	:
monsieur	NOUN	Monsieur
une	DET	un
a	AUX	avoir
m'	PRON	me
un	DET	un
doute	NOUN	doute
écrasé	VERB	écraser
étrangleuse	NOUN	étrangleur
pouvez	VERB	pouvoir
avez	AUX	avoir
pompages	NOUN	pompage
Je	PRON	je
n'	ADV	n'
à	ADP	à
choisi	VERB	choisir
faire	VERB	faire
.	PUNCT	.
semble	VERB	semble
une	DET	un
me	PRON	me
rouleau	NOUN	rouleau
étranglé	NOUN	étranglé
moi	PRON	moi
pourquoi	ADV	pourquoi
air	NOUN	air
l'	DET	le
de	ADP	de
pose	VERB	pose
néanmoins	ADV	néanmoins
Je	PRON	je
.	PUNCT	.
en	PRON	en
:	PUNCT	:
des	DET	un
en	PRON	en
Ma	DET	mon
et	CCONJ	et
question	NOUN	question
sous	ADP	sous
pas	ADV	pas
fut	AUX	être
croire	VERB	croire
strangulation	NOUN	strangulation
,	PUNCT	,
.	PUNCT	.
--	PUNCT	--
compresseur	NOUN	compresseur
l'	DET	le
vous	PRON	vous
-vous	PRON	vous
splendeur	NOUN	splendeur
peu	ADV	peu
strangulation	NOUN	strangulation
aux	ADP	à
été	AUX	être
leur	PRON	leur
noyade	NOUN	noyade
la	DET	le
donnée	VERB	donner
les	DET	le
où	PRON	où
,	PUNCT	,
quand	SCONJ	quand
d'	ADP	de
autour	ADV	autour
l'	DET	le
apporté	VERB	apporter
la	DET	le
explication	NOUN	explication
cadavre	NOUN	cadavre
plus	ADV	plus
,	PUNCT	,
ailleurs	ADV	ailleurs
vu	VERB	voir
Étant	VERB	être
étiez	VERB	être
donné	VERB	donner
--	PROPN	--
explication	NOUN	explication
le	DET	le
.	PUNCT	.
parents	NOUN	parent
,	PUNCT	,
endroit	NOUN	endroit
vous	PRON	vous
C'	PRON	ce
vous	PRON	vous
crédible	ADJ	crédible
eût	PRON	eût
avez	AUX	avoir
l'	DET	le
de	ADP	de
est	AUX	être
vous	PRON	vous
votre	DET	votre
cousine	NOUN	cousin
logique	ADJ	logique
?	PUNCT	?
avez	AUX	avoir
marques	NOUN	marque
que	PRON	que
si	SCONJ	si
cou	NOUN	cou
13	NUM	13
enfant	NOUN	enfant
rapide	ADJ	rapide
noyé	VERB	noyer
du	ADP	de
ce	DET	ce
devaient	VERB	devoir
avez	VERB	avoir
réflexion	NOUN	réflexion
fut	AUX	être
J'	PRON	je
noyées	ADJ	noyer
pourquoi	ADV	pourquoi
Je	PRON	je
simplement	ADV	simplement
pensé	VERB	penser
suis	AUX	être
?	PUNCT	?
tout	ADV	tout
y	PRON	y
Léopoldine	PROPN	Léopoldine
Alors	ADV	alors
pas	ADV	pas
,	PUNCT	,
dit	VERB	dire
que	SCONJ	que
me	PRON	me
Excellente	ADJ	excellent
août	NOUN	août
les	DET	le
n'	ADV	n'
très	ADV	très
question	NOUN	question
-vous	PRON	vous
toutes	ADJ	tout
l'	DET	le
.	PUNCT	.
ai	AUX	avoir
1925	NUM	1925
.	PUNCT	.
,	PUNCT	,
.	PUNCT	.
Ma	DET	mon
--	PUNCT	--
.	PUNCT	.
en	ADP	en
mourir	VERB	mourir
aussi	ADV	aussi
la	DET	le
cela	PRON	cela
eût	PRON	eût
ce	PRON	ce
.	PUNCT	.
et	CCONJ	et
,	PUNCT	,
Hugo	PROPN	Hugo
une	DET	un
la	DET	le
ce	DET	ce
plagiat	NOUN	plagiat
Sans	ADP	sans
.	PUNCT	.
,	PUNCT	,
Vous	PRON	vous
,	PUNCT	,
la	DET	le
donc	ADV	donc
serait	AUX	être
genre	NOUN	genre
compter	VERB	compter
éviter	VERB	éviter
au	ADP	au
du	ADP	de
procédé	NOUN	procédé
renoncé	VERB	renoncer
à	ADP	à
avez	AUX	avoir
peu	ADV	peu
été	AUX	être
pour	ADP	pour
à	ADP	à
servile	ADJ	servile
vulgaire	ADJ	vulgaire
loi	NOUN	loi
noyade	NOUN	noyade
que	SCONJ	que
--	PUNCT	--
que	SCONJ	que
peut-être	ADV	peut-être
.	PUNCT	.
du	ADP	de
outrée	VERB	outrer
de	ADP	de
un	DET	un
tournerait	VERB	tourner
père	NOUN	père
référence	NOUN	référence
mémoire	NOUN	mémoire
cousine	NOUN	cousin
le	DET	le
en	ADP	en
C'	PRON	ce
qui	PRON	qui
.	PUNCT	.
Mais	CCONJ	mais
entré	VERB	entrer
beauté	NOUN	beauté
exposait	VERB	exposer
Non	ADV	non
,	PUNCT	,
,	PUNCT	,
son	DET	son
strangulation	NOUN	strangulation
a	AUX	avoir
références	NOUN	référence
-là	PRON	-là
à	ADP	à
est	VERB	être
autres	ADJ	autre
ce	DET	ce
la	DET	le
de	ADP	de
d'	DET	d'
la	DET	le
étrangler	VERB	étrangler
ma	DET	mon
déterminé	VERB	déterminer
,	PUNCT	,
ligne	NOUN	ligne
surtout	ADV	surtout
vous	PRON	vous
ce	PRON	ce
et	CCONJ	et
à	ADP	à
fut	AUX	être
--	PUNCT	--
m'	PRON	me
motif	NOUN	motif
de	ADP	de
pourtant	ADV	pourtant
est	AUX	être
compte	NOUN	compte
.	PUNCT	.
vrai	ADJ	vrai
choix	NOUN	choix
pas	ADV	pas
de	ADP	de
n'	ADV	n'
moins	ADV	moins
.	PUNCT	.
dessin	NOUN	dessin
la	DET	le
à	ADP	à
angle	NOUN	angle
cou	NOUN	cou
au	ADP	au
mains	NOUN	main
la	DET	le
!	PUNCT	!
Pour	ADP	pour
cou	NOUN	cou
Avec	ADP	avec
angle	NOUN	angle
étrangler	VERB	étrangler
l'	DET	le
long	ADJ	long
il	PRON	il
gorge	NOUN	gorge
sous	ADP	sous
sublime	ADJ	sublime
de	ADP	de
sous	ADP	sous
que	SCONJ	que
l'	DET	le
faudrait	VERB	falloir
au	ADP	au
,	PUNCT	,
c'	PRON	ce
admirable	ADJ	admirable
paires	NOUN	paire
de	ADP	de
parvenir	VERB	parvenir
était	AUX	être
nuque	NOUN	nuque
deux	NUM	deux
de	ADP	de
m'	PRON	me
,	PUNCT	,
.	PUNCT	.
un	DET	un
souple	VERB	souple
Quelle	ADJ	quell
finesse	NOUN	finesse
,	PUNCT	,
Tant	ADV	tant
,	PUNCT	,
.	PUNCT	.
et	CCONJ	et
quand	ADV	quand
cou	NOUN	cou
auriez	NOUN	auriez
--	PUNCT	--
pas	ADV	pas
aisance	NOUN	aisance
un	DET	un
l'	DET	le
que	SCONJ	que
l'	DET	le
Je	PRON	je
ne	ADV	ne
eu	VERB	avoir
suis	AUX	être
sien	NOUN	sien
Je	PRON	je
une	DET	un
cou	ADJ	cou
aurais	NOUN	aurai
Si	SCONJ	si
d'	ADP	de
un	DET	un
parce	SCONJ	parce
comme	ADP	comme
fut	AUX	être
le	DET	le
peut-être	ADV	peut-être
fait	ADJ	fait
l'	PRON	l'
n'	ADV	n'
pas	ADV	pas
,	PUNCT	,
,	PUNCT	,
sais	VERB	savoir
avait	AUX	avoir
étreinte	NOUN	étreinte
même	ADV	même
!	PUNCT	!
.	PUNCT	.
beau	NOUN	beau
étranglée	VERB	étrangler
pas	ADV	pas
vous	PRON	vous
?	PUNCT	?
--	PUNCT	--
elle	PRON	lui
délicat	NOUN	délicat
ne	ADV	ne
je	PRON	je
,	PUNCT	,
plaisir	NOUN	plaisir
manuel	ADJ	manuel
plénitude	NOUN	plénitude
le	DET	le
que	SCONJ	que
à	ADP	à
très	ADV	très
de	ADP	de
-vous	PRON	vous
est	AUX	être
Vous	PRON	vous
voyez	VERB	voir
.	PUNCT	.
me	PRON	me
la	DET	le
l'	PRON	l'
mise	NOUN	mise
aux	ADP	à
fait	VERB	faire
plus	ADV	plus
de	ADP	de
Étrangler	VERB	étrangler
essayez	ADJ	essayez
Or	CCONJ	or
genre	NOUN	genre
,	PUNCT	,
pour	ADP	pour
votre	DET	votre
avez	AUX	avoir
manuel	VERB	manuel
sensuelle	ADJ	sensuel
Pourquoi	ADV	pourquoi
strangulation	NOUN	strangulation
bien	ADV	bien
qui	PRON	qui
le	DET	le
.	PUNCT	.
mort	NOUN	mort
vous	PRON	vous
procure	VERB	procure
inégalable	ADJ	inégalable
soit	AUX	être
une	DET	un
.	PUNCT	.
--	PUNCT	--
directement	ADV	directement
.	PUNCT	.
impression	NOUN	impression
de	ADP	de
mains	NOUN	main
J'	PRON	je
avaler	VERB	avaler
Pourtant	ADV	pourtant
petite	ADJ	petit
mes	DET	mon
Ma	DET	mon
faire	AUX	faire
.	PUNCT	.
beau	NOUN	beau
pour	ADP	pour
avoir	VERB	avoir
lu	PROPN	lire
de	ADP	de
qui	PRON	qui
avez	AUX	avoir
,	PUNCT	,
--	PUNCT	--
rien	PRON	rien
devriez	VERB	devoir
,	PUNCT	,
?	PUNCT	?
n'	ADV	n'
un	DET	un
vous	PRON	vous
salut	NOUN	salut
l'	PRON	l'
comprendre	VERB	comprendre
.	PUNCT	.
vous	PRON	vous
avez	VERB	avoir
,	PUNCT	,
écrit	VERB	écrire
étranglée	VERB	étrangler
tous	ADJ	tout
l'	DET	le
son	DET	son
ai	AUX	avoir
chère	ADJ	cher
livres	NOUN	livre
y	PRON	y
puisque	SCONJ	puisque
excuse	NOUN	excuse
en	ADP	en
vous	PRON	vous
prétendez	VERB	prétendre
vous	PRON	vous
que	SCONJ	que
théologie	NOUN	théologie
roman	VERB	roman
connaître	VERB	connaître
étranglant	VERB	étrangler
appelle	VERB	appeler
ai	AUX	avoir
des	ADP	de
connaissent	VERB	connaître
au	ADP	au
s'	PRON	se
n'	ADV	n'
plaisir	NOUN	plaisir
l'	DET	le
les	DET	le
vrais	ADJ	vrai
.	PUNCT	.
la	DET	le
qui	PRON	qui
.	PUNCT	.
donne	VERB	donne
une	DET	un
bien	ADV	bien
actions	NOUN	action
Dieu	PROPN	Dieu
C'	PRON	ce
mon	DET	mon
Grâce	NOUN	grâce
que	SCONJ	que
concomitanteet	NOUN	concomitanteet
,	PUNCT	,
en	ADP	en
Eh	INTJ	Eh
les	PRON	le
pas	ADV	pas
,	PUNCT	,
exprime	VERB	exprime
mystiques	NOUN	mystique
rendre	VERB	rendre
extase	NOUN	extase
Léopoldine	PROPN	Léopoldine
cours	NOUN	cours
souvent	ADV	souvent
est	AUX	être
inventée	VERB	inventer
méritoires	ADJ	méritoire
que	SCONJ	que
et	CCONJ	et
que	SCONJ	que
pour	ADP	pour
La	DET	le
je	PRON	je
fut	AUX	être
notion	NOUN	notion
dernière	ADJ	dernier
concomitante	ADJ	concomitant
est	AUX	être
dire	VERB	dire
mon	DET	mon
par	ADP	par
grâce	NOUN	grâce
C'	PRON	ce
J'	PRON	je
.	PUNCT	.
--	PUNCT	--
Terminez	PROPN	Terminez
un	DET	un
viens	NOUN	vien
mon	DET	mon
,	PUNCT	,
finir	VERB	finir
.	PUNCT	.
contez	VERB	conter
que	SCONJ	que
allez	VERB	aller
roman	NOUN	roman
--	PUNCT	--
salut	VERB	salut
Vous	PRON	vous
de	ADP	de
-moi	PRON	moi
la	DET	le
et	CCONJ	et
de	ADP	de
un	DET	un
.	PUNCT	.
aimée	NOUN	aimé
donc	ADV	donc
l'	DET	le
--	PUNCT	--
scène	NOUN	scène
me	PRON	me
édification	NOUN	édification
catholique	ADJ	catholique
roman	NOUN	roman
assassinest	NOUN	assassinest
Non	ADV	non
édifiant	ADJ	édifiant
.	PUNCT	.
Hygiène	NOUN	hygiène
au	ADP	au
.	PUNCT	.
y	PRON	y
--	PUNCT	--
Ça	PROPN	Ça
Les	DET	le
,	PUNCT	,
.	PUNCT	.
fit	NOUN	fit
d'	ADP	de
.	PUNCT	.
Remarquez	PROPN	Remarquez
.	PUNCT	.
la	DET	le
qu'	SCONJ	que
elle	PRON	lui
mes	DET	mon
Croyez	NOUN	croyez
passées	VERB	passer
sa	DET	son
-	NOUN	-
face	NOUN	face
initiative	NOUN	initiative
Léopoldine	PROPN	Léopoldine
chefs	NOUN	chef
genoux	NOUN	genou
rien	PRON	rien
se	PRON	se
des	ADP	de
sont	AUX	être
.	PUNCT	.
--	PUNCT	--
propre	ADJ	propre
est	AUX	être
mademoiselle	VERB	mademoiselle
prouve	VERB	prouve
avec	ADP	avec
le	DET	le
assise	VERB	asseoir
simplicité	NOUN	simplicité
ne	ADV	ne
œuvre	NOUN	œuvre
de	ADP	de
,	PUNCT	,
le	DET	le
sur	ADP	sur
moi	PRON	moi
greffier	NOUN	greffier
,	PUNCT	,
s'	PRON	se
choses	NOUN	chose
.	PUNCT	.
--	PUNCT	--
à	ADP	à
n'	ADV	n'
qu'	SCONJ	que
Nous	PRON	nous
mains	NOUN	main
les	DET	le
de	ADP	de
-vous	PRON	vous
.	PUNCT	.
séparation	NOUN	séparation
j'	PRON	je
l'	DET	le
autre	PRON	autre
serré	VERB	serrer
nous	PRON	nous
,	PUNCT	,
dans	ADP	dans
cou	NOUN	cou
?	PUNCT	?
yeux	NOUN	oeil
,	PUNCT	,
son	DET	son
l'	DET	le
une	DET	un
fut	AUX	être
entouré	VERB	entourer
étonnée	VERB	étonner
.	PUNCT	.
Ce	PRON	ce
les	DET	le
j'	PRON	je
souriions	VERB	sourire
pas	ADV	pas
quand	SCONJ	quand
,	PUNCT	,
en	PRON	en
ai	AUX	avoir
était	AUX	être
mes	DET	mon
yeux	NOUN	oeil
étau	NOUN	étau
l'	DET	le
ai	AUX	avoir
du	ADP	de
un	PRON	un
et	CCONJ	et
quand	SCONJ	quand
elle	PRON	lui
tout	PRON	tout
puisque	SCONJ	puisque
Pas	ADV	pas
les	DET	le
ensemble	ADJ	ensembl
Léopoldine	PROPN	Léopoldine
romantique	ADJ	romantique
-là	PROPN	-là
c'	PRON	ce
mourions	VERB	mourir
combien	ADV	combien
le	DET	le
nous	PRON	nous
à	ADP	à
ce	DET	ce
pas	ADV	pas
engoncé	VERB	engoncer
c'	PRON	ce
Il	PRON	il
Comme	SCONJ	comme
ne	ADV	ne
faut	VERB	falloir
.	PUNCT	.
--	PUNCT	--
?	PUNCT	?
ont	AUX	avoir
Je	PRON	je
.	PUNCT	.
,	PUNCT	,
pas	ADV	pas
étrangler	VERB	étrangler
ne	ADV	ne
N'	ADV	n'
était	AUX	être
qui	PRON	qui
était	AUX	être
moment	NOUN	moment
est	AUX	être
deux	PRON	deux
gens	NOUN	gens
est	AUX	être
.	PUNCT	.
Vous	PRON	vous
belle	ADJ	bel
-ce	PRON	-ce
jamais	ADV	jamais
,	PUNCT	,
surtout	ADV	surtout
--	PUNCT	--
.	PUNCT	.
imaginer	VERB	imaginer
cou	NOUN	cou
pourrez	VERB	pouvoir
de	ADP	de
les	DET	le
bien	ADV	bien
strangulation	NOUN	strangulation
mes	DET	mon
,	PUNCT	,
dans	ADP	dans
étranglée	NOUN	étranglée
,	PUNCT	,
pas	ADV	pas
ravir	ADJ	ravir
.	PUNCT	.
.	PUNCT	.
,	PUNCT	,
n'	ADV	n'
,	PUNCT	,
revanche	NOUN	revanche
cousine	NOUN	cousin
sentais	ADV	sentais
sied	ADJ	sied
En	ADP	en
--	PUNCT	--
qui	PRON	qui
,	PUNCT	,
.	PUNCT	.
ce	PRON	ce
la	DET	le
délicatesse	NOUN	délicatesse
je	PRON	je
longs	NOUN	long
élégante	ADJ	élégant
cartilages	NOUN	cartilage
est	AUX	être
Entre	ADP	entre
cous	NOUN	cou
esthétique	X	esthétique
ses	DET	son
la	DET	le
mains	NOUN	main
Votre	DET	votre
.	PUNCT	.
gracieux	ADJ	gracieux
être	AUX	être
--	PUNCT	--
À	ADP	à
aux	ADP	à
épaules	NOUN	épaule
une	DET	un
doucement	ADV	doucement
devait	VERB	devoir
extraordinaire	ADJ	extraordinaire
.	PUNCT	.
vous	PRON	vous
L'	DET	le
dit	VERB	dire
cartilages	NOUN	cartilage
cédaient	VERB	céder
que	PRON	que
une	DET	un
les	DET	le
Je	PRON	je
l'	PRON	l'
stupéfaction	NOUN	stupéfaction
.	PUNCT	.
tué	VERB	tuer
dessein	NOUN	dessein
les	DET	le
Vous	PRON	vous
--	PUNCT	--
obèse	NOUN	obèse
par	ADP	par
.	PUNCT	.
êtes	AUX	être
Qui	PRON	qui
périra	VERB	périr
a	VERB	avoir
C'	PRON	ce
est	AUX	être
.	PUNCT	.
la	DET	le
avez	AUX	avoir
Vous	PRON	vous
par	ADP	par
ai	AUX	avoir
journaliste	NOUN	journaliste
cartilages	NOUN	cartilage
!	PUNCT	!
.	PUNCT	.
à	ADP	à
--	PUNCT	--
dit	VERB	dire
avec	ADP	avec
entendu	VERB	entendre
?	PUNCT	?
--	PUNCT	--
fixa	ADJ	fixa
--	PUNCT	--
ce	PRON	ce
voyante	NOUN	voyant
avez	AUX	avoir
cartilages	NOUN	cartilage
n'	ADV	n'
:	PUNCT	:
d'	ADP	de
Cayenne	PROPN	Cayenne
le	DET	le
Comment	ADV	comment
explication	NOUN	explication
.	PUNCT	.
?	PUNCT	?
dix	NUM	dix
bagnards	NOUN	bagnard
assassins	NOUN	assassin
l'	PRON	l'
jamais	ADV	jamais
en	PRON	en
que	SCONJ	que
il	PRON	il
sûrement	ADV	sûrement
Elzenveiverplatz	PROPN	Elzenveiverplatz
déjà	ADV	déjà
,	PUNCT	,
victimes	NOUN	victime
avais	ADJ	avai
savions	VERB	savoir
-je	PRON	je
pris	VERB	prendre
aux	ADP	à
étaient	AUX	être
le	DET	le
la	PRON	le
leurs	DET	leur
songé	VERB	songer
de	ADP	de
cancer	NOUN	cancer
Nous	PRON	nous
de	ADP	de
syndrome	NOUN	syndrome
s'	PRON	se
mais	CCONJ	mais
voilà	VERB	voilà
des	ADP	de
manquait	VERB	manquer
!	PUNCT	!
Ces	DET	ce
était	AUX	être
y	PRON	y
une	DET	un
Notre-Seigneur	NOUN	notre-seigneur
nous	PRON	nous
des	ADP	de
bien	ADV	bien
le	DET	le
mêmes	PRON	même
disais	VERB	dire
eux	PRON	lui
avait	AUX	avoir
ai	VERB	avoir
romancier	NOUN	romancier
meurtriers	NOUN	meurtrier
Quand	SCONJ	quand
je	PRON	je
mademoiselle	ADJ	mademoisell
avoir	AUX	avoir
armes	NOUN	arme
la	DET	le
contre	ADP	contre
sais	VERB	savoir
était	AUX	être
.	PUNCT	.
toujours	ADV	toujours
,	PUNCT	,
Le	DET	le
:	PUNCT	:
retournent	VERB	retourner
Les	DET	le
la	DET	le
science	NOUN	science
théologie	NOUN	théologie
à	ADP	à
cancer	NOUN	cancer
!	PUNCT	!
des	ADP	de
vous	PRON	vous
vous	PRON	vous
se	PRON	se
sciences	NOUN	science
-	PRON	-
que	SCONJ	que
je	PRON	je
des	ADP	de
,	PUNCT	,
pourquoi	ADV	pourquoi
cartilages	NOUN	cartilage
!	PUNCT	!
Grâce	NOUN	grâce
dit	VERB	dire
j'	PRON	je
semblait	VERB	sembler
enfin	ADV	enfin
fin	NOUN	fin
l'	DET	le
tandis	ADV	tandis
découvre	VERB	découvrir
muqueuse	NOUN	muqueuse
recherches	NOUN	recherche
atteint	VERB	atteindre
invisible	ADJ	invisible
,	PUNCT	,
,	PUNCT	,
perlait	VERB	perler
comme	ADP	comme
système	NOUN	système
Tach	PROPN	Tach
savant	NOUN	savant
--	PUNCT	--
de	ADP	de
regard	NOUN	regard
attends	VERB	attendre
enfin	ADV	enfin
années	NOUN	année
.	PUNCT	.
histoire	NOUN	histoire
intellectuelle	ADJ	intellectuel
vingt	NUM	vingt
du	ADP	de
toujours	ADV	toujours
la	DET	le
J'	PRON	je
cohérence	NOUN	cohérence
que	SCONJ	que
cette	DET	ce
qui	PRON	qui
une	DET	un
de	ADP	de
après	ADP	après
de	ADP	de
,	PUNCT	,
.	PUNCT	.
Son	DET	son
son	DET	son
son	DET	son
quelque	DET	quelque
front	NOUN	front
gras	ADJ	gras
la	DET	le
extase	NOUN	extase
absolu	VERB	absolu
monsieur	NOUN	Monsieur
déshabillait	VERB	déshabiller
de	ADP	de
La	DET	le
finit	VERB	finir
.	PUNCT	.
C'	PRON	ce
gros	ADJ	gros
.	PUNCT	.
ne	ADV	ne
comprendre	VERB	comprendre
dégoût	NOUN	dégoût
à	ADP	à
peine	NOUN	peine
histoire	NOUN	histoire
Les	DET	le
contemplait	VERB	contempler
vous	PRON	vous
du	ADP	de
?	PUNCT	?
même	ADV	même
--	PUNCT	--
illuminé	VERB	illuminer
,	PUNCT	,
faire	AUX	faire
jeune	ADJ	jeune
faciès	NOUN	faciès
femme	NOUN	femme
qui	PRON	qui
venez	VERB	venir
-	VERB	-
fin	NOUN	fin
pas	ADV	pas
le	PRON	le
avec	ADP	avec
!	PUNCT	!
de	ADP	de
le	DET	le
me	NOUN	me
vieillard	NOUN	vieillard
est	AUX	être
mademoiselle	ADJ	mademoisell
,	PUNCT	,
cette	DET	ce
cette	DET	ce
elle	PRON	lui
commence	VERB	commencer
La	DET	le
mince	NOUN	mince
histoire	NOUN	histoire
.	PUNCT	.
Mais	CCONJ	mais
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
histoire	NOUN	histoire
retrouvée	VERB	retrouver
de	ADP	de
cartilages	NOUN	cartilage
Délire	NOUN	délire
pouvoir	VERB	pouvoir
du	ADP	de
la	DET	le
cohérence	NOUN	cohérence
pas	ADV	pas
la	DET	le
!	PUNCT	!
Grâce	NOUN	grâce
articulations	NOUN	articulation
de	ADP	de
vous	PRON	vous
!	PUNCT	!
surtout	ADV	surtout
en	ADP	en
enfin	ADV	enfin
par	ADP	par
mais	CCONJ	mais
excellence	NOUN	excellence
,	PUNCT	,
mademoiselle	ADJ	mademoisell
à	ADP	à
Ne	ADV	ne
oui	NOUN	oui
vais	VERB	aller
Articulations	NOUN	articulation
enfin	ADV	enfin
seriez	AUX	être
corps	NOUN	corps
je	PRON	je
cette	DET	ce
!	PUNCT	!
train	NOUN	train
,	PUNCT	,
-vous	PRON	vous
