dévoilé	VERB	dévoiler
.	PUNCT	.
un	DET	un
sont	AUX	être
n'	ADV	n'
suivre	VERB	suivre
,	PUNCT	,
la	DET	le
—	PUNCT	—
pas	ADV	pas
avant	ADP	avant
.	PUNCT	.
escalier	NOUN	escalier
et	CCONJ	et
hésita	VERB	hésiter
avez	VERB	avoir
l'	DET	le
Oui	PROPN	Oui
théâtre	NOUN	théâtre
la	DET	le
dans	ADP	dans
main	NOUN	main
un	DET	un
moment	NOUN	moment
Alexeï	PROPN	Alexeï
amis	NOUN	ami
les	DET	le
Le	DET	le
de	ADP	de
circulation	NOUN	circulation
charmants	ADJ	charmant
Alexeï	PROPN	Alexeï
—	PUNCT	—
—	PUNCT	—
dense	NOUN	dense
,	PUNCT	,
vôtres	NOUN	vôtre
.	PUNCT	.
,	PUNCT	,
.	PUNCT	.
Dehors	ADV	dehors
des	DET	un
de	ADP	de
ce	PRON	ce
est	AUX	être
maintenant	ADV	maintenant
le	PRON	le
loin	ADV	loin
taxi	VERB	taxi
plus	ADV	plus
Kendall	NOUN	kendall
n'	ADV	n'
très	ADV	très
de	ADP	de
un	DET	un
prendre	VERB	prendre
à	ADP	à
peine	NOUN	peine
à	ADP	à
avait	AUX	avoir
nous	PRON	nous
allonger	VERB	allonger
nous	PRON	nous
Venez	VERB	venir
pas	NOUN	pas
le	DET	le
car	CCONJ	car
pieds	NOUN	pied
Mais	CCONJ	mais
ici	ADV	ici
taxi	NOUN	taxi
mais	CCONJ	mais
pour	ADP	pour
pouvoir	VERB	pouvoir
le	DET	le
d'	ADP	de
est	AUX	être
.	PUNCT	.
allons	VERB	aller
.	PUNCT	.
y	PRON	y
un	DET	un
suivre	VERB	suivre
avons	VERB	avoir
dut	ADV	dut
.	PUNCT	.
à	ADP	à
aller	VERB	aller
la	DET	le
quelques	DET	quelque
mètres	NOUN	mètre
temps	NOUN	temps
d'	ADP	de
station	NOUN	station
mot	NOUN	mot
,	PUNCT	,
pensais	VERB	penser
son	DET	son
vous	PRON	vous
ils	PRON	il
que	PRON	que
-elle	PRON	lui
retenu	VERB	retenir
quoi	PRON	quoi
agissait	VERB	agir
parlé	VERB	parler
D'	ADP	de
après	ADP	après
.	PUNCT	.
un	DET	un
Vous	PRON	vous
m'	PRON	me
dit	VERB	dire
semblez	VERB	sembler
dit	VERB	dire
furent	AUX	être
,	PUNCT	,
—	PUNCT	—
s'	PRON	se
.	PUNCT	.
théâtre	NOUN	théâtre
—	PUNCT	—
,	PUNCT	,
je	PRON	je
aviez	VERB	avoir
dans	ADP	dans
attendiez	VERB	attendre
il	PRON	il
avez	AUX	avoir
ce	PRON	ce
le	DET	le
de	ADP	de
qu'	SCONJ	que
lorsqu'	SCONJ	lorsque
vous	PRON	vous
Vous	PRON	vous
-vous	PRON	vous
taxi	NOUN	taxi
.	PUNCT	.
?	PUNCT	?
—	PUNCT	—
installés	VERB	installer
attention	NOUN	attention
A	ADP	à
d'	ADP	de
étonnée	VERB	étonner
qui	PRON	qui
-	NOUN	-
Ils	PRON	il
malice	NOUN	malice
illuminé	VERB	illuminer
pétillèrent	VERB	pétiller
café	NOUN	café
!	PUNCT	!
,	PUNCT	,
.	PUNCT	.
apercevoir	VERB	apercevoir
le	DET	le
vous	PRON	vous
garer	VERB	garer
un	DET	un
Mais	CCONJ	mais
Alexeï	PROPN	Alexeï
quitte	VERB	quitte
toutes	ADJ	tout
.	PUNCT	.
d'	ADP	de
en	PRON	en
place	NOUN	place
ou	CCONJ	ou
yeux	NOUN	oeil
d'	ADP	de
ces	DET	ce
voitures	NOUN	voiture
avec	ADP	avec
Eh	INTJ	Eh
ne	ADV	ne
une	DET	un
cabaret	NOUN	cabaret
théâtre	NOUN	théâtre
bien	ADV	bien
Les	DET	le
cherchaient	VERB	chercher
de	ADP	de
.	PUNCT	.
êtes	AUX	être
tardèrent	ADV	tardèrent
,	PUNCT	,
la	DET	le
pas	ADV	pas
à	ADP	à
—	PUNCT	—
concert	NOUN	concert
surprise	NOUN	surprise
se	PRON	se
pour	ADP	pour
et	CCONJ	et
chose	NOUN	chose
même	ADJ	même
firent	VERB	faire
ils	PRON	il
et	CCONJ	et
était	AUX	être
la	DET	le
imposant	VERB	imposer
laissa	NOUN	laissa
plus	ADV	plus
tard	ADV	tard
pied	NOUN	pied
menait	VERB	mener
taxi	VERB	taxi
dans	ADP	dans
mètres	NOUN	mètre
personnes	NOUN	personne
hall	NOUN	hall
le	DET	le
quelques	DET	quelque
.	PUNCT	.
escalier	NOUN	escalier
.	PUNCT	.
à	ADP	à
Le	DET	le
du	ADP	de
théâtre	NOUN	théâtre
le	DET	le
du	ADP	de
direction	NOUN	direction
l'	DET	le
les	DET	le
,	PUNCT	,
chemin	NOUN	chemin
donc	ADV	donc
gravissaient	NOUN	gravissaient
ils	PRON	il
pénétraient	VERB	pénétrer
Plusieurs	DET	plusieurs
.	PUNCT	.
à	ADP	à
hâtaient	VERB	hâter
Quelques	DET	quelque
minutes	NOUN	minute
reste	NOUN	reste
impossible	ADJ	impossible
dans	ADP	dans
qui	PRON	qui
se	PRON	se
tendus	ADJ	tendre
balcons	NOUN	balcon
,	PUNCT	,
éclat	NOUN	éclat
porcelaine	NOUN	porcelaine
donnant	VERB	donner
aux	ADP	à
œillets	NOUN	œillet
C'	PRON	ce
scintillaient	VERB	scintiller
grands	ADJ	grand
vases	NOUN	vase
du	ADP	de
somptueux	ADJ	somptueux
de	ADP	de
se	PRON	se
,	PUNCT	,
et	CCONJ	et
sur	ADP	sur
particulier	ADJ	particulier
feux	ADJ	feux
plafond	NOUN	plafond
.	PUNCT	.
Des	DET	un
mille	NUM	mille
lustres	NOUN	lustre
les	DET	le
murs	NOUN	mur
détachaient	VERB	détacher
mou-117	NOUN	mou-117
harmonieusement	ADV	harmonieusement
velours	NOUN	velours
cristal	NOUN	cristal
de	ADP	de
lures	ADJ	lure
de	ADP	de
de	ADP	de
un	DET	un
,	PUNCT	,
,	PUNCT	,
disposées	VERB	disposer
dorées	VERB	dorer
brassées	NOUN	brassée
dans	ADP	dans
de	DET	de
aux	ADP	à
.	PUNCT	.
d'	ADP	de
était	AUX	être
des	DET	un
.	PUNCT	.
Mais	CCONJ	mais
mouvement	NOUN	mouvement
soirée	NOUN	soirée
bras	NOUN	bras
tenue	NOUN	tenue
.	PUNCT	.
un	DET	un
habille	NOUN	habille
femmes	NOUN	femme
prit	VERB	prendre
fermement	VERB	fermemer
recouverts	VERB	recouvrir
on	PRON	on
toutes	ADJ	tout
l'	DET	le
en	ADP	en
grenat	NOUN	grenat
vers	ADP	vers
prendre	VERB	prendre
hommes	NOUN	homme
de	ADP	de
s'	PRON	se
Kendall	NUM	Kendall
ces	DET	ce
vit	VERB	voir
leurs	DET	leur
places	NOUN	place
entraîna	NOUN	entraîna
sur	ADP	sur
de	ADP	de
On	PRON	on
ces	DET	ce
son	DET	son
les	DET	le
et	CCONJ	et
—	PUNCT	—
de	ADP	de
et	CCONJ	et
velours	NOUN	velours
recul	NOUN	recul
fauteuils	NOUN	fauteuil
elle	PRON	lui
.	PUNCT	.
Alexeï	NOUN	alexeï
place	VERB	placer
lorsque	SCONJ	lorsque
eut	VERB	avoir
comme	SCONJ	comme
,	PUNCT	,
voyez	VERB	voir
,	PUNCT	,
-vous	PRON	vous
regard	NOUN	regard
vérité	NOUN	vérité
,	PUNCT	,
veut	VERB	vouloir
Seriez	PROPN	Seriez
justifie	VERB	justifier
dit	VERB	dire
avais	VERB	avoir
dit	VERB	dire
lui	PRON	lui
moyens	NOUN	moyen
pas	ADV	pas
—	PUNCT	—
asseyant	VERB	asseoir
petite	ADJ	petit
.	PUNCT	.
un	DET	un
s'	PRON	se
fit	VERB	faire
fin	NOUN	fin
est	AUX	être
en	PRON	en
-ce	PRON	-ce
—	PUNCT	—
Vous	PRON	vous
Non	ADV	non
moqueur	NOUN	moqueur
venue	VERB	venir
La	DET	le
?	PUNCT	?
la	DET	le
.	PUNCT	.
-elle	PRON	lui
!	PUNCT	!
le	DET	le
?	PUNCT	?
une	DET	un
si	SCONJ	si
Alexeï	NOUN	alexeï
.	PUNCT	.
je	PRON	je
vous	PRON	vous
peu	ADV	peu
n'	ADV	n'
—	PUNCT	—
les	DET	le
grimace	NOUN	grimace
avec	ADP	avec
Si	SCONJ	si
froissement	VERB	froissemer
garder	VERB	garder
minutes	NOUN	minute
pourrez	VERB	pouvoir
.	PUNCT	.
,	PUNCT	,
salle	NOUN	salle
à	ADP	à
rires	NOUN	rire
.	PUNCT	.
se	PRON	se
comble	ADJ	comble
sentez	VERB	sentir
tard	ADV	tard
vous	PRON	vous
à	ADP	à
Kendall	PROPN	Kendall
votre	DET	votre
,	PUNCT	,
remplissait	VERB	remplir
la	DET	le
ne	ADV	ne
aise	NOUN	aise
vous	PRON	vous
s'	PRON	se
aperçut	VERB	apercevoir
,	PUNCT	,
.	PUNCT	.
des	DET	un
que	SCONJ	que
pas	ADV	pas
Quelques	DET	quelque
La	DET	le
l'	DET	le
étonnement	ADV	étonnement
toujours	ADV	toujours
plus	ADV	plus
peu	ADV	peu
étoffes	NOUN	étoffe
salle	NOUN	salle
.	PUNCT	.
précieuses	ADJ	précieux
,	PUNCT	,
manteau	NOUN	manteau
vous	PRON	vous
Murmures	NOUN	murmure
était	AUX	être
peu	ADV	peu
ont	AUX	avoir
—	PUNCT	—
après	ADP	après
de	ADP	de
pas	ADV	pas
attirerait	VERB	attirer
.	PUNCT	.
U.R.S.S.	PRON	u.r.s.s.
poète	ADJ	poète
qu'	SCONJ	que
.	PUNCT	.
N'	ADV	n'
une	DET	un
Mais	CCONJ	mais
jamais	ADV	jamais
on	PRON	on
poésie	NOUN	poésie
les	DET	le
que	SCONJ	que
monde	NOUN	monde
de	ADP	de
des	ADP	de
de	ADP	de
n'	ADV	n'
soirée	NOUN	soirée
aurais	VERB	avoir
les	DET	le
Russes	NOUN	russe
dit	VERB	dire
—	PUNCT	—
les	DET	le
âme	NOUN	âme
cru	ADJ	cru
oubliez	VERB	oublier
C'	PRON	ce
une	DET	un
une	DET	un
autant	ADV	autant
qu'	SCONJ	que
choses	NOUN	chose
matchs	NOUN	match
est	AUX	être
populaires	NOUN	populaire
de	ADP	de
football	NOUN	football
.	PUNCT	.
Je	PRON	je
en	ADP	en
.	PUNCT	.
plus	ADV	plus
femme	NOUN	femme
,	PUNCT	,
écarta	VERB	écarter
Bientôt	ADV	bientôt
faisceau	NOUN	faisceau
salle	NOUN	salle
déjà	ADV	déjà
s'	PRON	se
micro	NOUN	micro
le	DET	le
lumineux	ADJ	lumineux
lança	VERB	lancer
l'	DET	le
Petite	ADJ	petit
éteignaient	VERB	éteindre
sur	ADP	sur
la	DET	le
le	DET	le
scène	NOUN	scène
,	PUNCT	,
dans	ADP	dans
obscurité	NOUN	obscurité
du	ADP	de
lumières	NOUN	lumière
retomba	VERB	retomber
s'	PRON	se
.	PUNCT	.
Une	DET	un
la	DET	le
fut	AUX	être
lentement	ADV	lentement
approcha	VERB	approcher
et	CCONJ	et
un	DET	un
plongé	VERB	plonger
silence	NOUN	silence
s'	PRON	se
.	PUNCT	.
bleu	ADJ	bleu
et	CCONJ	et
.	PUNCT	.
dans	ADP	dans
rideau	NOUN	rideau
Un	DET	un
spot	NOUN	spot
tout	ADV	tout
les	DET	le
rouge	PRON	rouge
.	PUNCT	.
lourd	NOUN	lourd
chantaient	VERB	chanter
très	ADV	très
une	DET	un
pull	NOUN	pull
Kendall	PROPN	Kendall
d'	ADP	de
,	PUNCT	,
,	PUNCT	,
.	PUNCT	.
vêtue	X	vêtir
.	PUNCT	.
Penché	PROPN	Penché
éternisa	VERB	éterniser
silhouette	VERB	silhouette
était	AUX	être
Alexeï	PROPN	Alexeï
et	CCONJ	et
une	DET	un
ces	DET	ce
noirs	ADJ	noir
pantalon	NOUN	pantalon
.	PUNCT	.
silence	NOUN	silence
,	PUNCT	,
un	DET	un
elle	PRON	lui
mots	NOUN	mot
qui	PRON	qui
traduisait	VERB	traduire
Le	DET	le
voix	NOUN	voix
le	DET	le
simplement	ADV	simplement
vers	ADP	vers
silence	NOUN	silence
d'	ADP	de
dans	ADP	dans
un	DET	un
,	PUNCT	,
Puis	CCONJ	puis
rauque	NOUN	rauque
s'	PRON	se
s'	PRON	se
et	CCONJ	et
expressive	NOUN	expressive
.	PUNCT	.
brune	ADJ	brun
éleva	VERB	élever
Mince	NOUN	mince
voix	NOUN	voix
.	PUNCT	.
de	ADP	de
fut	AUX	être
même	ADV	même
Kendall	PROPN	Kendall
heure	NOUN	heure
vêtue	NOUN	vêtue
ce	PRON	ce
disparu	VERB	disparaître
emplit	VERB	emplir
émut	VERB	émouvoir
le	DET	le
le	DET	le
ta	DET	ton
Valéria	PROPN	Valéria
Déjà	ADV	déjà
une	DET	un
des	ADP	de
je	PRON	je
à	ADP	à
pendant	ADP	pendant
seul	ADJ	seul
aurais	AUX	avoir
noir	NOUN	noir
salle	NOUN	salle
,	PUNCT	,
m'	PRON	me
éloignais	VERB	éloigner
,	PUNCT	,
quelques	ADP	quelques
le	DET	le
j'	PRON	je
Minov	PROPN	Minov
plus	ADV	plus
larmes	NOUN	larme
la	DET	le
Et	CCONJ	et
arrachant	VERB	arracher
.	PUNCT	.
pouvoir	NOUN	pouvoir
dernier	ADJ	dernier
par	ADP	par
.	PUNCT	.
poème	NOUN	poème
qui	PRON	qui
certains	PRON	certains
118	NUM	118
Mais	CCONJ	mais
Si	SCONJ	si
mots	NOUN	mot
emporte	VERB	emporte
,	PUNCT	,
amères	NOUN	amère
les	DET	le
!	PUNCT	!
yeux	NOUN	oeil
main	NOUN	main
-	PUNCT	-
sa	DET	son
m'	PRON	me
.	PUNCT	.
Pauvres	NOUN	pauvre
à	ADP	à
cruelle	ADJ	cruel
,	PUNCT	,
proies	VERB	proier
Les	DET	le
nos	DET	notre
Destin	NOUN	destin
yeux	NOUN	oeil
.	PUNCT	.
face	NOUN	face
dans	ADP	dans
et	CCONJ	et
retenu	VERB	retenir
tendre	ADJ	tendre
Qu'	PRON	qu'
il	PRON	il
du	ADP	de
Nous	PRON	nous
,	PUNCT	,
sépare	VERB	sépare
ne	ADV	ne
marionnettes	ADJ	marionnette
restons	VERB	rester
avait	AUX	avoir
et	CCONJ	et
dans	ADP	dans
Pauvres	NOUN	pauvre
Et	CCONJ	et
lentement	ADV	lentement
face	NOUN	face
,	PUNCT	,
se	PRON	se
rejoignent	VERB	rejoindre
,	PUNCT	,
douce	NOUN	douce
douces	NOUN	douce
ronde	NOUN	ronde
lèvres	NOUN	lèvre
jamais	ADV	jamais
Ma	DET	mon
le	DET	le
Mais	CCONJ	mais
même	ADV	même
vie	NOUN	vie
.	PUNCT	.
importe	ADJ	import
vivra	VERB	vivre
éclat	NOUN	éclat
le	DET	le
Destin	NOUN	destin
quand	SCONJ	quand
Dans	ADP	dans
comme	ADP	comme
nos	DET	notre
Ma	DET	mon
parti	VERB	partir
se	PRON	se
qu'	SCONJ	que
.	PUNCT	.
tu	ADP	tu
souvenir	VERB	souvenir
se	PRON	se
verre	NOUN	verre
brise	VERB	brise
séparent	VERB	séparer
à	ADP	à
vies	NOUN	vie
restera	VERB	rester
temps	NOUN	temps
Ton	PROPN	Ton
un	DET	un
Et	CCONJ	et
-t	PART	-t
de	ADP	de
,	PUNCT	,
...	PUNCT	...
si	SCONJ	si
seras	VERB	être
,	PUNCT	,
-il	PRON	il
Mais	CCONJ	mais
qu'	SCONJ	que
importe	ADJ	import
en	PRON	en
vie	NOUN	vie
qu'	SCONJ	que
,	PUNCT	,
?	PUNCT	?
qu'	PRON	qu'
mémoire	NOUN	mémoire
sur	ADP	sur
.	PUNCT	.
.	PUNCT	.
son	DET	son
ma	DET	mon
roula	VERB	rouler
le	DET	le
souffle	NOUN	souffle
dans	ADP	dans
l'	DET	le
presque	ADV	presque
homme	NOUN	homme
sentait	VERB	sentir
s'	SCONJ	s'
contre	ADP	contre
.	PUNCT	.
avait	AUX	avoir
Ce	DET	ce
Alexeï	PROPN	Alexeï
leur	DET	leur
,	PUNCT	,
.	PUNCT	.
d'	ADP	de
Kendall	PROPN	Kendall
deviné	VERB	deviner
ce	PRON	ce
il	PRON	il
,	PUNCT	,
sa	DET	son
ressentait	VERB	ressentir
le	DET	le
obscurité	NOUN	obscurité
c'	PRON	ce
chaud	ADJ	chaud
elle	PRON	lui
oreille	NOUN	oreille
Comme	ADP	comme
histoire	NOUN	histoire
joue	NOUN	joue
était	AUX	être
larme	NOUN	larme
et	CCONJ	et
tomba	VERB	tomber
poème	NOUN	poème
brûlante	ADJ	brûlant
brûlante	ADJ	brûlant
jeune	ADJ	jeune
Une	DET	un
côtés	NOUN	côté
pencha	VERB	pencher
lumières	NOUN	lumière
Pendant	ADP	pendant
ovation	NOUN	ovation
lèvres	NOUN	lèvre
se	PRON	se
les	DET	le
même	ADV	même
baiser	VERB	baiser
fut	AUX	être
une	DET	un
la	DET	le
fleurs	NOUN	fleur
déposa	VERB	déposer
Les	DET	le
ses	DET	son
ses	DET	son
fusaient	ADJ	fusaient
plus	ADV	plus
de	ADP	de
poétesse	NOUN	poétesse
lançaient	VERB	lancer
elle	PRON	lui
coin	NOUN	coin
et	CCONJ	et
de	ADP	de
tous	DET	tout
applaudisements	NOUN	applaudisement
une	DET	un
se	PRON	se
Certains	PRON	certains
un	DET	un
véritable	ADJ	véritable
heure	NOUN	heure
au	ADP	au
.	PUNCT	.
.	PUNCT	.
.	PUNCT	.
scanda	ADJ	scanda
rallumèrent	VERB	rallumer
,	PUNCT	,
,	PUNCT	,
et	CCONJ	et
ce	PRON	ce
d'	ADP	de
vers	ADP	vers
puis	CCONJ	puis
des	ADP	de
œuvres	NOUN	œuvre
sentait	VERB	sentir
la	DET	le
Kendall	PROPN	Kendall
pas	ADV	pas
de	ADP	de
ne	ADV	ne
sur	ADP	sur
.	PUNCT	.
Elle	PRON	lui
bis	NOUN	bis
vers	ADP	vers
la	DET	le
peu	ADV	peu
désormais	ADV	désormais
demanda	ADJ	demanda
.	PUNCT	.
poétesse	NOUN	poétesse
,	PUNCT	,
jeune	ADJ	jeune
et	CCONJ	et
la	DET	le
à	ADP	à
.	PUNCT	.
.	PUNCT	.
mais	CCONJ	mais
On	PRON	on
femme	NOUN	femme
se	PRON	se
La	DET	le
public	NOUN	public
et	CCONJ	et
sereine	NOUN	sereine
un	DET	un
station	NOUN	station
se	PRON	se
,	PUNCT	,
étrangement	ADV	étrangement
revint	VERB	revenir
taxi	ADJ	taxi
peu	ADV	peu
Alexeï	PROPN	Alexeï
dispersa	VERB	disperser
à	ADP	à
se	PRON	se
dirigèrent	VERB	diriger
le	DET	le
scène	NOUN	scène
regret	NOUN	regret
savait	VERB	savoir
comme	ADP	comme
besoin	NOUN	besoin
son	DET	son
avec	ADP	avec
posa	VERB	poser
.	PUNCT	.
lorsqu'	ADP	lorsqu'
que	SCONJ	que
rester	VERB	rester
Alexeï	NOUN	alexeï
.	PUNCT	.
dit	VERB	dire
-elle	PRON	lui
du	ADP	de
aurait	AUX	avoir
plus	ADV	plus
Kendall	PROPN	Kendall
taxi	NOUN	taxi
.	PUNCT	.
—	PUNCT	—
la	DET	le
du	ADP	de
jeune	ADJ	jeune
.	PUNCT	.
serait	VERB	être
approchaient	VERB	approcher
le	DET	le
J'	PROPN	J'
ai	VERB	avoir
...	PUNCT	...
sur	ADP	sur
vous	PRON	vous
vous	PRON	vous
fort	ADV	fort
calmement	VERB	calmemer
le	DET	le
Ils	PRON	il
de	ADP	de
elle	PRON	lui
—	PUNCT	—
homme	NOUN	homme
cette	DET	ce
bras	NOUN	bras
Je	PRON	je
nuit	NOUN	nuit
,	PUNCT	,
main	NOUN	main
amour	NOUN	amour
voudrais	VERB	vouloir
n'	ADV	n'
—	PUNCT	—
vers	ADP	vers
dû	VERB	devoir
près	ADV	près
jeune	ADJ	jeune
mots	NOUN	mot
de	ADP	de
pas	ADV	pas
silence	NOUN	silence
Quelques	DET	quelque
ses	DET	son
lui	PRON	lui
dit	VERB	dire
il	PRON	il
plus	ADV	plus
,	PUNCT	,
russe	NOUN	russe
ceux	PRON	celui
.	PUNCT	.
le	DET	le
femme	NOUN	femme
dans	ADP	dans
était	AUX	être
.	PUNCT	.
regarder	VERB	regarder
plongèrent	NOUN	plongèrent
car	CCONJ	car
taxi	NOUN	taxi
fila	NOUN	fila
et	CCONJ	et
il	PRON	il
du	ADP	de
Moscova	PROPN	Moscova
lorsque	SCONJ	lorsque
quelques	DET	quelque
sut	VERB	savoir
yeux	NOUN	oeil
la	DET	le
la	DET	le
en	ADP	en
perdu	VERB	perdre
chauffeur	NOUN	chauffeur
qu'	SCONJ	que
intallant	VERB	intaller
,	PUNCT	,
il	PRON	il
,	PUNCT	,
la	PRON	le
en	ADP	en
minutes	NOUN	minute
S'	PRON	se
main	NOUN	main
,	PUNCT	,
cocher	NOUN	cocher
gelé	VERB	geler
monta	VERB	monter
du	ADP	de
tard	ADV	tard
au	ADP	au
à	ADP	à
longaient	VERB	longaier
elle	PRON	lui
,	PUNCT	,
une	DET	un
hisser	VERB	hisser
voiture	NOUN	voiture
premier	ADJ	premier
rives	NOUN	rive
Kendall	NUM	Kendall
lui	PRON	lui
avant	ADP	avant
les	DET	le
troïka	NOUN	troïka
aider	VERB	aider
descendaient	VERB	descendre
moment	NOUN	moment
de	ADP	de
tendit	VERB	tendre
la	DET	le
et	CCONJ	et
s'	PRON	se
puis	CCONJ	puis
l'	PRON	l'
et	CCONJ	et
il	PRON	il
arrêter	VERB	arrêter
un	DET	un
pour	ADP	pour
fleuve	NOUN	fleuve
le	DET	le
.	PUNCT	.
,	PUNCT	,
devant	ADP	devant
Alexeï	PROPN	Alexeï
revenant	VERB	revenir
vers	ADP	vers
de	ADP	de
ils	PRON	il
parler	VERB	parler
se	PRON	se
vit	VERB	voir
parler	VERB	parler
le	DET	le
qui	PRON	qui
troïka	NOUN	troïka
sur	ADP	sur
dans	ADP	dans
sur	ADP	sur
Alexeï	PROPN	Alexeï
cheval	NOUN	cheval
première	ADJ	premier
couverture	ADJ	couvertur
de	ADP	de
de	ADP	de
la	DET	le
était	AUX	être
,	PUNCT	,
montait	VERB	monter
rêve	NOUN	rêve
entendit	VERB	entendre
et	CCONJ	et
Kendall	PROPN	Kendall
vivre	VERB	vivre
son	DET	son
.	PUNCT	.
que	SCONJ	que
C'	PRON	ce
le	PRON	le
cocher	VERB	cocher
elle	PRON	lui
avait	VERB	avoir
avait	AUX	avoir
à	ADP	à
la	DET	le
fourrure	NOUN	fourrure
l'	DET	le
fois	NOUN	fois
doucement	ADV	doucement
une	DET	un
eux	PRON	lui
un	DET	un
ramené	VERB	ramener
impression	NOUN	impression
Blottie	NOUN	blottie
la	DET	le
lourde	NOUN	lourde
elle	PRON	lui
marchepied	NOUN	marchepied
contre	ADP	contre
et	CCONJ	et
.	PUNCT	.
autour	ADV	autour
s'	PRON	se
de	ADP	de
silence	NOUN	silence
contre	ADP	contre
trottait	VERB	trotter
troïka	NOUN	troïka
risquer	VERB	risquer
,	PUNCT	,
grelots	NOUN	grelot
bonheur	NOUN	bonheur
?	PUNCT	?
Kendall	PROPN	Kendall
se	PRON	se
bruit	NOUN	bruit
qui	PRON	qui
puissant	ADJ	puissant
aucune	DET	aucun
passé	VERB	passer
sur	ADP	sur
animal	NOUN	animal
ne	ADV	ne
épaules	NOUN	épaule
dans	ADP	dans
L'	DET	le
un	DET	un
le	DET	le
bras	NOUN	bras
avait	AUX	avoir
neige	NOUN	neige
troubler	VERB	troubler
ses	DET	son
de	ADP	de
Serrée	NOUN	serrée
poudreuse	ADJ	poudreux
.	PUNCT	.
de	ADP	de
en	ADP	en
Alexeï	PROPN	Alexeï
posa	VERB	poser
ce	DET	ce
.	PUNCT	.
.	PUNCT	.
moment	NOUN	moment
de	ADP	de
la	DET	le
ébranla	VERB	ébranler
Pourquoi	ADV	pourquoi
elle	PRON	lui
question	NOUN	question
évanouirent	VERB	évanouir
bercer	VERB	bercer
immobiliser	VERB	immobiliser
,	PUNCT	,
pièces	NOUN	pièce
plus	ADV	plus
laissa	VERB	laisser
s'	PRON	se
nuit	NOUN	nuit
la	DET	le
homme	NOUN	homme
tendit	VERB	tendre
,	PUNCT	,
ne	ADV	ne
musique	ADJ	musiqu
cocher	VERB	cocher
heure	NOUN	heure
équipage	NOUN	équipage
les	DET	le
sur	ADP	sur
Une	DET	un
le	DET	le
la	DET	le
la	DET	le
.	PUNCT	.
douce	NOUN	douce
grelots	NOUN	grelot
s'	PRON	se
puis	CCONJ	puis
signe	NOUN	signe
complètement	ADV	complètement
dans	ADP	dans
de	ADP	de
quelques	DET	quelque
d'	ADP	de
troïka	NOUN	troïka
lentement	ADV	lentement
tard	ADV	tard
au	ADP	au
petit	ADJ	petit
.	PUNCT	.
Alexeï	PROPN	Alexeï
avant	ADP	avant
Le	DET	le
jeune	ADJ	jeune
un	DET	un
par	ADP	par
de	ADP	de
,	PUNCT	,
ralentissait	VERB	ralentir
l'	DET	le
derrière	ADP	derrière
de	ADP	de
se	PRON	se
et	CCONJ	et
Devant	ADP	devant
laissant	VERB	laisser
recouvert	VERB	recouvrir
faisait	VERB	faire
plus	ADV	plus
monta	NOUN	monta
avec	ADP	avec
une	DET	un
froid	NOUN	froid
écho	NOUN	écho
suivit	VERB	suivre
.	PUNCT	.
.	PUNCT	.
jeune	ADJ	jeune
dressaient	VERB	dresser
fragile	ADJ	fragile
vaste	ADJ	vaste
Il	PRON	il
qu'	SCONJ	que
plus	ADV	plus
un	DET	un
homme	NOUN	homme
dans	ADP	dans
le	DET	le
contours	ADJ	contour
neige	NOUN	neige
.	PUNCT	.
de	ADP	de
précaution	NOUN	précaution
sombres	NOUN	sombre
en	ADP	en
entrée	NOUN	entrée
eux	PRON	lui
120	NUM	120
demeure	NOUN	demeure
.	PUNCT	.
d'	ADP	de
escalier	NOUN	escalier
Kendall	PROPN	Kendall
le	DET	le
les	DET	le
eux	PRON	lui
était	AUX	être
un	DET	un
L'	DET	le
.	PUNCT	.
.	PUNCT	.
autour	ADV	autour
A	NOUN	a
—	PUNCT	—
.	PUNCT	.
terrible	ADJ	terrible
intrigué	ADJ	intriguer
ai	VERB	avoir
autour	ADV	autour
A	ADP	à
moi	PRON	moi
demanda	ADJ	demanda
appartement	NOUN	appartement
ressera	VERB	resser
croyais	VERB	croire
manteau	NOUN	manteau
en	ADP	en
vous	PRON	vous
qui	PRON	qui
son	DET	son
-t	PART	-t
y	PRON	y
jeune	ADJ	jeune
elle	PRON	lui
femme	NOUN	femme
habitiez	VERB	habiter
Moscou	PROPN	Moscou
que	SCONJ	que
cette	DET	ce
d'	ADP	de
J'	PRON	je
frileusement	ADV	frileusement
.	PUNCT	.
maison	NOUN	maison
d'	ADP	de
—	PUNCT	—
—	PUNCT	—
Je	PRON	je
-elle	PRON	lui
elle	PRON	lui
?	PUNCT	?
un	DET	un
.	PUNCT	.
—	PUNCT	—
appartient	VERB	appartenir
La	DET	le
regard	NOUN	regard
un	DET	un
lançant	VERB	lancer
moelleuse	ADJ	moelleux
mais	CCONJ	mais
.	PUNCT	.
voulais	VERB	vouloir
cheminée	NOUN	cheminée
que	SCONJ	que
,	PUNCT	,
datcha	NOUN	datcha
éparpillés	VERB	éparpiller
propriété	NOUN	propriété
mais	CCONJ	mais
une	DET	un
être	AUX	être
coussins	NOUN	coussin
vu	VERB	voir
un	DET	un
réalisé	VERB	réaliser
j'	PRON	je
de	ADP	de
un	DET	un
ai	AUX	avoir
seul	ADJ	seul
étaient	AUX	être
j'	PRON	je
j'	PRON	je
ai	AUX	avoir
haute	NOUN	haute
laine	ADJ	lain
tapis	NOUN	tapis
où	PRON	où
Le	DET	le
