encore	ADV	encore
sur	ADP	sur
alla	VERB	aller
du	ADP	de
le	DET	le
Il	PRON	il
Poussez	ADP	poussez
cuisine	NOUN	cuisine
entre	ADP	entre
asseyez	VERB	asseoir
«	PUNCT	«
dans	ADP	dans
-Elle	PRON	lui
il	PRON	il
.	PUNCT	.
désigna	VERB	désigner
les	DET	le
fleurs	NOUN	fleur
reparut	VERB	reparaître
.	PUNCT	.
eau	NOUN	eau
.	PUNCT	.
long	ADJ	long
un	DET	un
»	PUNCT	»
blanc	ADJ	blanc
plastique	NOUN	plastique
bouquins	NOUN	bouquin
.	PUNCT	.
la	DET	le
.	PUNCT	.
Il	PRON	il
fit	VERB	faire
Une	DET	un
bouilloire	NOUN	bouilloire
-vous	PRON	vous
,	PUNCT	,
couler	VERB	couler
faisait	VERB	faire
et	CCONJ	et
,	PUNCT	,
pour	ADP	pour
dit	VERB	dire
Et	CCONJ	et
,	PUNCT	,
.	PUNCT	.
souci	NOUN	souci
avez	AUX	avoir
savait	VERB	savoir
qu'	SCONJ	que
pas	ADV	pas
très	ADV	très
seule	ADJ	seul
garder	VERB	garder
avait	VERB	avoir
il	PRON	il
chose	NOUN	chose
Dave	PROPN	Dave
avait	VERB	avoir
elle	PRON	lui
quelque	DET	quelque
,	PUNCT	,
ne	ADV	ne
,	PUNCT	,
manigance	NOUN	manigance
elle	PRON	lui
aucune	DET	aucun
défense	NOUN	défense
n'	ADV	n'
était	AUX	être
qu'	SCONJ	que
il	PRON	il
peur	NOUN	peur
intelligent	VERB	intelliger
pas	ADV	pas
il	PRON	il
qu'	SCONJ	que
-	PUNCT	-
qu'	SCONJ	que
dit	VERB	dire
il	PRON	il
la	DET	le
Vous	PRON	vous
n'	ADV	n'
était	AUX	être
n'	ADV	n'
Rick	PROPN	Rick
m'	PRON	me
pas	ADV	pas
.	PUNCT	.
fois	NOUN	fois
secret	NOUN	secret
parlé	VERB	parler
que	PRON	que
n'	ADV	n'
pas	ADV	pas
un	DET	un
a	AUX	avoir
rencontré	VERB	rencontrer
ça	PRON	cela
Larry	PROPN	Larry
Johns	PROPN	Johns
avez	VERB	avoir
garçon	NOUN	garçon
chose	NOUN	chose
-ce	PRON	-ce
est	AUX	être
mémoire	NOUN	mémoire
?	PUNCT	?
vous	PRON	vous
n'	ADV	n'
une	DET	un
a	AUX	avoir
Ou	CCONJ	ou
Ce	PRON	ce
quelque	DET	quelque
La	DET	le
première	ADJ	premier
pas	ADV	pas
?	PUNCT	?
à	ADP	à
il	PRON	il
comme	ADP	comme
,	PUNCT	,
-	PUNCT	-
.	PUNCT	.
qu'	SCONJ	que
ce	PRON	ce
est	AUX	être
bonne	ADJ	bon
sa	DET	son
Vous	PRON	vous
-	PUNCT	-
mère	NOUN	mère
de	ADP	de
disiez	VERB	dire
.	PUNCT	.
Il	PRON	il
ce	DET	ce
.	PUNCT	.
ça	PRON	cela
C'	PRON	ce
dit	VERB	dire
reconnu	VERB	reconnaître
la	DET	le
Elle	PRON	lui
.	PUNCT	.
,	PUNCT	,
Six	NUM	Six
a	AUX	avoir
Rick	PROPN	Rick
a	AUX	avoir
-	PUNCT	-
,	PUNCT	,
qu'	PRON	qu'
du	ADP	de
.	PUNCT	.
qu'	SCONJ	que
au	ADP	au
son	DET	son
lundi	NOUN	lundi
Elle	PRON	lui
?	PUNCT	?
pour	ADP	pour
troublée	VERB	troubler
ça	PRON	cela
bar	NOUN	bar
,	PUNCT	,
gosse	NOUN	gosse
au	ADP	au
Kegan	PROPN	Kegan
combien	ADV	combien
elle	PRON	lui
fait	VERB	faire
téléphone	NOUN	téléphone
été	AUX	être
fait	VERB	faire
avait	AUX	avoir
connaissance	NOUN	connaissance
espérait	VERB	espérer
.	PUNCT	.
.	PUNCT	.
était	AUX	être
Ouais	NOUN	ouai
,	PUNCT	,
nom	NOUN	nom
est	VERB	être
parti	VERB	partir
semaines	NOUN	semaine
il	PRON	il
la	DET	le
mois	NOUN	mois
attendre	VERB	attendre
censé	ADJ	censé
de	ADP	de
étais	VERB	être
deux	NUM	deux
l'	PRON	l'
il	PRON	il
chez	ADP	chez
plage	NOUN	plage
,	PUNCT	,
maladroit	NOUN	maladroit
allé	VERB	aller
a	AUX	avoir
petite	ADJ	petit
n'	ADV	n'
a	AUX	avoir
à	ADP	à
le	PRON	le
Je	PRON	je
.	PUNCT	.
et	CCONJ	et
Rick	NOUN	rick
.	PUNCT	.
l'	PRON	l'
café	NOUN	café
ouverte	VERB	ouvrir
baraque	ADJ	baraqu
mais	CCONJ	mais
en	ADP	en
,	PUNCT	,
ramené	VERB	ramener
près	ADV	près
il	PRON	il
lui	PRON	lui
nuit	NOUN	nuit
pas	ADV	pas
la	DET	le
Il	PRON	il
haut	ADJ	haut
était	AUX	être
le	DET	le
de	ADP	de
la	DET	le
savoir	VERB	savoir
?	PUNCT	?
gosse	NOUN	gosse
est	AUX	être
envoyé	VERB	envoyer
les	DET	le
chercher	VERB	chercher
suivi	VERB	suivre
partir	VERB	partir
lendemain	NOUN	lendemain
le	PRON	le
le	DET	le
ai	AUX	avoir
avec	ADP	avec
fermeture	NOUN	fermeture
vu	VERB	voir
.	PUNCT	.
il	PRON	il
,	PUNCT	,
après	ADP	après
Rick	PROPN	Rick
à	ADP	à
truc	NOUN	truc
dingue	NOUN	dingue
,	PUNCT	,
qu'	SCONJ	que
mijotait	VERB	mijoter
,	PUNCT	,
sa	DET	son
Rien	PRON	rien
Volks	NOUN	volk
,	PUNCT	,
comme	ADP	comme
était	AUX	être
ai	AUX	avoir
et	CCONJ	et
fois	NOUN	fois
la	DET	le
Le	DET	le
su	VERB	savoir
.	PUNCT	.
autres	ADJ	autre
voir	VERB	voir
,	PUNCT	,
un	DET	un
j'	PRON	je
qu'	SCONJ	que
Je	PRON	je
ai	VERB	avoir
tout	ADV	tout
j'	PRON	je
avec	ADP	avec
l'	PRON	l'
Monkey	PROPN	Monkey
.	PUNCT	.
témoin	NOUN	témoin
Savage	PROPN	Savage
est	AUX	être
gosse	NOUN	gosse
dit	VERB	dire
Comme	SCONJ	comme
avec	ADP	avec
s'	PRON	se
Johns	PROPN	Johns
que	SCONJ	que
vous	PRON	vous
aussi	ADV	aussi
ça	PRON	cela
donné	VERB	donner
pouvait	VERB	pouvoir
.	PUNCT	.
.	PUNCT	.
tassé	VERB	tasser
nous	PRON	nous
n'	ADV	n'
Johns	PROPN	Johns
s'	PRON	se
que	SCONJ	que
Il	PRON	il
Larry	PROPN	Larry
ne	ADV	ne
avons	VERB	avoir
un	DET	un
Et	CCONJ	et
pas	ADV	pas
souvenue	VERB	souvenir
dit	VERB	dire
parler	VERB	parler
,	PUNCT	,
revenu	VERB	revenir
de	ADP	de
qui	PRON	qui
le	DET	le
Yoshiba	PROPN	Yoshiba
est	AUX	être
.	PUNCT	.
,	PUNCT	,
Mais	CCONJ	mais
-	PUNCT	-
Et	CCONJ	et
est	AUX	être
.	PUNCT	.
Heather	PROPN	Heather
a	AUX	avoir
.	PUNCT	.
.	PUNCT	.
nom	NOUN	nom
j'	PRON	je
regarda	VERB	regarder
du	ADP	de
.	PUNCT	.
son	DET	son
Alors	ADV	alors
retrouvés	VERB	retrouver
pour	ADP	pour
allait	VERB	aller
y	PRON	y
accord	NOUN	accord
causer	VERB	causer
a	AUX	avoir
.	PUNCT	.
Wendell	PROPN	Wendell
l'	PRON	l'
ne	ADV	ne
aigrement	ADV	aigrement
joindre	VERB	joindre
,	PUNCT	,
sommes	AUX	être
il	PRON	il
de	ADP	de
l'	PRON	l'
change	VERB	changer
rien	PRON	rien
Ça	CCONJ	ça
.	PUNCT	.
ai	AUX	avoir
nous	PRON	nous
appelée	VERB	appeler
avoir	VERB	avoir
-	PUNCT	-
tenter	VERB	tenter
Nous	PRON	nous
Kegan	PROPN	Kegan
grabuge	NOUN	grabuge
il	PRON	il
compris	VERB	comprendre
D'	ADP	de
donné	VERB	donner
qu'	SCONJ	que
il	PRON	il
Dave	PROPN	Dave
quand	SCONJ	quand
.	PUNCT	.
pour	ADP	pour
a	AUX	avoir
qu'	SCONJ	que
pour	ADP	pour
le	DET	le
Et	CCONJ	et
montrer	VERB	montrer
.	PUNCT	.
,	PUNCT	,
de	ADP	de
plus	ADV	plus
un	DET	un
et	CCONJ	et
de	ADP	de
de	DET	de
.	PUNCT	.
,	PUNCT	,
il	PRON	il
empêcher	VERB	empêcher
-	PUNCT	-
ridiculisait	VERB	ridiculiser
vous	PRON	vous
l'	DET	le
temps	NOUN	temps
aille	VERB	aller
de	ADP	de
de	ADP	de
ça	PRON	cela
.	PUNCT	.
Avant	ADP	avant
se	PRON	se
avez	AUX	avoir
surprendre	NOUN	surprendre
n'	ADV	n'
chercher	VERB	chercher
lui	PRON	lui
pas	ADV	pas
moyen	NOUN	moyen
il	PRON	il
-	PUNCT	-
qu'	SCONJ	que
.	PUNCT	.
en	ADP	en
perdu	VERB	perdre
avons	AUX	avoir
flagrant	ADJ	flagrant
délit	NOUN	délit
n'	ADV	n'
discuter	VERB	discuter
décidé	VERB	décider
loin	ADV	loin
Nous	PRON	nous
la	DET	le
avez	AUX	avoir
?	PUNCT	?
voiture	NOUN	voiture
emplacement	NOUN	emplacement
chacun	PRON	chacun
-Vous	PRON	vous
pas	ADV	pas
,	PUNCT	,
manger	VERB	manger
garée	VERB	garer
à	ADP	à
Fiat	PROPN	Fiat
observant	VERB	observer
restaurant	NOUN	restaurant
là	ADV	là
pris	VERB	prendre
,	PUNCT	,
?	PUNCT	?
.	PUNCT	.
avez	AUX	avoir
de	ADP	de
méfiant	VERB	méfier
quitté	VERB	quitter
vous	PRON	vous
le	DET	le
Kegan	NOUN	kegan
tourna	VERB	tourner
derrière	ADJ	derrièr
vôtre	NOUN	vôtre
La	DET	le
,	PUNCT	,
sans	ADP	sans
votre	DET	votre
est	AUX	être
et	CCONJ	et
tête	NOUN	tête
votre	DET	votre
,	PUNCT	,
sport	NOUN	sport
neuve	NOUN	neuve
une	DET	un
est	AUX	être
qui	PRON	qui
est	AUX	être
La	DET	le
donc	ADV	donc
-ce	PRON	-ce
en	ADP	en
n'	ADV	n'
elle	PRON	lui
coin	NOUN	coin
minutes	NOUN	minute
Heather	PROPN	Heather
sommes	AUX	être
ai	AUX	avoir
du	ADP	de
dix	NUM	dix
-	PUNCT	-
.	PUNCT	.
puis	CCONJ	puis
quand	SCONJ	quand
erreur	NOUN	erreur
est	AUX	être
-	PUNCT	-
,	PUNCT	,
J'	PRON	je
aurais	AUX	avoir
a	AUX	avoir
.	PUNCT	.
.	PUNCT	.
.	PUNCT	.
.	PUNCT	.
yeux	NOUN	oeil
-là	PRON	-là
.	PUNCT	.
fallu	VERB	falloir
qu'	SCONJ	que
il	PRON	il
était	AUX	être
plus	ADV	plus
engueule	ADV	engueule
Ouais	PROPN	Ouais
nous	PRON	nous
ma	DET	mon
Celle	PRON	celui
m'	PRON	me
suivi	VERB	suivre
arrivés	VERB	arriver
J'	PRON	je
tôt	ADV	tôt
première	ADJ	premier
être	AUX	être
.	PUNCT	.
Et	CCONJ	et
C'	PRON	ce
des	ADP	de
là	ADV	là
C'	PRON	ce
pu	VERB	pouvoir
de	ADP	de
.	PUNCT	.
avait	VERB	avoir
avait	VERB	avoir
son	DET	son
Elle	PRON	lui
ça	PRON	cela
Elle	PRON	lui
feriez	VERB	faire
pied	NOUN	pied
du	ADP	de
mal	NOUN	mal
que	SCONJ	que
Johns	PROPN	Johns
disputés	VERB	disputer
.	PUNCT	.
.	PUNCT	.
trop	ADV	trop
avait	AUX	avoir
pas	ADV	pas
escalier	NOUN	escalier
vous	PRON	vous
vous	PRON	vous
vous	PRON	vous
l'	DET	le
êtes	AUX	être
peur	NOUN	peur
aussi	ADV	aussi
Elle	PRON	lui
en	ADP	en
peur	NOUN	peur
que	PRON	que
au	ADP	au
à	ADP	à
vous	PRON	vous
de	ADP	de
ce	PRON	ce
n'	ADV	n'
fils	NOUN	fils
étiez	VERB	être
que	SCONJ	que
parce	SCONJ	parce
colère	NOUN	colère
vous	PRON	vous
fassiez	VERB	faire
confiance	NOUN	confiance
Vous	PRON	vous
.	PUNCT	.
à	ADP	à
en	ADP	en
maugréa	NOUN	maugréa
Vous	PRON	vous
mini-short	NOUN	mini-short
Bobby	NOUN	bobby
d'	ADP	de
furieux	ADJ	furieux
.	PUNCT	.
le	DET	le
est	VERB	être
.	PUNCT	.
,	PUNCT	,
t'	DET	t'
alla	VERB	aller
.	PUNCT	.
de	ADP	de
grand	ADJ	grand
fou	ADJ	fou
cuisine	NOUN	cuisine
,	PUNCT	,
Reich	PROPN	Reich
devient	VERB	devenir
à	ADP	à
-C'	PUNCT	-c'
proféré	VERB	proférer
Il	PRON	il
beaucoup	ADV	beaucoup
toi	NOUN	toi
!	PUNCT	!
secours	NOUN	secours
du	ADP	de
blanc	ADJ	blanc
.	PUNCT	.
menaces	NOUN	menace
es	NOUN	e
couloir	NOUN	couloir
-	PUNCT	-
Kegan	PROPN	Kegan
.	PUNCT	.
un	DET	un
la	DET	le
.	PUNCT	.
et	CCONJ	et
Il	PRON	il
-	PUNCT	-
Ah	PROPN	Ah
arriva	VERB	arriver
avez	AUX	avoir
portait	VERB	porter
vrai	ADJ	vrai
.	PUNCT	.
parler	VERB	parler
Bobby	NOUN	bobby
tu	DET	tu
.	PUNCT	.
savent	VERB	savoir
l'	DET	le
»	PUNCT	»
que	SCONJ	que
Délivrez	PROPN	Délivrez
de	ADP	de
Ace	PROPN	Ace
?	PUNCT	?
est	VERB	être
de	ADP	de
,	PUNCT	,
de	ADP	de
de	ADP	de
Et	CCONJ	et
,	PUNCT	,
«	NOUN	«
,	PUNCT	,
vrai	ADJ	vrai
-	PUNCT	-
des	ADP	de
vaisselle	NOUN	vaisselle
placards	NOUN	placard
tu	SCONJ	tu
peux	VERB	pouvoir
toi	NOUN	toi
sais	NOUN	sai
continues	ADJ	continu
»	PUNCT	»
remua	NOUN	remua
Ils	PRON	il
que	SCONJ	que
la	DET	le
.	PUNCT	.
argenterie	NOUN	argenterie
tout	ADV	tout
.	PUNCT	.
de	ADP	de
c'	PRON	ce
est	AUX	être
mentir	NOUN	mentir
,	PUNCT	,
Tu	ADJ	taire
ouvrit	VERB	ouvrir
-ce	PRON	-ce
-moi	PRON	moi
pourquoi	ADV	pourquoi
le	DET	le
amis	NOUN	ami
,	PUNCT	,
roula	VERB	rouler
interposée	VERB	interposer
ball	NOUN	ball
mes	DET	mon
accord	NOUN	accord
quand	SCONJ	quand
coup	NOUN	coup
elle	PRON	lui
s'	PRON	se
l'	DET	le
Wendell	PROPN	Wendell
donna	VERB	donner
Bon	PROPN	Bon
-	NOUN	-
blanc	ADJ	blanc
,	PUNCT	,
lentement	ADV	lentement
medecine	NOUN	medecine
épais	ADJ	épais
perdu	VERB	perdre
»	PUNCT	»
un	DET	un
Ace	PROPN	Ace
ce	PRON	ce
que	PRON	que
Dieu	PROPN	Dieu
quelques	DET	quelque
je	PRON	je
a	AUX	avoir
un	DET	un
est	AUX	être
centimètres	NOUN	centimètre
dans	ADP	dans
football	NOUN	football
qui	PRON	qui
.	PUNCT	.
tapis	NOUN	tapis
fulminais	ADV	fulminais
sur	ADP	sur
«	NOUN	«
.	PUNCT	.
Et	CCONJ	et
de	ADP	de
!	PUNCT	!
D'	ADP	de
Heather	PROPN	Heather
.	PUNCT	.
dit	VERB	dire
née	VERB	naître
vous	PRON	vous
Elle	PRON	lui
n'	ADV	n'
»	PUNCT	»
est	AUX	être
que	SCONJ	que
avez	AUX	avoir
pas	ADV	pas
.	PUNCT	.
-Mais	PRON	-mais
en	ADP	en
le	DET	le
n'	ADV	n'
pas	ADV	pas
.	PUNCT	.
dit	VERB	dire
chez	ADP	chez
a	AUX	avoir
outre	ADP	outre
voiture	NOUN	voiture
Vous	PRON	vous
!	PUNCT	!
passer	VERB	passer
Je	PRON	je
vous	PRON	vous
,	PUNCT	,
rentré	VERB	rentrer
que	SCONJ	que
ayez	AUX	avoir
.	PUNCT	.
ai	AUX	avoir
vous	PRON	vous
vous	PRON	vous
pu	VERB	pouvoir
Dave	PROPN	Dave
-	PUNCT	-
êtes	AUX	être
,	PUNCT	,
mis	VERB	mettre
remontiez	VERB	remonter
.	PUNCT	.
en	ADP	en
marche	NOUN	marche
attendu	VERB	attendre
fille	ADJ	fille
Et	CCONJ	et
fait	VERB	faire
Yoshiba	PROPN	Yoshiba
marmonna	NOUN	marmonna
de	ADP	de
De	ADP	de
bouche	NOUN	bouche
Mister	VERB	mister
ouvrit	VERB	ouvrir
tour	NOUN	tour
.	PUNCT	.
air	NOUN	air
êtes	AUX	être
neufs	NOUN	neuf
.	PUNCT	.
de	ADP	de
en	ADP	en
vous	PRON	vous
n'	ADV	n'
Kegan	PROPN	Kegan
là	ADV	là
pas	ADV	pas
pour	ADP	pour
...	PUNCT	...
pneus	VERB	pneus
un	DET	un
propriété	NOUN	propriété
et	CCONJ	et
,	PUNCT	,
mort	NOUN	mort
,	PUNCT	,
est	AUX	être
.	PUNCT	.
petits	ADJ	petit
d'	ADP	de
vous	PRON	vous
-	PUNCT	-
-Les	DET	-les
garé	VERB	garer
Kegan	PROPN	Kegan
la	DET	le
Moto	PROPN	Moto
sont	AUX	être
Pirelli	PROPN	Pirelli
traces	NOUN	trace
précisa	VERB	préciser
.	PUNCT	.
Tout	DET	tout
protester	VERB	protester
la	DET	le
Yoshiba	PROPN	Yoshiba
écœuré	VERB	écœurer
,	PUNCT	,
La	DET	le
la	DET	le
sûr	ADJ	sûr
suis	AUX	être
Elle	PRON	lui
je	PRON	je
secouant	VERB	secouer
bougrement	VERB	bougremer
Rick	PROPN	Rick
petits	ADJ	petit
pas	ADV	pas
capable	ADJ	capable
à	ADP	à
faisait	VERB	faire
,	PUNCT	,
essaierait	VERB	essayer
,	PUNCT	,
Parce	SCONJ	parce
même	ADV	même
garé	VERB	garer
O.K.	ADV	o.k.
pied	NOUN	pied
de	ADP	de
.	PUNCT	.
.	PUNCT	.
Ouais	NOUN	ouai
pas	ADV	pas
.	PUNCT	.
peut-être	ADV	peut-être
je	PRON	je
qu'	SCONJ	que
sexuelle	ADJ	sexuel
des	DET	un
.	PUNCT	.
suis	AUX	être
Pirelli	PROPN	Pirelli
vie	NOUN	vie
me	PRON	me
n'	ADV	n'
.	PUNCT	.
elle	PRON	lui
descendu	VERB	descendre
j'	PRON	je
ne	ADV	ne
serait	AUX	être
et	CCONJ	et
tête	NOUN	tête
étais	AUX	être
lui	PRON	lui
que	SCONJ	que
un	DET	un
.	PUNCT	.
les	DET	le
prévu	VERB	prévoir
terre	NOUN	terre
l'	PRON	l'
peur	NOUN	peur
par	ADP	par
petit	ADJ	petit
et	CCONJ	et
Rick	NOUN	rick
était	AUX	être
arrivé	VERB	arriver
et	CCONJ	et
ma	DET	mon
du	ADP	de
nous	PRON	nous
,	PUNCT	,
.	PUNCT	.
.	PUNCT	.
comme	ADP	comme
en	ADP	en
le	DET	le
comptais	VERB	compter
marcherait	VERB	marcher
maîtriser	VERB	maîtriser
Heather	CCONJ	heather
braquait	VERB	braquer
bureau	NOUN	bureau
quand	SCONJ	quand
fenêtres	NOUN	fenêtre
sur	ADP	sur
fureur	NOUN	fureur
par	ADP	par
je	PRON	je
ça	PRON	cela
pistolet	NOUN	pistolet
avions	AUX	avoir
près	ADV	près
bas	NOUN	bas
de	ADP	de
suis	AUX	être
ai	AUX	avoir
derrière	NOUN	derrière
.	PUNCT	.
Seulement	ADV	seulement
Je	PRON	je
regardé	VERB	regarder
Johns	PROPN	Johns
j'	PRON	je
avait	VERB	avoir
parlait	VERB	parler
le	DET	le
.	PUNCT	.
.	PUNCT	.
la	DET	le
elle	PRON	lui
que	SCONJ	que
le	PRON	le
pouvais	VERB	pouvoir
?	PUNCT	?
demanda	ADJ	demanda
là	PRON	là
avait	AUX	avoir
Je	PRON	je
Je	PRON	je
dans	ADP	dans
.	PUNCT	.
qu'	SCONJ	que
Je	PRON	je
fourrer	VERB	fourrer
en	ADP	en
Heather	CCONJ	heather
téléphone	NOUN	téléphone
me	PRON	me
.	PUNCT	.
il	PRON	il
en	PRON	en
savais	VERB	savoir
suis	AUX	être
pistolet	NOUN	pistolet
.	PUNCT	.
ne	ADV	ne
Yoshiba	PROPN	Yoshiba
tiré	VERB	tirer
que	SCONJ	que
un	DET	un
merde	NOUN	merde
-	PUNCT	-
vitesse	NOUN	vitesse
vous	PRON	vous
de	ADP	de
Est	NOUN	est
a	AUX	avoir
étonné	VERB	étonner
me	PRON	me
au	ADP	au
-ce	PRON	-ce
lui	PRON	lui
-	PUNCT	-
-	PUNCT	-
acheter	VERB	acheter
elle	PRON	lui
haut	ADJ	haut
Vous	PRON	vous
là	ADV	là
fait	AUX	faire
,	PUNCT	,
.	PUNCT	.
les	DET	le
protégée	VERB	protéger
.	PUNCT	.
et	CCONJ	et
du	ADP	de
obsédée	VERB	obséder
où	PRON	où
grouillent	VERB	grouiller
grand	ADJ	grand
le	PRON	le
,	PUNCT	,
Ils	PRON	il
quand	SCONJ	quand
bureau	NOUN	bureau
Elle	PRON	lui
.	PUNCT	.
était	AUX	être
rangeait	VERB	ranger
?	PUNCT	?
il	PRON	il
ce	DET	ce
a	AUX	avoir
son	DET	son
par	ADP	par
-	PUNCT	-
canyon	NOUN	canyon
hippies	NOUN	hippie
Dans	ADP	dans
-	ADV	-
saviez	VERB	savoir
le	DET	le
voulu	VERB	vouloir
,	PUNCT	,
est	AUX	être
se	PRON	se
sentir	VERB	sentir
dans	ADP	dans
.	PUNCT	.
mort	VERB	mourir
Tiroir	NOUN	tiroir
chien	NOUN	chien
y	PRON	y
.	PUNCT	.
amour	NOUN	amour
trop	ADV	trop
et	CCONJ	et
a	AUX	avoir
haut	NOUN	haut
d'	ADP	de
Il	PRON	il
-	PUNCT	-
ouvert	VERB	ouvrir
son	DET	son
vous	PRON	vous
mort	VERB	mourir
montré	VERB	montrer
une	DET	un
vous	PRON	vous
irruption	NOUN	irruption
.	PUNCT	.
choqué	VERB	choquer
ne	ADV	ne
avez	AUX	avoir
-	PUNCT	-
m'	PRON	me
ça	PRON	cela
a	AUX	avoir
Vous	PRON	vous
vous	PRON	vous
arme	NOUN	arme
Mrs	PROPN	Mrs
et	CCONJ	et
.	PUNCT	.
.	PUNCT	.
tiroir	NOUN	tiroir
Wendell	PROPN	Wendell
Donc	NOUN	donc
attendiez	NOUN	attendiez
pas	ADV	pas
pris	VERB	prendre
fait	VERB	faire
qu'	SCONJ	que
et	CCONJ	et
son	DET	son
il	PRON	il
a	AUX	avoir
quand	SCONJ	quand
Il	PRON	il
nid	NOUN	nid
était	AUX	être
dans	ADP	dans
l'	DET	le
par	ADP	par
un	DET	un
abord	ADV	abord
Vous	PRON	vous
Et	CCONJ	et
,	PUNCT	,
est	AUX	être
coup	NOUN	coup
arrivé	VERB	arriver
murmura	NOUN	murmura
Yoshiba	PROPN	Yoshiba
ça	PRON	cela
parti	VERB	partir
je	PRON	je
êtes	AUX	être
.	PUNCT	.
contre	ADP	contre
pour	ADP	pour
il	PRON	il
Kegan	PROPN	Kegan
.	PUNCT	.
le	DET	le
,	PUNCT	,
déclara	ADJ	déclara
quand	SCONJ	quand
lui	PRON	lui
arracher	VERB	arracher
précipité	NOUN	précipité
aurait	AUX	avoir
bien	ADV	bien
et	CCONJ	et
suis	AUX	être
.	PUNCT	.
jamais	ADV	jamais
,	PUNCT	,
arme	NOUN	arme
d'	ADP	de
vous	PRON	vous
Pas	ADV	pas
grand	ADJ	grand
fait	VERB	faire
.	PUNCT	.
mot	NOUN	mot
,	PUNCT	,
n'	ADV	n'
terre	NOUN	terre
-Jamais	PUNCT	-jamais
est	AUX	être
moi	PRON	moi
trop	ADV	trop
c'	PRON	ce
Cette	DET	ce
.	PUNCT	.
des	ADP	de
pas	ADV	pas
,	PUNCT	,
.	PUNCT	.
canyon	NOUN	canyon
!	PUNCT	!
derrière	ADP	derrière
la	DET	le
route	NOUN	route
c'	PRON	ce
-	PUNCT	-
?	PUNCT	?
même	ADV	même
utilisée	VERB	utiliser
Des	DET	un
-	PUNCT	-
suis	AUX	être
est	AUX	être
le	DET	le
ça	PRON	cela
ne	ADV	ne
?	PUNCT	?
gens	NOUN	gens
remontent	VERB	remonter
-	PUNCT	-
-ce	PRON	-ce
boucle	NOUN	boucle
dans	ADP	dans
Faux	PROPN	Faux
maison	NOUN	maison
que	SCONJ	que
Je	PRON	je
haut	ADJ	haut
entré	VERB	entrer
Wendell	PROPN	Wendell
très	ADV	très
qu'	PRON	qu'
cette	DET	ce
demanda	ADJ	demanda
elle	PRON	lui
fait	VERB	faire
Est	NOUN	est
est	AUX	être
Dave	PROPN	Dave
,	PUNCT	,
?	PUNCT	?
.	PUNCT	.
un	DET	un
grosse	ADJ	gros
les	DET	le
chasser	VERB	chasser
temps	NOUN	temps
est	AUX	être
une	DET	un
lui	PRON	lui
de	ADP	de
essayait	VERB	essayer
de	ADP	de
,	PUNCT	,
au	ADP	au
demi-tour	NOUN	demi-tour
Mais	CCONJ	mais
le	DET	le
.	PUNCT	.
gosses	NOUN	gosse
gosses	NOUN	gosse
Dans	ADP	dans
pour	ADP	pour
ils	PRON	il
de	ADP	de
.	PUNCT	.
faire	VERB	faire
ont	AUX	avoir
changé	VERB	changer
les	DET	le
s'	PRON	se
torche	NOUN	torche
,	PUNCT	,
et	CCONJ	et
les	PRON	le
y	PRON	y
redescendre	VERB	redescendre
Maintenant	ADV	maintenant
,	PUNCT	,
.	PUNCT	.
flirter	VERB	flirter
électrique	ADJ	électrique
garer	VERB	garer
montait	VERB	monter
et	CCONJ	et
elle	PRON	lui
venaient	ADV	venaient
moyen	NOUN	moyen
avec	ADP	avec
rient	VERB	rire
Heather	PROPN	Heather
ce	PRON	ce
et	CCONJ	et
.	PUNCT	.
qu'	SCONJ	que
depuis	ADP	depuis
,	PUNCT	,
nez	NOUN	nez
faire	VERB	faire
cru	VERB	croire
elle	PRON	lui
plus	ADV	plus
plainte	NOUN	plainte
C'	PRON	ce
?	PUNCT	?
.	PUNCT	.
temps	NOUN	temps
police	NOUN	police
qu'	PRON	qu'
-	PUNCT	-
elle	PRON	lui
la	DET	le
est	AUX	être
avez	AUX	avoir
de	ADP	de
alerté	VERB	alerter
baiser	VERB	baiser
C'	PRON	ce
est	AUX	être
.	PUNCT	.
en	ADP	en
Heather	PROPN	Heather
vous	PRON	vous
Alors	ADV	alors
,	PUNCT	,
occupe	NOUN	occupe
a	AUX	avoir
que	PRON	que
pour	ADP	pour
quelque	ADJ	quelque
ce	PRON	ce
ne	ADV	ne
.	PUNCT	.
a	AUX	avoir
s'	PRON	se
est	AUX	être
s'	PRON	se
continuent	VERB	continuer
dû	VERB	devoir
aussi	ADV	aussi
elle	PRON	lui
les	PRON	le
Dave	PROPN	Dave
Kegan	PROPN	Kegan
trouvée	VERB	trouver
café	NOUN	café
vous	PRON	vous
insista	ADJ	insista
»	PUNCT	»
et	CCONJ	et
?	PUNCT	?
les	DET	le
tasses	NOUN	tasse
,	PUNCT	,
Yoshiba	PROPN	Yoshiba
qui	PRON	qui
mains	NOUN	main
que	PRON	que
?	PUNCT	?
Bobby	PROPN	Bobby
en	ADP	en
voiture	NOUN	voiture
lundi	NOUN	lundi
Dave	PROPN	Dave
Des	DET	un
la	DET	le
gosses	NOUN	gosse
,	PUNCT	,
revint	VERB	revenir
de	ADP	de
là	ADV	là
se	PRON	se
à	ADP	à
flirtaient	VERB	flirter
de	ADP	de
-	ADV	-
Dans	ADP	dans
apporter	VERB	apporter
avez	AUX	avoir
des	ADP	de
soir	NOUN	soir
retourna	VERB	retourner
haut	ADJ	haut
Moi	PROPN	Moi
,	PUNCT	,
prit	VERB	prendre
stationnement	ADV	stationnement
