bout	NOUN	bout
travers	NOUN	travers
reconnut	VERB	reconnaître
une	DET	un
,	PUNCT	,
leur	DET	leur
à	ADP	à
y	PRON	y
posée	ADJ	poser
devant	ADP	devant
approcha	NOUN	approcha
sur	ADP	sur
Au	ADP	au
et	CCONJ	et
s'	PRON	se
fenêtres	NOUN	fenêtre
cassissiers	NOUN	cassissier
rez-de-chaussée	PROPN	rez-de-chaussée
.	PUNCT	.
.	PUNCT	.
aussi	ADV	aussi
était	AUX	être
qu'	SCONJ	que
une	DET	un
de	ADP	de
manger	VERB	manger
torero	NOUN	torero
rouge	NOUN	rouge
Ça	CCONJ	ça
seul	ADJ	seul
Il	PRON	il
entendait	VERB	entendre
lui	PRON	lui
c'	PRON	ce
table	NOUN	table
musique	NOUN	musique
de	ADP	de
bouteille	NOUN	bouteille
sourdine	NOUN	sourdine
radio	ADJ	radio
train	NOUN	train
.	PUNCT	.
.	PUNCT	.
à	ADP	à
en	ADP	en
une	DET	un
,	PUNCT	,
mais	CCONJ	mais
en	ADP	en
à	ADP	à
une	DET	un
voix	NOUN	voix
,	PUNCT	,
vaguement	ADV	vaguement
côté	NOUN	côté
,	PUNCT	,
des	ADP	de
,	PUNCT	,
la	DET	le
Une	DET	un
révolution	NOUN	révolution
de	ADP	de
pinard	NOUN	pinard
ratée	VERB	rater
.	PUNCT	.
portable	ADJ	portable
assis	ADJ	assis
aussi	ADV	aussi
,	PUNCT	,
de	ADP	de
qu'	PRON	qu'
pas	ADV	pas
vide	ADJ	vide
Il	PRON	il
l'	DET	le
périlleux	ADJ	périlleux
était	AUX	être
canapé	NOUN	canapé
que	SCONJ	que
personnes	NOUN	personne
en	ADP	en
regardant	VERB	regarder
et	CCONJ	et
voix	NOUN	voix
de	ADP	de
et	CCONJ	et
devenait	VERB	devenir
télévision	NOUN	télévision
dressant	VERB	dresser
passa	VERB	passer
exercice	NOUN	exercice
vit	VERB	voir
sûr	ADJ	sûr
.	PUNCT	.
l'	DET	le
Plus	ADV	plus
l'	DET	le
oreille	NOUN	oreille
en	ADP	en
l'	DET	le
devant	ADP	devant
fut	AUX	être
deux	NUM	deux
fixement	ADV	fixement
autre	ADJ	autre
et	CCONJ	et
il	PRON	il
.	PUNCT	.
écran	NOUN	écran
une	DET	un
.	PUNCT	.
fenêtre	NOUN	fenêtre
avec	ADP	avec
C'	PRON	ce
est	AUX	être
à	ADP	à
bon	ADJ	bon
un	DET	un
les	DET	le
allumée	VERB	allumer
binette	NOUN	binette
étaient	AUX	être
Peut--	VERB	peut--
,	PUNCT	,
Gabriel	PROPN	Gabriel
plein	ADJ	plein
entendues	ADJ	entendre
.	PUNCT	.
n'	ADV	n'
la	DET	le
l'	DET	le
étage	NOUN	étage
torero	NOUN	torero
pas	ADV	pas
sortaient	VERB	sortir
son	DET	son
en	ADP	en
air	NOUN	air
et	CCONJ	et
sur	ADP	sur
ahuris	NOUN	ahuri
avait	VERB	avoir
porte	VERB	porte
celles	PRON	celui
d'	ADP	de
qui	PRON	qui
prit	VERB	prendre
la	DET	le
pistolet	NOUN	pistolet
écran	NOUN	écran
être	AUX	être
La	DET	le
de	ADP	de
.	PUNCT	.
.	PUNCT	.
bouche	NOUN	bouche
.	PUNCT	.
débat	NOUN	débat
sortit	VERB	sortir
l'	DET	le
quelqu'	DET	quelque
Le	DET	le
être	AUX	être
un	PRON	un
à	ADP	à
l'	DET	le
bien	ADV	bien
seul	ADJ	seul
était	AUX	être
d'	ADP	de
en	ADP	en
et	CCONJ	et
à	ADP	à
par	ADP	par
montait	VERB	monter
fut	AUX	être
verrouillée	VERB	verrouiller
étaient	AUX	être
posa	VERB	poser
qu'	SCONJ	que
,	PUNCT	,
un	DET	un
maison	NOUN	maison
binette	NOUN	binette
.	PUNCT	.
l'	DET	le
Gabriel	PROPN	Gabriel
radio	NOUN	radio
.	PUNCT	.
la	DET	le
,	PUNCT	,
.	PUNCT	.
Il	PRON	il
ouvrit	VERB	ouvrir
entra	VERB	entrer
facilement	ADV	facilement
Un	DET	un
escalier	NOUN	escalier
étage	NOUN	étage
régnant	VERB	régner
fond	NOUN	fond
.	PUNCT	.
Dès	ADP	dès
escalier	NOUN	escalier
dans	ADP	dans
il	PRON	il
bois	NOUN	bois
étonné	VERB	étonner
à	ADP	à
La	DET	le
.	PUNCT	.
la	DET	le
la	DET	le
Devant	ADP	devant
lui	PRON	lui
cacophonie	NOUN	cacophonie
s'	PRON	se
télé	NOUN	télé
la	DET	le
et	CCONJ	et
et	CCONJ	et
la	DET	le
Au	ADP	au
entendre	VERB	entendre
ouvrit	NOUN	ouvrit
croyant	VERB	croire
contre	ADP	contre
.	PUNCT	.
bains	NOUN	bain
,	PUNCT	,
.	PUNCT	.
Gabriel	PROPN	Gabriel
comme	ADP	comme
Et	CCONJ	et
les	DET	le
à	ADP	à
,	PUNCT	,
film	NOUN	film
.	PUNCT	.
craquer	VERB	craquer
une	DET	un
dans	ADP	dans
de	ADP	de
et	CCONJ	et
à	ADP	à
gravit	VERB	gravir
Deux	NUM	Deux
chambres	NOUN	chambre
une	DET	un
chaque	DET	chaque
premier	ADJ	premier
salle	NOUN	salle
marches	NOUN	marche
les	DET	le
fois	NOUN	fois
une	DET	un
une	DET	un
les	PRON	le
une	DET	un
un	DET	un
,	PUNCT	,
,	PUNCT	,
la	DET	le
trois	NUM	trois
portes	NOUN	porte
à	ADP	à
rampe	NOUN	rampe
hitcheucoque	NOUN	hitcheucoque
.	PUNCT	.
à	ADP	à
politique	ADJ	politique
.	PUNCT	.
plein	NOUN	plein
fois	NOUN	fois
marches	NOUN	marche
pour	ADP	pour
personne	ADJ	personn
en	ADP	en
,	PUNCT	,
l'	DET	le
Gabriel	PROPN	Gabriel
redescendit	VERB	redescendre
balancer	VERB	balancer
jazz	NOUN	jazz
seul	ADJ	seul
A	AUX	avoir
,	PUNCT	,
et	CCONJ	et
,	PUNCT	,
,	PUNCT	,
et	CCONJ	et
du	ADP	de
droite	NOUN	droite
torero	NOUN	torero
,	PUNCT	,
était	AUX	être
un	DET	un
débat	NOUN	débat
gauche	NOUN	gauche
taureau	NOUN	taureau
dans	ADP	dans
A	ADP	à
dans	ADP	dans
les	DET	le
allait	VERB	aller
arène	NOUN	arène
.	PUNCT	.
une	DET	un
.	PUNCT	.
mythe	NOUN	mythe
la	DET	le
lui	PRON	lui
la	DET	le
gueule	NOUN	gueule
.	PUNCT	.
le	DET	le
Le	DET	le
cérémonie	NOUN	cérémonie
du	ADP	de
de	ADP	de
Dont	PRON	dont
Pareil	ADJ	pareil
table	NOUN	table
torero	NOUN	torero
gauche	NOUN	gauche
.	PUNCT	.
.	PUNCT	.
petite	ADJ	petit
assaut	NOUN	assaut
et	CCONJ	et
fusils	NOUN	fusil
,	PUNCT	,
manger	VERB	manger
genre	NOUN	genre
la	DET	le
posés	VERB	poser
jazz	NOUN	jazz
courbé	NOUN	courbé
le	DET	le
était	AUX	être
le	DET	le
,	PUNCT	,
d'	ADP	de
Il	PRON	il
vers	ADP	vers
prit	VERB	prendre
mur	NOUN	mur
.	PUNCT	.
contre	ADP	contre
en	ADP	en
.	PUNCT	.
fusil	NOUN	fusil
binette	NOUN	binette
à	ADP	à
train	NOUN	train
avança	VERB	avancer
un	DET	un
Le	DET	le
,	PUNCT	,
légèrement	AUX	légèrement
Gabriel	PROPN	Gabriel
de	ADP	de
de	ADP	de
vit	VERB	voir
deux	NUM	deux
toujours	ADV	toujours
.	PUNCT	.
la	DET	le
,	PUNCT	,
au-dessus	ADV	au-dessus
torero	NOUN	torero
.	PUNCT	.
binette	NOUN	binette
.	PUNCT	.
,	PUNCT	,
un	DET	un
M16	NOUN	m16
la	DET	le
ci	PRON	ci
avait	AUX	avoir
de	ADP	de
plein	ADJ	plein
fini	VERB	finir
vers	ADP	vers
cette	DET	ce
le	DET	le
d'	ADP	de
prit	VERB	prendre
du	ADP	de
Le	DET	le
aussi	ADV	aussi
.	PUNCT	.
-	PRON	-
preuve	NOUN	preuve
elle	PRON	lui
que	SCONJ	que
dos	NOUN	dos
du	ADP	de
haut	NOUN	haut
,	PUNCT	,
et	CCONJ	et
Celui	PROPN	Celui
histoire	NOUN	histoire
fouet	NOUN	fouet
c'	PRON	ce
grimpé	VERB	grimper
.	PUNCT	.
étage	NOUN	étage
dans	ADP	dans
Gabriel	PROPN	Gabriel
la	DET	le
était	AUX	être
deux	NUM	deux
planta	NOUN	planta
,	PUNCT	,
sentiment	NOUN	sentiment
La	DET	le
mains	NOUN	main
partit	NOUN	partit
à	ADP	à
il	PRON	il
avant	NOUN	avant
la	DET	le
.	PUNCT	.
de	ADP	de
un	DET	un
l'	DET	le
de	ADP	de
prendre	VERB	prendre
se	PRON	se
hurla	NOUN	hurla
,	PUNCT	,
lui	PRON	lui
banderille	NOUN	banderille
table	NOUN	table
en	ADP	en
comme	ADP	comme
encore	ADV	encore
.	PUNCT	.
Gabriel	PROPN	Gabriel
hurler	NOUN	hurler
et	CCONJ	et
se	PRON	se
renversant	VERB	renverser
à	ADP	à
la	DET	le
Non	ADV	non
seulement	ADV	seulement
arrière	NOUN	arrière
mit	VERB	mettre
tête	NOUN	tête
de	ADP	de
et	CCONJ	et
tentant	VERB	tenter
face	NOUN	face
mettant	VERB	mettre
venait	VERB	venir
porc	NOUN	porc
ramper	VERB	ramper
leva	VERB	lever
.	PUNCT	.
à	ADP	à
binette	NOUN	binette
Le	DET	le
torero	NOUN	torero
se	PRON	se
,	PUNCT	,
au-dessus	ADV	au-dessus
une	DET	un
la	DET	le
terrible	ADJ	terrible
l'	DET	le
passait	VERB	passer
lui	PRON	lui
un	DET	un
qui	PRON	qui
dans	ADP	dans
qui	PRON	qui
tête	NOUN	tête
,	PUNCT	,
la	DET	le
vision	NOUN	vision
,	PUNCT	,
l'	DET	le
en	ADP	en
devant	ADP	devant
revenant	NOUN	revenant
,	PUNCT	,
,	PUNCT	,
avait	AUX	avoir
un	DET	un
sa	DET	son
sa	DET	son
,	PUNCT	,
est	AUX	être
mais	CCONJ	mais
un	DET	un
instrument	NOUN	instrument
lui	PRON	lui
.	PUNCT	.
à	ADP	à
de	ADP	de
plus	ADV	plus
d'	ADP	de
La	DET	le
c'	PRON	ce
au-dessus	ADV	au-dessus
la	DET	le
fantôme	NOUN	fantôme
blessure	NOUN	blessure
la	DET	le
nuit	NOUN	nuit
musique	NOUN	musique
radio	NOUN	radio
et	CCONJ	et
plantée	VERB	planter
épaule	NOUN	épaule
abstraite	NOUN	abstraite
,	PUNCT	,
la	DET	le
coup	VERB	coup
,	PUNCT	,
il	PRON	il
de	ADP	de
.	PUNCT	.
réaction	NOUN	réaction
empêchaient	NOUN	empêchaient
s'	SCONJ	s'
le	DET	le
il	PRON	il
de	ADP	de
l'	DET	le
.	PUNCT	.
de	ADP	de
secondes	NOUN	seconde
lui	PRON	lui
une	DET	un
à	ADP	à
un	DET	un
faire	VERB	faire
avoir	VERB	avoir
Il	PRON	il
sur	ADP	sur
les	DET	le
dû	VERB	devoir
quelques	DET	quelque
autre	ADJ	autre
violent	NOUN	violent
assena	VERB	assener
part	NOUN	part
était	AUX	être
binette	NOUN	binette
où	PRON	où
Enfer	PROPN	Enfer
des	ADP	de
aurait	AUX	avoir
de	ADP	de
,	PUNCT	,
Gabriel	PROPN	Gabriel
continuait	VERB	continuer
à	ADP	à
choses	NOUN	chose
,	PUNCT	,
la	DET	le
porte	NOUN	porte
la	DET	le
dans	ADP	dans
comme	ADP	comme
dessus	NOUN	dessus
couiner	VERB	couiner
creux	PRON	creux
jambe	NOUN	jambe
son	DET	son
immensément	ADV	immensément
du	ADP	de
les	DET	le
la	DET	le
sortit	NOUN	sortit
le	DET	le
présent	NOUN	présent
sous	ADP	sous
l'	DET	le
binette	NOUN	binette
oculaire	ADJ	oculaire
était	AUX	être
,	PUNCT	,
,	PUNCT	,
bois	NOUN	bois
plein	NOUN	plein
écarquillés	VERB	écarquiller
mur	NOUN	mur
dans	ADP	dans
gonfler	VERB	gonfler
Le	DET	le
au	ADP	au
torero	NOUN	torero
dans	ADP	dans
le	DET	le
en	ADP	en
Gabriel	PROPN	Gabriel
pistolet	NOUN	pistolet
faisant	VERB	faire
à	ADP	à
œil	NOUN	œil
planta	VERB	planter
adossé	VERB	adosser
,	PUNCT	,
yeux	NOUN	oeil
torero	NOUN	torero
le	DET	le
et	CCONJ	et
la	DET	le
parquet	NOUN	parquet
le	DET	le
planta	NOUN	planta
.	PUNCT	.
.	PUNCT	.
,	PUNCT	,
globe	NOUN	globe
du	ADP	de
te	PRON	te
--	PUNCT	--
?	PUNCT	?
.	PUNCT	.
de	ADP	de
la	DET	le
.	PUNCT	.
haut	ADJ	haut
,	PUNCT	,
?	PUNCT	?
Plus	ADV	plus
les	DET	le
.	PUNCT	.
Gabriel	PROPN	Gabriel
l'	DET	le
maison	NOUN	maison
à	ADP	à
sont	AUX	être
--	PUNCT	--
La	DET	le
est	VERB	être
--	PUNCT	--
chose	NOUN	chose
il	PRON	il
Il	PRON	il
est	AUX	être
Je	PRON	je
vais	VERB	aller
...	PUNCT	...
va	VERB	aller
--	PUNCT	--
une	DET	un
autre	PRON	autre
gens	NOUN	gens
durer	VERB	durer
--	PUNCT	--
dire	VERB	dire
propriété	NOUN	propriété
la	DET	le
Ils	PRON	il
Une	DET	un
tard	ADV	tard
là	ADV	là
dizaine	NOUN	dizaine
...	PUNCT	...
réunion	NOUN	réunion
Où	ADV	où
-	NUM	-
hurla	NOUN	hurla
combien	ADV	combien
pays	NOUN	pays
T'	DET	t'
courir	VERB	courir
de	ADP	de
de	ADP	de
seule	ADJ	seul
.	PUNCT	.
vas	PRON	vas
que	SCONJ	que
mort	NOUN	mort
,	PUNCT	,
tu	NUM	tu
Tu	ADP	tu
te	VERB	te
T'	DET	t'
,	PUNCT	,
une	DET	un
d'	ADP	de
région	NOUN	région
plus	ADV	plus
restes	VERB	rester
vas	PRON	vas
veux	PRON	veux
mort	NOUN	mort
tu	SCONJ	tu
.	PUNCT	.
,	PUNCT	,
de	ADP	de
de	ADP	de
la	DET	le
,	PUNCT	,
Tu	ADP	tu
es	PRON	es
changes	NOUN	change
région	NOUN	région
si	SCONJ	si
.	PUNCT	.
minute	NOUN	minute
bled	NOUN	bled
sortir	VERB	sortir
tu	ADP	tu
.	PUNCT	.
,	PUNCT	,
te	PRON	te
démerdes	NOUN	démerde
dans	ADP	dans
es	ADJ	e
tu	SCONJ	tu
je	PRON	je
ici	ADV	ici
agrandis	VERB	agrandir
?	PUNCT	?
rouge	NOUN	rouge
partir	VERB	partir
Les	DET	le
trousses	NOUN	trousse
dise	ADJ	dis
Le	DET	le
bouge	NOUN	bouge
avec	ADP	avec
as	NOUN	as
compris	ADJ	compris
son	DET	son
Gabriel	PROPN	Gabriel
une	DET	un
du	ADP	de
tes	ADJ	te
sa	DET	son
s'	PRON	se
de	ADP	de
à	ADP	à
pouce	NOUN	pouce
Allez	VERB	aller
as	NOUN	as
rasoirs	NOUN	rasoir
toute	ADJ	tout
étaient	AUX	être
encore	ADV	encore
type	NOUN	type
.	PUNCT	.
-	PUNCT	-
--	PUNCT	--
armée	NOUN	armée
?	PUNCT	?
Gabriel	PROPN	Gabriel
des	DET	un
.	PUNCT	.
à	ADP	à
yeux	NOUN	oeil
sur	ADP	sur
gorge	NOUN	gorge
mit	VERB	mettre
.	PUNCT	.
,	PUNCT	,
t'	DET	t'
maintenant	ADV	maintenant
T'	DET	t'
--	PUNCT	--
!	PUNCT	!
gorge	NOUN	gorge
le	DET	le
sans	ADP	sans
violemment	NOUN	violemment
des	ADP	de
de	ADP	de
bien	ADV	bien
,	PUNCT	,
aida	NOUN	aida
il	PRON	il
fasse	VERB	faire
,	PUNCT	,
à	ADP	à
le	DET	le
prit	NOUN	prit
type	NOUN	type
,	PUNCT	,
ou	CCONJ	ou
autre	ADJ	autre
le	DET	le
plans	NOUN	plan
,	PUNCT	,
traumatisme	NOUN	traumatisme
Quand	SCONJ	quand
que	SCONJ	que
raison	NOUN	raison
le	DET	le
poussa	VERB	pousser
dans	ADP	dans
puis	CCONJ	puis
comptant	VERB	compter
à	ADP	à
.	PUNCT	.
se	PRON	se
coups	NOUN	coup
plus	ADV	plus
une	DET	un
couloir	VERB	couloir
dresse	ADJ	dress
pied	NOUN	pied
qu'	PRON	qu'
.	PUNCT	.
sur	ADP	sur
,	PUNCT	,
se	PRON	se
relever	VERB	relever
,	PUNCT	,
attendre	VERB	attendre
l'	DET	le
le	DET	le
chose	NOUN	chose
la	DET	le
le	DET	le
vapeurs	NOUN	vapeur
était	AUX	être
coups	NOUN	coup
du	ADP	de
par	ADP	par
des	DET	un
lui	PRON	lui
le	DET	le
dehors	ADP	dehors
,	PUNCT	,
n'	ADV	n'
toujours	ADV	toujours
vit	VERB	voir
pied	NOUN	pied
épaule	NOUN	épaule
le	DET	le
le	DET	le
en	ADP	en
l'	DET	le
était	AUX	être
,	PUNCT	,
,	PUNCT	,
de	ADP	de
il	PRON	il
projeta	NOUN	projeta
dans	ADP	dans
,	PUNCT	,
.	PUNCT	.
.	PUNCT	.
et	CCONJ	et
que	SCONJ	que
à	ADP	à
Mais	CCONJ	mais
haut	NOUN	haut
rue	NOUN	rue
torero	NOUN	torero
de	ADP	de
pas	ADV	pas
Il	PRON	il
ce	PRON	ce
d'	ADP	de
le	PRON	le
poussa	VERB	pousser
sang	NOUN	sang
col	NOUN	col
avoir	VERB	avoir
pressant	VERB	presser
moment	NOUN	moment
regardant	VERB	regarder
canon	NOUN	canon
Vite	ADV	vite
le	DET	le
disparaît	VERB	disparaître
,	PUNCT	,
le	DET	le
!	PUNCT	!
et	CCONJ	et
,	PUNCT	,
fonce	VERB	foncer
!	PUNCT	!
--	PUNCT	--
disparaître	ADJ	disparaîtr
la	DET	le
Et	CCONJ	et
courir	VERB	courir
Plus	ADV	plus
s'	PRON	se
noir	NOUN	noir
à	ADP	à
Allez	VERB	aller
courir	VERB	courir
Beretta	PROPN	Beretta
poussa	VERB	pousser
sur	ADP	sur
arrêta	VERB	arrêter
,	PUNCT	,
Gabriel	PROPN	Gabriel
plus	ADV	plus
!	PUNCT	!
type	NOUN	type
nuque	NOUN	nuque
On	PRON	on
noir	ADJ	noir
le	DET	le
le	DET	le
dans	ADP	dans
!	PUNCT	!
!	PUNCT	!
Allez	VERB	aller
.	PUNCT	.
!	PUNCT	!
,	PUNCT	,
on	PRON	on
toujours	ADV	toujours
du	ADP	de
Cours	NOUN	cours
vite	ADV	vite
vite	ADV	vite
,	PUNCT	,
la	DET	le
tu	ADP	tu
s'	PRON	se
faire	AUX	faire
torero	NOUN	torero
dans	ADP	dans
bordel	NOUN	bordel
sens	NOUN	sens
dans	ADP	dans
je	PRON	je
vais	VERB	aller
est	AUX	être
vers	ADP	vers
se	PRON	se
la	DET	le
le	DET	le
c'	PRON	ce
à	ADP	à
arrêter	VERB	arrêter
temps	NOUN	temps
-ce	PRON	-ce
en	ADP	en
.	PUNCT	.
de	ADP	de
Sans	ADP	sans
ce	DET	ce
viandu	NOUN	viandu
tête	NOUN	tête
se	PRON	se
vas	PRON	vas
courut	VERB	courir
demander	VERB	demander
lui	PRON	lui
dire	VERB	dire
combien	ADV	combien
il	PRON	il
allait	VERB	aller
sauter	VERB	sauter
que	SCONJ	que
voir	VERB	voir
qu'	SCONJ	que
que	SCONJ	que
,	PUNCT	,
moi	PRON	moi
et	CCONJ	et
nuit	NOUN	nuit
ce	DET	ce
inverse	ADJ	inverse
est	VERB	être
la	DET	le
maison	NOUN	maison
la	DET	le
à	ADP	à
le	DET	le
et	CCONJ	et
la	DET	le
reprit	VERB	reprendre
,	PUNCT	,
mitrailleur	NOUN	mitrailleur
Tout	ADV	tout
juste	ADV	juste
la	DET	le
silhouette	NOUN	silhouette
fusil	NOUN	fusil
,	PUNCT	,
chargeur	NOUN	chargeur
Il	PRON	il
vit	VERB	voir
toute	DET	tout
le	DET	le
Twingo	PROPN	Twingo
phares	NOUN	phare
récupéra	NOUN	récupéra
vérifia	VERB	vérifier
le	DET	le
,	PUNCT	,
dans	ADP	dans
il	PRON	il
,	PUNCT	,
route	NOUN	route
des	ADP	de
-	NOUN	-
après	ADP	après
cavalant	VERB	cavaler
,	PUNCT	,
lumière	NOUN	lumière
ressortit	ADJ	ressortit
hameau	NOUN	hameau
.	PUNCT	.
vers	ADP	vers
vers	ADP	vers
aussitôt	ADV	aussitôt
Varengeville	PROPN	Varengeville
.	PUNCT	.
vitesse	NOUN	vitesse
,	PUNCT	,
,	PUNCT	,
la	DET	le
démarra	VERB	démarrer
allait	VERB	aller
torero	NOUN	torero
.	PUNCT	.
milieu	NOUN	milieu
dans	ADP	dans
le	DET	le
du	ADP	de
dessus	ADV	dessus
bon	ADJ	bon
l'	DET	le
le	DET	le
torero	NOUN	torero
se	PRON	se
,	PUNCT	,
main	NOUN	main
bas-fossé	NOUN	bas-fossé
sur	ADP	sur
klaxonner	VERB	klaxonner
Théoriquement	ADV	théoriquement
de	ADP	de
tituber	NOUN	tituber
mit	VERB	mettre
un	DET	un
,	PUNCT	,
,	PUNCT	,
une	DET	un
,	PUNCT	,
il	PRON	il
.	PUNCT	.
route	NOUN	route
Au	ADP	au
rester	VERB	rester
sur	ADP	sur
sauta	ADJ	sauta
.	PUNCT	.
épaule	NOUN	épaule
y	PRON	y
beau	NOUN	beau
le	DET	le
à	ADP	à
dernier	ADJ	dernier
Il	PRON	il
lui	PRON	lui
moment	NOUN	moment
,	PUNCT	,
la	DET	le
titubante	ADJ	titubant
fonça	ADJ	fonça
moment	NOUN	moment
,	PUNCT	,
main	NOUN	main
gravement	ADV	gravement
l'	DET	le
Senna	PROPN	Senna
la	DET	le
réincarnant	VERB	réincarner
méditant	VERB	méditer
par	ADP	par
dans	ADP	dans
faire	VERB	faire
.	PUNCT	.
Sautant	VERB	sauter
petites	ADJ	petit
porte	NOUN	porte
il	PRON	il
,	PUNCT	,
,	PUNCT	,
Haute-Normandie	PROPN	Haute-Normandie
F.-M.	NOUN	f.-m.
sur	ADP	sur
fonça	VERB	foncer
routes	NOUN	route
shoota	VERB	shooter
ce	PRON	ce
Gabriel	PROPN	Gabriel
qu'	PRON	qu'
à	ADP	à
la	DET	le
le	DET	le
kilomètres	NOUN	kilomètre
arrière	NOUN	arrière
il	PRON	il
devrait	VERB	devoir
de	ADP	de
et	CCONJ	et
.	PUNCT	.
,	PUNCT	,
Ayrton	PROPN	Ayrton
Twingo	PROPN	Twingo
de	ADP	de
de	ADP	de
les	DET	le
Il	PRON	il
la	DET	le
propriété	NOUN	propriété
trois	NUM	trois
sur	ADP	sur
déboula	VERB	débouler
la	DET	le
.	PUNCT	.
debout	ADV	debout
la	DET	le
,	PUNCT	,
joints	ADJ	joindre
Pékin	PROPN	Pékin
à	ADP	à
de	ADP	de
avant-guerre	NOUN	avant-guerre
cogner	VERB	cogner
dans	ADP	dans
du	ADP	de
cirque	NOUN	cirque
,	PUNCT	,
--	PUNCT	--
,	PUNCT	,
--	PUNCT	--
grimpa	ADJ	grimpa
magnifique	ADJ	magnifique
,	PUNCT	,
sur	ADP	sur
et	CCONJ	et
dans	ADP	dans
va	VERB	aller
du	ADP	de
couloir	NOUN	couloir
gardien	NOUN	gardien
Espo	PROPN	Espo
,	PUNCT	,
Allez	PROPN	Allez
pieu	NOUN	pieu
fit	VERB	faire
ça	PRON	cela
entra	VERB	entrer
de	ADP	de
.	PUNCT	.
le	DET	le
,	PUNCT	,
pieds	NOUN	pied
.	PUNCT	.
un	DET	un
un	DET	un
Esposito	PROPN	Esposito
rayé	VERB	rayer
looping	NOUN	looping
digne	ADJ	digne
le	DET	le
maison	NOUN	maison
d'	ADP	de
!	PUNCT	!
pyjama	NOUN	pyjama
Tout	ADJ	tout
bordel	ADJ	bordel
masses	NOUN	masse
ne	ADV	ne
maison	NOUN	maison
!	PUNCT	!
Mais	CCONJ	mais
les	DET	le
illuminé	VERB	illuminer
!	PUNCT	!
ordonné	VERB	ordonner
,	PUNCT	,
la	DET	le
on	PRON	on
pas	ADV	pas
de	ADP	de
cauchemar	NOUN	cauchemar
Plus	ADV	plus
de	ADP	de
répondit	VERB	répondre
un	DET	un
fenêtre	NOUN	fenêtre
était	AUX	être
c'	PRON	ce
est	AUX	être
est	AUX	être
Longueville	PROPN	Longueville
.	PUNCT	.
Baily	PROPN	Baily
,	PUNCT	,
sombres	NOUN	sombre
rez-de-chaussée	NOUN	rez-de-chaussée
vrai	ADJ	vrai
la	DET	le
mais	CCONJ	mais
C'	PRON	ce
le	DET	le
Gabriel	PROPN	Gabriel
des	ADP	de
.	PUNCT	.
du	ADP	de
ouvrit	VERB	ouvrir
,	PUNCT	,
parc	NOUN	parc
bien	ADV	bien
pas	ADV	pas
,	PUNCT	,
derrière	ADP	derrière
,	PUNCT	,
loin	ADV	loin
tu	ADP	tu
même	ADV	même
vas	PRON	vas
de	ADP	de
marrer	VERB	marrer
des	DET	un
voyait	VERB	voir
Tu	ADJ	taire
Prends	NOUN	prend
lumière	NOUN	lumière
on	PRON	on
va	VERB	aller
,	PUNCT	,
affaires	NOUN	affaire
et	CCONJ	et
--	PUNCT	--
carrosseries	NOUN	carrosserie
,	PUNCT	,
est	AUX	être
luxe	NOUN	luxe
les	DET	le
comme	SCONJ	comme
--	PUNCT	--
lustres	NOUN	lustre
éclairait	VERB	éclairer
,	PUNCT	,
-ce	PRON	-ce
que	SCONJ	que
Qu'	PRON	qu'
derrière	ADP	derrière
voir	VERB	voir
?	PUNCT	?
la	DET	le
se	PRON	se
la	DET	le
parcheminée	ADJ	parcheminer
fous	NOUN	fou
bagnoles	NOUN	bagnole
!	PUNCT	!
cachées	NOUN	cachée
,	PUNCT	,
baraque	NOUN	baraque
.	PUNCT	.
Espo	PROPN	Espo
,	PUNCT	,
garées	VERB	garer
des	ADP	de
--	PUNCT	--
tes	ADJ	te
honteuses	ADJ	honteux
ont	AUX	avoir
casse-toi	NOUN	casse-toi
rebord	NOUN	rebord
qu'	SCONJ	que
un	DET	un
--	PUNCT	--
et	CCONJ	et
le	DET	le
puis	CCONJ	puis
,	PUNCT	,
la	DET	le
culasse	NOUN	culasse
?	PUNCT	?
s'	PRON	se
un	DET	un
sec	ADJ	sec
...	PUNCT	...
appuyé	VERB	appuyer
--	PUNCT	--
est	AUX	être
saigner	VERB	saigner
Gabriel	PROPN	Gabriel
Et	CCONJ	et
c'	PRON	ce
va	VERB	aller
est	AUX	être
Ils	PRON	il
m'	PRON	me
.	PUNCT	.
que	SCONJ	que
de	ADP	de
.	PUNCT	.
conseil	NOUN	conseil
d'	ADP	de
tu	ADP	tu
ça	PRON	cela
énervé	VERB	énerver
Mais	CCONJ	mais
coup	NOUN	coup
avait	AUX	avoir
fenêtre	NOUN	fenêtre
fous	NOUN	fou
F.-M.	NOUN	f.-m.
et	CCONJ	et
armé	VERB	armer
-ce	PRON	-ce
,	PUNCT	,
sur	ADP	sur
il	PRON	il
le	DET	le
arme	NOUN	arme
mis	VERB	mettre
gerbes	NOUN	gerbe
mais	CCONJ	mais
Par	ADP	par
traçantes	ADJ	traçant
est	AUX	être
les	DET	le
les	DET	le
y	PRON	y
projectiles	NOUN	projectile
ricochaient	ADV	ricochaient
voyait	VERB	voir
exploser	VERB	exploser
II	NUM	II
dessus	NOUN	dessus
balles	NOUN	balle
sur	ADP	sur
crépitement	NOUN	crépitement
Esposito	PROPN	Esposito
de	DET	de
les	DET	le
entendit	VERB	entendre
tirer	VERB	tirer
pas	ADV	pas
.	PUNCT	.
de	ADP	de
l'	DET	le
le	DET	le
sans	ADP	sans
d'	ADP	de
on	PRON	on
n'	ADV	n'
.	PUNCT	.
voix	NOUN	voix
avait	VERB	avoir
,	PUNCT	,
