hébétée	VERB	hébéter
M	NOUN	m
brisa	VERB	briser
mains	NOUN	main
se	PRON	se
.	PUNCT	.
à	ADP	à
les	DET	le
un	PRON	un
du	ADP	de
avec	ADP	avec
Guido	PROPN	Guido
leurs	DET	leur
Guido	PROPN	Guido
,	PUNCT	,
pas	ADV	pas
,	PUNCT	,
stockage	NOUN	stockage
vacarme	NOUN	vacarme
1	NUM	1
,	PUNCT	,
sauf	ADP	sauf
puis	CCONJ	puis
le	DET	le
,	PUNCT	,
se	PRON	se
deux	PRON	deux
de	ADP	de
que	SCONJ	que
sur	ADP	sur
nourriture	NOUN	nourriture
qui	PRON	qui
terre	NOUN	terre
commandos	NOUN	commando
un	DET	un
,	PUNCT	,
reçut	VERB	recevoir
gagnaient	ADV	gagnaient
autres	NOUN	autre
,	PUNCT	,
hélicoptère	NOUN	hélicoptère
le	DET	le
que	SCONJ	que
aux	ADP	à
braquées	VERB	braquer
de	ADP	de
d'	ADP	de
vite	ADV	vite
.	PUNCT	.
hommes	NOUN	homme
clairière	NOUN	clairière
commandement	NOUN	commandement
moment	NOUN	moment
Pendant	ADP	pendant
deux	NUM	deux
quatre	NUM	quatre
se	PRON	se
.	PUNCT	.
gagnèrent	VERB	gagner
coins	NOUN	coin
gestes	NOUN	geste
militaire	ADJ	militaire
de	ADP	de
autres	ADJ	autre
commandos	NOUN	commando
les	DET	le
Guido	PROPN	Guido
et	CCONJ	et
quatre	NUM	quatre
,	PUNCT	,
Dans	ADP	dans
et	CCONJ	et
allure	NOUN	allure
les	DET	le
l'	DET	le
même	ADJ	même
les	DET	le
les	DET	le
deux	NUM	deux
,	PUNCT	,
explorèrent	NOUN	explorèrent
très	ADV	très
posait	VERB	poser
des	ADP	de
armes	NOUN	arme
la	DET	le
tentes	NOUN	tente
direction	NOUN	direction
Ivy	PROPN	Ivy
-	PUNCT	-
venait	VERB	venir
rapidement	ADV	rapidement
qu'	SCONJ	que
.	PUNCT	.
blue	NOUN	blue
de	ADP	de
des	ADP	de
haleine	NOUN	haleine
elle	PRON	lui
muscles	NOUN	muscle
le	DET	le
l'	DET	le
arc	NOUN	arc
effort	NOUN	effort
longues	ADJ	long
cercle	NOUN	cercle
de	ADP	de
L'	DET	le
de	ADP	de
afin	ADV	afin
reculé	VERB	reculer
.	PUNCT	.
dans	ADP	dans
dans	ADP	dans
une	DET	un
de	ADP	de
faisait	VERB	faire
jean	PROPN	jean
est-sud-est	DET	est-sud-est
ombre	NOUN	ombre
décrivit	VERB	décrire
tressaillir	VERB	tressaillir
bois	NOUN	bois
générale	ADJ	général
elle	PRON	lui
un	DET	un
ses	DET	son
.	PUNCT	.
les	DET	le
sous	ADP	sous
Ayant	AUX	avoir
repris	VERB	reprendre
fournir	VERB	fournir
avait	AUX	avoir
son	DET	son
rejoindre	VERB	rejoindre
cuisses	NOUN	cuisse
lunettes	NOUN	lunette
de	ADP	de
un	DET	un
son	DET	son
à	ADP	à
avait	AUX	avoir
gourbi	NOUN	gourbi
,	PUNCT	,
des	ADP	de
hélicoptère	NOUN	hélicoptère
de	ADP	de
type	NOUN	type
se	PRON	se
de	ADP	de
.	PUNCT	.
blonds	NOUN	blond
et	CCONJ	et
pilote	NOUN	pilote
qui	PRON	qui
moteur	NOUN	moteur
posé	VERB	poser
voyaient	VERB	voir
et	CCONJ	et
et	CCONJ	et
était	AUX	être
Negra	PROPN	Negra
portaient	VERB	porter
des	ADP	de
,	PUNCT	,
Derrière	ADP	derrière
Noir	NOUN	noir
soleil	NOUN	soleil
L'	DET	le
américain	ADJ	américain
le	DET	le
s'	PRON	se
de	ADP	de
coupé	VERB	couper
cheveux	ADJ	cheveux
le	DET	le
et	CCONJ	et
pare-brise	NOUN	pare-brise
le	DET	le
un	DET	un
homme	NOUN	homme
.	PUNCT	.
Victor	PROPN	Victor
copilote	NOUN	copilote
casquettes	NOUN	casquette
et	CCONJ	et
les	DET	le
de	ADP	de
boulot	NOUN	boulot
Il	PRON	il
Guido	PROPN	Guido
cigarettes	NOUN	cigarette
joueurs	NOUN	joueur
leur	DET	leur
firent	NOUN	firent
se	PRON	se
quittant	VERB	quitter
la	DET	le
à	ADP	à
écrouler	VERB	écrouler
.	PUNCT	.
ses	DET	son
des	DET	un
nulle	ADJ	nul
compagnons	NOUN	compagnon
semblait	VERB	sembler
allumèrent	VERB	allumer
l'	DET	le
la	DET	le
-	NOUN	-
et	CCONJ	et
bail	NOUN	bail
en	ADP	en
arrachèrent	VERB	arracher
deux	NUM	deux
ils	PRON	il
de	ADP	de
et	CCONJ	et
Ils	PRON	il
tente	NOUN	tente
ne	ADV	ne
détendirent	VERB	détendre
tendeurs	NOUN	tendeur
.	PUNCT	.
et	CCONJ	et
opération	NOUN	opération
pilotage	NOUN	pilotage
prenaient	VERB	prendre
part	NOUN	part
.	PUNCT	.
En	ADP	en
qu'	SCONJ	que
base	NOUN	base
que	SCONJ	que
s'	PRON	se
autre	ADJ	autre
.	PUNCT	.
sans	ADP	sans
son	DET	son
n'	ADV	n'
déploya	VERB	déployer
du	ADP	de
,	PUNCT	,
à	ADP	à
Ivy	ADJ	ivy
malfaisance	ADJ	malfaisanc
et	CCONJ	et
on	PRON	on
,	PUNCT	,
pénétra	VERB	pénétrer
une	DET	un
tirailleurs	NOUN	tirailleur
bruit	NOUN	bruit
adressa	VERB	adresser
parcourir	VERB	parcourir
empêchât	VERB	empêcher
le	DET	le
Guido	PROPN	Guido
gourbi	NOUN	gourbi
,	PUNCT	,
Quoique	ADJ	quoiqu
avec	ADP	avec
les	DET	le
alentours	NOUN	alentours
pour	ADP	pour
les	DET	le
équipe	NOUN	équipe
au	ADP	au
calme	NOUN	calme
se	PRON	se
communications	NOUN	communication
.	PUNCT	.
Parvenue	VERB	parvenir
Sikorsky	PROPN	Sikorsky
en	ADP	en
s'	PRON	se
en	ADP	en
verbales	ADJ	verbal
par	ADP	par
combinaison	NOUN	combinaison
camouflée	ADJ	camoufler
plus	ADV	plus
hargne	NOUN	hargne
gestes	NOUN	geste
y	PRON	y
encore	ADV	encore
--	PUNCT	--
faillit	NOUN	faillit
Parti	PROPN	Parti
,	PUNCT	,
.	PUNCT	.
Du	ADP	de
et	CCONJ	et
--	PUNCT	--
pas	ADV	pas
que	SCONJ	que
fout	ADV	fout
le	DET	le
inutilement	ADV	inutilement
Victor	PROPN	Victor
la	PRON	le
Oui	PROPN	Oui
--	PUNCT	--
Où	ADV	où
approuva	VERB	approuver
c'	PRON	ce
.	PUNCT	.
Ivy	PROPN	Ivy
peut	VERB	pouvoir
du	ADP	de
braquait	VERB	braquer
sternum	NOUN	sternum
Negra	PROPN	Negra
.	PUNCT	.
,	PUNCT	,
moi	PRON	moi
chasser	VERB	chasser
ne	ADV	ne
Winchester	VERB	winchester
camp	NOUN	camp
,	PUNCT	,
Negra	PROPN	Negra
On	PRON	on
calme	NOUN	calme
--	PUNCT	--
.	PUNCT	.
.	PUNCT	.
dit	VERB	dire
Victor	PROPN	Victor
--	PUNCT	--
On	PRON	on
est	AUX	être
heurter	VERB	heurter
?	PUNCT	?
attendre	VERB	attendre
est	AUX	être
monte	NOUN	monte
tu	ADP	tu
vers	ADP	vers
impatience	NOUN	impatience
Turquino	PROPN	Turquino
Negra	PROPN	Negra
,	PUNCT	,
,	PUNCT	,
-elle	PROPN	-elle
,	PUNCT	,
pivota	NOUN	pivota
vers	ADP	vers
.	PUNCT	.
--	PUNCT	--
Mais	CCONJ	mais
l'	DET	le
fit	VERB	faire
tourna	VERB	tourner
.	PUNCT	.
.	PUNCT	.
!	PUNCT	!
Ivy	PROPN	Ivy
-t	PART	-t
?	PUNCT	?
sûr	ADJ	sûr
--	PUNCT	--
--	PUNCT	--
On	PRON	on
est	NOUN	est
quitta	VERB	quitter
la	DET	le
décida	VERB	décider
oui	NOUN	oui
le	DET	le
le	DET	le
bien	ADV	bien
,	PUNCT	,
avec	ADP	avec
à	ADP	à
se	PRON	se
plaine	NOUN	plaine
gourbi	NOUN	gourbi
le	DET	le
,	PUNCT	,
puis	CCONJ	puis
On	PRON	on
comprends	NOUN	comprend
nord	NOUN	nord
.	PUNCT	.
vers	ADP	vers
vallée	NOUN	vallée
va	VERB	aller
le	DET	le
Negra	PROPN	Negra
suite	NOUN	suite
déjà	ADV	déjà
Ça	PRON	cela
pour	ADP	pour
jeune	ADJ	jeune
nous	PRON	nous
penseront	VERB	penser
tout	ADV	tout
laissé	VERB	laisser
.	PUNCT	.
Ils	PRON	il
nous	PRON	nous
marchait	VERB	marcher
à	ADP	à
filé	VERB	filer
la	DET	le
Ivy	PROPN	Ivy
la	DET	le
la	DET	le
ralentir	VERB	ralentir
.	PUNCT	.
.	PUNCT	.
vers	ADP	vers
la	DET	le
avons	AUX	avoir
.	PUNCT	.
moment	NOUN	moment
dit	VERB	dire
vont	VERB	aller
de	ADP	de
Ivy	PROPN	Ivy
rattraper	VERB	rattraper
,	PUNCT	,
et	CCONJ	et
que	SCONJ	que
Winchester	VERB	winchester
.	PUNCT	.
avait	AUX	avoir
petite	NOUN	petit
--	PUNCT	--
Ils	PRON	il
suivait	VERB	suivre
nous	PRON	nous
,	PUNCT	,
femme	NOUN	femme
la	DET	le
et	CCONJ	et
un	DET	un
En	ADP	en
dégringoleront	VERB	dégringoler
va	VERB	aller
,	PUNCT	,
Avec	ADP	avec
?	PUNCT	?
marchant	VERB	marcher
ne	ADV	ne
?	PUNCT	?
--	PUNCT	--
Mercedes	NOUN	mercede
,	PUNCT	,
,	PUNCT	,
sur	ADP	sur
traces	NOUN	trace
Et	CCONJ	et
flanc	NOUN	flanc
tout	PRON	tout
de	DET	de
.	PUNCT	.
En	ADP	en
de	ADP	de
pas	ADV	pas
chance	NOUN	chance
du	ADP	de
pic	NOUN	pic
le	DET	le
suite	NOUN	suite
haut	NOUN	haut
.	PUNCT	.
ils	PRON	il
On	PRON	on
sur	ADP	sur
chercheront	VERB	chercher
continuer	VERB	continuer
ils	PRON	il
passer	VERB	passer
--	PUNCT	--
de	ADP	de
Las	ADJ	las
va	VERB	aller
la	DET	le
montagne	NOUN	montagne
de	ADP	de
peu	NOUN	peu
où	PRON	où
bien	ADV	bien
on	PRON	on
une	DET	un
pourra	VERB	pouvoir
nuit	NOUN	nuit
maintenant	ADV	maintenant
.	PUNCT	.
nous	PRON	nous
on	PRON	on
la	DET	le
mit	VERB	mettre
jours	NOUN	jour
tête	NOUN	tête
en	ADP	en
faut	VERB	falloir
faire	VERB	faire
ou	CCONJ	ou
marcha	VERB	marcher
Taisons-	ADP	taisons-
loin	ADV	loin
Au	ADP	au
.	PUNCT	.
.	PUNCT	.
aller	VERB	aller
se	PRON	se
dans	ADP	dans
Santiago	PROPN	Santiago
deux	PRON	deux
bout	NOUN	bout
d'	ADP	de
.	PUNCT	.
bien	ADV	bien
.	PUNCT	.
il	PRON	il
trois	NUM	trois
silence	NOUN	silence
.	PUNCT	.
sur	ADP	sur
heure	NOUN	heure
,	PUNCT	,
On	PRON	on
aussi	ADV	aussi
Negra	NOUN	negra
Il	PRON	il
possible	ADJ	possible
hocha	VERB	hocher
la	DET	le
Respire	PROPN	Respire
descendre	VERB	descendre
avant	ADP	avant
à	ADP	à
que	SCONJ	que
.	PUNCT	.
sombre	ADJ	sombre
l'	DET	le
.	PUNCT	.
Cependant	ADV	cependant
un	PRON	un
très	ADV	très
malgré	ADP	malgré
qu'	SCONJ	que
s'	PRON	se
300	DET	300
mètres	NOUN	mètre
:	PUNCT	:
les	PRON	le
.	PUNCT	.
mit	VERB	mettre
d'	ADP	de
était	AUX	être
à	ADP	à
On	PRON	on
pied	NOUN	pied
la	DET	le
crois	NOUN	croi
puis	CCONJ	puis
au	ADP	au
noir	ADJ	noir
s'	PRON	se
endormir	VERB	endormir
longtemps	ADV	longtemps
avait	VERB	avoir
altitude	NOUN	altitude
Tu	ADP	tu
On	PRON	on
.	PUNCT	.
pas	ADV	pas
allongea	VERB	allonger
--	PUNCT	--
pin	ADV	pin
on	PRON	on
température	NOUN	température
proche	ADJ	proche
froid	ADJ	froid
17	PRON	17
de	ADP	de
1	DET	1
n'	ADV	n'
,	PUNCT	,
°	NOUN	degré
on	PRON	on
de	ADP	de
.	PUNCT	.
semés	VERB	semer
.	PUNCT	.
,	PUNCT	,
.	PUNCT	.
Dis	ADP	dis
a	AUX	avoir
toi	NOUN	toi
fit	VERB	faire
Je	PRON	je
ne	ADV	ne
sais	VERB	savoir
compris	ADJ	compris
adolescente	NOUN	adolescent
.	PUNCT	.
Mais	CCONJ	mais
.	PUNCT	.
hommes	NOUN	homme
,	PUNCT	,
tu	SCONJ	tu
pas	ADV	pas
que	SCONJ	que
,	PUNCT	,
demanda	ADJ	demanda
sais	VERB	savoir
Negra	PROPN	Negra
dit	VERB	dire
Ivy	PROPN	Ivy
si	SCONJ	si
tout	ADV	tout
Pourquoi	ADV	pourquoi
Oh	PROPN	Oh
--	PUNCT	--
pas	ADV	pas
de	ADP	de
ne	ADV	ne
--	PUNCT	--
-moi	PRON	moi
--	PUNCT	--
ces	DET	ce
?	PUNCT	?
suite	NOUN	suite
dangereux	ADJ	dangereux
--	PUNCT	--
Je	PRON	je
as	NOUN	as
?	PUNCT	?
pour	ADP	pour
l'	DET	le
étaient	AUX	être
appelles	NOUN	appelle
Victor	PROPN	Victor
?	PUNCT	?
des	DET	un
.	PUNCT	.
dit	VERB	dire
,	PUNCT	,
Pourquoi	ADV	pourquoi
Ivory	PROPN	Ivory
méfier	NOUN	méfier
ne	ADV	ne
sais	VERB	savoir
pour	ADP	pour
.	PUNCT	.
à	ADP	à
Est	NOUN	est
a	AUX	avoir
du	ADP	de
que	SCONJ	que
hommes	NOUN	homme
m'	PRON	me
me	PRON	me
demanda	ADJ	demanda
a	AUX	avoir
Il	PRON	il
appris	VERB	apprendre
tu	SCONJ	tu
t'	DET	t'
-ce	PRON	-ce
venir	VERB	venir
--	PUNCT	--
?	PUNCT	?
me	PRON	me
pas	ADV	pas
un	DET	un
.	PUNCT	.
Alba	PROPN	Alba
que	SCONJ	que
--	PUNCT	--
faire	VERB	faire
Oh	PROPN	Oh
jour	NOUN	jour
.	PUNCT	.
,	PUNCT	,
je	PRON	je
pourraient	VERB	pouvoir
m'	PRON	me
--	PUNCT	--
Pearl	PROPN	Pearl
mal	NOUN	mal
la	DET	le
Alba	PROPN	Alba
dans	ADP	dans
m'	PRON	me
et	CCONJ	et
je	PRON	je
--	PUNCT	--
bâilla	VERB	bâiller
--	PUNCT	--
!	PUNCT	!
la	DET	le
laissa	ADJ	laissa
ai	AUX	avoir
!	PUNCT	!
d'	ADP	de
toutes	DET	tout
,	PUNCT	,
dit	VERB	dire
furent	AUX	être
appelle	VERB	appeler
Non	ADV	non
sommeil	NOUN	sommeil
26	NUM	26
Quelle	ADJ	quell
.	PUNCT	.
drôle	NOUN	drôle
endormies	VERB	endormir
dans	ADP	dans
deux	PRON	deux
Alba	PROPN	Alba
l'	DET	le
.	PUNCT	.
idée	NOUN	idée
tranquille	NOUN	tranquille
.	PUNCT	.
Non	ADV	non
montagne	NOUN	montagne
ne	ADV	ne
bientôt	ADV	bientôt
,	PUNCT	,
obscurité	NOUN	obscurité
J'	PRON	je
Negra	PROPN	Negra
et	CCONJ	et
Ivy	VERB	ivy
pas	ADV	pas
?	PUNCT	?
qui	PRON	qui
Ioso	PROPN	Ioso
soudain	ADV	soudain
talents	NOUN	talent
!	PUNCT	!
la	DET	le
hommes	NOUN	homme
:	PUNCT	:
les	DET	le
Chino	NOUN	chino
dévalé	VERB	dévaler
un	DET	un
!	PUNCT	!
.	PUNCT	.
Guido	PROPN	Guido
Sikorsky	NOUN	sikorsky
jeune	ADJ	jeune
et	CCONJ	et
,	PUNCT	,
et	CCONJ	et
torches	NOUN	torche
-nous	PRON	nous
désignés	VERB	désigner
Guido	PROPN	Guido
de	ADP	de
était	AUX	être
des	DET	un
commandé	VERB	commander
lampes	NOUN	lampe
voir	VERB	voir
tes	ADJ	te
fais	NOUN	fai
pris	VERB	prendre
pente	NOUN	pente
Cheyenne	NOUN	cheyenne
descendez	VERB	descendre
dit	VERB	dire
dans	ADP	dans
avait	AUX	avoir
.	PUNCT	.
deux	NUM	deux
Cheyenne	NOUN	cheyenne
grosses	NOUN	grosse
vers	ADP	vers
le	DET	le
étanches	ADJ	étanche
la	DET	le
plaine	NOUN	plaine
avaient	AUX	avoir
Prenez	VERB	prendre
et	CCONJ	et
grand	ADJ	grand
électriques	ADJ	électrique
en	ADP	en
blond	ADJ	blond
ce	DET	ce
.	PUNCT	.
venue	VERB	venir
vert	NOUN	vert
homme	NOUN	homme
Dans	ADP	dans
éloigner	VERB	éloigner
très	ADV	très
était	AUX	être
pas	ADV	pas
la	DET	le
l'	DET	le
la	DET	le
Ivy	PROPN	Ivy
yeux	NOUN	oeil
examinant	VERB	examiner
Negra	PROPN	Negra
Il	PRON	il
aux	ADP	à
clairière	NOUN	clairière
s'	PRON	se
roux	NOUN	roux
et	CCONJ	et
à	ADP	à
étaient	AUX	être
encore	ADV	encore
et	CCONJ	et
le	DET	le
moment	NOUN	moment
de	ADP	de
peau	NOUN	peau
encore	ADV	encore
périmètre	NOUN	périmètre
rose	ADJ	rose
train	NOUN	train
clair	ADJ	clair
,	PUNCT	,
en	ADP	en
la	DET	le
de	ADP	de
sol	NOUN	sol
nuit	NOUN	nuit
n'	ADV	n'
parcourut	VERB	parcourir
-	NOUN	-
.	PUNCT	.
vers	ADP	vers
le	DET	le
avaient	AUX	avoir
,	PUNCT	,
sur	ADP	sur
.	PUNCT	.
là	ADV	là
pas	ADV	pas
est	NOUN	est
tenaient	VERB	tenir
1	NUM	1
halte	ADJ	halt
,	PUNCT	,
ici	ADV	ici
Guido	PROPN	Guido
la	DET	le
pas	ADV	pas
et	CCONJ	et
dormaient	VERB	dormir
trois	NUM	trois
d'	ADP	de
Cheyenne	NOUN	cheyenne
ne	ADV	ne
.	PUNCT	.
M	NOUN	m
n'	ADV	n'
elles	PRON	lui
avaient	AUX	avoir
entre	ADP	entre
eux	PRON	lui
deux	PRON	deux
redressa	VERB	redresser
la	DET	le
leur	DET	leur
fait	AUX	faire
et	CCONJ	et
et	CCONJ	et
,	PUNCT	,
mis	VERB	mettre
encore	ADV	encore
,	PUNCT	,
Les	DET	le
lisière	NOUN	lisière
rejoignit	ADJ	rejoignit
commandos	NOUN	commando
des	ADP	de
bois	NOUN	bois
se	PRON	se
elles	PRON	lui
se	PRON	se
à	ADP	à
autres	ADJ	autre
et	CCONJ	et
et	CCONJ	et
long	NOUN	long
par	ADP	par
vers	ADP	vers
fréquemment	ADV	fréquemment
bretelle	NOUN	bretelle
le	DET	le
,	PUNCT	,
Il	PRON	il
la	DET	le
montagne	NOUN	montagne
,	PUNCT	,
ici	NOUN	ici
.	PUNCT	.
nord	NOUN	nord
voies	NOUN	voie
.	PUNCT	.
la	DET	le
les	DET	le
trois	NUM	trois
dit	VERB	dire
est	AUX	être
des	DET	un
a	VERB	avoir
cigarettes	NOUN	cigarette
plaine	NOUN	plaine
,	PUNCT	,
et	CCONJ	et
qui	PRON	qui
de	ADP	de
l'	DET	le
--	PUNCT	--
,	PUNCT	,
campent	VERB	camper
y	PRON	y
vers	ADP	vers
utilisées	VERB	utiliser
le	DET	le
Cheyenne	NOUN	cheyenne
la	DET	le
ici	ADV	ici
l'	DET	le
crête	NOUN	crête
de	ADP	de
gens	NOUN	gens
fumaient	VERB	fumer
ouest	NOUN	ouest
par	ADP	par
Vers	ADP	vers
Toute	ADJ	tout
(	PUNCT	(
)	PUNCT	)
tenait	VERB	tenir
branche	NOUN	branche
;	PUNCT	;
.	PUNCT	.
.	PUNCT	.
dans	ADP	dans
de	ADP	de
y	PRON	y
a	VERB	avoir
gauche	ADJ	gauche
ombre	NOUN	ombre
un	DET	un
a	AUX	avoir
détendu	VERB	détendre
canon	NOUN	canon
brisée	VERB	briser
sa	DET	son
droit	ADJ	droit
,	PUNCT	,
était	AUX	être
montra	VERB	montrer
bras	NOUN	bras
d'	ADP	de
aujourd'hui	ADV	aujourd'hui
.	PUNCT	.
été	AUX	être
de	ADP	de
Vers	ADP	vers
clairière	NOUN	clairière
geste	NOUN	geste
une	DET	un
la	DET	le
son	DET	son
la	DET	le
il	PRON	il
qui	PRON	qui
le	DET	le
l'	DET	le
main	NOUN	main
le	DET	le
est	AUX	être
il	PRON	il
carabine	NOUN	carabine
Il	PRON	il
sol	NOUN	sol
l'	DET	le
vers	ADP	vers
nous	PRON	nous
maintenant	ADV	maintenant
de	ADP	de
son	DET	son
instant	NOUN	instant
portière	NOUN	portière
,	PUNCT	,
signe	VERB	signe
Guido	PROPN	Guido
hélicoptère	NOUN	hélicoptère
attendît	VERB	attendre
un	DET	un
héla	NOUN	héla
Cheyenne	NOUN	cheyenne
de	ADP	de
--	PUNCT	--
la	DET	le
et	CCONJ	et
les	DET	le
appareil	NOUN	appareil
par	ADP	par
-t	PART	-t
dit	VERB	dire
Le	DET	le
pencha	VERB	pencher
pilote	NOUN	pilote
gens	NOUN	gens
que	PRON	que
Parmi	ADP	parmi
--	PUNCT	--
la	DET	le
,	PUNCT	,
l'	DET	le
petit	ADJ	petit
Ho	PROPN	Ho
se	PRON	se
cherchons	VERB	chercher
de	ADP	de
.	PUNCT	.
-il	PRON	il
main	NOUN	main
!	PUNCT	!
lui	PRON	lui
qu'	SCONJ	que
il	PRON	il
.	PUNCT	.
.	PUNCT	.
fit	VERB	faire
à	ADP	à
Guido	PROPN	Guido
renvoyer	VERB	renvoyer
l'	DET	le
Ne	ADV	ne
par	ADP	par
.	PUNCT	.
petite	ADJ	petit
,	PUNCT	,
.	PUNCT	.
Ce	DET	ce
.	PUNCT	.
Et	CCONJ	et
reviens	VERB	revenir
l'	PRON	l'
a	AUX	avoir
très	ADV	très
restons	VERB	rester
une	DET	un
)	PUNCT	)
.	PUNCT	.
là	NOUN	là
pousser	VERB	pousser
est	AUX	être
.	PUNCT	.
est	AUX	être
vas	PRON	vas
vraiment	ADV	vraiment
Je	PRON	je
vais	VERB	aller
ici	ADV	ici
(	PUNCT	(
va	VERB	aller
hélicoptère	NOUN	hélicoptère
dangereux	ADJ	dangereux
bientôt	ADV	bientôt
Il	PRON	il
Tu	ADP	tu
l'	DET	le
pointe	NOUN	pointe
Nous	PRON	nous
.	PUNCT	.
pas	ADV	pas
désigna	VERB	désigner
très	ADV	très
loin	ADV	loin
.	PUNCT	.
.	PUNCT	.
homme	NOUN	homme
lentement	ADV	lentement
connard	NOUN	connard
Bouge	NOUN	bouge
alla	VERB	aller
trouille	NOUN	trouille
et	CCONJ	et
souriant	VERB	sourire
en	ADP	en
tête	NOUN	tête
la	DET	le
Guido	PROPN	Guido
hélicoptère	NOUN	hélicoptère
Cheyenne	NOUN	cheyenne
dans	ADP	dans
la	DET	le
tic	NOUN	tic
dit	VERB	dire
instruments	NOUN	instrument
de	ADP	de
la	DET	le
il	PRON	il
est	NOUN	est
,	PUNCT	,
fois	NOUN	fois
nerveux	ADJ	nerveux
l'	DET	le
piloter	VERB	piloter
deux	NUM	deux
aux	ADP	à
.	PUNCT	.
Guido	PROPN	Guido
l'	DET	le
aurait	AUX	avoir
s'	PRON	se
à	ADP	à
.	PUNCT	.
forêt	NOUN	forêt
dit	VERB	dire
hocha	ADJ	hocha
jusqu'	ADP	jusque
en	ADP	en
direction	NOUN	direction
,	PUNCT	,
engagea	VERB	engager
un	DET	un
détourna	VERB	détourner
avec	ADP	avec
prudence	NOUN	prudence
on	PRON	on
de	ADP	de
de	ADP	de
et	CCONJ	et
se	PRON	se
commanda	NOUN	commanda
pilote	NOUN	pilote
en	ADP	en
7	NUM	7
mauve	ADJ	mauve
revenir	VERB	revenir
au	ADP	au
éloigna	VERB	éloigner
hommes	NOUN	homme
La	DET	le
dans	ADP	dans
le	DET	le
Sikorsky	PROPN	Sikorsky
demeuraient	VERB	demeurer
rentrer	VERB	rentrer
--	PUNCT	--
de	ADP	de
s'	PRON	se
du	ADP	de
heures	NOUN	heure
et	CCONJ	et
démarra	VERB	démarrer
trois	NUM	trois
il	PRON	il
,	PUNCT	,
pouvait	VERB	pouvoir
feu	NOUN	feu
,	PUNCT	,
Faites	PROPN	Faites
matin	NOUN	matin
virant	VERB	virer
aux	ADP	à
à	ADP	à
ciel	NOUN	ciel
.	PUNCT	.
Havane	PROPN	Havane
Guido	PROPN	Guido
à	ADP	à
.	PUNCT	.
et	CCONJ	et
vers	ADP	vers
Le	DET	le
et	CCONJ	et
le	DET	le
nord-ouest	NOUN	nord-ouest
demain	ADV	demain
qu'	PRON	qu'
s'	PRON	se
qui	PRON	qui
enleva	VERB	enlever
vers	ADP	vers
lui	PRON	lui
les	DET	le
pour	ADP	pour
,	PUNCT	,
des	DET	un
avec	ADP	avec
feu	NOUN	feu
lorsque	SCONJ	lorsque
,	PUNCT	,
rations	NOUN	ration
de	ADP	de
nuit	NOUN	nuit
réapparut	ADJ	réapparut
la	DET	le
jetant	VERB	jeter
trouve	VERB	trouve
vite	ADV	vite
un	DET	un
dormir	NOUN	dormir
se	PRON	se
vint	VERB	venir
,	PUNCT	,
Et	CCONJ	et
on	PRON	on
redressez	VERB	redresser
regard	NOUN	regard
attentif	NOUN	attentif
souvent	ADV	souvent
Après	ADP	après
quatre	NUM	quatre
ombre	NOUN	ombre
tente	NOUN	tente
survie	VERB	survie
ça	PRON	cela
qu'	SCONJ	que
l'	DET	le
loques	NOUN	loque
Guido	PROPN	Guido
très	ADV	très
hommes	NOUN	homme
la	DET	le
Autour	ADV	autour
mangeaient	ADJ	mangeaient
des	DET	un
.	PUNCT	.
.	PUNCT	.
du	ADP	de
Cheyenne	NOUN	cheyenne
.	PUNCT	.
a	AUX	avoir
Il	PRON	il
asseoir	VERB	asseoir
pas	ADV	pas
suivi	VERB	suivre
de	ADP	de
.	PUNCT	.
s'	PRON	se
Une	DET	un
lumière	NOUN	lumière
--	PUNCT	--
J'	PRON	je
un	DET	un
est	AUX	être
dans	ADP	dans
traces	NOUN	trace
afin	ADV	afin
nerveux	ADJ	nerveux
Il	PRON	il
se	PRON	se
,	PUNCT	,
compagnon	NOUN	compagnon
.	PUNCT	.
avec	ADP	avec
feu	NOUN	feu
lenteur	NOUN	lenteur
y	PRON	y
en	PRON	en
.	PUNCT	.
tirer	VERB	tirer
avec	ADP	avec
mal	ADV	mal
la	DET	le
ai	AUX	avoir
dessus	ADV	dessus
du	ADP	de
pas	ADV	pas
ne	ADV	ne
les	DET	le
trop	ADV	trop
les	DET	le
par	ADP	par
Il	PRON	il
autres	ADJ	autre
.	PUNCT	.
faire	AUX	faire
pénétra	VERB	pénétrer
vint	VERB	venir
personne	NOUN	personne
.	PUNCT	.
.	PUNCT	.
récemment	ADV	récemment
de	DET	de
femme	NOUN	femme
dirais	VERB	dire
dirais	VERB	dire
passée	VERB	passer
fait	VERB	faire
fait	VERB	faire
et	CCONJ	et
récentes	ADJ	récent
,	PUNCT	,
faut	VERB	falloir
connerie	NOUN	connerie
mètre	NOUN	mètre
elle	PRON	lui
je	PRON	je
arroyo	NOUN	arroyo
a	AUX	avoir
.	PUNCT	.
,	PUNCT	,
franchir	VERB	franchir
ai	AUX	avoir
environ	ADV	environ
kilos	ADJ	kilo
un	DET	un
vus	VERB	voir
arriver	VERB	arriver
nous	PRON	nous
courait	VERB	courir
grandes	ADJ	grand
J'	PRON	je
soixante-dix	PROPN	soixante-dix
je	PRON	je
.	PUNCT	.
soixante	ADJ	soixant
--	PUNCT	--
une	DET	un
qu'	SCONJ	que
un	DET	un
éclaboussures	NOUN	éclaboussure
Il	PRON	il
elle	PRON	lui
,	PUNCT	,
très	ADV	très
Elle	PRON	lui
,	PUNCT	,
a	AUX	avoir
une	DET	un
