miroirs	NOUN	miroir
garces	NOUN	garce
,	PUNCT	,
Vous	PRON	vous
Prêtes	NOUN	prête
pourtant	ADV	pourtant
rire	VERB	rire
envie	VERB	envier
de	ADP	de
brusquement	ADV	brusquement
voulez	VERB	vouloir
assez	ADV	assez
à	ADP	à
tout	ADV	tout
.	PUNCT	.
en	PRON	en
vu	VERB	voir
débarrassées	VERB	débarrasser
.	PUNCT	.
.	PUNCT	.
avait	AUX	avoir
Vous	PRON	vous
être	AUX	être
Cédric	PROPN	Cédric
des	ADP	de
.	PUNCT	.
la	DET	le
plus	ADV	plus
avez	VERB	avoir
couleur	NOUN	couleur
d'	ADP	de
n'	ADV	n'
devint	VERB	devenir
sans	ADP	sans
maris	NOUN	mari
n'	ADV	n'
chère	NOUN	chère
Cette	DET	ce
C'	PRON	ce
Tiens	PROPN	Tiens
il	PRON	il
?	PUNCT	?
-	PUNCT	-
.	PUNCT	.
,	PUNCT	,
visiblement	ADV	visiblement
Au	ADP	au
passage	NOUN	passage
.	PUNCT	.
l'	DET	le
l'	DET	le
une	DET	un
pourquoi	ADV	pourquoi
le	DET	le
émue	ADJ	ému
!	PUNCT	!
Et	CCONJ	et
Elles	PRON	lui
Puis	CCONJ	puis
!	PUNCT	!
.	PUNCT	.
dit	VERB	dire
pour	ADP	pour
sa	DET	son
pensée	NOUN	pensée
gardent	ADV	gardent
est	AUX	être
.	PUNCT	.
ossu	NOUN	ossu
,	PUNCT	,
l'	DET	le
stupéfié	VERB	stupéfier
Emmeline	NOUN	emmeline
-	PUNCT	-
eut	VERB	avoir
gardent	ADV	gardent
tout	DET	tout
argent	NOUN	argent
.	PUNCT	.
bénéfice	NOUN	bénéfice
.	PUNCT	.
Elles	PRON	lui
blague	NOUN	blague
Réfléchissez	NOUN	réfléchissez
avec	ADP	avec
titre	NOUN	titre
,	PUNCT	,
d'	ADP	de
mon	DET	mon
a	VERB	avoir
,	PUNCT	,
n'	ADV	n'
expression	NOUN	expression
est	AUX	être
coffre	NOUN	coffre
le	DET	le
Je	PRON	je
la	DET	le
qui	PRON	qui
-	PUNCT	-
éprouvé	VERB	éprouver
solution	NOUN	solution
Il	PRON	il
me	PRON	me
A	ADP	à
qu'	ADV	qu'
-	PUNCT	-
je	PRON	je
un	DET	un
homme	NOUN	homme
:	PUNCT	:
très	ADV	très
la	DET	le
banque	NOUN	banque
.	PUNCT	.
seule	ADJ	seul
fils	NOUN	fils
ai	VERB	avoir
par	ADP	par
tiens	ADJ	tien
personne	NOUN	personne
destin	NOUN	destin
j'	PRON	je
y	PRON	y
la	DET	le
puisse	VERB	pouvoir
.	PUNCT	.
à	ADP	à
.	PUNCT	.
Écoutez	VERB	écouter
!	PUNCT	!
une	DET	un
un	DET	un
C'	PRON	ce
...	PUNCT	...
fier	VERB	fier
.	PUNCT	.
bien	ADV	bien
Je	PRON	je
accoucheur	NOUN	accoucheur
clef	NOUN	clef
de	ADP	de
Eh	INTJ	Eh
.	PUNCT	.
à	ADP	à
ossu	NOUN	ossu
ai	AUX	avoir
caché	VERB	cacher
-	PUNCT	-
banque	NOUN	banque
dit	VERB	dire
Je	PRON	je
encourageante	ADJ	encourageant
me	PRON	me
indique	VERB	indique
.	PUNCT	.
voix	NOUN	voix
Vous	PRON	vous
accompagnez	NOUN	accompagnez
voilà	VERB	voilà
la	DET	le
!	PUNCT	!
la	DET	le
combinaison	NOUN	combinaison
lui	PRON	lui
y	PRON	y
lui	VERB	luire
l'	PRON	l'
l'	DET	le
ma	DET	mon
arrive	VERB	arrive
avec	ADP	avec
Vous	PRON	vous
l'	DET	le
.	PUNCT	.
allez	VERB	aller
dis	ADP	dis
.	PUNCT	.
mon	DET	mon
où	PRON	où
j'	PRON	je
On	PRON	on
,	PUNCT	,
fils	NOUN	fils
la	DET	le
chercher	VERB	chercher
le	PRON	le
Vous	PRON	vous
on	PRON	on
seul	ADJ	seul
?	PUNCT	?
ça	PRON	cela
.	PUNCT	.
qu'	SCONJ	que
On	PRON	on
Je	PRON	je
à	ADP	à
mon	DET	mon
sabot	NOUN	sabot
aussi	ADV	aussi
...	PUNCT	...
fils	NOUN	fils
faire	VERB	faire
Parce	SCONJ	parce
lui	PRON	lui
,	PUNCT	,
bien	ADV	bien
.	PUNCT	.
-	PUNCT	-
mon	DET	mon
aussi	ADV	aussi
coffre	NOUN	coffre
,	PUNCT	,
on	PRON	on
,	PUNCT	,
le	DET	le
va	VERB	aller
.	PUNCT	.
-	PUNCT	-
coffre	NOUN	coffre
menton	NOUN	menton
peux	VERB	pouvoir
connaît	VERB	connaître
tout	ADJ	tout
Mon	DET	mon
-	PUNCT	-
vous	PRON	vous
en	ADP	en
vous	PRON	vous
laisser	VERB	laisser
accéder	VERB	accéder
dit	VERB	dire
videz	VERB	vider
croyez	NOUN	croyez
peut	VERB	pouvoir
que	SCONJ	que
sur	ADP	sur
dire	VERB	dire
l'	DET	le
Cédric	PROPN	Cédric
.	PUNCT	.
?	PUNCT	?
lui	PRON	lui
,	PUNCT	,
-	PUNCT	-
-	PUNCT	-
était	AUX	être
hautement	ADV	hautement
la	DET	le
les	DET	le
téléphone	NOUN	téléphone
Il	PRON	il
téléphone	NOUN	téléphone
,	PUNCT	,
a	VERB	avoir
sans	ADP	sans
le	DET	le
caravane	NOUN	caravane
.	PUNCT	.
ça	PRON	cela
avez	VERB	avoir
au	ADP	au
un	DET	un
café	NOUN	café
y	PRON	y
un	DET	un
existence	NOUN	existence
route	NOUN	route
.	PUNCT	.
improbable	ADJ	improbable
regard	NOUN	regard
Vous	PRON	vous
la	DET	le
dit	VERB	dire
-	PUNCT	-
où	PRON	où
d'	ADP	de
pour	ADP	pour
est	VERB	être
un	DET	un
téléphone	NOUN	téléphone
même	ADV	même
tout	ADJ	tout
vrai	ADJ	vrai
Et	CCONJ	et
il	PRON	il
est	AUX	être
?	PUNCT	?
.	PUNCT	.
Vous	PRON	vous
ça	PRON	cela
écoutes	NOUN	écoute
écoutes	NOUN	écoute
accablement	ADV	accablement
on	PRON	on
Tous	ADJ	tout
c'	PRON	ce
est	AUX	être
séminaires	NOUN	séminaire
les	DET	le
?	PUNCT	?
d'	ADP	de
sur	ADP	sur
dit	VERB	dire
?	PUNCT	?
serez	AUX	être
sont	AUX	être
maintenant	ADV	maintenant
où	PRON	où
Les	DET	le
séminaires	NOUN	séminaire
écoutes	NOUN	écoute
-	PUNCT	-
C'	PRON	ce
abord	NOUN	abord
.	PUNCT	.
Qu'	PRON	qu'
endroit	NOUN	endroit
-	PUNCT	-
que	SCONJ	que
-	PUNCT	-
les	DET	le
un	DET	un
.	PUNCT	.
,	PUNCT	,
!	PUNCT	!
est	AUX	être
Les	DET	le
ossu	NOUN	ossu
-ce	PRON	-ce
que	SCONJ	que
repérés	ADJ	repérer
-	PUNCT	-
avec	ADP	avec
forme	VERB	forme
l'	DET	le
L'	DET	le
.	PUNCT	.
l'	DET	le
sans	ADP	sans
plutôt	ADV	plutôt
,	PUNCT	,
prêtres	NOUN	prêtre
à	ADP	à
fois	NOUN	fois
?	PUNCT	?
.	PUNCT	.
C'	PRON	ce
vouvoiement	NOUN	vouvoiement
,	PUNCT	,
est	AUX	être
,	PUNCT	,
qui	PRON	qui
prêtre	NOUN	prêtre
,	PUNCT	,
doute	NOUN	doute
ossu	NOUN	ossu
.	PUNCT	.
cette	DET	ce
Votre	DET	votre
l'	DET	le
fils	NOUN	fils
non	ADV	non
?	PUNCT	?
ça	PRON	cela
était	AUX	être
intention	NOUN	intention
,	PUNCT	,
prêtre	ADJ	prêtr
est	AUX	être
passé	VERB	passer
dit	VERB	dire
enveloppé	NOUN	enveloppé
inconsciemment	VERB	inconsciemmer
bon	ADJ	bon
Un	DET	un
de	ADP	de
au	ADP	au
reprit	ADJ	reprit
l'	DET	le
enveloppé	NOUN	enveloppé
,	PUNCT	,
-	PUNCT	-
-il	PRON	il
encore	ADV	encore
?	PUNCT	?
une	DET	un
une	DET	un
,	PUNCT	,
ce	PRON	ce
.	PUNCT	.
.	PUNCT	.
avait	VERB	avoir
bien	ADV	bien
la	DET	le
.	PUNCT	.
J'	PRON	je
y	PRON	y
ont	VERB	avoir
fut	AUX	être
l'	DET	le
se	PRON	se
bon	ADJ	bon
professionnel	ADJ	professionnel
là	ADV	là
qu'	SCONJ	que
est	AUX	être
le	DET	le
laquelle	PRON	lequel
.	PUNCT	.
C'	PRON	ce
Il	PRON	il
près	ADV	près
d'	ADP	de
passa	VERB	passer
paraît	VERB	paraître
dit	VERB	dire
pendant	ADP	pendant
énonça	NOUN	énonça
vais	VERB	aller
,	PUNCT	,
-	PUNCT	-
heure	NOUN	heure
A	ADP	à
Il	PRON	il
secret	NOUN	secret
l'	DET	le
ils	PRON	il
-	PUNCT	-
ossu	NOUN	ossu
.	PUNCT	.
il	PRON	il
opinion	NOUN	opinion
Très	ADV	très
conversation	NOUN	conversation
.	PUNCT	.
eut	VERB	avoir
dénuée	VERB	dénuer
entrée	NOUN	entrée
séminaristes	NOUN	séminariste
il	PRON	il
.	PUNCT	.
parfaitement	ADV	parfaitement
une	DET	un
pour	ADP	pour
cinquantième	ADJ	cinquantième
mains	NOUN	main
jointes	ADJ	joindre
.	PUNCT	.
jeune	ADJ	jeune
A	ADP	à
une	DET	un
arriva	PROPN	arriver
à	ADP	à
jaculatoire	ADJ	jaculatoire
alors	ADV	alors
Rodolphe	PROPN	Rodolphe
Cela	PRON	cela
câlin	NOUN	câlin
intérêt	NOUN	intérêt
,	PUNCT	,
.	PUNCT	.
puis	CCONJ	puis
il	PRON	il
oraison	NOUN	oraison
encore	ADV	encore
de	ADP	de
sourire	ADJ	sourir
la	DET	le
,	PUNCT	,
la	DET	le
minute	NOUN	minute
un	DET	un
Les	DET	le
marmonna	VERB	marmonner
permit	VERB	permettre
théâtre	NOUN	théâtre
soutane	NOUN	soutane
de	ADP	de
.	PUNCT	.
Les	DET	le
portaient	ADV	portaient
d'	ADP	de
faire	VERB	faire
la	DET	le
Rodolphe	PROPN	Rodolphe
deux	PRON	deux
qui	PRON	qui
argent	NOUN	argent
cils	NOUN	cil
dit	VERB	dire
battit	NOUN	battit
personne	NOUN	personne
l'	DET	le
à	ADP	à
et	CCONJ	et
tout	ADV	tout
naturel	ADJ	naturel
dit	VERB	dire
banque	NOUN	banque
joli	ADJ	joli
.	PUNCT	.
,	PUNCT	,
ces	DET	ce
L'	DET	le
.	PUNCT	.
doré	NOUN	doré
Cédric	PROPN	Cédric
accompagner	VERB	accompagner
devant	ADP	devant
teint	NOUN	teint
ce	DET	ce
un	PRON	un
des	ADP	de
-	PUNCT	-
Mon	DET	mon
.	PUNCT	.
vous	PRON	vous
garçon	NOUN	garçon
,	PUNCT	,
fils	NOUN	fils
ce	DET	ce
va	VERB	aller
des	ADP	de
Rodolphe	PROPN	Rodolphe
,	PUNCT	,
-	PUNCT	-
,	PUNCT	,
veulent	VERB	vouloir
C'	PRON	ce
est	AUX	être
-	PUNCT	-
,	PUNCT	,
de	ADP	de
la	DET	le
messieurs	NOUN	monsieur
ossu	NOUN	ossu
à	ADP	à
.	PUNCT	.
,	PUNCT	,
poursuivit	NOUN	poursuivit
Une	DET	un
,	PUNCT	,
oublier	NOUN	oublier
de	ADP	de
donne	VERB	donne
.	PUNCT	.
Monsieur	NOUN	Monsieur
je	PRON	je
écrire	ADJ	écrir
Je	PRON	je
à	ADP	à
-	PUNCT	-
je	PRON	je
adresse	NOUN	adresse
dit	VERB	dire
.	PUNCT	.
suis	AUX	être
-vous	PRON	vous
coffre	NOUN	coffre
combinaison	NOUN	combinaison
.	PUNCT	.
de	ADP	de
l'	DET	le
l'	DET	le
.	PUNCT	.
Je	PRON	je
auriez	VERB	avoir
vous	PRON	vous
,	PUNCT	,
Distrait	VERB	distraire
la	DET	le
,	PUNCT	,
minute	NOUN	minute
-il	PRON	il
,	PUNCT	,
vais	VERB	aller
comme	SCONJ	comme
de	ADP	de
la	PRON	le
noter	VERB	noter
Rodolphe	PROPN	Rodolphe
mon	DET	mon
l'	DET	le
quoi	PRON	quoi
risque	VERB	risque
par	ADP	par
Obligeamment	NOUN	obligeamment
n'	ADV	n'
l'	DET	le
ses	DET	son
conversation	NOUN	conversation
?	PUNCT	?
Il	PRON	il
de	ADP	de
le	DET	le
poche	NOUN	poche
intérieure	NOUN	intérieure
mit	VERB	mettre
(	PUNCT	(
charmé	VERB	charmer
,	PUNCT	,
la	DET	le
sous	ADP	sous
,	PUNCT	,
homme	NOUN	homme
prenait	VERB	prendre
la	DET	le
brodequin	NOUN	brodequin
d'	ADP	de
que	PRON	que
ailleurs	ADV	ailleurs
étaient	AUX	être
rejointes	VERB	rejoindre
elles	PRON	lui
la	DET	le
avait	AUX	avoir
gros	ADJ	gros
par	ADP	par
que	SCONJ	que
forte	NOUN	forte
tour	NOUN	tour
le	DET	le
,	PUNCT	,
parties	NOUN	party
main	NOUN	main
pas	ADV	pas
ossature	AUX	ossature
blouson	NOUN	blouson
atteint	VERB	atteindre
sa	DET	son
à	ADP	à
et	CCONJ	et
.	PUNCT	.
Rodolphe	PROPN	Rodolphe
son	DET	son
alors	ADV	alors
séminaires	NOUN	séminaire
fit	VERB	faire
,	PUNCT	,
la	DET	le
tandis	ADV	tandis
les	DET	le
qui	PRON	qui
un	DET	un
prisent	ADV	prisent
proche	ADJ	proche
parent	NOUN	parent
se	PRON	se
superbe	ADJ	superbe
sait	VERB	savoir
écrasée	VERB	écraser
)	PUNCT	)
un	DET	un
Il	PRON	il
très	ADV	très
escarpin	NOUN	escarpin
voyait	VERB	voir
d'	ADP	de
comme	SCONJ	comme
l'	DET	le
on	PRON	on
y	PRON	y
eut	VERB	avoir
.	PUNCT	.
,	PUNCT	,
de	ADP	de
instants	NOUN	instant
,	PUNCT	,
de	ADP	de
l'	DET	le
peu	ADV	peu
quelques	DET	quelque
que	SCONJ	que
tomate	NOUN	tomate
assener	VERB	assener
son	DET	son
enveloppé	NOUN	enveloppé
de	ADP	de
nez	NOUN	nez
un	DET	un
étonné	VERB	étonner
,	PUNCT	,
boule	ADJ	boul
spectacle	NOUN	spectacle
coup	NOUN	coup
la	DET	le
d'	ADP	de
de	ADP	de
son	DET	son
le	DET	le
,	PUNCT	,
et	CCONJ	et
,	PUNCT	,
affectueuse	ADJ	affectueux
l'	DET	le
attrapé	VERB	attraper
au	ADP	au
tournoyait	VERB	tournoyer
assommer	VERB	assommer
.	PUNCT	.
et	CCONJ	et
soutane	NOUN	soutane
trombe	NOUN	trombe
en	PRON	en
humeur	NOUN	humeur
sa	DET	son
comme	ADP	comme
plus	ADV	plus
rare	NOUN	rare
de	ADP	de
animation	NOUN	animation
servait	VERB	servir
de	ADP	de
s'	PRON	se
retrouvée	VERB	retrouver
son	DET	son
la	DET	le
Dans	ADP	dans
vol	NOUN	vol
,	PUNCT	,
envol	NOUN	envol
manière	NOUN	manière
toute	ADJ	tout
revolver	VERB	revolver
une	DET	un
côté	NOUN	côté
Rodolphe	PROPN	Rodolphe
.	PUNCT	.
,	PUNCT	,
avait	AUX	avoir
bagarreuse	ADJ	bagarreur
une	DET	un
Cédric	PROPN	Cédric
pour	ADP	pour
marine	ADJ	marine
poêlon	NOUN	poêlon
homme	NOUN	homme
idée	NOUN	idée
coriace	ADJ	coriace
)	PUNCT	)
le	DET	le
l'	DET	le
l'	DET	le
coup	NOUN	coup
Des	DET	un
d'	ADP	de
un	DET	un
la	DET	le
sur	ADP	sur
ossature	VERB	ossature
jeune	ADJ	jeune
était	AUX	être
ce	PRON	ce
avait	AUX	avoir
.	PUNCT	.
c'	PRON	ce
stupeur	NOUN	stupeur
un	DET	un
la	DET	le
,	PUNCT	,
forte	NOUN	forte
empoigné	VERB	empoigner
un	DET	un
personne	NOUN	personne
abord	ADV	abord
qu'	SCONJ	que
D'	ADP	de
.	PUNCT	.
prêtre	NOUN	prêtre
figée	VERB	figer
deux	PRON	deux
.	PUNCT	.
plus	ADV	plus
la	DET	le
(	PUNCT	(
elle	PRON	lui
par	ADP	par
était	AUX	être
se	PRON	se
faisait	VERB	faire
D'	ADP	de
à	ADP	à
pas	ADV	pas
sec	ADJ	sec
n'	ADV	n'
dans	ADP	dans
que	SCONJ	que
sortaient	VERB	sortir
Rodolphe	PROPN	Rodolphe
porte	VERB	porte
Adam	PROPN	Adam
ce	PRON	ce
Saint-Damien	PROPN	Saint-Damien
regagnaient	VERB	regagner
on	PRON	on
en	ADP	en
refermaient	NOUN	refermaient
La	DET	le
voiture	NOUN	voiture
homme	NOUN	homme
clef	NOUN	clef
d'	ADP	de
après	ADP	après
déposaient	ADV	déposaient
avait	AUX	avoir
pomme	NOUN	pomme
minute	NOUN	minute
et	CCONJ	et
chez	ADP	chez
la	DET	le
un	DET	un
la	DET	le
clef	NOUN	clef
,	PUNCT	,
son	DET	son
de	ADP	de
herbe	NOUN	herbe
,	PUNCT	,
la	DET	le
élan	NOUN	élan
appellerait	VERB	appeler
l'	DET	le
,	PUNCT	,
à	ADP	à
d'	ADP	de
la	DET	le
.	PUNCT	.
les	DET	le
caravane	NOUN	caravane
,	PUNCT	,
freiné	VERB	freiner
,	PUNCT	,
deux	NUM	deux
la	DET	le
,	PUNCT	,
haute	NOUN	haute
-	PUNCT	-
la	DET	le
Cela	PRON	cela
Cédric	PROPN	Cédric
volant	ADJ	volant
.	PUNCT	.
par	ADP	par
,	PUNCT	,
Rodolphe	PROPN	Rodolphe
non	ADV	non
,	PUNCT	,
ai	VERB	avoir
fit	VERB	faire
,	PUNCT	,
Pourquoi	ADV	pourquoi
le	DET	le
.	PUNCT	.
Arrivés	NOUN	arrivé
fait	VERB	faire
-moi	PRON	moi
plus	ADV	plus
séminaire	NOUN	séminaire
,	PUNCT	,
Laissez	VERB	laisser
père	NOUN	père
devant	ADP	devant
la	DET	le
?	PUNCT	?
que	SCONJ	que
gendarmerie	NOUN	gendarmerie
du	ADP	de
dit	VERB	dire
dit	VERB	dire
je	PRON	je
.	PUNCT	.
porte	VERB	porte
.	PUNCT	.
.	PUNCT	.
conduit	VERB	conduire
?	PUNCT	?
n'	ADV	n'
voulez	VERB	vouloir
-	PUNCT	-
Mais	CCONJ	mais
longtemps	ADV	longtemps
Oh	PROPN	Oh
passer	VERB	passer
Rodolphe	PROPN	Rodolphe
Vous	PRON	vous
l'	DET	le
tour	NOUN	tour
y	PRON	y
,	PUNCT	,
petite	ADJ	petit
-	PUNCT	-
le	DET	le
n'	ADV	n'
,	PUNCT	,
pencha	VERB	pencher
,	PUNCT	,
à	ADP	à
vous	PRON	vous
tout	DET	tout
,	PUNCT	,
-	PUNCT	-
.	PUNCT	.
-	PUNCT	-
en	PRON	en
dit	VERB	dire
portière	NOUN	portière
confesser	VERB	confesser
Moi	PROPN	Moi
la	DET	le
la	DET	le
voiture	NOUN	voiture
avez	AUX	avoir
eu	VERB	avoir
Vous	PRON	vous
,	PUNCT	,
ai	VERB	avoir
.	PUNCT	.
se	PRON	se
cette	DET	ce
vous	PRON	vous
à	ADP	à
intention	NOUN	intention
Père	NOUN	père
.	PUNCT	.
.	PUNCT	.
même	ADV	même
devriez	VERB	devoir
!	PUNCT	!
pas	ADV	pas
touché	VERB	toucher
-il	PRON	il
de	ADP	de
Je	PRON	je
en	ADP	en
Comment	ADV	comment
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
.	PUNCT	.
des	ADP	de
fait	VERB	faire
cas	NOUN	cas
va	VERB	aller
ayant	AUX	avoir
Cette	DET	ce
jusque	ADJ	jusqu
tout	ADV	tout
-t	PART	-t
fouetté	VERB	fouetter
confesser	VERB	confesser
.	PUNCT	.
trop	ADV	trop
.	PUNCT	.
du	ADP	de
Merci	NOUN	merci
a	AUX	avoir
-il	PRON	il
lui	PRON	lui
vais	VERB	aller
m'	PRON	me
me	PRON	me
tout	ADJ	tout
découragé	VERB	décourager
Pas	ADV	pas
papa	NOUN	papa
murmura	VERB	murmurer
aventure	NOUN	aventure
.	PUNCT	.
près	ADV	près
,	PUNCT	,
algarade	NOUN	algarade
son	DET	son
plaisir	NOUN	plaisir
larmes	NOUN	larme
gentiment	NOUN	gentiment
Cédric	PROPN	Cédric
ajouta	ADJ	ajouta
Loyola	PROPN	Loyola
,	PUNCT	,
ému	VERB	émouvoir
,	PUNCT	,
je	PRON	je
,	PUNCT	,
même	ADV	même
-	PUNCT	-
étonné	VERB	étonner
sang	NOUN	sang
rue	NOUN	rue
présenter	VERB	présenter
de	ADP	de
pour	ADP	pour
le	DET	le
la	DET	le
ni	CCONJ	ni
,	PUNCT	,
,	PUNCT	,
en	ADP	en
coucher	VERB	coucher
dans	ADP	dans
pour	ADP	pour
préjugés	NOUN	préjugé
tard	ADV	tard
hôtel	NOUN	hôtel
il	PRON	il
chez	ADP	chez
trop	ADV	trop
dans	ADP	dans
rencontrer	VERB	rencontrer
il	PRON	il
arriva	VERB	arriver
repartit	VERB	repartir
fut	AUX	être
tout	ADV	tout
,	PUNCT	,
Rochecotte	PROPN	Rochecotte
de	ADP	de
ne	ADV	ne
Paris	PROPN	Paris
raison	NOUN	raison
,	PUNCT	,
y	PRON	y
de	ADP	de
se	PRON	se
ses	DET	son
un	DET	un
l'	DET	le
alla	VERB	aller
convenable	ADJ	convenable
Université	NOUN	université
où	PRON	où
les	DET	le
,	PUNCT	,
de	ADP	de
cafards	NOUN	cafard
très	ADV	très
comte	NOUN	comte
salle	NOUN	salle
La	DET	le
déjeuner	VERB	déjeuner
tandis	ADV	tandis
invita	VERB	inviter
la	DET	le
.	PUNCT	.
rentré	VERB	rentrer
dans	ADP	dans
de	ADP	de
dix	NUM	dix
et	CCONJ	et
Au	ADP	au
ni	CCONJ	ni
,	PUNCT	,
s'	PRON	se
un	DET	un
,	PUNCT	,
le	DET	le
,	PUNCT	,
y	PRON	y
souci	NOUN	souci
bains	NOUN	bain
couloirs	NOUN	couloir
,	PUNCT	,
le	DET	le
gros	ADJ	gros
visiblement	ADV	visiblement
chez	ADP	chez
comtesse	NOUN	comtesse
quelque	DET	quelque
hétaïres	ADJ	hétaïre
ans	NOUN	an
les	DET	le
les	DET	le
avait	VERB	avoir
à	ADP	à
que	SCONJ	que
trouva	VERB	trouver
semblait	VERB	sembler
Rochecotte	PROPN	Rochecotte
singulièrement	VERB	singulièremer
avoir	AUX	avoir
rajeuni	VERB	rajeunir
lendemain	NOUN	lendemain
de	ADP	de
modifié	VERB	modifier
.	PUNCT	.
climat	NOUN	climat
de	ADP	de
,	PUNCT	,
l'	DET	le
,	PUNCT	,
-	PUNCT	-
leva	VERB	lever
dessert	NOUN	dessert
et	CCONJ	et
moral	NOUN	moral
poires	NOUN	poire
à	ADP	à
Cédric	PROPN	Cédric
un	DET	un
Dans	ADP	dans
charlotte	NOUN	charlotte
vous	PRON	vous
se	PRON	se
oscillait	VERB	osciller
laisse	VERB	laisse
en	ADP	en
comtesse	NOUN	comtesse
regard	NOUN	regard
le	DET	le
était	AUX	être
la	DET	le
une	DET	un
.	PUNCT	.
Tâchez	ADP	tâchez
le	PRON	le
son	DET	son
amusé	VERB	amuser
remonter	VERB	remonter
aux	ADP	à
:	PUNCT	:
mari	NOUN	mari
,	PUNCT	,
lui	PRON	lui
et	CCONJ	et
Je	PRON	je
qui	PRON	qui
,	PUNCT	,
d'	ADP	de
le	DET	le
elle	PRON	lui
dit	VERB	dire
désignant	VERB	désigner
qui	PRON	qui
féroce	NOUN	féroce
.	PUNCT	.
entre	ADP	entre
Folies	NOUN	folie
fumoir	NOUN	fumoir
malheur	NOUN	malheur
s'	PRON	se
concurrence	NOUN	concurrence
Souza	PROPN	Souza
le	DET	le
,	PUNCT	,
la	DET	le
.	PUNCT	.
par	ADP	par
la	DET	le
où	PRON	où
sous	ADP	sous
sa	DET	son
Folies	PROPN	Folies
superbe	VERB	superbe
décroché	VERB	décrocher
Bergère	PROPN	Bergère
était	AUX	être
la	DET	le
elle	PRON	lui
mettaient	NOUN	mettaient
Rochecotte	PROPN	Rochecotte
seulement	ADV	seulement
exhala	VERB	exhaler
,	PUNCT	,
les	DET	le
-	PUNCT	-
pour	ADP	pour
extrême	ADJ	extrême
Caumartin	PROPN	Caumartin
peine	NOUN	peine
rude	ADJ	rude
Las	ADJ	las
Non	ADV	non
-	PUNCT	-
Pinta	PROPN	Pinta
des	ADP	de
avait	AUX	avoir
,	PUNCT	,
Vegas	NOUN	vegas
contrat	NOUN	contrat
définitivement	ADV	définitivement
écrasées	VERB	écraser
envolée	VERB	envoler
,	PUNCT	,
mais	CCONJ	mais
clef	NOUN	clef
un	DET	un
-	PROPN	-
paillasson	NOUN	paillasson
directrice	NOUN	directrice
vain	ADJ	vain
de	ADP	de
était	AUX	être
le	DET	le
la	DET	le
mariée	VERB	marier
fermaient	VERB	fermer
dame	NOUN	dame
à	ADP	à
avait	AUX	avoir
un	DET	un
-	PUNCT	-
,	PUNCT	,
C'	PRON	ce
apport	NOUN	apport
à	ADP	à
que	SCONJ	que
.	PUNCT	.
proposé	VERB	proposer
depuis	ADP	depuis
les	DET	le
portes	NOUN	porte
Folies	NOUN	folie
l'	DET	le
Élysée	PROPN	Élysée
ex-catcheuse	NOUN	ex-catcheuse
désespéré	VERB	désespérer
,	PUNCT	,
,	PUNCT	,
Caumartin	PROPN	Caumartin
visage	NOUN	visage
,	PUNCT	,
leurs	DET	leur
Montmartre	PROPN	Montmartre
en	ADP	en
bouledogue	NOUN	bouledogue
un	DET	un
une	DET	un
Rochecotte	PROPN	Rochecotte
fonds	NOUN	fonds
fort	ADV	fort
vieille	ADJ	vieux
,	PUNCT	,
,	PUNCT	,
à	ADP	à
à	ADP	à
de	ADP	de
l'	DET	le
aux	ADP	à
loulou	NOUN	loulou
entendre	VERB	entendre
se	PRON	se
rien	PRON	rien
mandataire	NOUN	mandataire
mon	DET	mon
manoir	VERB	manoir
La	DET	le
le	DET	le
droit	NOUN	droit
son	DET	son
XIII	ADJ	xiii
décédé	VERB	décéder
sous	ADP	sous
avait	AUX	avoir
«	NOUN	«
tente	NOUN	tente
.	PUNCT	.
n'	ADV	n'
âge	NOUN	âge
ravissant	NOUN	ravissant
,	PUNCT	,
dame	NOUN	dame
maintenant	ADV	maintenant
,	PUNCT	,
en	ADP	en
sa	DET	son
estimait	VERB	estimer
»	PUNCT	»
un	DET	un
.	PUNCT	.
de	ADP	de
qu'	SCONJ	que
vieille	ADJ	vieux
occurrence	NOUN	occurrence
voulu	VERB	vouloir
retirer	VERB	retirer
,	PUNCT	,
,	PUNCT	,
à	ADP	à
ans	NOUN	an
elle	PRON	lui
avait	VERB	avoir
Elle	PRON	lui
Halles	PROPN	Halles
,	PUNCT	,
Louis	PROPN	Louis
quatre-vingt-quatre	NUM	quatre-vingt-quatre
,	PUNCT	,
environs	NOUN	environ
ai	VERB	avoir
invité	VERB	inviter
Arrivé	VERB	arriver
elle	PRON	lui
aux	ADP	à
J'	PRON	je
qu'	SCONJ	que
,	PUNCT	,
vous	PRON	vous
intéresser	VERB	intéresser
passer	VERB	passer
avait	AUX	avoir
et	CCONJ	et
ce	DET	ce
,	PUNCT	,
-	NOUN	-
de	ADP	de
Rochecotte	PROPN	Rochecotte
foulée	NOUN	foulée
un	DET	un
aperçut	VERB	apercevoir
Dourdan	PROPN	Dourdan
la	DET	le
-	PROPN	-
son	DET	son
récit	NOUN	récit
point	NOUN	point
sa	DET	son
un	DET	un
s'	PRON	se
où	PRON	où
.	PUNCT	.
dameà	NOUN	dameà
dans	ADP	dans
Rochecotte	PROPN	Rochecotte
avait	AUX	avoir
à	ADP	à
week	NOUN	week
Watteau	NOUN	watteau
venir	VERB	venir
.	PUNCT	.
qui	PRON	qui
devrait	VERB	devoir
et	CCONJ	et
de	ADP	de
-	PUNCT	-
il	PRON	il
