Daniels	PROPN	Daniels
à	ADP	à
bruit	NOUN	bruit
des	ADP	de
des	DET	un
sursaut	NOUN	sursaut
au	ADP	au
Jamais	ADV	jamais
de	ADP	de
père	NOUN	père
nuit	NOUN	nuit
,	PUNCT	,
s'	PRON	se
Mais	CCONJ	mais
côté	NOUN	côté
ligne	NOUN	ligne
Ken	PROPN	Ken
étaient	VERB	être
.	PUNCT	.
de	ADP	de
Son	DET	son
cette	DET	ce
nuit	NOUN	nuit
.	PUNCT	.
l'	DET	le
le	PRON	le
c'	PRON	ce
pilotait	VERB	piloter
milieu	NOUN	milieu
aéroport	NOUN	aéroport
avions	NOUN	avion
,	PUNCT	,
habitaient	VERB	habiter
la	DET	le
ne	ADV	ne
réveillait	VERB	réveiller
.	PUNCT	.
habitué	VERB	habituer
parfois	ADV	parfois
en	ADP	en
de	ADP	de
près	ADV	près
au	ADP	au
éclats	NOUN	éclat
était	AUX	être
Ken	PROPN	Ken
qui	PRON	qui
pas	ADV	pas
fils	ADJ	fil
de	ADP	de
pas	ADV	pas
voix	NOUN	voix
tu	NOUN	tu
ton	PRON	ton
...	PUNCT	...
,	PUNCT	,
au	ADP	au
ciel	NOUN	ciel
!	PUNCT	!
du	ADP	de
crise	NOUN	crise
est	AUX	être
,	PUNCT	,
nerfs	NOUN	nerf
!	PUNCT	!
n'	ADV	n'
,	PUNCT	,
pas	ADV	pas
avaient	AUX	avoir
Ce	PRON	ce
tiré	VERB	tirer
.	PUNCT	.
—	PUNCT	—
de	ADP	de
l'	DET	le
?	PUNCT	?
est	AUX	être
sommeil	NOUN	sommeil
bord	NOUN	bord
amour	NOUN	amour
—	PUNCT	—
n'	ADV	n'
ton	PRON	ton
la	DET	le
James	PROPN	James
Sa	DET	son
du	ADP	de
comprends	NOUN	comprend
mère	NOUN	mère
criait	VERB	crier
Pour	ADP	pour
l'	PRON	l'
-	PUNCT	-
fils	ADJ	fil
ne	ADV	ne
ce	DET	ce
de	ADP	de
déjà	ADV	déjà
?	PUNCT	?
épousée	VERB	épouser
en	ADP	en
Sors	ADV	sors
étais	VERB	être
était	AUX	être
peur	NOUN	peur
tu	SCONJ	tu
m'	PRON	me
.	PUNCT	.
parce	SCONJ	parce
Tu	ADP	tu
Et	CCONJ	et
vérité	NOUN	vérité
pourrait	VERB	pouvoir
j'	PRON	je
Il	PRON	il
la	DET	le
Comment	ADV	comment
c'	PRON	ce
aveuglement	VERB	aveuglemer
regarder	VERB	regarder
!	PUNCT	!
ai	AUX	avoir
accepté	VERB	accepter
si	SCONJ	si
te	VERB	te
enceinte	ADJ	enceint
,	PUNCT	,
as	PRON	as
as	PRON	as
ressemble	VERB	ressemble
de	ADP	de
mariage	NOUN	mariage
face	NOUN	face
!	PUNCT	!
le	PRON	le
le	DET	le
pas	ADV	pas
,	PUNCT	,
jour	NOUN	jour
où	PRON	où
ne	ADV	ne
ton	NOUN	ton
j'	PRON	je
uniquement	ADV	uniquement
-il	PRON	il
dissimulait	VERB	dissimuler
son	DET	son
-là	PRON	-là
souvenirs	NOUN	souvenir
yeux	NOUN	oeil
.	PUNCT	.
que	SCONJ	que
jour	NOUN	jour
,	PUNCT	,
de	ADP	de
,	PUNCT	,
sous	ADP	sous
...	PUNCT	...
était	AUX	être
voulait	VERB	vouloir
de	ADP	de
frissonna	VERB	frissonner
dû	VERB	devoir
enfant	NOUN	enfant
lui	PRON	lui
Ken	PROPN	Ken
James	PROPN	James
porte	NOUN	porte
père	NOUN	père
!	PUNCT	!
ne	ADV	ne
qui	PRON	qui
se	PRON	se
l'	DET	le
un	DET	un
.	PUNCT	.
la	DET	le
pas	ADV	pas
les	DET	le
goût	NOUN	goût
moi	PRON	moi
derrière	ADP	derrière
Ces	DET	ce
horrifiés	VERB	horrifier
aurait	AUX	avoir
Mais	CCONJ	mais
amer	ADJ	amer
quitter	VERB	quitter
en	ADP	en
fait	NOUN	fait
laissaient	VERB	laisser
véritable	ADJ	véritable
ce	DET	ce
c'	PRON	ce
la	PRON	le
s'	PRON	se
contraire	NOUN	contraire
et	CCONJ	et
Alors	ADV	alors
sur	ADP	sur
partir	VERB	partir
le	DET	le
grand	ADJ	grand
genoux	NOUN	genou
Sa	DET	son
en	ADP	en
le	DET	le
prenait	VERB	prendre
Priant	PROPN	Priant
produit	VERB	produire
épaules	NOUN	épaule
de	ADP	de
père	NOUN	père
,	PUNCT	,
,	PUNCT	,
menacé	VERB	menacer
pour	ADP	pour
à	ADP	à
s'	PRON	se
avait	AUX	avoir
était	AUX	être
cet	DET	ce
homme	NOUN	homme
—	PUNCT	—
homme	NOUN	homme
fort	ADV	fort
jeté	VERB	jeter
.	PUNCT	.
portant	VERB	porter
qu'	PRON	qu'
mère	NOUN	mère
était	AUX	être
.	PUNCT	.
ses	DET	son
son	DET	son
,	PUNCT	,
il	PRON	il
cet	DET	ce
qui	PRON	qui
riait	VERB	rire
l'	DET	le
qui	PRON	qui
homme	NOUN	homme
.	PUNCT	.
—	NOUN	—
personne	ADJ	personn
suppliant	VERB	supplier
Ken	PROPN	Ken
conjurant	NOUN	conjurant
Rebecca	PROPN	Rebecca
en	ADP	en
et	CCONJ	et
,	PUNCT	,
d'	ADP	de
,	PUNCT	,
supplier	NOUN	supplier
.	PUNCT	.
qui	PRON	qui
homme	NOUN	homme
était	AUX	être
aucune	DET	aucun
mère	NOUN	mère
vie	NOUN	vie
femme	NOUN	femme
de	ADP	de
sa	DET	son
marquait	VERB	marquer
fierté	NOUN	fierté
il	PRON	il
devant	ADP	devant
s'	PRON	se
.	PUNCT	.
Ni	CCONJ	ni
autre	ADJ	autre
.	PUNCT	.
,	PUNCT	,
La	DET	le
traîné	VERB	traîner
Ni	CCONJ	ni
Une	DET	un
humilié	VERB	humilier
.	PUNCT	.
la	DET	le
ni	CCONJ	ni
à	ADP	à
serait	AUX	être
expérience	NOUN	expérience
Et	CCONJ	et
incapable	ADJ	incapable
de	ADP	de
rester	VERB	rester
,	PUNCT	,
lui	PRON	lui
un	DET	un
.	PUNCT	.
à	ADP	à
valait	VERB	valoir
sa	DET	son
savait	VERB	savoir
sûr	ADJ	sûr
.	PUNCT	.
ne	ADV	ne
,	PUNCT	,
James	PROPN	James
il	PRON	il
rester	VERB	rester
,	PUNCT	,
de	ADP	de
monté	VERB	monter
,	PUNCT	,
Ils	PRON	il
sienne	NOUN	sienne
la	DET	le
déménagé	VERB	déménager
trop	ADV	trop
la	DET	le
ceux	PRON	celui
.	PUNCT	.
pas	ADV	pas
à	ADP	à
grand-chose	NOUN	grand-chose
pour	ADP	pour
venir	VERB	venir
avaient	AUX	avoir
qu'	PRON	qu'
mère	NOUN	mère
Bluff	PROPN	Bluff
mais	CCONJ	mais
bien	ADV	bien
il	PRON	il
tenait	VERB	tenir
Hurricane	PROPN	Hurricane
Il	PRON	il
...	PUNCT	...
qui	PRON	qui
avait	AUX	avoir
advenait	VERB	advenir
.	PUNCT	.
accepté	VERB	accepter
de	ADP	de
ce	PRON	ce
peut-être	ADV	peut-être
Oh	ADV	oh
avait	AUX	avoir
bafouaient	NOUN	bafouaient
Une	DET	un
petite	ADJ	petit
qui	PRON	qui
affaires	NOUN	affaire
entre	ADP	entre
.	PUNCT	.
une	DET	un
jour	NOUN	jour
le	DET	le
avait	AUX	avoir
une	DET	un
haine	NOUN	haine
joie	NOUN	joie
d'	ADP	de
agricoles	ADJ	agricole
Garreth	PROPN	Garreth
fulgurant	VERB	fulgurer
cette	DET	ce
sa	DET	son
avaient	AUX	avoir
succès	NOUN	succès
n'	ADV	n'
dans	ADP	dans
de	ADP	de
un	DET	un
machines	NOUN	machine
femme	NOUN	femme
.	PUNCT	.
et	CCONJ	et
,	PUNCT	,
s'	PRON	se
née	VERB	naître
qui	PRON	qui
insidieuse	ADJ	insidieux
mais	CCONJ	mais
eu	VERB	avoir
haine	NOUN	haine
Leurs	DET	leur
James	PROPN	James
accompagnait	VERB	accompagner
écoulait	VERB	écouler
aucune	DET	aucun
.	PUNCT	.
voyait	VERB	voir
grandir	VERB	grandir
prospéré	VERB	prospérer
entreprise	NOUN	entreprise
Chaque	DET	chaque
cœur	NOUN	cœur
réussite	NOUN	réussite
Bien	ADV	bien
homme	NOUN	homme
qui	PRON	qui
,	PUNCT	,
L'	DET	le
tout	ADV	tout
un	DET	un
ce	PRON	ce
désirait	VERB	désirer
Et	CCONJ	et
trop	ADV	trop
ardent	ADJ	ardent
,	PUNCT	,
.	PUNCT	.
souvenir	NOUN	souvenir
,	PUNCT	,
avait	AUX	avoir
de	ADP	de
vies	NOUN	vie
l'	DET	le
perpétuel	ADJ	perpétuel
l'	DET	le
Ken	PROPN	Ken
par	ADP	par
ressentiment	NOUN	ressentiment
le	DET	le
gâchées	VERB	gâcher
...	PUNCT	...
les	DET	le
de	ADP	de
découlait	VERB	découler
,	PUNCT	,
...	PUNCT	...
.	PUNCT	.
leur	DET	leur
ce	DET	ce
sûr	ADJ	sûr
empoisonné	VERB	empoisonner
humiliation	NOUN	humiliation
adolescence	NOUN	adolescence
d'	ADP	de
famille	NOUN	famille
...	PUNCT	...
un	DET	un
désir	NOUN	désir
harmonie	NOUN	harmonie
rongé	VERB	ronger
Voilà	VERB	voilà
Rebecca	PROPN	Rebecca
Ken	PROPN	Ken
libre	ADJ	libre
jamais	ADV	jamais
Demain	ADV	demain
plus	ADV	plus
.	PUNCT	.
Tout	ADV	tout
Mais	CCONJ	mais
...	PUNCT	...
l'	PRON	l'
agir	VERB	agir
trouvait	VERB	trouver
la	DET	le
femme	NOUN	femme
pas	ADV	pas
abaisserait	VERB	abaisser
simple	ADJ	simple
.	PUNCT	.
.	PUNCT	.
qui	PRON	qui
demanderait	VERB	demander
père	NOUN	père
de	ADP	de
ne	ADV	ne
ne	ADV	ne
son	DET	son
s'	PRON	se
la	DET	le
laisserait	VERB	laisser
requête	NOUN	requête
à	ADP	à
,	PUNCT	,
Qui	PRON	qui
à	ADP	à
force	NOUN	force
la	DET	le
comme	ADP	comme
.	PUNCT	.
au	ADP	au
Une	DET	un
rester	VERB	rester
s'	SCONJ	s'
jeune	ADJ	jeune
-	ADV	-
il	PRON	il
en	PRON	en
-il	PRON	il
il	PRON	il
être	ADV	être
humilierait	VERB	humilier
Peut	ADV	peut
sourit	VERB	sourire
Bientôt	DET	bientôt
Rebecca	PROPN	Rebecca
jour	NOUN	jour
En	ADP	en
lumière	NOUN	lumière
.	PUNCT	.
regarda	VERB	regarder
—	PUNCT	—
à	ADP	à
son	DET	son
sommeil	NOUN	sommeil
peut-être	ADV	peut-être
,	PUNCT	,
fallait	VERB	falloir
de	ADP	de
la	DET	le
meilleurs	NOUN	meilleur
amertume	NOUN	amertume
,	PUNCT	,
A	ADP	à
sous	ADP	sous
.	PUNCT	.
.	PUNCT	.
.	PUNCT	.
Il	PRON	il
,	PUNCT	,
Ken	PROPN	Ken
son	DET	son
situation	NOUN	situation
.	PUNCT	.
aussi	ADV	aussi
dormir	ADJ	dormir
.	PUNCT	.
lui	PRON	lui
présent	NOUN	présent
lui	ADJ	lui
du	ADP	de
dépit	NOUN	dépit
de	ADP	de
Elle	PRON	lui
apparaîtrait	VERB	apparaître
...	PUNCT	...
souriait	VERB	sourire
dans	ADP	dans
la	DET	le
minuit	VERB	minuit
Il	PRON	il
Demain	PROPN	Demain
auspices	ADJ	auspice
corps	NOUN	corps
-t	PART	-t
verrons	VERB	voir
pencha	VERB	pencher
de	ADP	de
il	PRON	il
murmura	VERB	murmurer
nous	PRON	nous
sien	NOUN	sien
tentation	NOUN	tentation
glisser	VERB	glisser
à	ADP	à
la	DET	le
donna	VERB	donner
à	ADP	à
et	CCONJ	et
,	PUNCT	,
.	PUNCT	.
chaleur	NOUN	chaleur
et	CCONJ	et
fois	NOUN	fois
jeune	ADJ	jeune
le	DET	le
.	PUNCT	.
cette	DET	ce
Cédant	VERB	céder
de	ADP	de
son	DET	son
la	DET	le
les	DET	le
...	PUNCT	...
contre	ADP	contre
la	DET	le
côté	NOUN	côté
lèvres	NOUN	lèvre
,	PUNCT	,
blotti	NOUN	blotti
se	PRON	se
Rebecca	PROPN	Rebecca
femme	NOUN	femme
Il	PRON	il
de	ADP	de
Demain	PROPN	Demain
se	PRON	se
laissa	VERB	laisser
effleura	VERB	effleurer
-il	PRON	il
,	PUNCT	,
lui	PRON	lui
—	PUNCT	—
le	DET	le
courage	NOUN	courage
protégeant	VERB	protéger
jour	NOUN	jour
Comme	SCONJ	comme
d'	ADP	de
le	DET	le
la	PRON	le
qui	PRON	qui
avenir	NOUN	avenir
souffle	NOUN	souffle
régulier	ADJ	régulier
Ken	PROPN	Ken
quoi	PRON	quoi
En	ADP	en
semblait	VERB	sembler
promesse	NOUN	promesse
refermés	VERB	refermer
,	PUNCT	,
nouveau	ADJ	nouveau
la	DET	le
s'	PRON	se
A	NOUN	a
espérer	VERB	espérer
En	ADP	en
.	PUNCT	.
perdu	VERB	perdre
dans	ADP	dans
loin	ADV	loin
Les	DET	le
.	PUNCT	.
.	PUNCT	.
l'	DET	le
.	PUNCT	.
bras	NOUN	bras
.	PUNCT	.
sommeil	NOUN	sommeil
un	DET	un
il	PRON	il
étaient	AUX	être
Rebecca	PROPN	Rebecca
de	ADP	de
elle	PRON	lui
écouta	VERB	écouter
son	DET	son
.	PUNCT	.
d'	ADP	de
,	PUNCT	,
ou	CCONJ	ou
sur	ADP	sur
voyait	VERB	voir
-il	PRON	il
se	PRON	se
sa	DET	son
La	DET	le
Il	PRON	il
pouvait	VERB	pouvoir
femme	NOUN	femme
écouler	VERB	écouler
,	PUNCT	,
de	ADP	de
chevet	NOUN	chevet
en	PRON	en
si	SCONJ	si
lui	PRON	lui
affichait	VERB	afficher
?	PUNCT	?
partie	NOUN	partie
heures	NOUN	heure
vie	NOUN	vie
façon	NOUN	façon
faisait	VERB	faire
s'	PRON	se
?	PUNCT	?
toute	DET	tout
Que	SCONJ	que
.	PUNCT	.
Elle	PRON	lui
quatre	NUM	quatre
et	CCONJ	et
retourna	VERB	retourner
secondes	NOUN	seconde
importait	VERB	importer
.	PUNCT	.
elle	PRON	lui
de	ADP	de
les	DET	le
avait	VERB	avoir
pendulette	NOUN	pendulette
pas	ADV	pas
vers	ADP	vers
n'	ADV	n'
La	DET	le
la	DET	le
table	NOUN	table
...	PUNCT	...
rêver	VERB	rêver
jeune	ADJ	jeune
comme	ADP	comme
.	PUNCT	.
celui	PRON	celui
temps	NOUN	temps
jour	NOUN	jour
affreux	ADJ	affreux
Silencieuse	NOUN	silencieux
Un	DET	un
le	DET	le
un	DET	un
paisiblement	NOUN	paisiblement
importance	NOUN	importance
sans	ADP	sans
espoir	NOUN	espoir
du	ADP	de
d'	ADP	de
avait	VERB	avoir
attentive	NOUN	attentive
...	PUNCT	...
La	DET	le
ne	ADV	ne
étreignit	NOUN	étreignit
pourtant	ADV	pourtant
matin	NOUN	matin
si	SCONJ	si
passait	VERB	passer
Et	CCONJ	et
n'	ADV	n'
pas	ADV	pas
déranger	VERB	déranger
à	ADP	à
.	PUNCT	.
nouveau	ADJ	nouveau
dormait	VERB	dormir
aucune	DET	aucun
.	PUNCT	.
Quatre	NUM	Quatre
.	PUNCT	.
qui	PRON	qui
désespoir	NOUN	désespoir
,	PUNCT	,
.	PUNCT	.
,	PUNCT	,
heures	NOUN	heure
fuyait	VERB	fuir
pour	ADP	pour
elle	PRON	lui
Rebecca	PROPN	Rebecca
qui	PRON	qui
devant	ADP	devant
près	ADV	près
nuit	NOUN	nuit
regrets	NOUN	regret
,	PUNCT	,
encore	ADV	encore
laissaient	VERB	laisser
l'	DET	le
la	DET	le
elle	PRON	lui
aube	NOUN	aube
approcha	VERB	approcher
lit	NOUN	lit
qui	PRON	qui
précède	VERB	précéder
lumière	NOUN	lumière
vitres	NOUN	vitre
hors	ADP	hors
indécise	ADJ	indécis
de	ADP	de
n'	ADV	n'
l'	DET	le
passer	VERB	passer
rideaux	NOUN	rideau
.	PUNCT	.
s'	PRON	se
se	PRON	se
Les	DET	le
glissa	VERB	glisser
heure	NOUN	heure
des	ADP	de
,	PUNCT	,
pâle	NOUN	pâle
,	PUNCT	,
Elle	PRON	lui
du	ADP	de
,	PUNCT	,
rai	ADJ	rai
.	PUNCT	.
...	PUNCT	...
fenêtre	NOUN	fenêtre
heure	NOUN	heure
Ce	PRON	ce
simplement	ADV	simplement
de	ADP	de
pas	ADV	pas
l'	DET	le
heure	NOUN	heure
un	DET	un
Rebecca	PROPN	Rebecca
l'	DET	le
des	ADP	de
était	AUX	être
du	ADP	de
,	PUNCT	,
semblait	VERB	sembler
,	PUNCT	,
Un	DET	un
la	DET	le
froides	ADJ	froid
sort	NOUN	sort
frisson	NOUN	frisson
.	PUNCT	.
le	DET	le
jardin	VERB	jardin
longues	ADJ	long
Rebecca	PROPN	Rebecca
de	ADP	de
que	PRON	que
de	ADP	de
.	PUNCT	.
les	DET	le
les	DET	le
éclairage	NOUN	éclairage
branches	NOUN	branche
Un	DET	un
les	DET	le
l'	DET	le
tentures	NOUN	tenture
premiers	ADJ	premier
rayons	NOUN	rayon
rompraient	VERB	rompre
pleureurs	NOUN	pleureur
avoir	AUX	avoir
...	PUNCT	...
velours	NOUN	velours
.	PUNCT	.
déployaient	VERB	déployer
Sous	ADP	sous
soleil	NOUN	soleil
lune	NOUN	lune
sort	NOUN	sort
graciles	ADJ	gracile
été	AUX	être
leurs	DET	leur
...	PUNCT	...
jeté	VERB	jeter
sur	ADP	sur
saules	ADJ	saule
souleva	VERB	soulever
Un	DET	un
parcourut	ADJ	parcourut
Immobiles	NOUN	immobile
vêtement	NOUN	vêtement
chercha	ADP	chercha
la	DET	le
n'	ADV	n'
s'	PRON	se
affaire	NOUN	affaire
qui	PRON	qui
Sur	ADP	sur
.	PUNCT	.
N'	ADV	n'
la	DET	le
jeune	ADJ	jeune
sensation	NOUN	sensation
chemise	NOUN	chemise
Disparu	VERB	disparaître
du	ADP	de
l'	DET	le
qui	PRON	qui
,	PUNCT	,
importe	VERB	importe
ferait	VERB	faire
de	ADP	de
aveuglette	NOUN	aveuglette
peignoir	NOUN	peignoir
quoi	PRON	quoi
.	PUNCT	.
saisit	VERB	saisir
un	DET	un
fauteuil	NOUN	fauteuil
pour	ADP	pour
pointe	NOUN	pointe
l'	DET	le
...	PUNCT	...
femme	NOUN	femme
combattre	VERB	combattre
importe	VERB	importe
à	ADP	à
,	PUNCT	,
approcha	VERB	approcher
froid	ADJ	froid
des	ADP	de
cette	DET	ce
envahissait	VERB	envahir
pieds	NOUN	pied
,	PUNCT	,
quoi	ADV	quoi
son	DET	son
.	PUNCT	.
La	DET	le
l'	PRON	l'
joue	NOUN	joue
Ken	PROPN	Ken
de	ADP	de
jeune	ADJ	jeune
Epicé	PRON	epicé
,	PUNCT	,
de	ADP	de
reconnaissable	ADJ	reconnaissable
rugueux	ADJ	rugueux
jeter	VERB	jeter
de	ADP	de
Ken	PROPN	Ken
Le	DET	le
sentit	ADJ	sentit
dû	VERB	devoir
citronné	VERB	citronner
Frileusement	ADV	frileusement
imprégné	VERB	imprégner
Rebecca	PROPN	Rebecca
femme	NOUN	femme
...	PUNCT	...
tissu	NOUN	tissu
coton	NOUN	coton
Il	PRON	il
lorsque	SCONJ	lorsque
avait	AUX	avoir
frotta	ADP	frotta
sa	DET	son
...	PUNCT	...
en	PRON	en
l'	DET	le
le	DET	le
la	PRON	le
.	PUNCT	.
enveloppa	VERB	envelopper
là	ADV	là
contre	ADP	contre
la	DET	le
,	PUNCT	,
était	AUX	être
eau	NOUN	eau
.	PUNCT	.
parfum	NOUN	parfum
de	ADP	de
toilette	NOUN	toilette
s'	PRON	se
...	PUNCT	...
si	SCONJ	si
et	CCONJ	et
du	ADP	de
changé	VERB	changer
larmes	NOUN	larme
l'	DET	le
à	ADP	à
qui	PRON	qui
pleurer	VERB	pleurer
les	DET	le
de	ADP	de
à	ADP	à
,	PUNCT	,
Céder	VERB	céder
au	ADP	au
était	AUX	être
tout	ADV	tout
.	PUNCT	.
submergeait	VERB	submerger
pas	ADV	pas
.	PUNCT	.
aurait	AUX	avoir
présent	NOUN	présent
allait	VERB	aller
à	ADP	à
souvenir	NOUN	souvenir
ses	DET	son
n'	ADV	n'
yeux	NOUN	oeil
hélas	INTJ	héler
rien	PRON	rien
n'	ADV	n'
Pourtant	ADV	pourtant
attente	NOUN	attente
Un	DET	un
Non	ADV	non
chagrin	NOUN	chagrin
,	PUNCT	,
elle	PRON	lui
.	PUNCT	.
,	PUNCT	,
la	PRON	le
bout	NOUN	bout
l'	PRON	l'
elle	PRON	lui
insupportable	ADJ	insupportable
oppressait	VERB	oppresser
.	PUNCT	.
!	PUNCT	!
picoter	VERB	picoter
tension	NOUN	tension
étreindre	VERB	étreindre
L'	DET	le
D'	ADP	de
long	NOUN	long
arrêtée	VERB	arrêter
pourquoi	ADV	pourquoi
aurait	AUX	avoir
.	PUNCT	.
au	ADP	au
était	AUX	être
,	PUNCT	,
voilà	VERB	voilà
,	PUNCT	,
le	DET	le
de	ADP	de
aurait	AUX	avoir
fin	NOUN	fin
en	ADP	en
resterait	VERB	rester
Si	SCONJ	si
l'	DET	le
avait	AUX	avoir
lui	PRON	lui
revenir	VERB	revenir
années	NOUN	année
nuits	NOUN	nuit
qui	PRON	qui
sans	ADP	sans
amertume	NOUN	amertume
.	PUNCT	.
adoucir	VERB	adoucir
commis	VERB	commettre
huit	NUM	huit
quelques	DET	quelque
,	PUNCT	,
temps	NOUN	temps
la	DET	le
ce	PRON	ce
ici	ADV	ici
Mais	CCONJ	mais
pu	VERB	pouvoir
?	PUNCT	?
ans	NOUN	an
folie	NOUN	folie
histoire	NOUN	histoire
plus	ADV	plus
tôt	ADV	tôt
-elle	PRON	lui
de	ADP	de
s'	PRON	se
elle	PRON	lui
leur	DET	leur
que	SCONJ	que
en	ADP	en
Ken	PROPN	Ken
leur	DET	leur
de	ADP	de
se	PRON	se
regardé	VERB	regarder
que	SCONJ	que
premier	ADJ	premier
,	PUNCT	,
,	PUNCT	,
une	DET	un
avait	AUX	avoir
,	PUNCT	,
détachement	NOUN	détachement
?	PUNCT	?
qui	PRON	qui
bouleversé	VERB	bouleverser
était	AUX	être
premier	ADJ	premier
celles	PRON	celui
cependant	ADV	cependant
son	DET	son
avec	ADP	avec
de	ADP	de
le	DET	le
bien	ADV	bien
plus	ADV	plus
Il	PRON	il
.	PUNCT	.
représentait	VERB	représenter
,	PUNCT	,
mi-ému	ADJ	mi-ému
aventure	NOUN	aventure
Cette	DET	ce
mi-amusé	NOUN	mi-amusé
cela	PRON	cela
rappellent	VERB	rappeler
jeunesse	NOUN	jeunesse
tout	ADV	tout
une	DET	un
nuit	NOUN	nuit
Comment	ADV	comment
simple	ADJ	simple
idylle	ADJ	idyll
amour	NOUN	amour
arrière	NOUN	arrière
prétendre	VERB	prétendre
amour	NOUN	amour
...	PUNCT	...
il	PRON	il
seul	ADJ	seul
,	PUNCT	,
passion	NOUN	passion
l'	PRON	l'
fièvre	NOUN	fièvre
son	DET	son
pourtant	ADV	pourtant
point	NOUN	point
homme	NOUN	homme
extase	NOUN	extase
,	PUNCT	,
autre	PRON	autre
à	ADP	à
!	PUNCT	!
son	DET	son
avec	ADP	avec
pour	ADP	pour
et	CCONJ	et
,	PUNCT	,
aimer	VERB	aimer
ne	ADV	ne
un	DET	un
unique	ADJ	unique
l'	DET	le
amour	NOUN	amour
jurait	VERB	jurer
qu'	SCONJ	que
obsession	NOUN	obsession
si	SCONJ	si
au	ADP	au
mettre	VERB	mettre
Cet	DET	ce
il	PRON	il
rien	PRON	rien
savait	VERB	savoir
voulait	VERB	vouloir
et	CCONJ	et
appelait	VERB	appeler
comptait	VERB	compter
bord	NOUN	bord
d'	ADP	de
...	PUNCT	...
de	ADP	de
l'	DET	le
comme	ADP	comme
et	CCONJ	et
Et	CCONJ	et
final	ADJ	final
lui	PRON	lui
à	ADP	à
histoire	NOUN	histoire
elle	PRON	lui
poussé	VERB	pousser
Adam	PROPN	Adam
fatalité	NOUN	fatalité
leur	DET	leur
d'	ADP	de
à	ADP	à
Rien	PRON	rien
s'	PRON	se
éprendre	VERB	éprendre
Pourquoi	ADV	pourquoi
le	DET	le
autre	PRON	autre
prêt	ADJ	prêt
Quelle	ADJ	quell
qui	PRON	qui
l'	DET	le
Rebecca	PROPN	Rebecca
.	PUNCT	.
lui	PRON	lui
,	PUNCT	,
Rien	NOUN	rien
plus	ADV	plus
d'	ADP	de
épouser	VERB	épouser
,	PUNCT	,
à	ADP	à
aimer	VERB	aimer
?	PUNCT	?
chérir	VERB	chérir
.	PUNCT	.
d'	ADP	de
Ken	PROPN	Ken
de	ADP	de
la	DET	le
avait	AUX	avoir
,	PUNCT	,
,	PUNCT	,
Elle	PRON	lui
?	PUNCT	?
voulait	VERB	vouloir
aurait	AUX	avoir
pu	VERB	pouvoir
à	ADP	à
.	PUNCT	.
pas	ADV	pas
mettre	VERB	mettre
ne	ADV	ne
refuge	NOUN	refuge
à	ADP	à
.	PUNCT	.
plus	ADV	plus
avait	AUX	avoir
ne	ADV	ne
monde	NOUN	monde
partir	VERB	partir
.	PUNCT	.
...	PUNCT	...
dès	ADP	dès
qu'	SCONJ	que
Ken	PROPN	Ken
yeux	NOUN	oeil
Le	DET	le
son	DET	son
mot	PRON	mot
exclu	VERB	exclure
tiède	VERB	tiède
rien	PRON	rien
ce	DET	ce
en	PRON	en
bras	NOUN	bras
pieds	NOUN	pied
,	PUNCT	,
.	PUNCT	.
quitter	VERB	quitter
le	DET	le
corps	NOUN	corps
elle	PRON	lui
Il	PRON	il
ses	DET	son
monde	NOUN	monde
il	PRON	il
,	PUNCT	,
Malheureusement	ADV	malheureusement
de	ADP	de
signifiait	VERB	signifier
senti	VERB	sentir
était	AUX	être
l'	PRON	l'
si	SCONJ	si
Elle	PRON	lui
avait	AUX	avoir
su	VERB	savoir
pour	ADP	pour
ses	DET	son
allait	VERB	aller
Les	DET	le
.	PUNCT	.
Parce	SCONJ	parce
,	PUNCT	,
Aussi	ADV	aussi
à	ADP	à
qu'	SCONJ	que
réveillé	VERB	réveiller
clos	VERB	clore
.	PUNCT	.
peur	NOUN	peur
.	PUNCT	.
Alors	ADV	alors
Ken	PROPN	Ken
de	ADP	de
Trop	ADV	trop
sa	DET	son
ne	ADV	ne
était	AUX	être
,	PUNCT	,
demanderait	VERB	demander
fait	NOUN	fait
s'	PRON	se
la	DET	le
avait	VERB	avoir
avait	AUX	avoir
il	PRON	il
suivi	VERB	suivre
rien	PRON	rien
.	PUNCT	.
lui	PRON	lui
la	PRON	le
lointaine	NOUN	lointaine
il	PRON	il
progression	NOUN	progression
comprit	VERB	comprendre
trouver	VERB	trouver
Puis	CCONJ	puis
qu'	SCONJ	que
tout	ADV	tout
il	PRON	il
fenêtre	NOUN	fenêtre
qu'	SCONJ	que
près	ADV	près
regard	NOUN	regard
avant	ADP	avant
.	PUNCT	.
pour	ADP	pour
il	PRON	il
perdu	VERB	perdre
.	PUNCT	.
le	DET	le
,	PUNCT	,
de	ADP	de
demanderait	VERB	demander
désir	NOUN	désir
tour	NOUN	tour
de	ADP	de
peur	NOUN	peur
lui	PRON	lui
.	PUNCT	.
de	ADP	de
.	PUNCT	.
A	ADP	à
à	ADP	à
se	PRON	se
contrôler	VERB	contrôler
se	PRON	se
violence	NOUN	violence
Non	ADV	non
,	PUNCT	,
au	ADP	au
la	DET	le
genoux	NOUN	genou
jean	PROPN	jean
pas	ADV	pas
à	ADP	à
se	PRON	se
sans	ADP	sans
bruit	NOUN	bruit
leva	VERB	lever
d'	ADP	de
même	ADV	même
son	DET	son
,	PUNCT	,
son	DET	son
en	PRON	en
succomber	NOUN	succomber
enfila	VERB	enfiler
son	DET	son
