sillonnait	VERB	sillonner
C'	PRON	ce
le	DET	le
En	ADP	en
un	DET	un
liens	NOUN	lien
dans	ADP	dans
politiquement	ADV	politiquement
cria	NOUN	cria
être	AUX	être
étroit	NOUN	étroit
se	PRON	se
salaud	NOUN	salaud
et	CCONJ	et
était	AUX	être
vous	PRON	vous
démontrait	VERB	démontrer
,	PUNCT	,
-il	PRON	il
monogamie	NOUN	monogamie
unissaient	ADV	unissaient
l'	DET	le
hypocrite	NOUN	hypocrite
.	PUNCT	.
—	PUNCT	—
.	PUNCT	.
les	DET	le
l'	DET	le
une	DET	un
implications	NOUN	implication
sociologiques	ADJ	sociologique
qui	PRON	qui
-	ADV	-
liaison	NOUN	liaison
.	PUNCT	.
ayant	VERB	avoir
pour	ADP	pour
aussi	ADV	aussi
sur	ADP	sur
,	PUNCT	,
.	PUNCT	.
en	ADP	en
toi	NOUN	toi
pivota	VERB	pivoter
Ses	DET	son
pendant	ADP	pendant
telle	ADJ	tel
une	DET	un
sa	DET	son
la	DET	le
avoir	VERB	avoir
s'	PRON	se
et	CCONJ	et
Sur	ADP	sur
dans	ADP	dans
encore	ADV	encore
années	NOUN	année
conduite	NOUN	conduite
.	PUNCT	.
pour	ADP	pour
d'	ADP	de
l'	PRON	l'
le	DET	le
corridor	NOUN	corridor
arrêta	VERB	arrêter
,	PUNCT	,
elle-même	PRON	lui-même
haleine	NOUN	haleine
couvert	VERB	couvrir
furie	NOUN	furie
de	ADP	de
tant	ADV	tant
reprendre	VERB	reprendre
tentant	VERB	tenter
Elle	PRON	lui
.	PUNCT	.
et	CCONJ	et
justifier	VERB	justifier
,	PUNCT	,
sortit	NOUN	sortit
,	PUNCT	,
aujourd'hui	ADV	aujourd'hui
,	PUNCT	,
elle	PRON	lui
jambes	NOUN	jambe
ce	PRON	ce
sur	ADP	sur
difficilement	NOUN	difficilement
étage	NOUN	étage
ne	ADV	ne
sur	ADP	sur
descendre	VERB	descendre
portaient	NOUN	portaient
premier	ADJ	premier
laissa	NOUN	laissa
l'	DET	le
se	PRON	se
laissa	VERB	laisser
une	DET	un
les	DET	le
à	ADP	à
marche	NOUN	marche
à	ADP	à
sur	ADP	sur
,	PUNCT	,
s'	PRON	se
commença	DET	commença
fois	NOUN	fois
,	PUNCT	,
Elle	PRON	lui
et	CCONJ	et
parvint	VERB	parvenir
la	DET	le
tête	NOUN	tête
et	CCONJ	et
un	DET	un
.	PUNCT	.
genoux	NOUN	genou
atteindre	VERB	atteindre
tomber	VERB	tomber
repos	NOUN	repos
escalier	NOUN	escalier
les	DET	le
,	PUNCT	,
une	DET	un
arrivée	VERB	arriver
Là	ADV	là
qu'	SCONJ	que
palier	NOUN	palier
,	PUNCT	,
elle	PRON	lui
octroyant	VERB	octroyer
.	PUNCT	.
du	ADP	de
couler	VERB	couler
le	DET	le
!	PUNCT	!
trop	ADV	trop
,	PUNCT	,
,	PUNCT	,
séparés	VERB	séparer
Son	DET	son
larmes	NOUN	larme
âme	NOUN	âme
dont	PRON	dont
était	AUX	être
mort	NOUN	mort
les	PRON	le
tout	ADV	tout
avait	AUX	avoir
Ce	PRON	ce
son	DET	son
!	PUNCT	!
son	DET	son
l'	PRON	l'
l'	DET	le
rêve	NOUN	rêve
donné	VERB	donner
,	PUNCT	,
contenues	ADJ	contenu
un	DET	un
.	PUNCT	.
avait	AUX	avoir
trompée	ADJ	tromper
mari	NOUN	mari
auquel	ADJ	auquel
même	ADV	même
homme	NOUN	homme
n'	ADV	n'
eut	AUX	avoir
elle	PRON	lui
pas	ADV	pas
Cet	DET	ce
mari	NOUN	mari
...	PUNCT	...
,	PUNCT	,
après	ADP	après
avait	AUX	avoir
et	CCONJ	et
que	SCONJ	que
la	DET	le
homme	NOUN	homme
longtemps	ADV	longtemps
son	DET	son
Bonnie	PROPN	Bonnie
corps	NOUN	corps
Paix	NOUN	paix
les	DET	le
pour	ADP	pour
,	PUNCT	,
son	DET	son
en	ADP	en
vénéré	VERB	vénérer
aimé	VERB	aimer
années	NOUN	année
,	PUNCT	,
force	NOUN	force
morale	ADJ	moral
un	DET	un
leur	DET	leur
des	DET	un
à	ADP	à
,	PUNCT	,
.	PUNCT	.
cause	NOUN	cause
qu'	SCONJ	que
été	AUX	être
mari	NOUN	mari
quatre	NUM	quatre
principes	ADJ	principe
avait	AUX	avoir
pendant	ADP	pendant
de	ADP	de
la	DET	le
la	DET	le
traître	NOUN	traître
sa	DET	son
Les	DET	le
années	NOUN	année
,	PUNCT	,
,	PUNCT	,
n'	ADV	n'
.	PUNCT	.
fait	NOUN	fait
dévouement	NOUN	dévouement
infidèle	ADJ	infidèle
sagesse	NOUN	sagesse
qu'	SCONJ	que
l'	PRON	l'
,	PUNCT	,
sa	DET	son
un	DET	un
nobles	NOUN	noble
avait	AUX	avoir
de	ADP	de
Elle	PRON	lui
,	PUNCT	,
et	CCONJ	et
ébranlé	ADV	ébranlé
.	PUNCT	.
savait	VERB	savoir
une	DET	un
mariage	NOUN	mariage
été	AUX	être
pensait	VERB	penser
veuvage	NOUN	veuvage
.	PUNCT	.
Elle	PRON	lui
de	ADP	de
à	ADP	à
de	ADP	de
qui	PRON	qui
qu'	ADV	qu'
.	PUNCT	.
était	AUX	être
Jamais	ADV	jamais
été	AUX	être
la	DET	le
,	PUNCT	,
dix	NUM	dix
avaiént	VERB	avaiént
ans	NOUN	an
.	PUNCT	.
Pourquoi	ADV	pourquoi
elle	PRON	lui
n'	ADV	n'
,	PUNCT	,
tous	ADJ	tout
son	DET	son
ne	ADV	ne
aurait	AUX	avoir
n'	ADV	n'
entre	ADP	entre
imposture	NOUN	imposture
plus	ADV	plus
sorte	NOUN	sorte
son	DET	son
agi	NOUN	agi
monde	NOUN	monde
passé	NOUN	passé
réécrit	VERB	réécrire
Paul	PROPN	Paul
les	DET	le
avait	AUX	avoir
-elle	PRON	lui
Son	DET	son
mentait	VERB	mentir
Tremaine	PROPN	Tremaine
d'	ADP	de
elle	PRON	lui
mais	CCONJ	mais
vie	NOUN	vie
Paul	PROPN	Paul
être	AUX	être
Elle	PRON	lui
il	PRON	il
il	PRON	il
incarnait	VERB	incarner
de	ADP	de
souvint	VERB	souvenir
ce	PRON	ce
moins	ADV	moins
sa	DET	son
Elle	PRON	lui
lui	PRON	lui
savait	VERB	savoir
de	ADP	de
confiance	NOUN	confiance
.	PUNCT	.
Qu'	PRON	qu'
fait	VERB	faire
importait	VERB	importer
,	PUNCT	,
ne	ADV	ne
,	PUNCT	,
il	PRON	il
accord	NOUN	accord
pas	ADV	pas
qu'	PRON	qu'
,	PUNCT	,
était	AUX	être
avait	AUX	avoir
-il	PRON	il
,	PUNCT	,
du	ADP	de
.	PUNCT	.
avec	ADP	avec
digne	ADJ	digne
ne	ADV	ne
ce	PRON	ce
qu'	PRON	qu'
qu'	SCONJ	que
?	PUNCT	?
pas	ADV	pas
se	PRON	se
pouvait	VERB	pouvoir
elle	PRON	lui
la	DET	le
prit	VERB	prendre
nuit	NOUN	nuit
à	ADP	à
,	PUNCT	,
de	ADP	de
se	PRON	se
.	PUNCT	.
et	CCONJ	et
l'	PRON	l'
aiderait	VERB	aider
donnant	VERB	donner
cela	PRON	cela
avait	AUX	avoir
debout	ADV	debout
bouleau	NOUN	bouleau
nécessaire	ADJ	nécessaire
la	DET	le
de	ADP	de
jeune	ADJ	jeune
la	DET	le
essuyer	VERB	essuyer
dont	PRON	dont
le	DET	le
il	PRON	il
tempête	NOUN	tempête
qu'	PRON	qu'
après	ADP	après
orage	NOUN	orage
à	ADP	à
d'	ADP	de
soutenu	VERB	soutenir
aussi	ADV	aussi
,	PUNCT	,
redressé	VERB	redresser
venait	VERB	venir
la	DET	le
rester	VERB	rester
force	NOUN	force
espérer	VERB	espérer
lui	PRON	lui
survivre	NOUN	survivre
qu'	SCONJ	que
il	PRON	il
l'	DET	le
façon	NOUN	façon
et	CCONJ	et
Pour	ADP	pour
pour	ADP	pour
digne	ADJ	digne
il	PRON	il
de	ADP	de
il	PRON	il
Paul	PROPN	Paul
,	PUNCT	,
,	PUNCT	,
digne	ADJ	digne
quand	ADV	quand
le	DET	le
l'	DET	le
évidence	NOUN	évidence
Son	DET	son
la	DET	le
arrive	VERB	arrive
l'	PRON	l'
détresse	NOUN	détresse
ne	ADV	ne
pensait	NOUN	pensait
la	PRON	le
sa	DET	son
propre	ADJ	propre
valait	VERB	valoir
qu'	SCONJ	que
de	ADP	de
elle	PRON	lui
pas	ADV	pas
plus	ADV	plus
en	PRON	en
l'	DET	le
son	DET	son
Cela	PRON	cela
à	ADP	à
,	PUNCT	,
approcher	VERB	approcher
persuader	VERB	persuader
.	PUNCT	.
qu'	SCONJ	que
ne	ADV	ne
mari	NOUN	mari
amour	NOUN	amour
.	PUNCT	.
avait	AUX	avoir
et	CCONJ	et
à	ADP	à
laisse	VERB	laisse
fallait	VERB	falloir
jugée	VERB	juger
même	ADV	même
l'	PRON	l'
sais	NOUN	sai
d'	ADP	de
les	DET	le
mémorial	ADJ	mémorial
trop	ADV	trop
avec	ADP	avec
peine	NOUN	peine
haussa	ADP	haussa
passe	VERB	passer
Où	ADV	où
n'	ADV	n'
en	PRON	en
-ce	PRON	-ce
Tout	DET	tout
.	PUNCT	.
,	PUNCT	,
tu	NOUN	tu
prend	VERB	prendre
-il	PRON	il
?	PUNCT	?
-	NOUN	-
que	SCONJ	que
se	PRON	se
!	PUNCT	!
es	PRON	es
13	NUM	13
.	PUNCT	.
Tu	SCONJ	tu
admit	ADJ	admit
John	PROPN	John
épaules	NOUN	épaule
ça	PRON	cela
—	PUNCT	—
sais	VERB	savoir
.	PUNCT	.
en	ADP	en
comment	ADV	comment
ton	NOUN	ton
rien	PRON	rien
ça	PRON	cela
.	PUNCT	.
Est	NOUN	est
?	PUNCT	?
—	PUNCT	—
Je	PRON	je
demanda	ADJ	demanda
essayer	VERB	essayer
Paul	PROPN	Paul
.	PUNCT	.
tournure	NOUN	tournure
propriétaire	NOUN	propriétaire
de	ADP	de
une	PRON	un
les	DET	le
faisaient	VERB	faire
de	ADP	de
dépend	NOUN	dépend
l'	DET	le
arrivée	NOUN	arrivée
locales	ADJ	local
finement	ADV	finement
sculpté	VERB	sculpter
.	PUNCT	.
quelques	DET	quelque
les	DET	le
fierté	NOUN	fierté
pressées	VERB	presser
hommes	NOUN	homme
Max	PROPN	Max
cordons	NOUN	cordon
jamais	ADV	jamais
Les	DET	le
leur	DET	leur
mairie	NOUN	mairie
sont	AUX	être
et	CCONJ	et
,	PUNCT	,
leur	DET	leur
de	ADP	de
la	DET	le
des	ADP	de
A	ADP	à
autorités	NOUN	autorité
qui	PRON	qui
bourse	NOUN	bourse
ne	ADV	ne
.	PUNCT	.
desserrer	VERB	desserrer
la	DET	le
deux	NUM	deux
tables	NOUN	table
municipale	ADJ	municipal
assis	ADJ	assis
en	ADP	en
bois	NOUN	bois
de	ADP	de
la	DET	le
à	ADP	à
,	PUNCT	,
étaient	AUX	être
pas	ADV	pas
auparavant	ADV	auparavant
l'	DET	le
.	PUNCT	.
court	ADJ	court
en	PRON	en
minutes	NOUN	minute
accepté	VERB	accepter
poser	VERB	poser
pris	VERB	prendre
que	SCONJ	que
pour	ADP	pour
cœur	PROPN	cœur
s'	SCONJ	s'
était	AUX	être
questions	NOUN	question
s'	PRON	se
.	PUNCT	.
John	PROPN	John
Il	PRON	il
Paul	PROPN	Paul
à	ADP	à
lui	PRON	lui
le	DET	le
mais	CCONJ	mais
billard	NOUN	billard
n'	ADV	n'
aurait	AUX	avoir
que	SCONJ	que
avait	VERB	avoir
invitation	NOUN	invitation
de	ADP	de
déjà	ADV	déjà
couper	VERB	couper
pas	ADV	pas
,	PUNCT	,
manqué	VERB	manquer
moquait	VERB	moquer
aux	ADP	à
jouer	VERB	jouer
de	ADP	de
le	DET	le
n'	ADV	n'
son	DET	son
ami	NOUN	ami
n'	ADV	n'
,	PUNCT	,
avait	AUX	avoir
,	PUNCT	,
Il	PRON	il
alors	ADV	alors
avait	AUX	avoir
on	PRON	on
concernant	VERB	concerner
immédiatement	ADV	immédiatement
de	ADP	de
il	PRON	il
l'	DET	le
-	PUNCT	-
l'	PRON	l'
il	PRON	il
s'	PRON	se
de	ADP	de
faire	VERB	faire
refus	NOUN	refus
devenait	VERB	devenir
réponse	NOUN	réponse
D'	ADP	de
.	PUNCT	.
le	DET	le
La	DET	le
John	PROPN	John
comptes	NOUN	compte
dans	ADP	dans
.	PUNCT	.
son	DET	son
—	PUNCT	—
Et	CCONJ	et
intarissable	ADJ	intarissable
attira	VERB	attirer
abordait	VERB	aborder
que	SCONJ	que
de	ADP	de
enflammait	VERB	enflammer
l'	DET	le
accompagner	VERB	accompagner
,	PUNCT	,
Paul	PROPN	Paul
et	CCONJ	et
.	PUNCT	.
le	DET	le
attention	NOUN	attention
,	PUNCT	,
sujet	NOUN	sujet
,	PUNCT	,
mémorial	NOUN	mémorial
persisté	VERB	persister
lorsque	SCONJ	lorsque
tu	NOUN	tu
habitude	NOUN	habitude
le	DET	le
accélérer	VERB	accélérer
beaucoup	ADV	beaucoup
son	DET	son
,	PUNCT	,
yeux	NOUN	oeil
pour	ADP	pour
paraissait	VERB	paraître
et	CCONJ	et
sa	DET	son
peau	NOUN	peau
était	AUX	être
ans	NOUN	an
gros	ADJ	gros
Paul	PROPN	Paul
cheveux	ADJ	cheveux
les	DET	le
que	SCONJ	que
se	PRON	se
ami	NOUN	ami
leva	VERB	lever
de	ADP	de
crâne	NOUN	crâne
choses	NOUN	chose
et	CCONJ	et
?	PUNCT	?
clairsemaient	VERB	clairsemer
sur	ADP	sur
roux	NOUN	roux
John	PROPN	John
plus	ADV	plus
du	ADP	de
posa	ADJ	posa
hâlée	VERB	hâler
avait	AUX	avoir
bière	NOUN	bière
dessus	NOUN	dessus
sur	ADP	sur
ses	DET	son
plus	ADV	plus
âgé	ADJ	âgé
quatre	NUM	quatre
,	PUNCT	,
.	PUNCT	.
Sa	DET	son
.	PUNCT	.
les	DET	le
mais	CCONJ	mais
ses	DET	son
lui	PRON	lui
Le	DET	le
étaient	AUX	être
,	PUNCT	,
puisse	VERB	pouvoir
soit	AUX	être
que	SCONJ	que
doigts	NOUN	doigt
plus	ADV	plus
une	DET	un
Ils	PRON	il
certain	ADJ	certain
que	SCONJ	que
—	PUNCT	—
idée	NOUN	idée
nicotine	NOUN	nicotine
si	ADV	si
pour	ADP	pour
répondit	NOUN	répondit
idée	NOUN	idée
l'	PRON	l'
trop	ADV	trop
Rien	PROPN	Rien
pas	ADV	pas
par	ADP	par
connaissaient	VERB	connaître
la	DET	le
.	PUNCT	.
—	PUNCT	—
bonne	ADJ	bon
bien	ADV	bien
je	PRON	je
,	PUNCT	,
.	PUNCT	.
ce	PRON	ce
longtemps	ADV	longtemps
se	PRON	se
mémorial	NOUN	mémorial
Paul	PROPN	Paul
une	DET	un
,	PUNCT	,
ne	ADV	ne
.	PUNCT	.
.	PUNCT	.
suis	AUX	être
pas	ADV	pas
abuser	VERB	abuser
tachés	VERB	tacher
De	ADP	de
bonne	ADJ	bon
-il	PRON	il
des	DET	un
Tu	ADP	tu
dois	VERB	devoir
en	ADP	en
?	PUNCT	?
tu	SCONJ	tu
?	PUNCT	?
Tu	SCONJ	tu
jours	NOUN	jour
Cela	PRON	cela
A	NOUN	a
quoi	ADV	quoi
tu	SCONJ	tu
Est	NOUN	est
vieux	ADJ	vieux
se	PRON	se
que	SCONJ	que
que	SCONJ	que
cette	DET	ce
rebats	NOUN	rebat
années	NOUN	année
ne	ADV	ne
des	DET	un
,	PUNCT	,
des	ADP	de
mon	DET	mon
question	NOUN	question
depuis	ADP	depuis
posait	VERB	poser
oreilles	NOUN	oreille
le	PRON	le
et	CCONJ	et
.	PUNCT	.
bon	ADJ	bon
,	PUNCT	,
fait	VERB	faire
jours	NOUN	jour
nous	PRON	nous
Il	PRON	il
vis	ADJ	vi
construire	VERB	construire
que	SCONJ	que
ça	PRON	cela
.	PUNCT	.
—	PUNCT	—
les	DET	le
divagues	NOUN	divague
.	PUNCT	.
.	PUNCT	.
pour	ADP	pour
des	ADP	de
que	SCONJ	que
Swann	PROPN	Swann
-elle	PRON	lui
,	PUNCT	,
en	ADP	en
-ce	PRON	-ce
quand	SCONJ	quand
monument	NOUN	monument
plus	ADV	plus
les	DET	le
balles	NOUN	balle
l'	DET	le
-il	PRON	il
rendrait	NOUN	rendrait
y	PRON	y
vie	NOUN	vie
cette	DET	ce
vingt	NUM	vingt
facilitée	NOUN	facilitée
Sa	DET	son
horreur	NOUN	horreur
Le	DET	le
mémorial	NOUN	mémorial
?	PUNCT	?
le	DET	le
ans	NOUN	an
et	CCONJ	et
avait	VERB	avoir
Cela	PRON	cela
avait	AUX	avoir
?	PUNCT	?
vraiment	ADV	vraiment
ennemies	ADJ	ennemi
effacerait	VERB	effacer
heureux	ADJ	heureux
poussières	NOUN	poussière
serait	AUX	être
il	PRON	il
de	ADP	de
été	AUX	être
-il	PRON	il
pluvieuse	ADJ	pluvieux
fauché	VERB	faucher
par	ADP	par
?	PUNCT	?
le	DET	le
,	PUNCT	,
parviendrait	VERB	parvenir
nuit	NOUN	nuit
serais	DET	serais
lui	PRON	lui
La	DET	le
—	PUNCT	—
raccrochais	VERB	raccrocher
angoisses	NOUN	angoisse
à	ADP	à
.	PUNCT	.
ton	NOUN	ton
à	ADP	à
laquelle	PRON	lequel
tu	PRON	tu
a	AUX	avoir
?	PUNCT	?
passé	NOUN	passé
ça	PRON	cela
ses	DET	son
unique	ADJ	unique
mal	NOUN	mal
Pendant	ADP	pendant
de	ADP	de
été	AUX	être
abandonner	VERB	abandonner
oublier	VERB	oublier
libérer	VERB	libérer
le	DET	le
et	CCONJ	et
tu	SCONJ	tu
allait	VERB	aller
années	NOUN	année
bouée	NOUN	bouée
à	ADP	à
,	PUNCT	,
te	PRON	te
,	PUNCT	,
le	DET	le
prêt	ADJ	prêt
?	PUNCT	?
lorsque	SCONJ	lorsque
ton	VERB	ton
de	ADP	de
il	PRON	il
de	ADP	de
secours	NOUN	secours
à	ADP	à
des	DET	un
faire	AUX	faire
vivre	NOUN	vivre
projet	ADJ	projet
raison	NOUN	raison
fait	VERB	faire
Je	PRON	je
pour	ADP	pour
à	ADP	à
part	NOUN	part
-il	PRON	il
—	PUNCT	—
personne	ADJ	personn
ci	NOUN	ci
Peut	ADV	peut
.	PUNCT	.
—	PUNCT	—
n'	ADV	n'
—	PUNCT	—
Paul	PROPN	Paul
,	PUNCT	,
était	AUX	être
d'	ADP	de
as	NOUN	as
cette	DET	ce
s'	PRON	se
avait	VERB	avoir
-	PRON	-
,	PUNCT	,
être	AUX	être
acquiesça	ADJ	acquiesça
-	PUNCT	-
tu	NOUN	tu
qu'	PRON	qu'
parce	SCONJ	parce
lui	PRON	lui
temps	NOUN	temps
.	PUNCT	.
A	NOUN	a
qu'	SCONJ	que
-	ADV	-
ces	DET	ce
accroché	VERB	accrocher
ça	PRON	cela
rien	PRON	rien
tendre	VERB	tendre
il	PRON	il
,	PUNCT	,
la	DET	le
main	NOUN	main
idée	NOUN	idée
sais	VERB	savoir
ni	CCONJ	ni
?	PUNCT	?
autre	PRON	autre
sourire	VERB	sourire
.	PUNCT	.
cette	DET	ce
Paul	PROPN	Paul
,	PUNCT	,
-il	PRON	il
Rien	PROPN	Rien
de	ADP	de
savais	NOUN	savai
.	PUNCT	.
serais	AUX	être
pas	ADV	pas
j'	PRON	je
que	SCONJ	que
en	ADP	en
interrompit	NOUN	interrompit
-t	PART	-t
que	SCONJ	que
en	ADP	en
?	PUNCT	?
passe	VERB	passer
avais	VERB	avoir
Tu	PROPN	Tu
Tu	ADP	tu
se	PRON	se
vis	NOUN	vis
essayant	NOUN	essayant
de	ADP	de
Paul	PROPN	Paul
Ecoute	PROPN	Ecoute
façon	NOUN	façon
—	PUNCT	—
ermite	NOUN	ermite
venu	VERB	venir
,	PUNCT	,
Que	PRON	que
.	PUNCT	.
,	PUNCT	,
l'	DET	le
su	VERB	savoir
,	PUNCT	,
si	SCONJ	si
m'	PRON	me
je	PRON	je
ne	ADV	ne
—	PUNCT	—
—	PUNCT	—
interrogerais	ADJ	interrogerai
bien	ADV	bien
tu	SCONJ	tu
femme	NOUN	femme
ne	ADV	ne
?	PUNCT	?
C'	PRON	ce
.	PUNCT	.
Paul	PROPN	Paul
je	PRON	je
pépinière	NOUN	pépinière
John	PROPN	John
.	PUNCT	.
de	ADP	de
tout	DET	tout
?	PUNCT	?
tout	ADV	tout
en	PRON	en
Alors	ADV	alors
,	PUNCT	,
des	DET	un
c'	PRON	ce
est	AUX	être
inquiètes	NOUN	inquiète
Tu	SCONJ	tu
exclama	VERB	exclamer
pas	ADV	pas
m'	PRON	me
m'	PRON	me
est	AUX	être
une	DET	un
,	PUNCT	,
question	NOUN	question
—	PUNCT	—
s'	PRON	se
empêcher	VERB	empêcher
cela	PRON	cela
d'	ADP	de
Tu	ADP	tu
!	PUNCT	!
.	PUNCT	.
—	PUNCT	—
as	NOUN	as
Non	ADV	non
argent	NOUN	argent
à	ADP	à
,	PUNCT	,
rien	PRON	rien
une	DET	un
pourrais	VERB	pouvoir
la	DET	le
,	PUNCT	,
problèmes	NOUN	problème
nommer	VERB	nommer
à	ADP	à
.	PUNCT	.
ami	NOUN	ami
parlait	VERB	parler
de	ADP	de
heureux	ADJ	heureux
amoureux	ADJ	amoureux
un	PRON	un
trouvé	VERB	trouver
fois	NOUN	fois
qu'	SCONJ	que
John	PROPN	John
Depuis	ADP	depuis
avoir	AUX	avoir
Bonnie	PROPN	Bonnie
tourment	NOUN	tourment
crois	VERB	croire
même	ADV	même
.	PUNCT	.
du	ADP	de
,	PUNCT	,
quelqu'	DET	quelque
pensée	NOUN	pensée
raison	NOUN	raison
d'	ADP	de
sans	ADP	sans
la	DET	le
,	PUNCT	,
Bon	PROPN	Bon
C'	PRON	ce
à	ADP	à
enfin	ADV	enfin
il	PRON	il
Dieu	PROPN	Dieu
la	DET	le
,	PUNCT	,
son	DET	son
de	ADP	de
je	PRON	je
était	AUX	être
,	PUNCT	,
je	PRON	je
la	DET	le
première	ADJ	premier
—	PUNCT	—
la	DET	le
suis	AUX	être
.	PUNCT	.
que	SCONJ	que
et	CCONJ	et
temps	NOUN	temps
visage	NOUN	visage
sang	NOUN	sang
?	PUNCT	?
couvertes	NOUN	couverte
quelque	DET	quelque
le	DET	le
peut	VERB	pouvoir
plus	ADV	plus
l'	DET	le
heureuse	NOUN	heureux
et	CCONJ	et
dire	VERB	dire
n'	ADV	n'
Tu	PROPN	Tu
fantasmagoriques	ADJ	fantasmagorique
cheveux	ADJ	cheveux
la	DET	le
,	PUNCT	,
silhouettes	NOUN	silhouette
de	ADP	de
ne	ADV	ne
ses	DET	son
de	ADP	de
rêves	NOUN	rêve
connais	NOUN	connai
pas	ADV	pas
ne	ADV	ne
de	ADP	de
.	PUNCT	.
on	PRON	on
étaient	AUX	être
élue	ADJ	élu
baisers	NOUN	baiser
peuplés	NOUN	peuplé
...	PUNCT	...
de	ADP	de
—	PUNCT	—
longs	NOUN	long
—	PUNCT	—
ardents	ADJ	ardent
lui	PRON	lui
Qui	PRON	qui
est	AUX	être
mais	CCONJ	mais
,	PUNCT	,
balayant	VERB	balayer
pas	ADV	pas
blonds	NOUN	blond
,	PUNCT	,
elle	PRON	lui
capable	ADJ	capable
amour	NOUN	amour
Et	CCONJ	et
tout	ADJ	tout
qu'	SCONJ	que
suis	AUX	être
décidé	VERB	décider
ai	AUX	avoir
de	ADP	de
nouveau	ADJ	nouveau
,	PUNCT	,
ne	ADV	ne
je	PRON	je
ne	ADV	ne
malgré	ADP	malgré
sais	VERB	savoir
supporter	VERB	supporter
que	PRON	que
,	PUNCT	,
je	PRON	je
-je	PRON	je
heureuse	ADJ	heureux
et	CCONJ	et
;	PUNCT	;
cette	DET	ce
idée	NOUN	idée
peux	VERB	pouvoir
ai	VERB	avoir
de	ADP	de
ai	AUX	avoir
l'	PRON	l'
.	PUNCT	.
pour	ADP	pour
blessée	VERB	blesser
aussi	ADV	aussi
l'	DET	le
je	PRON	je
ne	ADV	ne
ne	ADV	ne
elle	PRON	lui
si	SCONJ	si
pasla	ADP	pasla
blesser	VERB	blesser
j'	PRON	je
soit	AUX	être
je	PRON	je
de	ADP	de
pas	ADV	pas
John	PROPN	John
la	PRON	le
autre	PRON	autre
elle	PRON	lui
un	DET	un
—	PUNCT	—
plus	ADV	plus
d'	ADP	de
une	DET	un
petit	ADJ	petit
—	PUNCT	—
On	PRON	on
-elle	PRON	lui
et	CCONJ	et
émit	VERB	émettre
de	ADP	de
.	PUNCT	.
Elle	PRON	lui
B	NOUN	b
,	PUNCT	,
sympathie	NOUN	sympathie
?	PUNCT	?
allumant	VERB	allumer
.	PUNCT	.
de	ADP	de
John	PROPN	John
,	PUNCT	,
dit	VERB	dire
série	NOUN	série
en	ADP	en
,	PUNCT	,
en	ADP	en
un	DET	un
dirait	VERB	dire
pense	NOUN	pense
soupir	NOUN	soupir
,	PUNCT	,
Et	CCONJ	et
feuilleton	NOUN	feuilleton
—	PUNCT	—
répondit	NOUN	répondit
-t	PART	-t
quelqu'	DET	quelque
Paul	PROPN	Paul
.	PUNCT	.
qu'	SCONJ	que
voir	VERB	voir
un	PRON	un
cigarette	NOUN	cigarette
aime	VERB	aime
milité	VERB	militer
aspirant	VERB	aspirer
mort	VERB	mourir
être	AUX	être
elle	PRON	lui
de	ADP	de
en	ADP	en
est	AUX	être
du	ADP	de
es	SCONJ	es
ans	NOUN	an
,	PUNCT	,
trop	ADV	trop
-	PROPN	-
.	PUNCT	.
est	AUX	être
sûr	ADJ	sûr
Son	DET	son
fidèle	ADV	fidèle
néfaste	ADJ	néfaste
si	SCONJ	si
différents	ADJ	différent
guerre	NOUN	guerre
longue	ADJ	long
tu	ADP	tu
bouffée	NOUN	bouffée
—	PRON	—
a	AUX	avoir
toujours	ADV	toujours
—	PUNCT	—
depuis	ADP	depuis
la	DET	le
Comment	ADV	comment
mais	CCONJ	mais
Nous	PRON	nous
-	PROPN	-
contre	ADP	contre
lui	PRON	lui
lui	PRON	lui
.	PUNCT	.
plus	ADV	plus
sommes	AUX	être
—	VERB	—
de	ADP	de
dix	NUM	dix
?	PUNCT	?
une	DET	un
il	PRON	il
Viêt	PROPN	Viêt
mari	NOUN	mari
sud-est	NOUN	sud-est
,	PUNCT	,
—	PUNCT	—
.	PUNCT	.
pendant	ADP	pendant
de	ADP	de
nam	NOUN	nam
?	PUNCT	?
les	PRON	le
un	DET	un
étaient	AUX	être
très	ADV	très
.	PUNCT	.
partout	ADV	partout
et	CCONJ	et
tu	PRON	tu
Manifeste	PROPN	Manifeste
en	PRON	en
encore	ADV	encore
John	PROPN	John
le	DET	le
—	PUNCT	—
On	PRON	on
autres	ADJ	autre
appelé	VERB	appeler
,	PUNCT	,
dans	ADP	dans
le	DET	le
étais	VERB	être
un	DET	un
Et	CCONJ	et
.	PUNCT	.
fondé	VERB	fonder
actifs	NOUN	actif
sifflement	NOUN	sifflement
mouvement	NOUN	mouvement
asiatique	ADJ	asiatique
Cambridge	PROPN	Cambridge
que	SCONJ	que
Tu	ADP	tu
comment	ADV	comment
admiratif	ADJ	admiratif
entendu	VERB	entendre
!	PUNCT	!
Ils	PRON	il
lâcha	NOUN	lâcha
entre	ADP	entre
parler	VERB	parler
voyait	VERB	voir
as	AUX	avoir
Ils	PRON	il
Ils	PRON	il
la	DET	le
ils	PRON	il
la	DET	le
,	PUNCT	,
.	PUNCT	.
toute	ADJ	tout
se	PRON	se
d'	ADP	de
ont	AUX	avoir
même	ADJ	même
diables	NOUN	diable
une	DET	un
une	DET	un
navale	ADJ	naval
femmes	NOUN	femme
des	ADP	de
