pourtant	ADV	pourtant
Virginia	PROPN	Virginia
retiré	VERB	retirer
:	PUNCT	:
;	PUNCT	;
et	CCONJ	et
-	PUNCT	-
Elle	PRON	lui
?	PUNCT	?
des	ADP	de
les	DET	le
un	DET	un
lunettes	NOUN	lunette
côte	NOUN	côte
Elle	PRON	lui
sais	VERB	savoir
de	ADP	de
se	PRON	se
lui	PRON	lui
.	PUNCT	.
ne	ADV	ne
comme	ADP	comme
mes	DET	mon
de	ADP	de
voiture	NOUN	voiture
d'	ADP	de
gens	NOUN	gens
à	ADP	à
vers	ADP	vers
je	PRON	je
-	PUNCT	-
maison	NOUN	maison
quoi	PRON	quoi
que	SCONJ	que
ici	ADV	ici
,	PUNCT	,
a	AUX	avoir
afin	ADV	afin
incité	VERB	inciter
,	PUNCT	,
marchant	VERB	marcher
la	DET	le
en	PRON	en
pas	ADV	pas
côte	NOUN	côte
forcer	VERB	forcer
et	CCONJ	et
aller	VERB	aller
honoraires	ADJ	honoraire
à	ADP	à
ristourne	NOUN	ristourne
dirigèrent	VERB	diriger
.	PUNCT	.
...	PUNCT	...
loin	ADV	loin
,	PUNCT	,
Ils	PRON	il
descendirent	VERB	descendre
s'	PRON	se
m'	PRON	me
je	PRON	je
des	DET	un
Alors	ADV	alors
bord	NOUN	bord
deuil	NOUN	deuil
dans	ADP	dans
chaud	NOUN	chaud
leur	DET	leur
il	PRON	il
en	ADP	en
,	PUNCT	,
mais	CCONJ	mais
.	PUNCT	.
,	PUNCT	,
ils	PRON	il
avaient	AUX	avoir
visage	NOUN	visage
une	DET	un
personnel	ADJ	personnel
,	PUNCT	,
manteaux	NOUN	manteau
Alice	PROPN	Alice
,	PUNCT	,
intérieur	NOUN	intérieur
gardé	VERB	garder
,	PUNCT	,
approchant	VERB	approcher
l'	DET	le
d'	ADP	de
semblait	VERB	sembler
au	ADP	au
.	PUNCT	.
Alice	PROPN	Alice
l'	DET	le
larmes	NOUN	larme
tombe	NOUN	tombe
oubliaient	VERB	oublier
et	CCONJ	et
A	ADP	à
des	ADP	de
faisait	VERB	faire
confort	NOUN	confort
leurs	DET	leur
émoi	NOUN	émoi
Barkeley	PROPN	Barkeley
comme	ADP	comme
du	ADP	de
moment	NOUN	moment
mais	CCONJ	mais
s'	PRON	se
si	SCONJ	si
le	DET	le
,	PUNCT	,
pourriez	VERB	pouvoir
Barkeley	PROPN	Barkeley
C'	PRON	ce
maintenant	ADV	maintenant
de	ADP	de
faisons	VERB	faire
de	ADP	de
-	PUNCT	-
rejoindre	VERB	rejoindre
-	PUNCT	-
il	PRON	il
y	PRON	y
Meecham	PROPN	Meecham
Nous	PRON	nous
lassitude	NOUN	lassitude
à	ADP	à
que	SCONJ	que
alertons	VERB	alerter
.	PUNCT	.
?	PUNCT	?
,	PUNCT	,
.	PUNCT	.
les	PRON	le
exprimait	VERB	exprimer
bien	ADV	bien
que	SCONJ	que
Mais	CCONJ	mais
vous	PRON	vous
faire	VERB	faire
-t	PART	-t
est	AUX	être
de	ADP	de
.	PUNCT	.
a	VERB	avoir
-il	PRON	il
Eh	INTJ	Eh
essayer	VERB	essayer
-nous	PRON	nous
mieux	ADV	mieux
Nous	PRON	nous
peut-être	ADV	peut-être
à	ADP	à
police	NOUN	police
ce	PRON	ce
qu'	PRON	qu'
demanda	ADJ	demanda
n'	ADV	n'
?	PUNCT	?
.	PUNCT	.
la	DET	le
vers	ADP	vers
qu'	SCONJ	que
de	ADP	de
ici	ADV	ici
pourront	VERB	pouvoir
.	PUNCT	.
savons	VERB	savoir
direction	NOUN	direction
Le	DET	le
ouest	NOUN	ouest
Morrisburg	PROPN	Morrisburg
,	PUNCT	,
Nationale	NOUN	nationale
est	AUX	être
vers	ADP	vers
la	DET	le
important	ADJ	important
la	DET	le
,	PUNCT	,
jusqu'	ADP	jusque
est	AUX	être
12	NUM	12
.	PUNCT	.
se	PRON	se
C'	PRON	ce
dirigent	VERB	diriger
qui	PRON	qui
oblique	VERB	oblique
60	PRON	60
Morrisburg	PROPN	Morrisburg
l'	DET	le
sud-ouest	NOUN	sud-ouest
l'	DET	le
elles	PRON	lui
,	PUNCT	,
.	PUNCT	.
le	DET	le
D'	ADP	de
prendre	VERB	prendre
est	AUX	être
ouest	NOUN	ouest
la	DET	le
route	NOUN	route
.	PUNCT	.
A	PUNCT	a
à	ADP	à
elles	PRON	lui
en	ADP	en
problème	NOUN	problème
seule	ADJ	seul
,	PUNCT	,
de	ADP	de
Camey	PROPN	Camey
sortir	VERB	sortir
-	PUNCT	-
Je	PRON	je
donc	ADV	donc
.	PUNCT	.
.	PUNCT	.
n'	ADV	n'
ses	DET	son
caoutchoucs	NOUN	caoutchouc
en	ADP	en
suis	AUX	être
qu'	SCONJ	que
peut	VERB	pouvoir
-	PUNCT	-
aussitôt	ADV	aussitôt
,	PUNCT	,
la	DET	le
.	PUNCT	.
se	PRON	se
ici	ADV	ici
rejoindre	VERB	rejoindre
Morrisburg	PROPN	Morrisburg
avant	ADP	avant
mais	CCONJ	mais
moi	PRON	moi
partir	VERB	partir
,	PUNCT	,
s'	PRON	se
reste	VERB	reste
elles	PRON	lui
:	PUNCT	:
dit	VERB	dire
atteignent	VERB	atteindre
je	PRON	je
vais	VERB	aller
Alice	PROPN	Alice
dirigeant	NOUN	dirigeant
assit	VERB	asseoir
Barkeley	PROPN	Barkeley
la	DET	le
et	CCONJ	et
retira	VERB	retirer
voiture	NOUN	voiture
les	PRON	le
porte	NOUN	porte
Je	PRON	je
vers	ADP	vers
main	NOUN	main
de	ADP	de
rester	VERB	rester
à	ADP	à
nous	PRON	nous
demanda	ADJ	demanda
lasse	VERB	lasser
de	ADP	de
de	ADP	de
-vous	PRON	vous
sont	AUX	être
glissantes	VERB	glisser
le	DET	le
avocat	NOUN	avocat
-	PUNCT	-
vite	ADV	vite
?	PUNCT	?
-	PUNCT	-
Elle	PRON	lui
Alice	PROPN	Alice
venir	VERB	venir
demande	NOUN	demande
bras	NOUN	bras
histoires	NOUN	histoire
de	ADP	de
.	PUNCT	.
posa	VERB	poser
sa	DET	son
.	PUNCT	.
-	PUNCT	-
ici	ADV	ici
le	DET	le
Avez	VERB	avoir
et	CCONJ	et
Je	PRON	je
envie	NOUN	envie
sur	ADP	sur
Meecham	PROPN	Meecham
roulerons	VERB	rouler
...	PUNCT	...
.	PUNCT	.
me	PRON	me
feriez	VERB	faire
Les	DET	le
routes	NOUN	route
.	PUNCT	.
ces	DET	ce
mieux	ADV	mieux
l'	DET	le
Vous	PRON	vous
!	PUNCT	!
-	PUNCT	-
avec	ADP	avec
ne	ADV	ne
d'	ADP	de
s'	SCONJ	s'
:	PUNCT	:
Restez	VERB	rester
un	DET	un
demeurer	VERB	demeurer
...	PUNCT	...
Bon	PROPN	Bon
-	PUNCT	-
sourire	ADJ	sourir
pire	ADJ	pire
.	PUNCT	.
demander	VERB	demander
m'	PRON	me
Tiens	PROPN	Tiens
vous	PRON	vous
me	PRON	me
Il	PRON	il
avec	ADP	avec
serait	AUX	être
à	ADP	à
encore	ADV	encore
!	PUNCT	!
tiens	ADJ	tien
-	PUNCT	-
rien	VERB	rien
Carney	PROPN	Carney
Carney	PROPN	Carney
de	ADP	de
,	PUNCT	,
arrivé	VERB	arriver
ici	ADV	ici
fit	VERB	faire
il	PRON	il
accord	NOUN	accord
ne	ADV	ne
.	PUNCT	.
.	PUNCT	.
rien	PRON	rien
-	PUNCT	-
Je	PRON	je
est	AUX	être
Ça	PROPN	Ça
.	PUNCT	.
petit	ADJ	petit
arrivera	VERB	arriver
ruban	NOUN	ruban
C'	PRON	ce
abord	ADV	abord
deux	PRON	deux
parler	VERB	parler
tous	ADJ	tout
.	PUNCT	.
d'	ADP	de
route	NOUN	route
bien	ADV	bien
tendus	VERB	tendre
pour	ADP	pour
assis	VERB	asseoir
tandis	ADV	tandis
?	PUNCT	?
ils	PRON	il
à	ADP	à
banquette	NOUN	banquette
en	ADP	en
.	PUNCT	.
chance	NOUN	chance
sur	ADP	sur
la	DET	le
donc	ADV	donc
bonne	ADJ	bon
ça	PRON	cela
silence	NOUN	silence
le	DET	le
regardèrent	VERB	regarder
deux	NUM	deux
,	PUNCT	,
de	ADP	de
Eh	INTJ	Eh
pouvoir	VERB	pouvoir
hommes	NOUN	homme
,	PUNCT	,
sale	ADJ	sale
les	DET	le
,	PUNCT	,
la	DET	le
les	DET	le
étaient	AUX	être
.	PUNCT	.
nerfs	NOUN	nerf
trop	ADV	trop
Les	DET	le
est	AUX	être
Tout	ADV	tout
,	PUNCT	,
avant	ADP	avant
conduit	VERB	conduire
les	DET	le
sais	VERB	savoir
n'	ADV	n'
-	PUNCT	-
-	PUNCT	-
que	SCONJ	que
Je	PRON	je
si	SCONJ	si
venaient	ADV	venaient
au	ADP	au
volant	NOUN	volant
temps	NOUN	temps
Sa	DET	son
allaient	VERB	aller
n'	ADV	n'
.	PUNCT	.
dit	VERB	dire
pas	ADV	pas
iront	VERB	aller
métronomes	NOUN	métronome
pareil	ADJ	pareil
Mais	CCONJ	mais
-	PUNCT	-
des	DET	un
glaces	NOUN	glace
Virginia	PROPN	Virginia
qui	PRON	qui
est	AUX	être
loin	ADV	loin
ce	PRON	ce
-	PUNCT	-
et	CCONJ	et
!	PUNCT	!
par	ADP	par
comme	ADP	comme
.	PUNCT	.
Elles	PRON	lui
Ce	PRON	ce
,	PUNCT	,
que	SCONJ	que
un	DET	un
Barkeley	PROPN	Barkeley
vaut	NOUN	vaut
Virginia	PROPN	Virginia
pas	ADV	pas
essuie	NOUN	essuie
.	PUNCT	.
!	PUNCT	!
enfin	ADV	enfin
fabrique	NOUN	fabrique
ne	ADV	ne
Hearst	PROPN	Hearst
Un	DET	un
Loftus	PROPN	Loftus
ami	NOUN	ami
mère	NOUN	mère
est	VERB	être
et	CCONJ	et
sont	AUX	être
la	DET	le
maison	NOUN	maison
plus	ADV	plus
aller	VERB	aller
-	PUNCT	-
locataire	ADJ	locatair
un	DET	un
volant	ADJ	volant
travaille	VERB	travaille
dénommé	NOUN	dénommé
d'	ADP	de
fortement	ADV	fortement
,	PUNCT	,
pas	ADV	pas
compagnie	NOUN	compagnie
.	PUNCT	.
pour	ADP	pour
une	DET	un
,	PUNCT	,
.	PUNCT	.
?	PUNCT	?
détersif	VERB	détersif
Elles	PRON	lui
où	PRON	où
Barkeley	PROPN	Barkeley
en	ADP	en
de	ADP	de
.	PUNCT	.
était	AUX	être
le	DET	le
-	PUNCT	-
serra	VERB	serrer
-	PUNCT	-
Il	PRON	il
habite	VERB	habite
Hearst	PROPN	Hearst
sait	VERB	savoir
Qui	PRON	qui
veut	VERB	vouloir
:	PUNCT	:
savoir	VERB	savoir
Californie	PROPN	Californie
je	PRON	je
C'	PRON	ce
à	ADP	à
.	PUNCT	.
en	ADP	en
Mais	CCONJ	mais
votre	DET	votre
apprend	VERB	apprendre
essayer	VERB	essayer
au	ADP	au
sais	VERB	savoir
et	CCONJ	et
ne	ADV	ne
petite	ADJ	petit
lui	PRON	lui
pour	ADP	pour
.	PUNCT	.
est	AUX	être
sur	ADP	sur
avec	ADP	avec
que	SCONJ	que
-	PUNCT	-
grand-chose	NOUN	grand-chose
Ça	PROPN	Ça
Il	PRON	il
doit	VERB	devoir
semaine	NOUN	semaine
ce	PRON	ce
le	PRON	le
chose	NOUN	chose
m'	PRON	me
chantage	NOUN	chantage
que	PRON	que
pas	ADV	pas
quelque	DET	quelque
-	PUNCT	-
la	DET	le
certitude	NOUN	certitude
soupçonne	VERB	soupçonne
je	PRON	je
instant	NOUN	instant
de	ADP	de
s'	PRON	se
tout	ADV	tout
.	PUNCT	.
.	PUNCT	.
femme	NOUN	femme
l'	DET	le
faits	NOUN	fait
belle-mère	NOUN	belle-mère
d'	ADP	de
pour	ADP	pour
-	PUNCT	-
,	PUNCT	,
votre	DET	votre
possible	ADJ	possible
est	ADV	est
,	PUNCT	,
sait	VERB	savoir
-il	PRON	il
,	PUNCT	,
à	ADV	à
.	PUNCT	.
j'	PRON	je
Hearst	PROPN	Hearst
l'	PRON	l'
juge	NOUN	juge
le	DET	le
emmené	VERB	emmener
mais	CCONJ	mais
c'	ADV	c'
garder	VERB	garder
ont	AUX	avoir
secret	NOUN	secret
par	ADP	par
les	DET	le
en	PRON	en
de	ADP	de
Arbana	PROPN	Arbana
,	PUNCT	,
Alors	ADV	alors
?	PUNCT	?
sa	DET	son
elles	PRON	lui
concrets	ADJ	concret
pas	ADV	pas
Si	SCONJ	si
pour	ADP	pour
.	PUNCT	.
compagnie	NOUN	compagnie
le	DET	le
-	PUNCT	-
Que	PRON	que
plaisir	NOUN	plaisir
veulent	VERB	vouloir
plus	ADV	plus
-	ADV	-
éloigner	VERB	éloigner
que	SCONJ	que
dire	VERB	dire
était	AUX	être
chose	NOUN	chose
,	PUNCT	,
qu'	SCONJ	que
-	ADV	-
Hearst	PROPN	Hearst
non	ADV	non
,	PUNCT	,
.	PUNCT	.
Loftus	NOUN	loftu
a	AUX	avoir
c'	PRON	ce
les	DET	le
doute	NOUN	doute
savoir	VERB	savoir
,	PUNCT	,
-	PUNCT	-
.	PUNCT	.
peut	VERB	pouvoir
été	AUX	être
,	PUNCT	,
lieux	PRON	lieux
ne	ADV	ne
et	CCONJ	et
Si	SCONJ	si
bien	ADV	bien
.	PUNCT	.
moment	NOUN	moment
dans	ADP	dans
Non	ADV	non
heures	NOUN	heure
aussi	ADV	aussi
où	PRON	où
il	PRON	il
...	PUNCT	...
une	DET	un
sans	ADP	sans
tué	VERB	tuer
sa	DET	son
Margolis	PROPN	Margolis
soir	NOUN	soir
propre	ADJ	propre
maison	NOUN	maison
Au	ADP	au
les	DET	le
,	PUNCT	,
,	PUNCT	,
samedi	NOUN	samedi
dîner	VERB	dîner
impossible	ADJ	impossible
chez	ADP	chez
sans	ADP	sans
Elle	PRON	lui
,	PUNCT	,
est	AUX	être
de	ADP	de
puis	CCONJ	puis
parce	SCONJ	parce
et	CCONJ	et
demie	NOUN	demie
Samedi	NOUN	samedi
est	AUX	être
surveillait	VERB	surveiller
rencontré	VERB	rencontrer
jaloux	VERB	jaloux
Mrs	PROPN	Mrs
qui	PRON	qui
quelque	DET	quelque
était	AUX	être
soir	NOUN	soir
,	PUNCT	,
-	PUNCT	-
il	PRON	il
Hearst	PROPN	Hearst
revenait	VERB	revenir
de	ADP	de
Loftus	PROPN	Loftus
d'	ADP	de
elle	PRON	lui
ville	NOUN	ville
Loftus	NOUN	loftu
.	PUNCT	.
ailleurs	ADV	ailleurs
qu'	SCONJ	que
en	ADP	en
non	ADV	non
a	AUX	avoir
,	PUNCT	,
vers	ADP	vers
.	PUNCT	.
est	AUX	être
7	NUM	7
heures	NOUN	heure
raison	NOUN	raison
!	PUNCT	!
sortie	VERB	sortir
elle	PRON	lui
Hearst	PROPN	Hearst
la	DET	le
assister	VERB	assister
qu'	SCONJ	que
dit	VERB	dire
quelque	DET	quelque
elle	PRON	lui
allée	VERB	aller
convaincu	VERB	convaincre
aurait	AUX	avoir
.	PUNCT	.
de	ADP	de
retrouver	VERB	retrouver
avait	AUX	avoir
suivre	VERB	suivre
de	ADP	de
,	PUNCT	,
qu'	PRON	qu'
.	PUNCT	.
le	DET	le
,	PUNCT	,
ce	PRON	ce
pas	ADV	pas
Il	PRON	il
un	DET	un
est	AUX	être
match	NOUN	match
courant	NOUN	courant
de	ADP	de
dans	ADP	dans
Hearst	PROPN	Hearst
elle	PRON	lui
.	PUNCT	.
hockey	NOUN	hockey
Loftus	PROPN	Loftus
ne	ADV	ne
C'	PRON	ce
soirée	NOUN	soirée
avait	AUX	avoir
part	NOUN	part
cru	ADJ	cru
avait	VERB	avoir
l'	PRON	l'
devait	VERB	devoir
l'	DET	le
intention	NOUN	intention
mais	CCONJ	mais
à	ADP	à
être	AUX	être
pu	VERB	pouvoir
Il	PRON	il
-	PUNCT	-
femme	NOUN	femme
Loftus	PROPN	Loftus
trouvé	VERB	trouver
n'	ADV	n'
il	PRON	il
sa	DET	son
Et	CCONJ	et
n'	ADV	n'
Hearst	PROPN	Hearst
.	PUNCT	.
-	PUNCT	-
la	DET	le
qu'	ADV	qu'
,	PUNCT	,
aucune	DET	aucun
;	PUNCT	;
de	ADP	de
de	ADP	de
plus	ADV	plus
paresseux	ADJ	paresseux
maison	NOUN	maison
ce	PRON	ce
bien	ADV	bien
plutôt	ADV	plutôt
sûr	ADJ	sûr
cela	PRON	cela
.	PUNCT	.
preuve	NOUN	preuve
de	ADP	de
n'	ADV	n'
,	PUNCT	,
mais	CCONJ	mais
Vous	PRON	vous
rester	VERB	rester
est	AUX	être
Non	ADV	non
a	AUX	avoir
avez	VERB	avoir
et	CCONJ	et
est	AUX	être
à	ADP	à
Loftus	PROPN	Loftus
pas	ADV	pas
sorti	VERB	sortir
commode	ADJ	commode
,	PUNCT	,
.	PUNCT	.
est	VERB	être
surveiller	VERB	surveiller
ralentissaient	ADV	ralentissaient
hypothèse	NOUN	hypothèse
.	PUNCT	.
en	ADP	en
rythme	NOUN	rythme
.	PUNCT	.
une	DET	un
neige	NOUN	neige
,	PUNCT	,
,	PUNCT	,
avaient	AUX	avoir
perdu	VERB	perdre
mollissait	VERB	mollir
repartaient	ADV	repartaient
-	PUNCT	-
métronome	NOUN	métronome
conduis	VERB	conduire
grossissaient	VERB	grossir
ils	PRON	il
alluma	VERB	allumer
je	PRON	je
tandis	ADV	tandis
arrêtaient	ADV	arrêtaient
Cigarette	PROPN	Cigarette
quand	SCONJ	quand
?	PUNCT	?
patinaient	VERB	patiner
,	PUNCT	,
;	PUNCT	;
.	PUNCT	.
Les	DET	le
s'	PRON	se
Merci	NOUN	merci
leur	DET	leur
Le	DET	le
pas	ADV	pas
,	PUNCT	,
Meecham	NOUN	meecham
de	ADP	de
que	SCONJ	que
essuie	NOUN	essuie
vent	NOUN	vent
flocons	NOUN	flocon
-	PUNCT	-
glaces	NOUN	glace
une	DET	un
.	PUNCT	.
de	ADP	de
puis	CCONJ	puis
les	DET	le
il	PRON	il
hâte	NOUN	hâte
conscience	NOUN	conscience
,	PUNCT	,
l'	DET	le
disait	VERB	dire
en	ADP	en
une	DET	un
commis	VERB	commettre
-	PUNCT	-
aurait	AUX	avoir
accepté	VERB	accepter
était	AUX	être
...	PUNCT	...
abois	NOUN	aboi
pour	ADP	pour
le	PRON	le
homme	NOUN	homme
un	DET	un
ça	PRON	cela
me	PRON	me
un	DET	un
pas	ADV	pas
comme	ADP	comme
que	SCONJ	que
aux	ADP	à
meurtre	NOUN	meurtre
qu'	SCONJ	que
avouer	VERB	avouer
insensé	ADJ	insensé
.	PUNCT	.
avait	AUX	avoir
.	PUNCT	.
de	ADP	de
.	PUNCT	.
Ainsi	ADV	ainsi
n'	ADV	n'
Camey	PROPN	Camey
argent	NOUN	argent
jeune	ADJ	jeune
Et	CCONJ	et
Loftus	NOUN	loftu
,	PUNCT	,
cependant	ADV	cependant
il	PRON	il
paraît	VERB	paraître
,	PUNCT	,
avec	ADP	avec
!	PUNCT	!
intelligent	VERB	intelliger
,	PUNCT	,
sa	DET	son
avait	AUX	avoir
,	PUNCT	,
arme	NOUN	arme
de	ADP	de
mais	CCONJ	mais
couteau	NOUN	couteau
blessures	NOUN	blessure
précis	ADJ	précis
se	PRON	se
trouvait	VERB	trouver
crime	NOUN	crime
Margolis	PROPN	Margolis
de	ADP	de
la	DET	le
tachés	VERB	tacher
savait	VERB	savoir
de	ADP	de
sa	DET	son
vêtements	NOUN	vêtement
,	PUNCT	,
de	ADP	de
s'	PRON	se
ses	DET	son
étayait	VERB	étayer
la	DET	le
pièce	NOUN	pièce
température	NOUN	température
des	ADP	de
été	AUX	être
nombre	NOUN	nombre
faits	NOUN	fait
cette	DET	ce
lieux	NOUN	lieu
:	PUNCT	:
le	DET	le
sang	NOUN	sang
,	PUNCT	,
il	PRON	il
utilisé	VERB	utiliser
du	ADP	de
genre	NOUN	genre
,	PUNCT	,
où	PRON	où
connaissance	NOUN	connaissance
confession	NOUN	confession
de	ADP	de
de	ADP	de
quel	DET	quel
sang	NOUN	sang
etc.	ADV	etc.
est	AUX	être
on	PRON	on
Ça	PRON	cela
fallu	VERB	falloir
,	PUNCT	,
C'	PRON	ce
...	PUNCT	...
tout	DET	tout
dire	VERB	dire
?	PUNCT	?
femme	NOUN	femme
Loftus	PROPN	Loftus
pu	VERB	pouvoir
logique	ADJ	logique
a	AUX	avoir
?	PUNCT	?
-	PUNCT	-
l'	PRON	l'
Il	PRON	il
,	PUNCT	,
vêtements	NOUN	vêtement
n'	ADV	n'
.	PUNCT	.
aurait	AUX	avoir
Mais	CCONJ	mais
le	DET	le
.	PUNCT	.
.	PUNCT	.
ça	PRON	cela
ses	DET	son
imaginer	VERB	imaginer
-	PUNCT	-
-	PUNCT	-
cela	PRON	cela
sur	ADP	sur
qu'	SCONJ	que
semble	VERB	semble
hein	NOUN	hein
que	PRON	que
Ma	DET	mon
Barkeley	PROPN	Barkeley
vous	PRON	vous
voulez	VERB	vouloir
aide	NOUN	aide
Il	PRON	il
.	PUNCT	.
Comment	ADV	comment
dit	VERB	dire
provient	VERB	provenir
-t	PART	-t
-	PUNCT	-
provenaient	VERB	provenir
que	PRON	que
ces	DET	ce
a	AUX	avoir
!	PUNCT	!
où	PRON	où
Le	DET	le
des	ADP	de
deux	NUM	deux
une	DET	un
allé	VERB	aller
ça	PRON	cela
espère	VERB	espérer
que	SCONJ	que
près	ADV	près
.	PUNCT	.
de	ADP	de
dit	VERB	dire
blessure	NOUN	blessure
et	CCONJ	et
pu	VERB	pouvoir
a	AUX	avoir
faire	VERB	faire
D'	ADP	de
où	PRON	où
découvrir	VERB	découvrir
directement	ADV	directement
C'	PRON	ce
sang	NOUN	sang
!	PUNCT	!
choses	NOUN	chose
jailli	VERB	jaillir
shérif	NOUN	shérif
le	DET	le
taches	NOUN	tache
j'	PRON	je
...	PUNCT	...
est	AUX	être
d'	ADP	de
un	DET	un
justement	ADV	justement
une	DET	un
sang	NOUN	sang
-il	PRON	il
litre	NOUN	litre
est	AUX	être
d'	ADP	de
.	PUNCT	.
argent	NOUN	argent
,	PUNCT	,
est	AUX	être
mon	DET	mon
-	PUNCT	-
l'	DET	le
tout	ADV	tout
curieux	ADJ	curieux
ma	DET	mon
-vous	PRON	vous
une	DET	un
semblez	VERB	sembler
J'	PRON	je
pensez	VERB	penser
?	PUNCT	?
?	PUNCT	?
opinion	NOUN	opinion
Non	ADV	non
fort	ADV	fort
sait	VERB	savoir
avoir	VERB	avoir
est	AUX	être
-	PUNCT	-
le	PRON	le
Vous	PRON	vous
,	PUNCT	,
aucune	DET	aucun
-	PUNCT	-
.	PUNCT	.
Meecham	PROPN	Meecham
C'	PRON	ce
que	SCONJ	que
à	ADP	à
-	PUNCT	-
femme	NOUN	femme
-	PUNCT	-
C'	PRON	ce
sujet	NOUN	sujet
une	DET	un
.	PUNCT	.
Vous	PRON	vous
propos	NOUN	propos
En	ADP	en
avez	AUX	avoir
possible	ADJ	possible
.	PUNCT	.
de	ADP	de
.	PUNCT	.
à	ADP	à
pas	ADV	pas
pourtant	ADV	pourtant
-	PUNCT	-
Margolis	PROPN	Margolis
le	PRON	le
maîtresse	NOUN	maîtresse
avais	VERB	avoir
.	PUNCT	.
ma	DET	mon
?	PUNCT	?
à	ADP	à
vous	PRON	vous
ne	ADV	ne
.	PUNCT	.
vous	PRON	vous
.	PUNCT	.
la	DET	le
qu'	SCONJ	que
Ce	PRON	ce
.	PUNCT	.
était	AUX	être
crois	VERB	croire
de	ADP	de
mobile	NOUN	mobile
femme	NOUN	femme
,	PUNCT	,
n'	ADV	n'
est	AUX	être
-	PUNCT	-
Non	ADV	non
C'	PRON	ce
courtoisie	NOUN	courtoisie
savez	VERB	savoir
de	ADP	de
,	PUNCT	,
Ma	DET	mon
là	ADV	là
de	ADP	de
dire	VERB	dire
pas	ADV	pas
est	AUX	être
je	PRON	je
l'	PRON	l'
très	ADV	très
courtois	ADJ	courtois
-	PUNCT	-
un	DET	un
était	AUX	être
part	NOUN	part
elle	PRON	lui
,	PUNCT	,
appuie	VERB	appuyer
de	ADP	de
aimait	VERB	aimer
,	PUNCT	,
.	PUNCT	.
J'	PRON	je
degré	NOUN	degré
qu'	SCONJ	que
m'	PRON	me
m'	PRON	me
importe	VERB	importe
n'	ADV	n'
ne	ADV	ne
ce	PRON	ce
croyez	NOUN	croyez
Margolis	PROPN	Margolis
Virginia	PROPN	Virginia
pas	ADV	pas
quelqu'	DET	quelque
Lily	PROPN	Lily
était	AUX	être
désappointé	VERB	désappointer
opinion	NOUN	opinion
dit	VERB	dire
sur	ADP	sur
?	PUNCT	?
Moi	PRON	moi
-vous	PRON	vous
-	NOUN	-
l'	DET	le
suis	AUX	être
que	PRON	que
peu	ADV	peu
mais	CCONJ	mais
a	AUX	avoir
je	PRON	je
Margolis	PROPN	Margolis
ne	ADV	ne
pas	ADV	pas
infidélité	NOUN	infidélité
ce	PRON	ce
-	PUNCT	-
de	ADP	de
Virginia	PROPN	Virginia
un	DET	un
cette	DET	ce
Le	DET	le
il	PRON	il
.	PUNCT	.
sans	ADP	sans
pas	ADV	pas
est	AUX	être
qu'	PRON	qu'
lui	VERB	luire
le	DET	le
soit	AUX	être
Margolis	PROPN	Margolis
je	PRON	je
pour	ADP	pour
enfuit	NOUN	enfuit
et	CCONJ	et
Ni	CCONJ	ni
retrouve	VERB	retrouve
de	ADP	de
après	ADP	après
tout	ADJ	tout
ni	CCONJ	ni
à	ADP	à
elle	PRON	lui
de	ADP	de
pour	ADP	pour
Si	SCONJ	si
un	DET	un
,	PUNCT	,
peu	ADV	peu
contrecœur	NOUN	contrecœur
et	CCONJ	et
,	PUNCT	,
a	AUX	avoir
mort	VERB	mourir
.	PUNCT	.
bonheur	NOUN	bonheur
je	PRON	je
causé	VERB	causer
elle	PRON	lui
espoir	NOUN	espoir
chagrin	NOUN	chagrin
cours	NOUN	cours
elle	PRON	lui
,	PUNCT	,
.	PUNCT	.
personne	NOUN	personne
Virginia	PROPN	Virginia
s'	PRON	se
nous	PRON	nous
sorti	VERB	sortir
.	PUNCT	.
la	DET	le
pour	ADP	pour
-	NUM	-
que	SCONJ	que
panneau	NOUN	panneau
Meecham	NOUN	meecham
Morrisburg	PROPN	Morrisburg
rien	PRON	rien
,	PUNCT	,
un	DET	un
dit	VERB	dire
Je	PRON	je
Algonquin	PROPN	Algonquin
.	PUNCT	.
.	PUNCT	.
.	PUNCT	.
-il	PRON	il
est	VERB	être
vraiment	ADV	vraiment
une	DET	un
qu'	SCONJ	que
ne	ADV	ne
sais	NOUN	sai
Ils	PRON	il
,	PUNCT	,
passera	VERB	passer
en	PRON	en
-t	PART	-t
à	ADP	à
quarante	NUM	quarante
plus	ADV	plus
savait	VERB	savoir
annonçait	VERB	annoncer
kilomètres	NOUN	kilomètre
?	PUNCT	?
-	PUNCT	-
pas	ADV	pas
n'	ADV	n'
cinq	NUM	cinq
.	PUNCT	.
n'	ADV	n'
traversèrent	VERB	traverser
que	SCONJ	que
davantage	ADV	davantage
ville	NOUN	ville
c'	PRON	ce
était	AUX	être
le	PRON	le
se	PRON	se
dont	PRON	dont
Barkeley	PROPN	Barkeley
petite	ADJ	petit
.	PUNCT	.
ne	ADV	ne
enfoui	VERB	enfouir
jaune	ADJ	jaune
laissée	VERB	laisser
la	DET	le
Nous	PRON	nous
demi	NOUN	demi
parquée	VERB	parquer
se	PRON	se
un	DET	un
chasse-neige	NOUN	chasse-neige
après	ADP	après
elle	PRON	lui
.	PUNCT	.
le	DET	le
repéra	VERB	repérer
Son	DET	son
de	ADP	de
clair	ADJ	clair
Meecham	NOUN	meecham
Algonquin	PROPN	Algonquin
était	AUX	être
rattraperons	NOUN	rattraperon
